sample,outcome,specification,n,people,term,status,coefficient,cluster_se,ci_low,ci_high,p_value,primary_bh_q_value,congruence_bh_q_value
D:post_2016,candidate_cmo,issue_era:family:material_support,6,6,issue_conservative_material_support,underpowered,,,,,,,
D:pre_2008,candidate_cmo,issue_era:family:material_support,50,50,issue_conservative_material_support,estimated,-0.8136290544510291,8.095103492369242,-16.680031899494743,15.052773790592685,0.9203505285794965,,
D,candidate_statewide_overperformance,issue_total:family:material_support,70,69,issue_conservative_material_support,estimated,-8.175342381627518,5.883246911361482,-19.706506327896022,3.355821564640987,0.16918440606937482,,
D,candidate_statewide_overperformance,issue_mediator_adjusted:family:material_support,58,57,issue_conservative_material_support,estimated,0.3036167389404377,5.324274614122685,-10.131961504740024,10.7391949826209,0.9547282699846592,,
D,candidate_statewide_overperformance,issue_district_congruence:family:material_support,65,65,issue_conservative_material_support,estimated,-4.165037366689916,6.611716158645146,-17.1240010376344,8.79392630425457,0.5309713059709066,,
D,candidate_statewide_overperformance,issue_district_congruence:family:material_support,65,65,issue_congruence_material_support,estimated,-3.968172501381351,5.475798970942601,-14.70073848442885,6.764393481666147,0.4712927974668837,,
D:2008_2014,candidate_statewide_overperformance,issue_era:family:material_support,14,14,issue_conservative_material_support,underpowered,,,,,,,
D:post_2016,candidate_statewide_overperformance,issue_era:family:material_support,6,6,issue_conservative_material_support,underpowered,,,,,,,
D:pre_2008,candidate_statewide_overperformance,issue_era:family:material_support,50,50,issue_conservative_material_support,estimated,-8.63458637454975,9.466771299561213,-27.189458121689725,9.920285372590227,0.3661849209210353,,
D,candidate_federal_overperformance,issue_total:family:material_support,65,65,issue_conservative_material_support,estimated,-1.144518016727731,7.332072963362623,-15.515381024918472,13.226344991463009,0.8764475329476029,,
D,candidate_federal_overperformance,issue_mediator_adjusted:family:material_support,53,53,issue_conservative_material_support,estimated,6.7941690397672545,7.821851202328023,-8.53665931679567,22.12499739633018,0.3890497330357785,,
D,candidate_federal_overperformance,issue_district_congruence:family:material_support,65,65,issue_conservative_material_support,estimated,-3.988362162951739,7.9920049721562885,-19.652691908378063,11.675967582474586,0.6194594792387839,,
D,candidate_federal_overperformance,issue_district_congruence:family:material_support,65,65,issue_congruence_material_support,estimated,-0.5964797424814382,7.462644278070747,-15.223262527500102,14.030303042537225,0.9365433420977577,,
D:2008_2014,candidate_federal_overperformance,issue_era:family:material_support,13,13,issue_conservative_material_support,underpowered,,,,,,,
D:post_2016,candidate_federal_overperformance,issue_era:family:material_support,6,6,issue_conservative_material_support,underpowered,,,,,,,
D:pre_2008,candidate_federal_overperformance,issue_era:family:material_support,46,46,issue_conservative_material_support,estimated,-7.482120642557401,11.805103237077281,-30.62012298722887,15.655881702114069,0.5294174200030323,,
D,candidate_presidential_overperformance,issue_total:family:material_support,66,65,issue_conservative_material_support,estimated,-13.547631539245861,7.041608384877548,-27.349183973605854,0.2539208951141312,0.058811483166177084,,
D,candidate_presidential_overperformance,issue_mediator_adjusted:family:material_support,55,54,issue_conservative_material_support,estimated,-7.011564462540707,7.450490222315892,-21.614525298279855,7.5913963731984415,0.3509297057608559,,
D,candidate_presidential_overperformance,issue_district_congruence:family:material_support,61,61,issue_conservative_material_support,estimated,-12.0698447673173,8.818578900564656,-29.354259412424025,5.214569877789426,0.17620102986574834,,
D,candidate_presidential_overperformance,issue_district_congruence:family:material_support,61,61,issue_congruence_material_support,estimated,4.878641665269766,8.652638727864014,-12.0805302413437,21.83781357188323,0.5749693961748934,,
D:2008_2014,candidate_presidential_overperformance,issue_era:family:material_support,13,13,issue_conservative_material_support,underpowered,,,,,,,
D:post_2016,candidate_presidential_overperformance,issue_era:family:material_support,6,6,issue_conservative_material_support,underpowered,,,,,,,
D:pre_2008,candidate_presidential_overperformance,issue_era:family:material_support,47,47,issue_conservative_material_support,estimated,-10.7825928827937,11.849010510459292,-34.00665348329392,12.441467717706512,0.3675665732073887,,
R,candidate_cmo,issue_total:family:material_support,92,91,issue_conservative_material_support,estimated,-1.0456000235430292,5.358278259091655,-11.547825411362673,9.456625364276615,0.8457253087233274,,
R,candidate_cmo,issue_mediator_adjusted:family:material_support,67,67,issue_conservative_material_support,estimated,4.301461037801198,7.032758134507949,-9.482744905834382,18.08566698143678,0.5428823247263793,,
R,candidate_cmo,issue_district_congruence:family:material_support,83,82,issue_conservative_material_support,estimated,2.7626490782216573,5.339962630340021,-7.703677677244783,13.228975833688096,0.6063192937091222,,
R,candidate_cmo,issue_district_congruence:family:material_support,83,82,issue_congruence_material_support,estimated,-3.111697210748935,4.31349557380549,-11.566148535407695,5.342754113909824,0.4727489496986337,,
R:2008_2014,candidate_cmo,issue_era:family:material_support,12,12,issue_conservative_material_support,underpowered,,,,,,,
R:post_2016,candidate_cmo,issue_era:family:material_support,1,1,issue_conservative_material_support,underpowered,,,,,,,
R:pre_2008,candidate_cmo,issue_era:family:material_support,79,78,issue_conservative_material_support,estimated,-1.6626427604434029,4.950281134737769,-11.36519378452943,8.039908263642625,0.7378836284941515,,
R,candidate_statewide_overperformance,issue_total:family:material_support,92,91,issue_conservative_material_support,estimated,-7.2221105453783725,4.878513410303514,-16.783996829573262,2.339775738816515,0.14226103086633407,,
R,candidate_statewide_overperformance,issue_mediator_adjusted:family:material_support,67,67,issue_conservative_material_support,estimated,-1.1935691729111955,4.327353369259385,-9.67518177665959,7.2880434308372,0.7835483590303084,,
R,candidate_statewide_overperformance,issue_district_congruence:family:material_support,83,82,issue_conservative_material_support,estimated,-7.6781459018597396,4.71171684122203,-16.91311091065492,1.5568191069354391,0.10707219113959017,,
R,candidate_statewide_overperformance,issue_district_congruence:family:material_support,83,82,issue_congruence_material_support,estimated,-6.811590614767541,4.294033160701079,-15.227895609741655,1.6047143802065733,0.11656949122320161,,
R:2008_2014,candidate_statewide_overperformance,issue_era:family:material_support,12,12,issue_conservative_material_support,underpowered,,,,,,,
R:post_2016,candidate_statewide_overperformance,issue_era:family:material_support,1,1,issue_conservative_material_support,underpowered,,,,,,,
R:pre_2008,candidate_statewide_overperformance,issue_era:family:material_support,79,78,issue_conservative_material_support,estimated,-1.8094638339661422,5.2833810910668495,-12.164890772457166,8.545963104524883,0.7329211835024818,,
R,candidate_federal_overperformance,issue_total:family:material_support,83,82,issue_conservative_material_support,estimated,-7.190390566353132,5.767180454467912,-18.49406425711024,4.113283124403974,0.2160724331157985,,
R,candidate_federal_overperformance,issue_mediator_adjusted:family:material_support,60,60,issue_conservative_material_support,estimated,-1.7132077535759187,6.720823305866106,-14.886021433073486,11.459605925921649,0.7996787684608838,,
R,candidate_federal_overperformance,issue_district_congruence:family:material_support,83,82,issue_conservative_material_support,estimated,-6.517892757860308,5.625778993258793,-17.544419584647542,4.508634068926927,0.2500334674750043,,
R,candidate_federal_overperformance,issue_district_congruence:family:material_support,83,82,issue_congruence_material_support,estimated,-3.0055083429673894,4.9367659973582345,-12.68156969778953,6.670553011854751,0.5443599594540363,,
R:2008_2014,candidate_federal_overperformance,issue_era:family:material_support,12,12,issue_conservative_material_support,underpowered,,,,,,,
R:post_2016,candidate_federal_overperformance,issue_era:family:material_support,1,1,issue_conservative_material_support,underpowered,,,,,,,
R:pre_2008,candidate_federal_overperformance,issue_era:family:material_support,70,69,issue_conservative_material_support,estimated,-12.223227978126554,5.636631099764445,-23.271024933664865,-1.175431022588242,0.0336196584146722,,
R,candidate_presidential_overperformance,issue_total:family:material_support,91,90,issue_conservative_material_support,estimated,-7.88850421871032,6.7378286062473345,-21.094648286955096,5.317639849534455,0.24481309882607194,,
R,candidate_presidential_overperformance,issue_mediator_adjusted:family:material_support,66,66,issue_conservative_material_support,estimated,-1.847782069874699,7.291803465485732,-16.139716862226734,12.444152722477337,0.8007547764002696,,
R,candidate_presidential_overperformance,issue_district_congruence:family:material_support,82,81,issue_conservative_material_support,estimated,-7.958151278216068,7.123340708959739,-21.919899067777155,6.00359651134502,0.26725553158308124,,
R,candidate_presidential_overperformance,issue_district_congruence:family:material_support,82,81,issue_congruence_material_support,estimated,-6.532060693839366,5.7483611440200075,-17.79884853611858,4.734727148439848,0.25920916504805236,,
R:2008_2014,candidate_presidential_overperformance,issue_era:family:material_support,12,12,issue_conservative_material_support,underpowered,,,,,,,
R:post_2016,candidate_presidential_overperformance,issue_era:family:material_support,1,1,issue_conservative_material_support,underpowered,,,,,,,
R:pre_2008,candidate_presidential_overperformance,issue_era:family:material_support,78,77,issue_conservative_material_support,estimated,-3.420106325194013,7.449708149985179,-18.021534299164966,11.181321648776938,0.6474780050043231,,
all,candidate_cmo,issue_pooled_convergence:family:material_support,162,160,issue_convergence_material_support,estimated,-0.6242728705070608,2.997430024143638,-6.499235717828591,5.25068997681447,0.8352851922871034,,
all,candidate_statewide_overperformance,issue_pooled_convergence:family:material_support,162,160,issue_convergence_material_support,estimated,2.251077402390296,2.7438301509135843,-3.1268296934003286,7.628984498180921,0.41320823607730595,,
all,candidate_federal_overperformance,issue_pooled_convergence:family:material_support,148,147,issue_convergence_material_support,estimated,1.7370484521779561,4.071107803593119,-6.2423228428645565,9.716419747220469,0.6702430220819549,,
all,candidate_presidential_overperformance,issue_pooled_convergence:family:material_support,157,155,issue_convergence_material_support,estimated,1.0499583935779682,4.1283255955590725,-7.041559773717813,9.14147656087375,0.7995796542257279,,
D,candidate_cmo,issue_total:family:order_justice,14,14,issue_conservative_order_justice,underpowered,,,,,,,
D,candidate_cmo,issue_mediator_adjusted:family:order_justice,13,13,issue_conservative_order_justice,underpowered,,,,,,,
D,candidate_cmo,issue_district_congruence:family:order_justice,12,12,issue_conservative_order_justice,underpowered,,,,,,,
D,candidate_cmo,issue_district_congruence:family:order_justice,12,12,issue_congruence_order_justice,underpowered,,,,,,,
D:2008_2014,candidate_cmo,issue_era:family:order_justice,8,8,issue_conservative_order_justice,underpowered,,,,,,,
D:pre_2008,candidate_cmo,issue_era:family:order_justice,6,6,issue_conservative_order_justice,underpowered,,,,,,,
