canonical_candidate_id,person_id,year,chamber,district_candidate,canonical_party,canonical_name,incumbent,winner,prior_winner_i,expected_prior_officeholder,resolved_name,identity_status,identity_match_method,member_source_id,member_display_name,first_session,last_session,legislative_sessions,legislative_ideology_available,coverage_status,score_member_source_id,identity_member_source_id,votes_used,possible_votes,legislative_evidence_rows,legislative_issue_axes,effective_window_member_id,member_source_id_window,raw_yea_nay_votes,raw_rollcalls,scoring_eligible_votes,scoring_eligible_rollcalls,mapped_issue_votes,mapped_issue_rollcalls,legiscan_identity_resolved,pre_election_identity_resolved,gap_reason
AL-2002-senate-11-D-PREIUTT-JIM,ALPERSON-PREIUTT-JIM,2002,senate,11,D,"Preiutt, Jim",0,1,False,False,"Preiutt, Jim",unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-1998-senate-11-D-PREUITT,ALPERSON-PREUITT,1998,senate,11,D,Preuitt,0,1,False,False,Jim Preuitt,resolved,exact_name_same_chamber_district,LEGISCAN-3494,Jim Preuitt,2010.0,2010.0,1,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3494,,,0,0,LEGISCAN-3494,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2018-house-67-D-PRINCE-CHESTNUT,ALPERSON-PRINCE-CHESTNUT,2018,house,67,D,Prince Chestnut,1,1,False,True,Prince Chestnut,resolved,exact_name_same_chamber_district,LEGISCAN-19368,Prince Chestnut,2017.0,2026.0,10,True,scored_pre_election_legislative_behavior,LEGISCAN-19368,LEGISCAN-19368,161.0,876.0,18,6,LEGISCAN-19368,LEGISCAN-19368,682,682,161,161,17,17,True,True,score_and_issue_evidence_available
AL-1994-house-101-D-PRINGLE,ALPERSON-PRINGLE,1994,house,101,D,Pringle,0,1,False,False,Pringle,unmatched,unmatched,,,,,0,False,archive_unavailable_1994,,,,,0,0,,,0,0,0,0,0,0,False,False,archive_unavailable_1994
AL-2006-house-56-D-PRISCILLA-DUNN,ALPERSON-PRISCILLA-DUNN,2006,house,56,D,PRISCILLA DUNN,0,1,False,False,PRISCILLA DUNN,resolved,unique_exact_name_person,LEGISCAN-3480,Priscilla Dunn,2010.0,2022.0,13,True,scored_pre_election_legislative_behavior,AL1999L085,LEGISCAN-3480,923.0,1082.0,53,8,AL1999L085,AL1999L085,4930,4930,923,923,53,53,True,True,score_and_issue_evidence_available
AL-2010-senate-19-D-PRISCILLA-DUNN,ALPERSON-PRISCILLA-DUNN,2010,senate,19,D,PRISCILLA DUNN,0,1,True,True,PRISCILLA DUNN,resolved,exact_name_same_chamber_district,LEGISCAN-3480,Priscilla Dunn,2010.0,2022.0,13,True,scored_pre_election_legislative_behavior,LEGISCAN-3480,LEGISCAN-3480,44.0,548.0,2,1,LEGISCAN-3480,LEGISCAN-3480,360,360,44,44,2,2,True,True,score_and_issue_evidence_available
AL-2014-senate-19-D-PRISCILLA-DUNN,ALPERSON-PRISCILLA-DUNN,2014,senate,19,D,Priscilla Dunn,1,1,True,True,Priscilla Dunn,resolved,exact_name_same_chamber_district,LEGISCAN-3480,Priscilla Dunn,2010.0,2022.0,13,True,scored_pre_election_legislative_behavior,LEGISCAN-3480,LEGISCAN-3480,821.0,1050.0,28,14,LEGISCAN-3480,LEGISCAN-3480,2730,2730,821,821,26,26,True,True,score_and_issue_evidence_available
AL-2018-senate-19-D-PRISCILLA-DUNN,ALPERSON-PRISCILLA-DUNN,2018,senate,19,D,Priscilla Dunn,1,1,True,True,Priscilla Dunn,resolved,exact_name_same_chamber_district,LEGISCAN-3480,Priscilla Dunn,2010.0,2022.0,13,True,scored_pre_election_legislative_behavior,LEGISCAN-3480,LEGISCAN-3480,433.0,568.0,24,11,LEGISCAN-3480,LEGISCAN-3480,2556,2556,433,433,24,24,True,True,score_and_issue_evidence_available
AL-2018-house-7-R-PRONCEY-ROBERTSON,ALPERSON-PRONCEY-ROBERTSON,2018,house,7,R,Proncey Robertson,0,1,False,False,Proncey Robertson,resolved,exact_name_same_chamber_district,LEGISCAN-21307,Proncey Robertson,2019.0,2022.0,4,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-21307,,,0,0,LEGISCAN-21307,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2002-house-50-D-QUARLES-MARILYN,ALPERSON-QUARLES-MARILYN,2002,house,50,D,"Quarles, Marilyn",0,0,False,False,"Quarles, Marilyn",unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2010-house-1-R-QUINTON-HANSON,ALPERSON-QUINTON-HANSON,2010,house,1,R,QUINTON HANSON,0,0,False,False,QUINTON HANSON,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2006-senate-26-D-QUINTON-T-ROSS-JR,ALPERSON-QUINTON-T-ROSS-JR,2006,senate,26,D,"QUINTON T. ROSS, JR.",0,1,False,False,"QUINTON T. ROSS, JR.",resolved,first_initial_surname_same_chamber_district,LEGISCAN-3472,Quinton Ross,2010.0,2017.0,8,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3472,,,0,0,LEGISCAN-3472,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2010-senate-26-D-QUINTON-T-ROSS-JR,ALPERSON-QUINTON-T-ROSS-JR,2010,senate,26,D,"QUINTON T. ROSS, JR.",1,1,True,True,"QUINTON T. ROSS, JR.",resolved,first_initial_surname_same_chamber_district,LEGISCAN-3472,Quinton Ross,2010.0,2017.0,8,True,scored_pre_election_legislative_behavior,LEGISCAN-3472,LEGISCAN-3472,39.0,548.0,2,1,LEGISCAN-3472,LEGISCAN-3472,352,352,39,39,2,2,True,True,score_and_issue_evidence_available
AL-2014-senate-26-D-QUINTON-T-ROSS-JR,ALPERSON-QUINTON-T-ROSS-JR,2014,senate,26,D,"Quinton T. Ross, Jr.",1,1,True,True,"Quinton T. Ross, Jr.",resolved,first_initial_surname_same_chamber_district,LEGISCAN-3472,Quinton Ross,2010.0,2017.0,8,True,scored_pre_election_legislative_behavior,LEGISCAN-3472,LEGISCAN-3472,850.0,1050.0,33,14,LEGISCAN-3472,LEGISCAN-3472,2547,2547,850,850,29,29,True,True,score_and_issue_evidence_available
AL-1994-house-85-R-RALEY,ALPERSON-RALEY,1994,house,85,R,Raley,0,0,False,False,Harold Raley,unmatched,unmatched,,,,,0,False,archive_unavailable_1994,,,,,0,0,,,0,0,0,0,0,0,False,False,archive_unavailable_1994
AL-2006-house-85-R-RALEY,ALPERSON-RALEY,2006,house,85,R,RALEY,0,1,False,False,Harold Raley,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2006-house-72-D-RALPH-A-HOWARD,ALPERSON-RALPH-A-HOWARD,2006,house,72,D,RALPH A. HOWARD,0,1,False,False,RALPH A. HOWARD,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3371,Ralph Howard,2010.0,2022.0,13,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3371,,,0,0,LEGISCAN-3371,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2010-house-72-D-RALPH-A-HOWARD,ALPERSON-RALPH-A-HOWARD,2010,house,72,D,RALPH A. HOWARD,1,1,True,True,RALPH A. HOWARD,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3371,Ralph Howard,2010.0,2022.0,13,True,scored_pre_election_legislative_behavior,LEGISCAN-3371,LEGISCAN-3371,39.0,643.0,2,2,LEGISCAN-3371,LEGISCAN-3371,303,303,39,39,2,2,True,True,score_and_issue_evidence_available
AL-2014-house-72-D-RALPH-A-HOWARD,ALPERSON-RALPH-A-HOWARD,2014,house,72,D,Ralph A. Howard,1,1,True,True,Ralph A. Howard,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3371,Ralph Howard,2010.0,2022.0,13,True,scored_pre_election_legislative_behavior,LEGISCAN-3371,LEGISCAN-3371,571.0,871.0,34,11,LEGISCAN-3371,LEGISCAN-3371,2053,2053,571,571,31,31,True,True,score_and_issue_evidence_available
AL-2018-house-72-D-RALPH-A-HOWARD,ALPERSON-RALPH-A-HOWARD,2018,house,72,D,Ralph A. Howard,1,1,True,True,Ralph A. Howard,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3371,Ralph Howard,2010.0,2022.0,13,True,scored_pre_election_legislative_behavior,LEGISCAN-3371,LEGISCAN-3371,591.0,876.0,38,13,LEGISCAN-3371,LEGISCAN-3371,1999,1999,591,591,37,37,True,True,score_and_issue_evidence_available
AL-2014-house-103-R-RALPH-CARMICHAEL,ALPERSON-RALPH-CARMICHAEL,2014,house,103,R,Ralph Carmichael,0,0,False,False,Ralph Carmichael,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2014-house-11-R-RANDALL-SHEDD,ALPERSON-RANDALL-SHEDD,2014,house,11,R,Randall Shedd,0,1,False,False,Randall Shedd,resolved,exact_name_same_chamber_district,LEGISCAN-16021,Randall Shedd,2013.0,2025.0,13,True,scored_pre_election_legislative_behavior,LEGISCAN-16021,LEGISCAN-16021,237.0,871.0,9,6,LEGISCAN-16021,LEGISCAN-16021,982,982,237,237,8,8,True,True,score_and_issue_evidence_available
AL-2018-house-11-R-RANDALL-SHEDD,ALPERSON-RANDALL-SHEDD,2018,house,11,R,Randall Shedd,1,1,True,True,Randall Shedd,resolved,exact_name_same_chamber_district,LEGISCAN-16021,Randall Shedd,2013.0,2025.0,13,True,scored_pre_election_legislative_behavior,LEGISCAN-16021,LEGISCAN-16021,657.0,876.0,35,11,LEGISCAN-16021,LEGISCAN-16021,2397,2397,657,657,34,34,True,True,score_and_issue_evidence_available
AL-2010-house-26-D-RANDALL-WHITE,ALPERSON-RANDALL-WHITE,2010,house,26,D,RANDALL WHITE,0,0,False,False,RANDALL WHITE,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-1994-house-7-R-RANDOLPH,ALPERSON-RANDOLPH,1994,house,7,R,Randolph,0,0,False,False,Byron L. Randolph,unmatched,unmatched,,,,,0,False,archive_unavailable_1994,,,,,0,0,,,0,0,0,0,0,0,False,False,archive_unavailable_1994
AL-2006-house-96-R-RANDY-DAVIS,ALPERSON-RANDY-DAVIS,2006,house,96,R,RANDY DAVIS,0,1,False,False,RANDY DAVIS,resolved,exact_name_same_chamber_district,LEGISCAN-3408,Randy Davis,2010.0,2018.0,9,True,scored_pre_election_legislative_behavior,AL2003L012,LEGISCAN-3408,790.0,1082.0,50,8,AL2003L012,AL2003L012,3695,3695,790,790,50,50,True,True,score_and_issue_evidence_available
AL-2010-house-96-R-RANDY-DAVIS,ALPERSON-RANDY-DAVIS,2010,house,96,R,RANDY DAVIS,1,1,True,True,RANDY DAVIS,resolved,exact_name_same_chamber_district,LEGISCAN-3408,Randy Davis,2010.0,2018.0,9,True,scored_pre_election_legislative_behavior,LEGISCAN-3408,LEGISCAN-3408,49.0,643.0,3,3,LEGISCAN-3408,LEGISCAN-3408,352,352,49,49,3,3,True,True,score_and_issue_evidence_available
AL-2014-house-96-R-RANDY-DAVIS,ALPERSON-RANDY-DAVIS,2014,house,96,R,Randy Davis,1,1,True,True,Randy Davis,resolved,exact_name_same_chamber_district,LEGISCAN-3408,Randy Davis,2010.0,2018.0,9,True,scored_pre_election_legislative_behavior,LEGISCAN-3408,LEGISCAN-3408,769.0,871.0,45,12,LEGISCAN-3408,LEGISCAN-3408,3090,3090,769,769,42,42,True,True,score_and_issue_evidence_available
AL-2006-house-21-D-RANDY-HINSHAW,ALPERSON-RANDY-HINSHAW,2006,house,21,D,RANDY HINSHAW,0,1,False,False,RANDY HINSHAW,resolved,exact_name_same_chamber_district,LEGISCAN-3364,Randy Hinshaw,2010.0,2010.0,1,True,scored_pre_election_legislative_behavior,AL1996L056,LEGISCAN-3364,668.0,1082.0,40,8,AL1996L056,AL1996L056,3125,3125,668,668,40,40,True,True,score_and_issue_evidence_available
AL-2010-house-21-D-RANDY-HINSHAW,ALPERSON-RANDY-HINSHAW,2010,house,21,D,RANDY HINSHAW,1,0,True,True,RANDY HINSHAW,resolved,exact_name_same_chamber_district,LEGISCAN-3364,Randy Hinshaw,2010.0,2010.0,1,True,scored_pre_election_legislative_behavior,LEGISCAN-3364,LEGISCAN-3364,46.0,643.0,2,2,LEGISCAN-3364,LEGISCAN-3364,349,349,46,46,2,2,True,True,score_and_issue_evidence_available
AL-2018-senate-13-R-RANDY-PRICE,ALPERSON-RANDY-PRICE,2018,senate,13,R,Randy Price,0,1,False,False,Randy Price,resolved,exact_name_same_chamber_district,LEGISCAN-21254,Randy Price,2019.0,2026.0,8,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-21254,,,0,0,LEGISCAN-21254,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2006-house-36-R-RANDY-WOOD,ALPERSON-RANDY-WOOD,2006,house,36,R,RANDY WOOD,0,1,False,False,RANDY WOOD,resolved,exact_name_same_chamber_district,LEGISCAN-3430,Randy Wood,2010.0,2026.0,17,True,scored_pre_election_legislative_behavior,AL2003L010,LEGISCAN-3430,917.0,1082.0,50,8,AL2003L010,AL2003L010,3949,3949,917,917,50,50,True,True,score_and_issue_evidence_available
AL-2010-house-36-R-RANDY-WOOD,ALPERSON-RANDY-WOOD,2010,house,36,R,RANDY WOOD,1,1,True,True,RANDY WOOD,resolved,exact_name_same_chamber_district,LEGISCAN-3430,Randy Wood,2010.0,2026.0,17,True,scored_pre_election_legislative_behavior,LEGISCAN-3430,LEGISCAN-3430,48.0,643.0,3,3,LEGISCAN-3430,LEGISCAN-3430,323,323,48,48,3,3,True,True,score_and_issue_evidence_available
AL-2014-house-36-R-RANDY-WOOD,ALPERSON-RANDY-WOOD,2014,house,36,R,Randy Wood,1,1,True,True,Randy Wood,resolved,exact_name_same_chamber_district,LEGISCAN-3430,Randy Wood,2010.0,2026.0,17,True,scored_pre_election_legislative_behavior,LEGISCAN-3430,LEGISCAN-3430,822.0,871.0,46,12,LEGISCAN-3430,LEGISCAN-3430,3193,3193,822,822,43,43,True,True,score_and_issue_evidence_available
AL-2018-house-36-R-RANDY-WOOD,ALPERSON-RANDY-WOOD,2018,house,36,R,Randy Wood,1,1,True,True,Randy Wood,resolved,exact_name_same_chamber_district,LEGISCAN-3430,Randy Wood,2010.0,2026.0,17,True,scored_pre_election_legislative_behavior,LEGISCAN-3430,LEGISCAN-3430,746.0,876.0,37,13,LEGISCAN-3430,LEGISCAN-3430,2751,2751,746,746,36,36,True,True,score_and_issue_evidence_available
AL-2010-senate-11-R-RAY-ROBBINS,ALPERSON-RAY-ROBBINS,2010,senate,11,R,RAY ROBBINS,0,0,False,False,RAY ROBBINS,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2018-house-74-D-RAYFORD-MACK,ALPERSON-RAYFORD-MACK,2018,house,74,D,Rayford Mack,0,0,False,False,Rayford Mack,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-1994-house-82-D-REED,ALPERSON-REED,1994,house,82,D,Reed,0,1,False,False,Reed,unmatched,unmatched,,,,,0,False,archive_unavailable_1994,,,,,0,0,,,0,0,0,0,0,0,False,False,archive_unavailable_1994
AL-2014-house-75-R-REED-INGRAM,ALPERSON-REED-INGRAM,2014,house,75,R,Reed Ingram,0,1,False,False,Reed Ingram,resolved,exact_name_same_chamber_district,LEGISCAN-17594,Reed Ingram,2015.0,2026.0,12,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-17594,,,0,0,LEGISCAN-17594,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2018-house-75-R-REED-INGRAM,ALPERSON-REED-INGRAM,2018,house,75,R,Reed Ingram,1,1,True,True,Reed Ingram,resolved,exact_name_same_chamber_district,LEGISCAN-17594,Reed Ingram,2015.0,2026.0,12,True,scored_pre_election_legislative_behavior,LEGISCAN-17594,LEGISCAN-17594,730.0,876.0,39,13,LEGISCAN-17594,LEGISCAN-17594,2523,2523,730,730,38,38,True,True,score_and_issue_evidence_available
AL-2014-house-8-D-REX-CHEATHAM,ALPERSON-REX-CHEATHAM,2014,house,8,D,Rex Cheatham,0,0,False,False,Rex Cheatham,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2018-house-21-R-REX-REYNOLDS,ALPERSON-REX-REYNOLDS,2018,house,21,R,Rex Reynolds,1,1,False,True,Rex Reynolds,resolved,exact_name_same_chamber_district,LEGISCAN-19618,Rex Reynolds,2018.0,2026.0,9,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-19618,,,0,0,LEGISCAN-19618,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2018-house-91-R-RHETT-MARQUES,ALPERSON-RHETT-MARQUES,2018,house,91,R,Rhett Marques,0,1,False,False,Rhett Marques,resolved,exact_name_same_chamber_district,LEGISCAN-21303,Rhett Marques,2019.0,2026.0,8,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-21303,,,0,0,LEGISCAN-21303,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2006-house-12-R-RHONDA-D-BRUNER,ALPERSON-RHONDA-D-BRUNER,2006,house,12,R,RHONDA D. BRUNER,0,0,False,False,RHONDA D. BRUNER,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2014-house-62-R-RICH-WINGO,ALPERSON-RICH-WINGO,2014,house,62,R,Rich Wingo,0,1,False,False,Rich Wingo,resolved,exact_name_same_chamber_district,LEGISCAN-17633,Rich Wingo,2015.0,2022.0,8,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-17633,,,0,0,LEGISCAN-17633,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2018-house-62-R-RICH-WINGO,ALPERSON-RICH-WINGO,2018,house,62,R,Rich Wingo,1,1,True,True,Rich Wingo,resolved,exact_name_same_chamber_district,LEGISCAN-17633,Rich Wingo,2015.0,2022.0,8,True,scored_pre_election_legislative_behavior,LEGISCAN-17633,LEGISCAN-17633,760.0,876.0,37,14,LEGISCAN-17633,LEGISCAN-17633,2522,2522,760,760,36,36,True,True,score_and_issue_evidence_available
AL-2010-house-14-R-RICHARD-BAUGHN,ALPERSON-RICHARD-BAUGHN,2010,house,14,R,RICHARD BAUGHN,0,1,False,False,RICHARD BAUGHN,resolved,exact_name_same_chamber_district,LEGISCAN-12505,Richard Baughn,2010.0,2014.0,5,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-12505,,,0,0,LEGISCAN-12505,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2006-house-39-D-RICHARD-J-LINDSEY,ALPERSON-RICHARD-J-LINDSEY,2006,house,39,D,RICHARD J. LINDSEY,0,1,False,False,RICHARD J. LINDSEY,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3392,Richard Lindsey,2010.0,2018.0,9,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3392,,,0,0,LEGISCAN-3392,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2006-house-37-D-RICHARD-LAIRD,ALPERSON-RICHARD-LAIRD,2006,house,37,D,RICHARD LAIRD,0,1,False,False,"Richard Laird, Sr.",resolved,exact_name_same_chamber_district,LEGISCAN-3448,Richard Laird,2010.0,2014.0,5,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3448,,,0,0,LEGISCAN-3448,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2010-house-37-D-RICHARD-LAIRD,ALPERSON-RICHARD-LAIRD,2010,house,37,D,RICHARD LAIRD,1,1,True,True,RICHARD LAIRD,resolved,exact_name_same_chamber_district,LEGISCAN-3448,Richard Laird,2010.0,2014.0,5,True,scored_pre_election_legislative_behavior,LEGISCAN-3448,LEGISCAN-3448,49.0,643.0,3,3,LEGISCAN-3448,LEGISCAN-3448,324,324,49,49,3,3,True,True,score_and_issue_evidence_available
AL-2010-house-39-D-RICHARD-LINDSEY,ALPERSON-RICHARD-LINDSEY,2010,house,39,D,RICHARD LINDSEY,1,1,False,True,RICHARD LINDSEY,resolved,exact_name_same_chamber_district,LEGISCAN-3392,Richard Lindsey,2010.0,2018.0,9,True,scored_pre_election_legislative_behavior,LEGISCAN-3392,LEGISCAN-3392,35.0,643.0,2,2,LEGISCAN-3392,LEGISCAN-3392,313,313,35,35,2,2,True,True,score_and_issue_evidence_available
AL-2014-house-39-D-RICHARD-LINDSEY,ALPERSON-RICHARD-LINDSEY,2014,house,39,D,Richard Lindsey,1,1,True,True,Richard Lindsey,resolved,exact_name_same_chamber_district,LEGISCAN-3392,Richard Lindsey,2010.0,2018.0,9,True,scored_pre_election_legislative_behavior,LEGISCAN-3392,LEGISCAN-3392,729.0,871.0,41,12,LEGISCAN-3392,LEGISCAN-3392,3083,3083,729,729,38,38,True,True,score_and_issue_evidence_available
AL-2006-house-58-R-RICHARD-RUTLEDGE,ALPERSON-RICHARD-RUTLEDGE,2006,house,58,R,RICHARD RUTLEDGE,0,0,False,False,RICHARD RUTLEDGE,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2018-senate-21-D-RICK-BURNHAM,ALPERSON-RICK-BURNHAM,2018,senate,21,D,Rick Burnham,0,0,False,False,Rick Burnham,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2006-house-91-R-RICKY-E-SNELLGROVE,ALPERSON-RICKY-E-SNELLGROVE,2006,house,91,R,RICKY E. SNELLGROVE,0,0,False,False,RICKY E. SNELLGROVE,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2010-house-40-D-RICKY-WHALEY,ALPERSON-RICKY-WHALEY,2010,house,40,D,RICKY WHALEY,0,0,False,False,RICKY WHALEY,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2002-house-7-R-RIDDLE-YOLANDA-YOYO,ALPERSON-RIDDLE-YOLANDA-YOYO,2002,house,7,R,"Riddle, Yolanda (Yoyo)",0,0,False,False,"Riddle, Yolanda (Yoyo)",unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2014-house-22-R-RITCHIE-WHORTON,ALPERSON-RITCHIE-WHORTON,2014,house,22,R,Ritchie Whorton,0,1,False,False,Ritchie Whorton,resolved,exact_name_same_chamber_district,LEGISCAN-17027,Ritchie Whorton,2015.0,2026.0,12,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-17027,,,0,0,LEGISCAN-17027,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2018-house-22-R-RITCHIE-WHORTON,ALPERSON-RITCHIE-WHORTON,2018,house,22,R,Ritchie Whorton,1,1,True,True,Ritchie Whorton,resolved,exact_name_same_chamber_district,LEGISCAN-17027,Ritchie Whorton,2015.0,2026.0,12,True,scored_pre_election_legislative_behavior,LEGISCAN-17027,LEGISCAN-17027,749.0,876.0,39,13,LEGISCAN-17027,LEGISCAN-17027,2535,2535,749,749,38,38,True,True,score_and_issue_evidence_available
AL-2006-house-63-R-ROBERT-J-BENTLEY,ALPERSON-ROBERT-J-BENTLEY,2006,house,63,R,ROBERT J. BENTLEY,0,1,False,False,ROBERT J. BENTLEY,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3440,Robert Bentley,2010.0,2010.0,1,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3440,,,0,0,LEGISCAN-3440,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-1994-senate-3-D-ROBERTS,ALPERSON-ROBERTS,1994,senate,3,D,Roberts,0,1,False,False,Tommy Ed Roberts,unmatched,unmatched,,,,,0,False,archive_unavailable_1994,,,,,0,0,,,0,0,0,0,0,0,False,False,archive_unavailable_1994
AL-1998-senate-3-D-ROBERTS,ALPERSON-ROBERTS,1998,senate,3,D,Roberts,0,1,True,True,Tommy Ed Roberts,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,expected_officeholder_identity_unresolved
AL-2002-senate-3-D-ROBERTS-TOMMY-ED,ALPERSON-ROBERTS-TOMMY-ED,2002,senate,3,D,"Roberts, Tommy Ed",0,1,False,False,"Roberts, Tommy Ed",unmatched,unmatched,,,,,0,True,scored_pre_election_legislative_behavior,AL1996U019,,353.0,403.0,22,9,AL1996U019,AL1996U019,2965,2965,353,353,21,21,False,True,score_and_issue_evidence_available
AL-1998-house-23-D-ROBINSON,ALPERSON-ROBINSON,1998,house,23,D,Robinson,0,1,False,False,John Robinson,resolved,exact_name_same_chamber_district,LEGISCAN-3400,John Robinson,2010.0,2014.0,5,True,scored_pre_election_legislative_behavior,AL1996L001,LEGISCAN-3400,246.0,471.0,8,7,AL1996L001,AL1996L001,884,884,246,246,8,8,True,True,score_and_issue_evidence_available
AL-1998-senate-14-D-ROBINSON,ALPERSON-ROBINSON,1998,senate,14,D,Robinson,0,0,False,False,Robinson,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2006-house-23-D-ROBINSON,ALPERSON-ROBINSON,2006,house,23,D,ROBINSON,0,1,False,False,ROBINSON,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2002-house-23-D-ROBINSON-JOHN,ALPERSON-ROBINSON-JOHN,2002,house,23,D,"Robinson, John",0,1,False,False,"Robinson, John",unmatched,unmatched,,,,,0,True,scored_pre_election_legislative_behavior,AL1996L001,,979.0,1477.0,36,11,AL1996L001,AL1996L001,3754,3754,979,979,35,35,False,True,score_and_issue_evidence_available
