ontology_version,evidence_id,canonical_candidate_id,person_id,candidate_name,election_cycle,evidence_date,temporal_status,source_type,source_provider,source_record_id,source_url,item_id,policy_family,policy_key,primitive_axis,policy_pole,candidate_stance,position_value,response_mode,family,family_direction,family_contribution,constituency_tags_json,confidence,adjudication_authority,evidence_weight,source_text,raw_answer,source_canonical_candidate_id,temporal_model_eligible
3.0.0,6593A42F037E925546D3,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,393431819C48A2ED,fiscal_tax_budget,spending_welfare,welfare_generosity,expand,maintain,0.0,ordinal,material_support,1.0,0.0,[],medium,legacy_deterministic_migrated,1.0,g) Welfare,Maintain Status,,True
3.0.0,814D2CA25BF5AC97573D,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,209467C1A5096AE7,fiscal_tax_budget,tax_alcohol,tax_burden,increase,support,0.5,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,a) Alcohol taxes,Slightly Increase,,True
3.0.0,473227F8C34C7E789789,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,C0ECC7C69324BF93,fiscal_tax_budget,tax_cigarette,tax_burden,increase,support,0.5,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,b) Cigarette taxes,Slightly Increase,,True
3.0.0,7ED9B5D93DCBF6342174,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,2047F2B823B45D1E,fiscal_tax_budget,tax_corporate,tax_burden,increase,maintain,0.0,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,c) Corporate taxes,Maintain Status,,True
3.0.0,9875BFF5698FA98619BA,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,5800B802CE2E444E,fiscal_tax_budget,tax_gasoline,tax_burden,increase,maintain,0.0,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,d) Gasoline taxes,Maintain Status,,True
3.0.0,10E59937F4091A04A2D3,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,571AB760CFD99C09,fiscal_tax_budget,tax_property,tax_burden,increase,oppose,-0.5,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,e) Property taxes,Slightly Decrease,,True
3.0.0,5D6B6DE76524C78F6740,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,0826217C1CE5BDB0,fiscal_tax_budget,tax_sales,tax_burden,increase,maintain,0.0,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,f) Sales taxes,Maintain Status,,True
3.0.0,F2C363124DBEB13FE1F3,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,2B37507C3BA1015E,fiscal_tax_budget,tax_sales_grocery,tax_burden,increase,maintain,0.0,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,g) Sales taxes (grocery),Maintain Status,,True
3.0.0,65D3CCA497C215A7C506,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,45A7CEDE93377498,fiscal_tax_budget,tax_income_low_family,tax_burden,increase,oppose,-0.5,ordinal,,,,"[""low_income""]",medium,legacy_deterministic_migrated,1.0,h) Income taxes (low-income families),Slightly Decrease,,True
3.0.0,5B0C35DE8C24245A8FA1,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,15DD5663AC2E3907,fiscal_tax_budget,tax_income_middle_family,tax_burden,increase,oppose,-0.5,ordinal,,,,"[""middle_income""]",medium,legacy_deterministic_migrated,1.0,i) Income taxes (middle-income families),Slightly Decrease,,True
3.0.0,17674D25A39A433D6C19,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,6621E44F529E8F92,fiscal_tax_budget,tax_income_high_family,tax_burden,increase,oppose,-0.5,ordinal,,,,"[""high_income""]",medium,legacy_deterministic_migrated,1.0,j) Income taxes (high-income families),Slightly Decrease,,True
3.0.0,64AC5D5D1905314BEE66,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,9159736A1041E5A1,fiscal_tax_budget,state_employee_furloughs_layoffs,public_employee_compensation,reduce,oppose,-1.0,binary,,,,[],high,direct_text_review,1.0,e) Instituting mandatory furloughs and layoffs for state employees,No,,True
3.0.0,6FE5C6D763EFD63BCB8B,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,9159736A1041E5A1,fiscal_tax_budget,state_employee_furloughs_layoffs,labor_capital_alignment,capital_management,oppose,-1.0,binary,labor_capital,-1.0,1.0,[],high,direct_text_review,1.0,e) Instituting mandatory furloughs and layoffs for state employees,No,,True
3.0.0,1E57C350ADA6BC513DB8,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,D88B4AED6140F34D,fiscal_tax_budget,economic_government_service_privatization,public_private_provision,private_provision,support,1.0,binary,market_government_direction,-1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,g) Privatizing certain government services,Yes,,True
3.0.0,A3903C64F7F7F7AD0168,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,75EC40F0B7B1A0E8,criminal_justice,crime_death_penalty,criminal_punishment,punitive,support,1.0,binary,order_justice,1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,a) Do you support capital punishment for certain crimes?,Yes,,True
3.0.0,0F35E669D67375EBAE39,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,36F28DC7F950DF13,criminal_justice,marijuana_possession_decriminalization,drug_criminalization,decriminalize,oppose,-1.0,binary,order_justice,-1.0,1.0,[],high,direct_text_review,1.0,c) Should the possession of small amounts of marijuana be decriminalized?,No,,True
3.0.0,D02607A433F761B246F8,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,2FFC253160019297,criminal_justice,local_enforcement_federal_immigration_law,immigration_access,restrict,support,1.0,binary,immigration_inclusion,-1.0,-1.0,[],high,direct_text_review,1.0,g) Do you support the enforcement of federal immigration laws by state and local police?,Yes,,True
3.0.0,0666804DBD304BF9BC1F,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,2FFC253160019297,criminal_justice,local_enforcement_federal_immigration_law,criminal_punishment,punitive,support,1.0,binary,order_justice,1.0,1.0,[],high,direct_text_review,1.0,g) Do you support the enforcement of federal immigration laws by state and local police?,Yes,,True
3.0.0,2E53EC6E4BCCBE75C175,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,CD402E2031F835AE,economy_business,economic_reduce_regulation,market_governance,market_autonomy,support,1.0,binary,market_government_direction,-1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,a) Do you support reducing government regulations on the private sector?,Yes,,True
3.0.0,706DD8AE1BB1B70CE039,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,7DF1AF029A397D17,economy_business,economic_job_training,market_governance,intervention,oppose,-1.0,binary,market_government_direction,1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,b) Do you support increased state funding for job-training programs that re-train displaced workers?,No,,True
3.0.0,3958862ED2D545416F5E,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,4C3A6F82C32BFF7F,economy_business,economic_homeowner_assistance,market_governance,intervention,oppose,-1.0,binary,market_government_direction,1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,f) Do you support providing direct financial assistance to homeowners facing foreclosure?,No,,True
3.0.0,1BC8407ED32AC15E3FF7,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,16895665438F1FD5,education,education_charter_schools,education_market_choice,expand,oppose,-1.0,binary,,,,[],medium,legacy_deterministic_migrated,1.0,d) Do you support state funding for charter schools?,No,,True
3.0.0,AE1C3415F2193D948310,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,ACA6B80315EB9B62,education,immigration_instate_tuition,immigration_access,expand,oppose,-1.0,binary,immigration_inclusion,1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,f) Should illegal immigrants who graduate from Alabama high schools be eligible for in-state tuition at public universities?,No,,True
3.0.0,28CDBA606BE3C39A11E2,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,D7FCF1C3FF3AB8C2,environment_energy_resources,environment_alternative_energy_funding,renewable_energy_support,expand,oppose,-1.0,binary,,,,[],medium,legacy_deterministic_migrated,1.0,a) Do you support state funding for the development of alternative energy?,No,,True
3.0.0,62B803102B38BF57B633,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,B209B2A35D107CE3,environment_energy_resources,fund_traditional_energy_development,resource_development,expand,oppose,-1.0,binary,,,,"[""large_business""]",high,direct_text_review,1.0,"b) Do you support state funding for the development of traditional domestic energy sources (e.g. coal, natural gas, oil)?",No,,True
3.0.0,AA09E2C116A1F57C77B9,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,B209B2A35D107CE3,environment_energy_resources,fund_traditional_energy_development,climate_energy,fossil_expansion,oppose,-1.0,binary,environment_resources,-1.0,1.0,"[""large_business""]",high,direct_text_review,1.0,"b) Do you support state funding for the development of traditional domestic energy sources (e.g. coal, natural gas, oil)?",No,,True
3.0.0,596E99AE6706B2849C40,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,B209B2A35D107CE3,environment_energy_resources,fund_traditional_energy_development,market_governance,intervention,oppose,-1.0,binary,market_government_direction,1.0,-1.0,"[""large_business""]",high,direct_text_review,1.0,"b) Do you support state funding for the development of traditional domestic energy sources (e.g. coal, natural gas, oil)?",No,,True
3.0.0,D69712C333F7D0C2AE71,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,86D6FD5CC3088CA2,environment_energy_resources,biofuel_crop_incentives,renewable_energy_support,expand,support,1.0,binary,,,,[],high,direct_text_review,1.0,c) Do you support providing financial incentives to farms that produce biofuel crops?,Yes,,True
3.0.0,9D48F23C639C9D9C2E53,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,86D6FD5CC3088CA2,environment_energy_resources,biofuel_crop_incentives,market_governance,intervention,support,1.0,binary,market_government_direction,1.0,1.0,[],high,direct_text_review,1.0,c) Do you support providing financial incentives to farms that produce biofuel crops?,Yes,,True
3.0.0,8763B576F3D050651ECB,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,86D6FD5CC3088CA2,environment_energy_resources,biofuel_crop_incentives,climate_energy,decarbonization,support,1.0,binary,environment_resources,1.0,1.0,[],high,direct_text_review,1.0,c) Do you support providing financial incentives to farms that produce biofuel crops?,Yes,,True
3.0.0,20BE147A1074597F30D6,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,87B2985B8C8C8E4E,environment_energy_resources,environment_open_space_funding,conservation_preservation,preserve,support,1.0,binary,environment_resources,1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,e) Do you support state funding for open space preservation?,Yes,,True
3.0.0,9DEAEBE0956A8C63C5A4,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,8A5B462711A61E71,environment_energy_resources,environment_climate_regulation,environmental_protection,strengthen,oppose,-1.0,binary,environment_resources,1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,f) Do you support enacting environmental regulations aimed at reducing the effects of climate change?,No,,True
3.0.0,D3E907D1D44026C9B6AA,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,654C58A78EDE4772,guns,guns_restrictions,gun_access,restrict,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,1.0,a) Do you support restrictions on the purchase and possession of guns?,Yes,,True
3.0.0,7599462F5199097CBA07,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,4B249C532DD2B7E6,guns,guns_background_checks,gun_purchase_regulation,strengthen,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,1.0,b) Do you support requiring background checks on gun sales between private citizens at gun shows?,Yes,,True
3.0.0,3DEBC2A3B0BA03D6A872,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,C6D19D8C925C1CF8,guns,guns_concealed_carry,gun_access,expand,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,1.0,c) Do you support allowing individuals to carry concealed guns?,Yes,,True
3.0.0,8265EB43497763138E31,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,B67C68D48077CC32,guns,guns_license,gun_purchase_regulation,strengthen,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,1.0,d) Do you support requiring a license for gun possession?,Yes,,True
3.0.0,5C9F2A9BCC541AD20965,,,Jay King,2010.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,128136,https://j.futurefacts.votesmart.io/candidate/political-courage-test/128136/jay-king,477FFAD355B36AC1,healthcare,health_assisted_suicide,healthcare_access,expand,oppose,-1.0,binary,material_support,1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,f) Do you support legalizing physician-assisted suicide in Alabama?,No,,True
