votesmart_candidate_id,candidate,issue_category,organization,interest_group_id,scorecard_id,rating,rating_period,rating_year_start,rating_year_end,source_type,source_url,candidate_page_url
15907,Jim Preuitt,Conservative,Eagle Forum of Alabama,369,2635,10%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/369/rating/2635,https://j.futurefacts.votesmart.io/candidate/evaluations/15907/jim-preuitt
15907,Jim Preuitt,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,3440,A+,2006,2006,2006,interest_group_rating,https://votesmart.org/interest-group/1557/rating/3440,https://j.futurefacts.votesmart.io/candidate/evaluations/15907/jim-preuitt
15907,Jim Preuitt,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,2028,0%,2002,2002,2002,interest_group_rating,https://votesmart.org/interest-group/1557/rating/2028,https://j.futurefacts.votesmart.io/candidate/evaluations/15907/jim-preuitt
15907,Jim Preuitt,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,1128,B+,1998,1998,1998,interest_group_rating,https://votesmart.org/interest-group/1557/rating/1128,https://j.futurefacts.votesmart.io/candidate/evaluations/15907/jim-preuitt
15910,Bobby Humphryes,Business and Consumers,National Federation of Independent Business - Alabama,608,3421,90%,2003-2006,2003,2006,interest_group_rating,https://votesmart.org/interest-group/608/rating/3421,https://j.futurefacts.votesmart.io/candidate/evaluations/15910/bobby-humphryes
15910,Bobby Humphryes,Conservative,Christian Coalition of Alabama,510,3269,96%,2003-2006,2003,2006,interest_group_rating,https://votesmart.org/interest-group/510/rating/3269,https://j.futurefacts.votesmart.io/candidate/evaluations/15910/bobby-humphryes
15910,Bobby Humphryes,Conservative,Christian Coalition of Alabama,510,1389,88%,1999-2000,1999,2000,interest_group_rating,https://votesmart.org/interest-group/510/rating/1389,https://j.futurefacts.votesmart.io/candidate/evaluations/15910/bobby-humphryes
15910,Bobby Humphryes,Conservative,Eagle Forum of Alabama,369,2635,53%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/369/rating/2635,https://j.futurefacts.votesmart.io/candidate/evaluations/15910/bobby-humphryes
15910,Bobby Humphryes,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,7257,0%,2014,2014,2014,interest_group_rating,https://votesmart.org/interest-group/1557/rating/7257,https://j.futurefacts.votesmart.io/candidate/evaluations/15910/bobby-humphryes
15910,Bobby Humphryes,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,2028,0%,2002,2002,2002,interest_group_rating,https://votesmart.org/interest-group/1557/rating/2028,https://j.futurefacts.votesmart.io/candidate/evaluations/15910/bobby-humphryes
15910,Bobby Humphryes,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,1128,B,1998,1998,1998,interest_group_rating,https://votesmart.org/interest-group/1557/rating/1128,https://j.futurefacts.votesmart.io/candidate/evaluations/15910/bobby-humphryes
15923,Mike Hubbard,Business and Consumers,League of Southeastern Credit Unions,1991,7922,100%,2014,2014,2014,interest_group_rating,https://votesmart.org/interest-group/1991/rating/7922,https://j.futurefacts.votesmart.io/candidate/evaluations/15923/mike-hubbard
15923,Mike Hubbard,Business and Consumers,National Federation of Independent Business - Alabama,608,7917,100%,2011-2014,2011,2014,interest_group_rating,https://votesmart.org/interest-group/608/rating/7917,https://j.futurefacts.votesmart.io/candidate/evaluations/15923/mike-hubbard
15923,Mike Hubbard,Business and Consumers,National Federation of Independent Business - Alabama,608,5608,100%,2007-2010,2007,2010,interest_group_rating,https://votesmart.org/interest-group/608/rating/5608,https://j.futurefacts.votesmart.io/candidate/evaluations/15923/mike-hubbard
15923,Mike Hubbard,Business and Consumers,National Federation of Independent Business - Alabama,608,3421,67%,2003-2006,2003,2006,interest_group_rating,https://votesmart.org/interest-group/608/rating/3421,https://j.futurefacts.votesmart.io/candidate/evaluations/15923/mike-hubbard
15923,Mike Hubbard,Conservative,American Conservative Union (ACU),1481,10128,69%,2016,2016,2016,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10128,https://j.futurefacts.votesmart.io/candidate/evaluations/15923/mike-hubbard
15923,Mike Hubbard,Conservative,American Conservative Union (ACU),1481,10112,64%,2016,2016,2016,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10112,https://j.futurefacts.votesmart.io/candidate/evaluations/15923/mike-hubbard
15923,Mike Hubbard,Conservative,American Conservative Union (ACU),1481,9176,72%,2015,2015,2015,interest_group_rating,https://votesmart.org/interest-group/1481/rating/9176,https://j.futurefacts.votesmart.io/candidate/evaluations/15923/mike-hubbard
15923,Mike Hubbard,Conservative,American Conservative Union (ACU),1481,9175,44%,2015,2015,2015,interest_group_rating,https://votesmart.org/interest-group/1481/rating/9175,https://j.futurefacts.votesmart.io/candidate/evaluations/15923/mike-hubbard
15923,Mike Hubbard,Conservative,American Conservative Union (ACU),1481,10283,100%,2014,2014,2014,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10283,https://j.futurefacts.votesmart.io/candidate/evaluations/15923/mike-hubbard
15923,Mike Hubbard,Conservative,Christian Coalition of Alabama,510,3269,90%,2003-2006,2003,2006,interest_group_rating,https://votesmart.org/interest-group/510/rating/3269,https://j.futurefacts.votesmart.io/candidate/evaluations/15923/mike-hubbard
15923,Mike Hubbard,Conservative,Christian Coalition of Alabama,510,1389,100%,1999-2000,1999,2000,interest_group_rating,https://votesmart.org/interest-group/510/rating/1389,https://j.futurefacts.votesmart.io/candidate/evaluations/15923/mike-hubbard
15923,Mike Hubbard,Conservative,Conservative Christians of Alabama,2201,12486,47%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/2201/rating/12486,https://j.futurefacts.votesmart.io/candidate/evaluations/15923/mike-hubbard
15923,Mike Hubbard,Conservative,Eagle Forum of Alabama,369,2635,47%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/369/rating/2635,https://j.futurefacts.votesmart.io/candidate/evaluations/15923/mike-hubbard
15923,Mike Hubbard,Conservative,Eagle Forum of Alabama,369,1945,100%,2002,2002,2002,interest_group_rating,https://votesmart.org/interest-group/369/rating/1945,https://j.futurefacts.votesmart.io/candidate/evaluations/15923/mike-hubbard
15923,Mike Hubbard,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,7257,93%,2014,2014,2014,interest_group_rating,https://votesmart.org/interest-group/1557/rating/7257,https://j.futurefacts.votesmart.io/candidate/evaluations/15923/mike-hubbard
15923,Mike Hubbard,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,5559,92%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1557/rating/5559,https://j.futurefacts.votesmart.io/candidate/evaluations/15923/mike-hubbard
15923,Mike Hubbard,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,3440,A,2006,2006,2006,interest_group_rating,https://votesmart.org/interest-group/1557/rating/3440,https://j.futurefacts.votesmart.io/candidate/evaluations/15923/mike-hubbard
15923,Mike Hubbard,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,2028,0%,2002,2002,2002,interest_group_rating,https://votesmart.org/interest-group/1557/rating/2028,https://j.futurefacts.votesmart.io/candidate/evaluations/15923/mike-hubbard
15923,Mike Hubbard,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,1128,B,1998,1998,1998,interest_group_rating,https://votesmart.org/interest-group/1557/rating/1128,https://j.futurefacts.votesmart.io/candidate/evaluations/15923/mike-hubbard
15934,Mike Ball,Business and Consumers,National Federation of Independent Business - Alabama,608,13405,100%,2019-2022,2019,2022,interest_group_rating,https://votesmart.org/interest-group/608/rating/13405,https://j.futurefacts.votesmart.io/candidate/evaluations/15934/mike-ball
15934,Mike Ball,Business and Consumers,National Federation of Independent Business - Alabama,608,12078,100%,2015-2018,2015,2018,interest_group_rating,https://votesmart.org/interest-group/608/rating/12078,https://j.futurefacts.votesmart.io/candidate/evaluations/15934/mike-ball
15934,Mike Ball,Business and Consumers,National Federation of Independent Business - Alabama,608,7917,100%,2011-2014,2011,2014,interest_group_rating,https://votesmart.org/interest-group/608/rating/7917,https://j.futurefacts.votesmart.io/candidate/evaluations/15934/mike-ball
15934,Mike Ball,Business and Consumers,National Federation of Independent Business - Alabama,608,5608,100%,2007-2010,2007,2010,interest_group_rating,https://votesmart.org/interest-group/608/rating/5608,https://j.futurefacts.votesmart.io/candidate/evaluations/15934/mike-ball
15934,Mike Ball,Business and Consumers,National Federation of Independent Business - Alabama,608,3421,63%,2003-2006,2003,2006,interest_group_rating,https://votesmart.org/interest-group/608/rating/3421,https://j.futurefacts.votesmart.io/candidate/evaluations/15934/mike-ball
15934,Mike Ball,Conservative,American Conservative Union (ACU),1481,13784,64%,2022,2022,2022,interest_group_rating,https://votesmart.org/interest-group/1481/rating/13784,https://j.futurefacts.votesmart.io/candidate/evaluations/15934/mike-ball
15934,Mike Ball,Conservative,American Conservative Union (ACU),1481,13783,69%,2022,2022,2022,interest_group_rating,https://votesmart.org/interest-group/1481/rating/13783,https://j.futurefacts.votesmart.io/candidate/evaluations/15934/mike-ball
15934,Mike Ball,Conservative,American Conservative Union (ACU),1481,13079,50%,2020,2020,2020,interest_group_rating,https://votesmart.org/interest-group/1481/rating/13079,https://j.futurefacts.votesmart.io/candidate/evaluations/15934/mike-ball
15934,Mike Ball,Conservative,American Conservative Union (ACU),1481,10895,45%,2018,2018,2018,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10895,https://j.futurefacts.votesmart.io/candidate/evaluations/15934/mike-ball
15934,Mike Ball,Conservative,American Conservative Union (ACU),1481,10896,63%,2018,2018,2018,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10896,https://j.futurefacts.votesmart.io/candidate/evaluations/15934/mike-ball
15934,Mike Ball,Conservative,American Conservative Union (ACU),1481,10590,67%,2017,2017,2017,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10590,https://j.futurefacts.votesmart.io/candidate/evaluations/15934/mike-ball
15934,Mike Ball,Conservative,American Conservative Union (ACU),1481,10589,71%,2017,2017,2017,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10589,https://j.futurefacts.votesmart.io/candidate/evaluations/15934/mike-ball
15934,Mike Ball,Conservative,American Conservative Union (ACU),1481,10112,60%,2016,2016,2016,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10112,https://j.futurefacts.votesmart.io/candidate/evaluations/15934/mike-ball
15934,Mike Ball,Conservative,American Conservative Union (ACU),1481,10128,65%,2016,2016,2016,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10128,https://j.futurefacts.votesmart.io/candidate/evaluations/15934/mike-ball
15934,Mike Ball,Conservative,American Conservative Union (ACU),1481,9176,68%,2015,2015,2015,interest_group_rating,https://votesmart.org/interest-group/1481/rating/9176,https://j.futurefacts.votesmart.io/candidate/evaluations/15934/mike-ball
15934,Mike Ball,Conservative,American Conservative Union (ACU),1481,9175,44%,2015,2015,2015,interest_group_rating,https://votesmart.org/interest-group/1481/rating/9175,https://j.futurefacts.votesmart.io/candidate/evaluations/15934/mike-ball
15934,Mike Ball,Conservative,American Conservative Union (ACU),1481,10283,92%,2014,2014,2014,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10283,https://j.futurefacts.votesmart.io/candidate/evaluations/15934/mike-ball
15934,Mike Ball,Conservative,Christian Coalition of Alabama,510,3269,77%,2003-2006,2003,2006,interest_group_rating,https://votesmart.org/interest-group/510/rating/3269,https://j.futurefacts.votesmart.io/candidate/evaluations/15934/mike-ball
15934,Mike Ball,Conservative,Conservative Christians of Alabama,2201,12486,27%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/2201/rating/12486,https://j.futurefacts.votesmart.io/candidate/evaluations/15934/mike-ball
15934,Mike Ball,Conservative,Eagle Forum of Alabama,369,2635,27%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/369/rating/2635,https://j.futurefacts.votesmart.io/candidate/evaluations/15934/mike-ball
15934,Mike Ball,Guns,LEAP Forward,2867,13052,29%,2021,2021,2021,interest_group_rating,https://votesmart.org/interest-group/2867/rating/13052,https://j.futurefacts.votesmart.io/candidate/evaluations/15934/mike-ball
15934,Mike Ball,Guns,National Rifle Association (NRA),1034,12493,92%,2018,2018,2018,interest_group_rating,https://votesmart.org/interest-group/1034/rating/12493,https://j.futurefacts.votesmart.io/candidate/evaluations/15934/mike-ball
15934,Mike Ball,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,5559,92%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1557/rating/5559,https://j.futurefacts.votesmart.io/candidate/evaluations/15934/mike-ball
15934,Mike Ball,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,3440,A,2006,2006,2006,interest_group_rating,https://votesmart.org/interest-group/1557/rating/3440,https://j.futurefacts.votesmart.io/candidate/evaluations/15934/mike-ball
15934,Mike Ball,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,2028,0%,2002,2002,2002,interest_group_rating,https://votesmart.org/interest-group/1557/rating/2028,https://j.futurefacts.votesmart.io/candidate/evaluations/15934/mike-ball
15934,Mike Ball,Marijuana,NORML (National Organization for the Reform of Marijuana Laws),599,13251,67%,2022,2022,2022,interest_group_rating,https://votesmart.org/interest-group/599/rating/13251,https://j.futurefacts.votesmart.io/candidate/evaluations/15934/mike-ball
