canonical_candidate_id,election_cycle,family,evidence_weight,evidence_records,distinct_issues,source_type_count,person_id,candidate_name,family_valence,family_score_available,model_family_valence
AL-2018-house-11-R-RANDALL-SHEDD,2018.0,order_justice,11.0,11,2,1,ALPERSON-RANDALL-SHEDD,Randall Shedd,0.45454545454545453,True,0.45454545454545453
AL-2018-house-11-R-RANDALL-SHEDD,2018.0,social_liberty_equality,3.0,3,2,1,ALPERSON-RANDALL-SHEDD,Randall Shedd,0.3333333333333333,True,0.3333333333333333
AL-2018-house-12-R-COREY-HARBISON,2018.0,institutional_reform,1.0,1,1,1,ALPERSON-COREY-HARBISON,Corey Harbison,-1.0,False,
AL-2018-house-12-R-COREY-HARBISON,2018.0,market_government_direction,8.65,9,1,2,ALPERSON-COREY-HARBISON,Corey Harbison,-0.30635838150289013,False,
AL-2018-house-12-R-COREY-HARBISON,2018.0,material_support,4.0,4,1,1,ALPERSON-COREY-HARBISON,Corey Harbison,1.0,False,
AL-2018-house-12-R-COREY-HARBISON,2018.0,order_justice,14.6,14,2,2,ALPERSON-COREY-HARBISON,Corey Harbison,0.589041095890411,True,0.589041095890411
AL-2018-house-12-R-COREY-HARBISON,2018.0,social_liberty_equality,4.0,4,2,1,ALPERSON-COREY-HARBISON,Corey Harbison,0.5,True,0.5
AL-2018-house-13-R-CONNIE-COONER-ROWE,2018.0,institutional_reform,1.0,1,1,1,ALPERSON-CONNIE-COONER-ROWE,Connie Cooner Rowe,-1.0,False,
AL-2018-house-13-R-CONNIE-COONER-ROWE,2018.0,labor_capital,1.2,1,1,1,ALPERSON-CONNIE-COONER-ROWE,Connie Cooner Rowe,1.0,False,
AL-2018-house-13-R-CONNIE-COONER-ROWE,2018.0,market_government_direction,10.2,10,1,2,ALPERSON-CONNIE-COONER-ROWE,Connie Cooner Rowe,-0.17647058823529413,False,
AL-2018-house-13-R-CONNIE-COONER-ROWE,2018.0,material_support,5.2,5,1,2,ALPERSON-CONNIE-COONER-ROWE,Connie Cooner Rowe,1.0,False,
AL-2018-house-13-R-CONNIE-COONER-ROWE,2018.0,order_justice,20.4,19,2,2,ALPERSON-CONNIE-COONER-ROWE,Connie Cooner Rowe,0.803921568627451,True,0.803921568627451
AL-2018-house-13-R-CONNIE-COONER-ROWE,2018.0,social_liberty_equality,5.0,5,2,1,ALPERSON-CONNIE-COONER-ROWE,Connie Cooner Rowe,-0.2,True,-0.2
AL-2018-house-14-R-TIM-WADSWORTH,2018.0,institutional_reform,1.0,1,1,1,ALPERSON-TIM-WADSWORTH,Tim Wadsworth,1.0,False,
AL-2018-house-14-R-TIM-WADSWORTH,2018.0,market_government_direction,9.65,10,1,2,ALPERSON-TIM-WADSWORTH,Tim Wadsworth,-0.5450777202072539,False,
AL-2018-house-14-R-TIM-WADSWORTH,2018.0,material_support,6.4,6,2,2,ALPERSON-TIM-WADSWORTH,Tim Wadsworth,1.0,True,1.0
AL-2018-house-14-R-TIM-WADSWORTH,2018.0,order_justice,13.2,13,2,2,ALPERSON-TIM-WADSWORTH,Tim Wadsworth,0.6969696969696969,True,0.6969696969696969
AL-2018-house-14-R-TIM-WADSWORTH,2018.0,social_liberty_equality,4.0,4,2,1,ALPERSON-TIM-WADSWORTH,Tim Wadsworth,0.0,True,0.0
AL-2018-house-15-D-SUZANNA-COLEMAN,2018.0,environment_resources,2.0,2,1,1,ALPERSON-SUZANNA-COLEMAN,Suzanna Coleman,1.0,False,
AL-2018-house-15-D-SUZANNA-COLEMAN,2018.0,immigration_inclusion,2.0,2,1,1,ALPERSON-SUZANNA-COLEMAN,Suzanna Coleman,1.0,False,
AL-2018-house-15-D-SUZANNA-COLEMAN,2018.0,institutional_reform,1.0,1,1,1,ALPERSON-SUZANNA-COLEMAN,Suzanna Coleman,1.0,False,
AL-2018-house-15-D-SUZANNA-COLEMAN,2018.0,labor_capital,4.35,6,2,2,ALPERSON-SUZANNA-COLEMAN,Suzanna Coleman,1.0,True,1.0
AL-2018-house-15-D-SUZANNA-COLEMAN,2018.0,market_government_direction,3.0,3,1,1,ALPERSON-SUZANNA-COLEMAN,Suzanna Coleman,0.3333333333333333,False,
AL-2018-house-15-D-SUZANNA-COLEMAN,2018.0,material_support,2.75,3,1,1,ALPERSON-SUZANNA-COLEMAN,Suzanna Coleman,1.0,False,
AL-2018-house-15-D-SUZANNA-COLEMAN,2018.0,order_justice,3.0,3,1,1,ALPERSON-SUZANNA-COLEMAN,Suzanna Coleman,-0.3333333333333333,False,
AL-2018-house-15-D-SUZANNA-COLEMAN,2018.0,social_liberty_equality,6.0,6,3,1,ALPERSON-SUZANNA-COLEMAN,Suzanna Coleman,1.0,True,1.0
AL-2018-house-15-R-ALLEN-FARLEY,2018.0,market_government_direction,10.1,11,1,3,ALPERSON-ALLEN-FARLEY,Allen Farley,-0.19504950495049506,False,
AL-2018-house-15-R-ALLEN-FARLEY,2018.0,material_support,4.75,5,2,2,ALPERSON-ALLEN-FARLEY,Allen Farley,1.0,True,1.0
AL-2018-house-15-R-ALLEN-FARLEY,2018.0,order_justice,14.4,14,2,2,ALPERSON-ALLEN-FARLEY,Allen Farley,0.7222222222222222,True,0.7222222222222222
AL-2018-house-15-R-ALLEN-FARLEY,2018.0,social_liberty_equality,4.0,4,2,1,ALPERSON-ALLEN-FARLEY,Allen Farley,0.0,True,0.0
AL-2018-house-16-R-KYLE-SOUTH,2018.0,institutional_reform,1.0,1,1,1,ALPERSON-KYLE-SOUTH,Kyle South,-1.0,False,
AL-2018-house-16-R-KYLE-SOUTH,2018.0,market_government_direction,14.45,14,1,3,ALPERSON-KYLE-SOUTH,Kyle South,-0.08650519031141869,False,
AL-2018-house-16-R-KYLE-SOUTH,2018.0,material_support,4.0,4,1,1,ALPERSON-KYLE-SOUTH,Kyle South,1.0,False,
AL-2018-house-16-R-KYLE-SOUTH,2018.0,order_justice,12.2,12,2,2,ALPERSON-KYLE-SOUTH,Kyle South,0.6721311475409836,True,0.6721311475409836
AL-2018-house-16-R-KYLE-SOUTH,2018.0,social_liberty_equality,5.0,5,2,1,ALPERSON-KYLE-SOUTH,Kyle South,-0.2,True,-0.2
AL-2018-house-18-D-EDDIE-BRITTON,2018.0,labor_capital,0.9,2,1,1,ALPERSON-EDDIE-BRITTON,Eddie Britton,1.0,False,
AL-2018-house-18-R-JAMIE-KIEL,2018.0,social_liberty_equality,0.75,1,1,1,ALPERSON-JAMIE-KIEL,Jamie Kiel,-1.0,False,
AL-2018-house-19-D-LAURA-HALL,2018.0,institutional_reform,1.2,1,1,1,ALPERSON-LAURA-HALL,Laura Hall,-1.0,False,
AL-2018-house-19-D-LAURA-HALL,2018.0,labor_capital,1.2,1,1,1,ALPERSON-LAURA-HALL,Laura Hall,1.0,False,
AL-2018-house-19-D-LAURA-HALL,2018.0,market_government_direction,6.65,7,1,2,ALPERSON-LAURA-HALL,Laura Hall,-0.3007518796992481,False,
AL-2018-house-19-D-LAURA-HALL,2018.0,material_support,5.2,5,2,2,ALPERSON-LAURA-HALL,Laura Hall,1.0,True,1.0
AL-2018-house-19-D-LAURA-HALL,2018.0,order_justice,6.0,6,2,1,ALPERSON-LAURA-HALL,Laura Hall,0.6666666666666666,True,0.6666666666666666
AL-2018-house-19-D-LAURA-HALL,2018.0,social_liberty_equality,8.8,8,3,2,ALPERSON-LAURA-HALL,Laura Hall,0.7727272727272726,True,0.7727272727272726
AL-2018-house-2-D-LORA-KAY-MORROW,2018.0,labor_capital,0.9,2,1,1,ALPERSON-LORA-KAY-MORROW,Lora Kay Morrow,1.0,False,
AL-2018-house-2-R-LYNN-GREER,2018.0,institutional_reform,1.0,1,1,1,ALPERSON-LYNN-GREER,Lynn Greer,-1.0,False,
AL-2018-house-2-R-LYNN-GREER,2018.0,market_government_direction,10.3,11,1,4,ALPERSON-LYNN-GREER,Lynn Greer,-0.18446601941747573,False,
AL-2018-house-2-R-LYNN-GREER,2018.0,material_support,4.0,4,1,1,ALPERSON-LYNN-GREER,Lynn Greer,1.0,False,
AL-2018-house-2-R-LYNN-GREER,2018.0,order_justice,14.4,14,2,2,ALPERSON-LYNN-GREER,Lynn Greer,0.5833333333333334,True,0.5833333333333334
AL-2018-house-2-R-LYNN-GREER,2018.0,social_liberty_equality,6.2,6,2,2,ALPERSON-LYNN-GREER,Lynn Greer,0.032258064516129024,True,0.032258064516129024
AL-2018-house-20-D-LINDA-MEIGS,2018.0,institutional_reform,0.75,1,1,1,ALPERSON-LINDA-MEIGS,Linda Meigs,1.0,False,
AL-2018-house-20-D-LINDA-MEIGS,2018.0,labor_capital,3.65,5,2,3,ALPERSON-LINDA-MEIGS,Linda Meigs,1.0,True,1.0
AL-2018-house-20-D-LINDA-MEIGS,2018.0,material_support,2.75,3,1,1,ALPERSON-LINDA-MEIGS,Linda Meigs,0.2727272727272727,False,
AL-2018-house-20-R-HOWARD-SANDERFORD,2018.0,institutional_reform,1.0,1,1,1,ALPERSON-HOWARD-SANDERFORD,Howard Sanderford,-1.0,False,
AL-2018-house-20-R-HOWARD-SANDERFORD,2018.0,market_government_direction,9.1,10,1,3,ALPERSON-HOWARD-SANDERFORD,Howard Sanderford,-0.34065934065934067,False,
AL-2018-house-20-R-HOWARD-SANDERFORD,2018.0,material_support,3.0,3,1,1,ALPERSON-HOWARD-SANDERFORD,Howard Sanderford,1.0,False,
AL-2018-house-20-R-HOWARD-SANDERFORD,2018.0,order_justice,12.0,12,2,1,ALPERSON-HOWARD-SANDERFORD,Howard Sanderford,0.6666666666666666,True,0.6666666666666666
AL-2018-house-20-R-HOWARD-SANDERFORD,2018.0,social_liberty_equality,5.0,5,2,1,ALPERSON-HOWARD-SANDERFORD,Howard Sanderford,-0.2,True,-0.2
AL-2018-house-21-D-TERRY-JONES,2018.0,labor_capital,0.9,2,1,1,ALPERSON-TERRY-JONES,Terry Jones,1.0,False,
AL-2018-house-22-R-RITCHIE-WHORTON,2018.0,institutional_reform,1.0,1,1,1,ALPERSON-RITCHIE-WHORTON,Ritchie Whorton,1.0,False,
AL-2018-house-22-R-RITCHIE-WHORTON,2018.0,market_government_direction,10.85,11,1,3,ALPERSON-RITCHIE-WHORTON,Ritchie Whorton,-0.04147465437788018,False,
AL-2018-house-22-R-RITCHIE-WHORTON,2018.0,material_support,4.0,4,1,1,ALPERSON-RITCHIE-WHORTON,Ritchie Whorton,1.0,False,
AL-2018-house-22-R-RITCHIE-WHORTON,2018.0,order_justice,13.2,13,2,2,ALPERSON-RITCHIE-WHORTON,Ritchie Whorton,0.6969696969696969,True,0.6969696969696969
AL-2018-house-22-R-RITCHIE-WHORTON,2018.0,social_liberty_equality,4.0,4,2,1,ALPERSON-RITCHIE-WHORTON,Ritchie Whorton,0.0,True,0.0
AL-2018-house-23-R-TOMMY-HANES,2018.0,environment_resources,3.5999999999999996,3,1,1,ALPERSON-TOMMY-HANES,Tommy Hanes,1.0,False,
AL-2018-house-23-R-TOMMY-HANES,2018.0,institutional_reform,1.0,1,1,1,ALPERSON-TOMMY-HANES,Tommy Hanes,1.0,False,
AL-2018-house-23-R-TOMMY-HANES,2018.0,market_government_direction,9.65,10,1,2,ALPERSON-TOMMY-HANES,Tommy Hanes,-0.17098445595854922,False,
AL-2018-house-23-R-TOMMY-HANES,2018.0,material_support,5.2,5,1,2,ALPERSON-TOMMY-HANES,Tommy Hanes,1.0,False,
AL-2018-house-23-R-TOMMY-HANES,2018.0,order_justice,14.4,14,2,2,ALPERSON-TOMMY-HANES,Tommy Hanes,0.7222222222222222,True,0.7222222222222222
AL-2018-house-23-R-TOMMY-HANES,2018.0,social_liberty_equality,4.0,4,2,1,ALPERSON-TOMMY-HANES,Tommy Hanes,0.0,True,0.0
AL-2018-house-24-R-NATHANIEL-LEDBETTER,2018.0,institutional_reform,1.0,1,1,1,ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,-1.0,False,
AL-2018-house-24-R-NATHANIEL-LEDBETTER,2018.0,market_government_direction,10.85,11,1,3,ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,-0.4470046082949309,False,
AL-2018-house-24-R-NATHANIEL-LEDBETTER,2018.0,material_support,3.0,3,1,1,ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,1.0,False,
AL-2018-house-24-R-NATHANIEL-LEDBETTER,2018.0,order_justice,11.0,11,2,1,ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,0.6363636363636364,True,0.6363636363636364
AL-2018-house-24-R-NATHANIEL-LEDBETTER,2018.0,social_liberty_equality,5.0,5,2,1,ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,-0.2,True,-0.2
AL-2018-house-25-R-MAC-MCCUTCHEON,2018.0,institutional_reform,1.0,1,1,1,ALPERSON-MAC-MCCUTCHEON,Mac McCutcheon,-1.0,False,
AL-2018-house-25-R-MAC-MCCUTCHEON,2018.0,labor_capital,0.9,2,1,1,ALPERSON-MAC-MCCUTCHEON,Mac McCutcheon,1.0,False,
AL-2018-house-25-R-MAC-MCCUTCHEON,2018.0,market_government_direction,11.3,12,1,4,ALPERSON-MAC-MCCUTCHEON,Mac McCutcheon,-0.25663716814159293,False,
AL-2018-house-25-R-MAC-MCCUTCHEON,2018.0,material_support,4.0,4,1,1,ALPERSON-MAC-MCCUTCHEON,Mac McCutcheon,1.0,False,
AL-2018-house-25-R-MAC-MCCUTCHEON,2018.0,order_justice,12.2,12,2,2,ALPERSON-MAC-MCCUTCHEON,Mac McCutcheon,0.6721311475409836,True,0.6721311475409836
AL-2018-house-25-R-MAC-MCCUTCHEON,2018.0,social_liberty_equality,6.2,6,3,2,ALPERSON-MAC-MCCUTCHEON,Mac McCutcheon,0.032258064516129024,True,0.032258064516129024
AL-2018-house-26-R-KERRY-RICH,2018.0,institutional_reform,1.0,1,1,1,ALPERSON-KERRY-RICH,Kerry Rich,-1.0,False,
AL-2018-house-26-R-KERRY-RICH,2018.0,market_government_direction,11.5,12,1,4,ALPERSON-KERRY-RICH,Kerry Rich,-0.23478260869565218,False,
AL-2018-house-26-R-KERRY-RICH,2018.0,material_support,4.0,4,1,1,ALPERSON-KERRY-RICH,Kerry Rich,1.0,False,
AL-2018-house-26-R-KERRY-RICH,2018.0,order_justice,13.2,13,2,2,ALPERSON-KERRY-RICH,Kerry Rich,0.5151515151515151,True,0.5151515151515151
AL-2018-house-26-R-KERRY-RICH,2018.0,social_liberty_equality,7.6,7,2,2,ALPERSON-KERRY-RICH,Kerry Rich,-0.47368421052631576,True,-0.47368421052631576
AL-2018-house-27-D-BILL-JONES,2018.0,labor_capital,0.9,2,1,1,ALPERSON-BILL-JONES,Bill Jones,1.0,False,
AL-2018-house-28-D-KYLE-PIERCE,2018.0,labor_capital,0.9,2,1,1,ALPERSON-KYLE-PIERCE,Kyle Pierce,1.0,False,
AL-2018-house-28-D-KYLE-PIERCE,2018.0,market_government_direction,0.75,1,1,1,ALPERSON-KYLE-PIERCE,Kyle Pierce,1.0,False,
AL-2018-house-28-D-KYLE-PIERCE,2018.0,material_support,0.75,1,1,1,ALPERSON-KYLE-PIERCE,Kyle Pierce,1.0,False,
AL-2018-house-28-D-KYLE-PIERCE,2018.0,order_justice,0.75,1,1,1,ALPERSON-KYLE-PIERCE,Kyle Pierce,-1.0,False,
AL-2018-house-28-R-GIL-F-ISBELL,2018.0,material_support,0.75,1,1,1,ALPERSON-GIL-F-ISBELL,Gil F. Isbell,1.0,False,
AL-2018-house-29-D-JARED-MILLICAN,2018.0,labor_capital,0.9,2,1,1,ALPERSON-JARED-MILLICAN,Jared Millican,1.0,False,
AL-2018-house-29-R-BECKY-NORDGREN,2018.0,institutional_reform,1.0,1,1,1,ALPERSON-BECKY-NORDGREN,Becky Nordgren,-1.0,False,
AL-2018-house-29-R-BECKY-NORDGREN,2018.0,labor_capital,1.2,1,1,1,ALPERSON-BECKY-NORDGREN,Becky Nordgren,1.0,False,
AL-2018-house-29-R-BECKY-NORDGREN,2018.0,market_government_direction,12.7,13,1,4,ALPERSON-BECKY-NORDGREN,Becky Nordgren,-0.33858267716535434,False,
AL-2018-house-29-R-BECKY-NORDGREN,2018.0,material_support,6.4,6,1,2,ALPERSON-BECKY-NORDGREN,Becky Nordgren,1.0,False,
AL-2018-house-29-R-BECKY-NORDGREN,2018.0,order_justice,11.0,11,2,1,ALPERSON-BECKY-NORDGREN,Becky Nordgren,0.8181818181818182,True,0.8181818181818182
AL-2018-house-29-R-BECKY-NORDGREN,2018.0,social_liberty_equality,5.2,5,2,2,ALPERSON-BECKY-NORDGREN,Becky Nordgren,-0.23076923076923075,True,-0.23076923076923075
AL-2018-house-3-D-CHAD-YOUNG,2018.0,labor_capital,0.9,2,1,1,ALPERSON-CHAD-YOUNG,Chad Young,1.0,False,
AL-2018-house-3-D-CHAD-YOUNG,2018.0,material_support,1.5,2,2,1,ALPERSON-CHAD-YOUNG,Chad Young,1.0,True,1.0
AL-2018-house-3-R-ANDREW-SORRELL,2018.0,market_government_direction,0.75,1,1,1,ALPERSON-ANDREW-SORRELL,Andrew Sorrell,-1.0,False,
AL-2018-house-3-R-ANDREW-SORRELL,2018.0,material_support,0.75,1,1,1,ALPERSON-ANDREW-SORRELL,Andrew Sorrell,-1.0,False,
AL-2018-house-3-R-ANDREW-SORRELL,2018.0,social_liberty_equality,0.75,1,1,1,ALPERSON-ANDREW-SORRELL,Andrew Sorrell,-1.0,False,
AL-2018-house-30-D-JARED-VAUGHN,2018.0,labor_capital,0.9,2,1,1,ALPERSON-JARED-VAUGHN,Jared Vaughn,1.0,False,
AL-2018-house-31-R-MIKE-HOLMES,2018.0,market_government_direction,10.1,11,1,3,ALPERSON-MIKE-HOLMES,Mike Holmes,-0.20792079207920794,False,
AL-2018-house-31-R-MIKE-HOLMES,2018.0,material_support,4.0,4,1,1,ALPERSON-MIKE-HOLMES,Mike Holmes,1.0,False,
AL-2018-house-31-R-MIKE-HOLMES,2018.0,order_justice,14.4,14,2,2,ALPERSON-MIKE-HOLMES,Mike Holmes,0.7222222222222222,True,0.7222222222222222
AL-2018-house-31-R-MIKE-HOLMES,2018.0,social_liberty_equality,7.4,7,2,2,ALPERSON-MIKE-HOLMES,Mike Holmes,-0.45945945945945943,True,-0.45945945945945943
AL-2018-house-32-D-BARBARA-BIGSBY-BOYD,2018.0,institutional_reform,2.2,2,1,2,ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,1.0,False,
AL-2018-house-32-D-BARBARA-BIGSBY-BOYD,2018.0,market_government_direction,9.0,9,1,1,ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,-0.3333333333333333,False,
AL-2018-house-32-D-BARBARA-BIGSBY-BOYD,2018.0,material_support,5.2,5,1,2,ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,1.0,False,
AL-2018-house-32-D-BARBARA-BIGSBY-BOYD,2018.0,order_justice,11.0,11,2,1,ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,0.6363636363636364,True,0.6363636363636364
AL-2018-house-32-D-BARBARA-BIGSBY-BOYD,2018.0,social_liberty_equality,5.0,5,2,1,ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,0.2,True,0.2
AL-2018-house-33-R-RON-JOHNSON,2018.0,environment_resources,3.5999999999999996,3,1,1,ALPERSON-RON-JOHNSON,Ron Johnson,0.33333333333333337,False,
AL-2018-house-33-R-RON-JOHNSON,2018.0,institutional_reform,1.0,1,1,1,ALPERSON-RON-JOHNSON,Ron Johnson,1.0,False,
AL-2018-house-33-R-RON-JOHNSON,2018.0,market_government_direction,19.7,19,1,4,ALPERSON-RON-JOHNSON,Ron Johnson,0.15736040609137056,False,
AL-2018-house-33-R-RON-JOHNSON,2018.0,material_support,8.8,8,1,2,ALPERSON-RON-JOHNSON,Ron Johnson,1.0,False,
AL-2018-house-33-R-RON-JOHNSON,2018.0,order_justice,13.2,13,2,2,ALPERSON-RON-JOHNSON,Ron Johnson,0.6969696969696969,True,0.6969696969696969
AL-2018-house-33-R-RON-JOHNSON,2018.0,social_liberty_equality,6.2,6,2,2,ALPERSON-RON-JOHNSON,Ron Johnson,-0.3548387096774194,True,-0.3548387096774194
AL-2018-house-34-R-DAVID-STANDRIDGE,2018.0,institutional_reform,1.0,1,1,1,ALPERSON-DAVID-STANDRIDGE,David Standridge,-1.0,False,
AL-2018-house-34-R-DAVID-STANDRIDGE,2018.0,market_government_direction,12.05,12,1,3,ALPERSON-DAVID-STANDRIDGE,David Standridge,-0.3029045643153527,False,
AL-2018-house-34-R-DAVID-STANDRIDGE,2018.0,material_support,5.2,5,1,2,ALPERSON-DAVID-STANDRIDGE,David Standridge,1.0,False,
AL-2018-house-34-R-DAVID-STANDRIDGE,2018.0,order_justice,12.2,12,2,2,ALPERSON-DAVID-STANDRIDGE,David Standridge,0.8360655737704918,True,0.8360655737704918
AL-2018-house-34-R-DAVID-STANDRIDGE,2018.0,social_liberty_equality,5.0,5,2,1,ALPERSON-DAVID-STANDRIDGE,David Standridge,-0.2,True,-0.2
AL-2018-house-35-R-STEVE-HURST,2018.0,institutional_reform,1.0,1,1,1,ALPERSON-STEVE-HURST,Steve Hurst,1.0,False,
AL-2018-house-35-R-STEVE-HURST,2018.0,market_government_direction,9.85,10,1,3,ALPERSON-STEVE-HURST,Steve Hurst,-0.3908629441624365,False,
AL-2018-house-35-R-STEVE-HURST,2018.0,material_support,4.0,4,1,1,ALPERSON-STEVE-HURST,Steve Hurst,1.0,False,
AL-2018-house-35-R-STEVE-HURST,2018.0,order_justice,15.6,15,2,2,ALPERSON-STEVE-HURST,Steve Hurst,0.7435897435897436,True,0.7435897435897436
AL-2018-house-35-R-STEVE-HURST,2018.0,social_liberty_equality,5.0,5,2,1,ALPERSON-STEVE-HURST,Steve Hurst,-0.2,True,-0.2
AL-2018-house-36-D-NICKI-ARNOLD-SWINDLE,2018.0,labor_capital,0.9,2,1,1,ALPERSON-NICKI-ARNOLD-SWINDLE,Nicki Arnold-Swindle,1.0,False,
AL-2018-house-36-R-RANDY-WOOD,2018.0,institutional_reform,1.0,1,1,1,ALPERSON-RANDY-WOOD,Randy Wood,-1.0,False,
AL-2018-house-36-R-RANDY-WOOD,2018.0,market_government_direction,12.25,12,1,3,ALPERSON-RANDY-WOOD,Randy Wood,0.07755102040816327,False,
AL-2018-house-36-R-RANDY-WOOD,2018.0,material_support,4.0,4,1,1,ALPERSON-RANDY-WOOD,Randy Wood,1.0,False,
AL-2018-house-36-R-RANDY-WOOD,2018.0,order_justice,10.0,10,2,1,ALPERSON-RANDY-WOOD,Randy Wood,0.8,True,0.8
AL-2018-house-36-R-RANDY-WOOD,2018.0,social_liberty_equality,3.0,3,2,1,ALPERSON-RANDY-WOOD,Randy Wood,-0.3333333333333333,True,-0.3333333333333333
AL-2018-house-37-D-CHARLOTTE-A-CLARK-FRIESON,2018.0,environment_resources,2.0,2,1,1,ALPERSON-CHARLOTTE-A-CLARK-FRIESON,Charlotte A. Clark-Frieson,1.0,False,
AL-2018-house-37-D-CHARLOTTE-A-CLARK-FRIESON,2018.0,immigration_inclusion,2.0,2,1,1,ALPERSON-CHARLOTTE-A-CLARK-FRIESON,Charlotte A. Clark-Frieson,0.0,False,
AL-2018-house-37-D-CHARLOTTE-A-CLARK-FRIESON,2018.0,institutional_reform,1.0,1,1,1,ALPERSON-CHARLOTTE-A-CLARK-FRIESON,Charlotte A. Clark-Frieson,1.0,False,
AL-2018-house-37-D-CHARLOTTE-A-CLARK-FRIESON,2018.0,labor_capital,3.9,5,2,2,ALPERSON-CHARLOTTE-A-CLARK-FRIESON,Charlotte A. Clark-Frieson,1.0,True,1.0
AL-2018-house-37-D-CHARLOTTE-A-CLARK-FRIESON,2018.0,market_government_direction,3.0,3,1,1,ALPERSON-CHARLOTTE-A-CLARK-FRIESON,Charlotte A. Clark-Frieson,-0.3333333333333333,False,
AL-2018-house-37-D-CHARLOTTE-A-CLARK-FRIESON,2018.0,material_support,2.0,2,1,1,ALPERSON-CHARLOTTE-A-CLARK-FRIESON,Charlotte A. Clark-Frieson,1.0,False,
AL-2018-house-37-D-CHARLOTTE-A-CLARK-FRIESON,2018.0,order_justice,3.0,3,1,1,ALPERSON-CHARLOTTE-A-CLARK-FRIESON,Charlotte A. Clark-Frieson,-1.0,False,
AL-2018-house-37-D-CHARLOTTE-A-CLARK-FRIESON,2018.0,social_liberty_equality,6.0,6,3,1,ALPERSON-CHARLOTTE-A-CLARK-FRIESON,Charlotte A. Clark-Frieson,1.0,True,1.0
AL-2018-house-37-R-BOB-FINCHER,2018.0,institutional_reform,1.0,1,1,1,ALPERSON-BOB-FINCHER,Bob Fincher,-1.0,False,
AL-2018-house-37-R-BOB-FINCHER,2018.0,market_government_direction,12.05,12,1,3,ALPERSON-BOB-FINCHER,Bob Fincher,-0.3029045643153527,False,
AL-2018-house-37-R-BOB-FINCHER,2018.0,material_support,4.0,4,1,1,ALPERSON-BOB-FINCHER,Bob Fincher,1.0,False,
AL-2018-house-37-R-BOB-FINCHER,2018.0,order_justice,13.2,13,2,2,ALPERSON-BOB-FINCHER,Bob Fincher,0.6969696969696969,True,0.6969696969696969
AL-2018-house-37-R-BOB-FINCHER,2018.0,social_liberty_equality,5.0,5,2,1,ALPERSON-BOB-FINCHER,Bob Fincher,-0.2,True,-0.2
AL-2018-house-38-D-BRIAN-MCGEE,2018.0,environment_resources,2.0,2,1,1,ALPERSON-BRIAN-MCGEE,Brian McGee,1.0,False,
AL-2018-house-38-D-BRIAN-MCGEE,2018.0,immigration_inclusion,2.0,2,1,1,ALPERSON-BRIAN-MCGEE,Brian McGee,0.0,False,
AL-2018-house-38-D-BRIAN-MCGEE,2018.0,institutional_reform,1.0,1,1,1,ALPERSON-BRIAN-MCGEE,Brian McGee,1.0,False,
AL-2018-house-38-D-BRIAN-MCGEE,2018.0,labor_capital,3.9,5,2,2,ALPERSON-BRIAN-MCGEE,Brian McGee,1.0,True,1.0
AL-2018-house-38-D-BRIAN-MCGEE,2018.0,market_government_direction,3.0,3,1,1,ALPERSON-BRIAN-MCGEE,Brian McGee,-0.3333333333333333,False,
AL-2018-house-38-D-BRIAN-MCGEE,2018.0,material_support,3.5,4,2,3,ALPERSON-BRIAN-MCGEE,Brian McGee,0.42857142857142855,True,0.42857142857142855
AL-2018-house-38-D-BRIAN-MCGEE,2018.0,order_justice,3.0,3,1,1,ALPERSON-BRIAN-MCGEE,Brian McGee,0.3333333333333333,False,
AL-2018-house-38-D-BRIAN-MCGEE,2018.0,social_liberty_equality,6.75,7,3,2,ALPERSON-BRIAN-MCGEE,Brian McGee,0.48148148148148145,True,0.48148148148148145
AL-2018-house-40-D-PAMELA-JEAN-HOWARD,2018.0,labor_capital,0.9,2,1,1,ALPERSON-PAMELA-JEAN-HOWARD,Pamela Jean Howard,1.0,False,
AL-2018-house-40-R-KOVEN-K-L-BROWN,2018.0,institutional_reform,1.0,1,1,1,ALPERSON-KOVEN-K-L-BROWN,"Koven ""K.L."" Brown",-1.0,False,
AL-2018-house-40-R-KOVEN-K-L-BROWN,2018.0,market_government_direction,13.9,14,2,4,ALPERSON-KOVEN-K-L-BROWN,"Koven ""K.L."" Brown",-0.38633093525179857,True,-0.38633093525179857
AL-2018-house-40-R-KOVEN-K-L-BROWN,2018.0,material_support,4.0,4,1,1,ALPERSON-KOVEN-K-L-BROWN,"Koven ""K.L."" Brown",1.0,False,
AL-2018-house-40-R-KOVEN-K-L-BROWN,2018.0,order_justice,14.4,14,2,2,ALPERSON-KOVEN-K-L-BROWN,"Koven ""K.L."" Brown",0.7222222222222222,True,0.7222222222222222
