legislator_name,chamber,district,party,rating,rating_year,organization,source_url,local_path,source_sha256,election_cycle,name_key,canonical_candidate_id,person_id,canonical_name,year_num,district_num,canonical_party
"MEADOWS, CHARLOTTE",house,74.0,R,83.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,CHARLOTTE MEADOWS,AL-2022-house-74-R-GSL074RMEA,ALPERSON-GSL074RMEA,GSL074RMEA,2022.0,74.0,R
"MOONEY, ARNOLD",house,43.0,R,79.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,ARNOLD MOONEY,,,,,,
"Moore, Mary",house,59.0,D,37.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,MARY MOORE,AL-2022-house-59-D-GSL059DMOO,ALPERSON-GSL059DMOO,GSL059DMOO,2022.0,59.0,D
"MOORE, PARKER",house,4.0,R,75.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,PARKER MOORE,AL-2022-house-4-R-GSL004RMOO,ALPERSON-GSL004RMOO,GSL004RMOO,2022.0,4.0,R
"Morris, Tashina",house,77.0,D,44.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,TASHINA MORRIS,AL-2022-house-77-D-GSL077DMOR,ALPERSON-GSL077DMOR,GSL077DMOR,2022.0,77.0,D
"NORDGREN, BECKY",house,29.0,R,78.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,BECKY NORDGREN,,,,,,
"OLIVER, ED",house,81.0,R,76.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,ED OLIVER,AL-2022-house-81-R-GSL081ROLI,ALPERSON-GSL081ROLI,GSL081ROLI,2022.0,81.0,R
"PETTUS, PHILLIP",house,1.0,R,71.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,PHILLIP PETTUS,AL-2022-house-1-R-GSL001RPET,ALPERSON-GSL001RPET,GSL001RPET,2022.0,1.0,R
"POOLE, BILL",house,63.0,R,74.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,BILL POOLE,,,,,,
"PRINGLE, CHRIS",house,101.0,R,71.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,CHRIS PRINGLE,AL-2022-house-101-R-GSL101RPRI,ALPERSON-GSL101RPRI,GSL101RPRI,2022.0,101.0,R
"Rafferty, Neil",house,54.0,D,44.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,NEIL RAFFERTY,AL-2022-house-54-D-GSL054DRAF,ALPERSON-GSL054DRAF,GSL054DRAF,2022.0,54.0,D
"REYNOLDS, REX",house,21.0,R,81.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,REX REYNOLDS,AL-2022-house-21-R-GSL021RREY,ALPERSON-GSL021RREY,GSL021RREY,2022.0,21.0,R
"RICH, KERRY",house,26.0,R,71.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,KERRY RICH,,,,,,
"ROBBINS, BEN",house,33.0,R,85.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,BEN ROBBINS,AL-2022-house-33-R-GSL033RROB,ALPERSON-GSL033RROB,GSL033RROB,2022.0,33.0,R
"ROBERTSON, PRONCEY",house,7.0,R,75.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,PRONCEY ROBERTSON,,,,,,
"Rogers, John",house,52.0,D,50.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,JOHN ROGERS,,,,,,
"ROWE, CONNIE",house,13.0,R,80.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,CONNIE ROWE,,,,,,
"SANDERFORD, HOWARD",house,20.0,R,71.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,HOWARD SANDERFORD,,,,,,
"Scott, Rod",house,55.0,D,65.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,ROD SCOTT,,,,,,
"SELLS, CHRIS",house,90.0,R,80.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,CHRIS SELLS,AL-2022-house-90-R-GSL090RSEL,ALPERSON-GSL090RSEL,GSL090RSEL,2022.0,90.0,R
"SHAVER, GINNY",house,39.0,R,75.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,GINNY SHAVER,AL-2022-house-39-R-GSL039RSHA,ALPERSON-GSL039RSHA,GSL039RSHA,2022.0,39.0,R
"SHEDD, RANDALL",house,11.0,R,75.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,RANDALL SHEDD,AL-2022-house-11-R-GSL011RSHE,ALPERSON-GSL011RSHE,GSL011RSHE,2022.0,11.0,R
"SHIVER, HARRY",house,64.0,R,76.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,HARRY SHIVER,,,,,,
"SIMPSON, MATT",house,96.0,R,81.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,MATT SIMPSON,AL-2022-house-96-R-GSL096RSIM,ALPERSON-GSL096RSIM,GSL096RSIM,2022.0,96.0,R
"SMITH, IVAN",house,42.0,R,85.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,IVAN SMITH,,,,,,
"SORRELL, ANDREW",house,3.0,R,100.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,ANDREW SORRELL,,,,,,
"SORRELLS, JEFF",house,87.0,R,74.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,JEFF SORRELLS,AL-2022-house-87-R-GSL087RSOR,ALPERSON-GSL087RSOR,GSL087RSOR,2022.0,87.0,R
"SOUTH, KYLE",house,16.0,R,75.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,KYLE SOUTH,AL-2022-house-16-R-GSL016RSOU,ALPERSON-GSL016RSOU,GSL016RSOU,2022.0,16.0,R
"STADTHAGEN, SCOTT",house,9.0,R,71.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,SCOTT STADTHAGEN,AL-2022-house-9-R-GSL009RSTA,ALPERSON-GSL009RSTA,GSL009RSTA,2022.0,9.0,R
"STANDRIDGE, DAVID",house,34.0,R,85.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,DAVID STANDRIDGE,AL-2022-house-34-R-GSL034RSTA,ALPERSON-GSL034RSTA,GSL034RSTA,2022.0,34.0,R
"STRINGER, SHANE",house,102.0,R,80.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,SHANE STRINGER,AL-2022-house-102-R-GSL102RSTR,ALPERSON-GSL102RSTR,GSL102RSTR,2022.0,102.0,R
"SULLIVAN, RODNEY",house,61.0,R,80.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,RODNEY SULLIVAN,,,,,,
"TREADAWAY, ALLEN",house,51.0,R,78.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,ALLEN TREADAWAY,AL-2022-house-51-R-GSL051RTRE,ALPERSON-GSL051RTRE,GSL051RTRE,2022.0,51.0,R
"WADSWORTH, TIM",house,14.0,R,71.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,TIM WADSWORTH,AL-2022-house-14-R-GSL014RWAD,ALPERSON-GSL014RWAD,GSL014RWAD,2022.0,14.0,R
"Warren, Pebblin",house,82.0,D,58.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,PEBBLIN WARREN,AL-2022-house-82-D-GSL082DWAR,ALPERSON-GSL082DWAR,GSL082DWAR,2022.0,82.0,D
"WHEELER, DAVID",house,47.0,R,86.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,DAVID WHEELER,,,,,,
"WHITT, ANDY",house,6.0,R,89.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,ANDY WHITT,AL-2022-house-6-R-GSL006RWHI,ALPERSON-GSL006RWHI,GSL006RWHI,2022.0,6.0,R
"WHORTON, RITCHIE",house,22.0,R,79.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,RITCHIE WHORTON,AL-2022-house-22-R-GSL022RWHO,ALPERSON-GSL022RWHO,GSL022RWHO,2022.0,22.0,R
"WILCOX, MARGIE",house,104.0,R,81.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,MARGIE WILCOX,AL-2022-house-104-R-GSL104RWIL,ALPERSON-GSL104RWIL,GSL104RWIL,2022.0,104.0,R
"WINGO, RICH",house,62.0,R,75.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,RICH WINGO,,,,,,
"WOOD, DEBBIE",house,38.0,R,75.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,DEBBIE WOOD,AL-2022-house-38-R-GSL038RWOO,ALPERSON-GSL038RWOO,GSL038RWOO,2022.0,38.0,R
"WOOD, RANDY",house,36.0,R,72.0,2021,American Conservative Union (ACU),https://web.archive.org/web/20240318201454/https://acu-ratings-pdfs.s3.amazonaws.com/ACU_Ratings_AL-2021.pdf,data\raw\ballotpedia\linked_scorecards\8bd00f216b04a694_ACU_Ratings_AL-2021.pdf,6a14faea38ec67729a716bd9f9a6a1adb19a3f06bb06044c2a7e282c5e1580c9,2022,RANDY WOOD,AL-2022-house-36-R-GSL036RWOO,ALPERSON-GSL036RWOO,GSL036RWOO,2022.0,36.0,R
"Alexander, Louise",house,56.0,D,0.0,2020,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2021/02/2020-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\988fdf400f897410_2020-Alabama-House-Scorecard-FINAL.pdf,21b8c3b1b44cf832ce92673e041ce98a26631e87d9938fa2cc36e00cd53b51ed,2022,LOUISE ALEXANDER,,,,,,
"Allen, Wes",house,89.0,R,13.0,2020,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2021/02/2020-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\988fdf400f897410_2020-Alabama-House-Scorecard-FINAL.pdf,21b8c3b1b44cf832ce92673e041ce98a26631e87d9938fa2cc36e00cd53b51ed,2022,WES ALLEN,,,,,,
"Baker, Alan",house,66.0,R,11.0,2020,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2021/02/2020-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\988fdf400f897410_2020-Alabama-House-Scorecard-FINAL.pdf,21b8c3b1b44cf832ce92673e041ce98a26631e87d9938fa2cc36e00cd53b51ed,2022,ALAN BAKER,AL-2022-house-66-R-GSL066RBAK,ALPERSON-GSL066RBAK,GSL066RBAK,2022.0,66.0,R
"Ball, Mike",house,10.0,R,11.0,2020,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2021/02/2020-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\988fdf400f897410_2020-Alabama-House-Scorecard-FINAL.pdf,21b8c3b1b44cf832ce92673e041ce98a26631e87d9938fa2cc36e00cd53b51ed,2022,MIKE BALL,,,,,,
"Blackshear, Chris",house,80.0,R,11.0,2020,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2021/02/2020-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\988fdf400f897410_2020-Alabama-House-Scorecard-FINAL.pdf,21b8c3b1b44cf832ce92673e041ce98a26631e87d9938fa2cc36e00cd53b51ed,2022,CHRIS BLACKSHEAR,AL-2022-house-80-R-GSL080RBLA,ALPERSON-GSL080RBLA,GSL080RBLA,2022.0,80.0,R
"Boyd, Barbara",house,32.0,D,0.0,2020,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2021/02/2020-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\988fdf400f897410_2020-Alabama-House-Scorecard-FINAL.pdf,21b8c3b1b44cf832ce92673e041ce98a26631e87d9938fa2cc36e00cd53b51ed,2022,BARBARA BOYD,AL-2022-house-32-D-GSL032DBOY,ALPERSON-GSL032DBOY,GSL032DBOY,2022.0,32.0,D
"Bracy, Napoleon",house,98.0,D,0.0,2020,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2021/02/2020-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\988fdf400f897410_2020-Alabama-House-Scorecard-FINAL.pdf,21b8c3b1b44cf832ce92673e041ce98a26631e87d9938fa2cc36e00cd53b51ed,2022,NAPOLEON BRACY,,,,,,
"Brown, Chip",house,105.0,R,11.0,2020,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2021/02/2020-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\988fdf400f897410_2020-Alabama-House-Scorecard-FINAL.pdf,21b8c3b1b44cf832ce92673e041ce98a26631e87d9938fa2cc36e00cd53b51ed,2022,CHIP BROWN,AL-2022-house-105-R-GSL105RBRO,ALPERSON-GSL105RBRO,GSL105RBRO,2022.0,105.0,R
"Brown, K.L.",house,40.0,R,10.0,2020,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2021/02/2020-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\988fdf400f897410_2020-Alabama-House-Scorecard-FINAL.pdf,21b8c3b1b44cf832ce92673e041ce98a26631e87d9938fa2cc36e00cd53b51ed,2022,K L BROWN,,,,,,
"Carns, Jim",house,48.0,R,30.0,2020,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2021/02/2020-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\988fdf400f897410_2020-Alabama-House-Scorecard-FINAL.pdf,21b8c3b1b44cf832ce92673e041ce98a26631e87d9938fa2cc36e00cd53b51ed,2022,JIM CARNS,AL-2022-house-48-R-GSL048RCAR,ALPERSON-GSL048RCAR,GSL048RCAR,2022.0,48.0,R
"Chestnut, Prince",house,67.0,D,10.0,2020,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2021/02/2020-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\988fdf400f897410_2020-Alabama-House-Scorecard-FINAL.pdf,21b8c3b1b44cf832ce92673e041ce98a26631e87d9938fa2cc36e00cd53b51ed,2022,PRINCE CHESTNUT,AL-2022-house-67-D-GSL067DCHE,ALPERSON-GSL067DCHE,GSL067DCHE,2022.0,67.0,D
"Clarke, Adline",house,97.0,D,0.0,2020,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2021/02/2020-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\988fdf400f897410_2020-Alabama-House-Scorecard-FINAL.pdf,21b8c3b1b44cf832ce92673e041ce98a26631e87d9938fa2cc36e00cd53b51ed,2022,ADLINE CLARKE,AL-2022-house-97-D-GSL097DCLA,ALPERSON-GSL097DCLA,GSL097DCLA,2022.0,97.0,D
"Clouse, Steve",house,93.0,R,11.0,2020,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2021/02/2020-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\988fdf400f897410_2020-Alabama-House-Scorecard-FINAL.pdf,21b8c3b1b44cf832ce92673e041ce98a26631e87d9938fa2cc36e00cd53b51ed,2022,STEVE CLOUSE,AL-2022-house-93-R-GSL093RCLO,ALPERSON-GSL093RCLO,GSL093RCLO,2022.0,93.0,R
"Coleman, Merika",house,57.0,D,0.0,2020,The Club for Growth,https://clubforgrowthfoundation.org/wp-content/uploads/2021/02/2020-Alabama-House-Scorecard-FINAL.pdf,data\raw\ballotpedia\linked_scorecards\988fdf400f897410_2020-Alabama-House-Scorecard-FINAL.pdf,21b8c3b1b44cf832ce92673e041ce98a26631e87d9938fa2cc36e00cd53b51ed,2022,MERIKA COLEMAN,,,,,,
