member_source_id,member_display_name,party,district,behavioral_ideology,chamber_percentile,votes_used,possible_votes,participation_rate,caucus_median,distance_from_caucus_median,normalized_name,surname,cycle,chamber
LEGISCAN-13150,David Sessions,R,SD-035,0.6557597584535617,63.96396396396396,794,876,0.906392694063927,0.6686145262054096,-0.012854767751847906,DAVID SESSIONS,SESSIONS,2018,house
LEGISCAN-13766,Jim Carns,R,HD-048,0.6280794029024346,57.65765765765766,794,876,0.906392694063927,0.6686145262054096,-0.04053512330297504,JIM CARNS,CARNS,2018,house
LEGISCAN-15745,David Standridge,R,HD-034,0.602169761025177,55.85585585585585,720,876,0.821917808219178,0.6686145262054096,-0.06644476518023257,DAVID STANDRIDGE,STANDRIDGE,2018,house
LEGISCAN-15746,Mack Butler,R,HD-028,0.8723456963613848,94.5945945945946,779,876,0.889269406392694,0.6686145262054096,0.2037311701559752,MACK BUTLER,BUTLER,2018,house
LEGISCAN-16021,Randall Shedd,R,HD-011,0.6351229028165462,60.36036036036037,657,876,0.75,0.6686145262054096,-0.03349162338886347,RANDALL SHEDD,SHEDD,2018,house
LEGISCAN-16069,Dimitri Polizos,R,HD-074,0.7539466602384435,80.18018018018019,764,876,0.8721461187214612,0.6686145262054096,0.08533213403303386,DIMITRI POLIZOS,POLIZOS,2018,house
LEGISCAN-16140,Adline Clarke,D,HD-097,-1.5904919749361615,12.612612612612612,734,876,0.8378995433789954,-1.5370684623884387,-0.05342351254772271,ADLINE CLARKE,CLARKE,2018,house
LEGISCAN-16211,Mike Holmes,R,HD-031,0.7468466766188315,77.47747747747748,768,876,0.8767123287671232,0.6686145262054096,0.07823215041342191,MIKE HOLMES,HOLMES,2018,house
LEGISCAN-16212,Margie Wilcox,R,HD-104,0.5938387541028501,54.054054054054056,736,876,0.8401826484018264,0.6686145262054096,-0.07477577210255948,MARGIE WILCOX,WILCOX,2018,house
LEGISCAN-17025,Corey Harbison,R,HD-012,0.5955134585621165,54.95495495495496,665,876,0.7591324200913242,0.6686145262054096,-0.07310106764329316,COREY HARBISON,HARBISON,2018,house
LEGISCAN-17026,Phillip Pettus,R,HD-001,0.8455490932340546,91.8918918918919,818,876,0.9337899543378996,0.6686145262054096,0.17693456702864496,PHILLIP PETTUS,PETTUS,2018,house
LEGISCAN-17027,Ritchie Whorton,R,HD-022,0.5925292742455699,53.153153153153156,749,876,0.8550228310502284,0.6686145262054096,-0.07608525195983973,RITCHIE WHORTON,WHORTON,2018,house
LEGISCAN-17028,Connie Rowe,R,HD-013,0.633972293811028,59.45945945945946,740,876,0.8447488584474886,0.6686145262054096,-0.03464223239438158,CONNIE ROWE,ROWE,2018,house
LEGISCAN-17589,David Faulkner,R,HD-046,0.7111927920461377,71.17117117117117,722,876,0.8242009132420092,0.6686145262054096,0.0425782658407281,DAVID FAULKNER,FAULKNER,2018,house
LEGISCAN-17590,Matt Fridy,R,HD-073,0.8270431035181798,90.09009009009009,761,876,0.8687214611872146,0.6686145262054096,0.15842857731277016,MATT FRIDY,FRIDY,2018,house
LEGISCAN-17591,Danny Garrett,R,HD-044,0.702043089038029,69.36936936936937,787,876,0.8984018264840182,0.6686145262054096,0.03342856283261941,DANNY GARRETT,GARRETT,2018,house
LEGISCAN-17592,James Hanes,R,HD-023,0.7212601547266715,73.87387387387388,755,876,0.8618721461187214,0.6686145262054096,0.05264562852126187,JAMES HANES,HANES,2018,house
LEGISCAN-17593,Jim Hill,R,HD-050,0.5892129500654831,52.25225225225225,694,876,0.7922374429223744,0.6686145262054096,-0.07940157613992649,JIM HILL,HILL,2018,house
LEGISCAN-17594,Reed Ingram,R,HD-075,0.760280802982418,81.08108108108108,730,876,0.8333333333333334,0.6686145262054096,0.09166627677700834,REED INGRAM,INGRAM,2018,house
LEGISCAN-17595,Nathaniel Ledbetter,R,HD-024,0.8624952530654122,92.7927927927928,777,876,0.886986301369863,0.6686145262054096,0.19388072686000257,NATHANIEL LEDBETTER,LEDBETTER,2018,house
LEGISCAN-17596,Chris Sells,R,HD-090,0.5505570668345499,48.64864864864865,651,876,0.7431506849315068,0.6686145262054096,-0.11805745937085976,CHRIS SELLS,SELLS,2018,house
LEGISCAN-17597,Kyle South,R,HD-016,0.6771041604612885,66.66666666666666,737,876,0.841324200913242,0.6686145262054096,0.008489634255878897,KYLE SOUTH,SOUTH,2018,house
LEGISCAN-17598,Jack Williams,R,SD-034,0.7908460528435809,84.68468468468468,806,876,0.9200913242009132,0.6686145262054096,0.12223152663817127,JACK WILLIAMS,WILLIAMS,2018,house
LEGISCAN-17599,Will Ainsworth,R,HD-027,0.7019478946382758,68.46846846846847,721,876,0.8230593607305936,0.6686145262054096,0.03333336843286616,WILL AINSWORTH,AINSWORTH,2018,house
LEGISCAN-17603,Chris Pringle,R,HD-101,0.651786428438562,62.16216216216216,675,876,0.7705479452054794,0.6686145262054096,-0.016828097766847572,CHRIS PRINGLE,PRINGLE,2018,house
LEGISCAN-17622,Bob Fincher,R,HD-037,0.7489729239156702,78.37837837837837,793,876,0.9052511415525114,0.6686145262054096,0.08035839771026054,BOB FINCHER,FINCHER,2018,house
LEGISCAN-17624,Barbara Drummond,D,HD-103,-1.8234116602299424,6.306306306306306,755,876,0.8618721461187214,-1.5370684623884387,-0.28634319784150364,BARBARA DRUMMOND,DRUMMOND,2018,house
LEGISCAN-17625,Kelvin Lawrence,D,HD-069,-1.3969091490065255,18.91891891891892,608,876,0.6940639269406392,-1.5370684623884387,0.14015931338191323,KELVIN LAWRENCE,LAWRENCE,2018,house
LEGISCAN-17632,Timothy Wadsworth,R,HD-014,0.1215346114570579,33.33333333333333,711,876,0.8116438356164384,0.6686145262054096,-0.5470799147483517,TIMOTHY WADSWORTH,WADSWORTH,2018,house
LEGISCAN-17633,Rich Wingo,R,HD-062,0.9671498910155035,100.0,760,876,0.867579908675799,0.6686145262054096,0.2985353648100939,RICH WINGO,WINGO,2018,house
LEGISCAN-17634,Arnold Mooney,R,HD-043,0.8349110270862046,90.990990990991,750,876,0.8561643835616438,0.6686145262054096,0.16629650088079495,ARNOLD MOONEY,MOONEY,2018,house
LEGISCAN-17641,Louise Alexander,D,HD-056,-1.6376945275706627,9.90990990990991,706,876,0.8059360730593608,-1.5370684623884387,-0.10062606518222394,LOUISE ALEXANDER,ALEXANDER,2018,house
LEGISCAN-17642,Anthony Daniels,D,HD-053,-1.0737594383958557,27.027027027027028,521,876,0.5947488584474886,-1.5370684623884387,0.463309023992583,ANTHONY DANIELS,DANIELS,2018,house
LEGISCAN-17643,Issac Whorton,R,HD-038,0.29928581960043654,36.93693693693694,673,876,0.7682648401826484,0.6686145262054096,-0.3693287066049731,ISSAC WHORTON,WHORTON,2018,house
LEGISCAN-17874,Chris Blackshear,R,HD-080,0.5221931115169071,43.24324324324324,567,876,0.6472602739726028,0.6686145262054096,-0.14642141468850256,CHRIS BLACKSHEAR,BLACKSHEAR,2018,house
LEGISCAN-17899,Danny Crawford,R,HD-005,0.5117612618488306,42.34234234234234,550,876,0.6278538812785388,0.6686145262054096,-0.15685326435657898,DANNY CRAWFORD,CRAWFORD,2018,house
LEGISCAN-19256,Corley Ellis,R,HD-041,0.26695501438873265,36.03603603603604,326,876,0.3721461187214612,0.6686145262054096,-0.401659511816677,CORLEY ELLIS,ELLIS,2018,house
LEGISCAN-19257,Joe Lovvorn,R,HD-079,0.23235759424775684,35.13513513513514,308,876,0.3515981735159817,0.6686145262054096,-0.4362569319576528,JOE LOVVORN,LOVVORN,2018,house
LEGISCAN-19353,Rolanda Hollis,D,HD-058,-0.4633742271417215,29.72972972972973,231,876,0.2636986301369863,-1.5370684623884387,1.0736942352467174,ROLANDA HOLLIS,HOLLIS,2018,house
LEGISCAN-19368,Prince Chestnut,D,HD-067,-0.32457481997147386,31.53153153153153,161,876,0.18378995433789955,-1.5370684623884387,1.2124936424169648,PRINCE CHESTNUT,CHESTNUT,2018,house
LEGISCAN-3354,John Knight,D,HD-077,-1.918358357992592,1.8018018018018018,728,876,0.8310502283105022,-1.5370684623884387,-0.3812898956041533,JOHN KNIGHT,KNIGHT,2018,house
LEGISCAN-3357,Laura Hall,D,HD-019,-1.6937483637327877,9.00900900900901,590,876,0.6735159817351598,-1.5370684623884387,-0.15667990134434895,LAURA HALL,HALL,2018,house
LEGISCAN-3358,Artis McCampbell,D,HD-071,-1.444955377081706,18.01801801801802,566,876,0.6461187214611872,-1.5370684623884387,0.09211308530673268,ARTIS MCCAMPBELL,MCCAMPBELL,2018,house
LEGISCAN-3360,Barbara Boyd,D,HD-032,-1.5872446670872773,13.513513513513514,683,876,0.7796803652968036,-1.5370684623884387,-0.050176204698838545,BARBARA BOYD,BOYD,2018,house
LEGISCAN-3370,Pebblin Warren,D,HD-082,-1.5370684623884387,16.216216216216218,661,876,0.7545662100456622,-1.5370684623884387,0.0,PEBBLIN WARREN,WARREN,2018,house
LEGISCAN-3371,Ralph Howard,D,HD-072,-1.4856064777010751,17.117117117117118,591,876,0.6746575342465754,-1.5370684623884387,0.05146198468736363,RALPH HOWARD,HOWARD,2018,house
LEGISCAN-3372,Thad McClammy,D,HD-076,-1.845044471195084,4.504504504504505,734,876,0.8378995433789954,-1.5370684623884387,-0.3079760088066452,THAD MCCLAMMY,MCCLAMMY,2018,house
LEGISCAN-3374,Christopher England,D,HD-070,-1.8727156751734886,2.7027027027027026,750,876,0.8561643835616438,-1.5370684623884387,-0.33564721278504983,CHRISTOPHER ENGLAND,ENGLAND,2018,house
LEGISCAN-3375,Oliver Robinson,D,HD-058,-0.809482153178919,28.82882882882883,407,876,0.4646118721461187,-1.5370684623884387,0.7275863092095197,OLIVER ROBINSON,ROBINSON,2018,house
LEGISCAN-3379,Mike Millican,R,HD-017,0.46523413806225833,39.63963963963964,758,876,0.865296803652968,0.6686145262054096,-0.2033803881431513,MIKE MILLICAN,MILLICAN,2018,house
LEGISCAN-3380,Marcel Black,D,HD-003,-1.288595559183431,19.81981981981982,747,876,0.8527397260273972,-1.5370684623884387,0.2484729032050077,MARCEL BLACK,BLACK,2018,house
LEGISCAN-3381,Alan Harper,R,HD-061,0.7125008803330304,72.07207207207207,771,876,0.8801369863013698,0.6686145262054096,0.043886354127620764,ALAN HARPER,HARPER,2018,house
LEGISCAN-3382,Thomas Jackson,D,HD-068,-1.7943497695860855,8.108108108108109,697,876,0.795662100456621,-1.5370684623884387,-0.25728130719764675,THOMAS JACKSON,JACKSON,2018,house
LEGISCAN-3385,Lesley Vance,R,HD-080,0.12336375425014375,34.234234234234236,143,876,0.1632420091324201,0.6686145262054096,-0.5452507719552658,LESLEY VANCE,VANCE,2018,house
LEGISCAN-3387,Stephen Hurst,R,HD-035,0.5476483025501307,47.74774774774775,738,876,0.8424657534246576,0.6686145262054096,-0.12096622365527887,STEPHEN HURST,HURST,2018,house
LEGISCAN-3388,James Buskey,D,HD-099,-1.827181166109151,5.405405405405405,661,876,0.7545662100456622,-1.5370684623884387,-0.2901127037207123,JAMES BUSKEY,BUSKEY,2018,house
LEGISCAN-3389,Mary Moore,D,HD-059,-2.1444303896200485,0.9009009009009009,715,876,0.8162100456621004,-1.5370684623884387,-0.6073619272316098,MARY MOORE,MOORE,2018,house
LEGISCAN-3391,Merika Coleman-Evans,D,SD-019,-1.6143854984406367,11.711711711711711,695,876,0.79337899543379,-1.5370684623884387,-0.07731703605219797,MERIKA COLEMAN EVANS,EVANS,2018,house
LEGISCAN-3392,Richard Lindsey,D,HD-039,-1.134932363142681,25.225225225225223,743,876,0.8481735159817352,-1.5370684623884387,0.40213609924575766,RICHARD LINDSEY,LINDSEY,2018,house
LEGISCAN-3401,Patricia Todd,D,HD-054,-1.1648668076767739,24.324324324324326,483,876,0.5513698630136986,-1.5370684623884387,0.3722016547116649,PATRICIA TODD,TODD,2018,house
LEGISCAN-3402,Johnny Morrow,D,HD-018,-1.0568837120681276,27.927927927927925,623,876,0.7111872146118722,-1.5370684623884387,0.48018475032031116,JOHNNY MORROW,MORROW,2018,house
LEGISCAN-3406,Craig Ford,D,HD-028,-1.1104411279447688,26.126126126126124,715,876,0.8162100456621004,-1.5370684623884387,0.42662733444366996,CRAIG FORD,FORD,2018,house
LEGISCAN-3408,Randy Davis,R,HD-096,0.462745697664323,37.83783783783784,722,876,0.8242009132420092,0.6686145262054096,-0.20586882854108662,RANDY DAVIS,DAVIS,2018,house
LEGISCAN-3410,Mike Hill,R,HD-041,0.5380319273787695,45.94594594594595,481,876,0.5490867579908676,0.6686145262054096,-0.13058259882664014,MIKE HILL,HILL,2018,house
LEGISCAN-3411,Mac McCutcheon,R,HD-025,0.7993709308450526,87.38738738738738,792,876,0.9041095890410958,0.6686145262054096,0.130756404639643,MAC MCCUTCHEON,MCCUTCHEON,2018,house
LEGISCAN-3415,Victor Gaston,R,HD-100,0.7624762726518006,81.98198198198197,806,876,0.9200913242009132,0.6686145262054096,0.093861746446391,VICTOR GASTON,GASTON,2018,house
LEGISCAN-3416,Mike Ball,R,HD-010,0.6575137529325137,64.86486486486487,750,876,0.8561643835616438,0.6686145262054096,-0.011100773272895936,MIKE BALL,BALL,2018,house
LEGISCAN-3418,Jack Williams,R,HD-047,0.710536657359327,70.27027027027027,821,876,0.9372146118721462,0.6686145262054096,0.04192213115391741,JACK WILLIAMS,WILLIAMS,2018,house
LEGISCAN-3419,Dickie Drake,R,HD-045,0.7711031861565613,82.88288288288288,788,876,0.8995433789954338,0.6686145262054096,0.10248865995115164,DICKIE DRAKE,DRAKE,2018,house
LEGISCAN-3422,James Martin,R,HD-042,0.4694499272435546,40.54054054054054,685,876,0.7819634703196348,0.6686145262054096,-0.199164598961855,JAMES MARTIN,MARTIN,2018,house
LEGISCAN-3423,Harry Shiver,R,HD-064,0.7224854865850906,74.77477477477478,764,876,0.8721461187214612,0.6686145262054096,0.05387096037968098,HARRY SHIVER,SHIVER,2018,house
LEGISCAN-3424,Joe Faust,R,HD-094,0.5797830829195263,51.35135135135135,742,876,0.8470319634703196,0.6686145262054096,-0.08883144328588333,JOE FAUST,FAUST,2018,house
LEGISCAN-3426,Alan Baker,R,HD-066,0.653084984541065,63.06306306306306,785,876,0.8961187214611872,0.6686145262054096,-0.015529541664344615,ALAN BAKER,BAKER,2018,house
LEGISCAN-3427,Steve McMillan,R,HD-095,0.7412637209829371,76.57657657657657,698,876,0.7968036529680366,0.6686145262054096,0.07264919477752751,STEVE MCMILLAN,MCMILLAN,2018,house
LEGISCAN-3430,Randy Wood,R,HD-036,0.7512218394121021,79.27927927927928,746,876,0.8515981735159818,0.6686145262054096,0.08260731320669246,RANDY WOOD,WOOD,2018,house
LEGISCAN-3432,Steve Clouse,R,HD-093,0.7870144756663113,83.78378378378379,802,876,0.9155251141552512,0.6686145262054096,0.11839994946090171,STEVE CLOUSE,CLOUSE,2018,house
LEGISCAN-3435,Howard Sanderford,R,HD-020,0.8739488318204448,95.4954954954955,799,876,0.9121004566210046,0.6686145262054096,0.20533430561503518,HOWARD SANDERFORD,SANDERFORD,2018,house
LEGISCAN-3437,Phil Williams,R,HD-006,0.5383745258241437,46.846846846846844,729,876,0.8321917808219178,0.6686145262054096,-0.13024000038126593,PHIL WILLIAMS,WILLIAMS,2018,house
LEGISCAN-3438,Micky Hammon,R,HD-004,0.4638786407416086,38.73873873873874,449,876,0.5125570776255708,0.6686145262054096,-0.204735885463801,MICKY HAMMON,HAMMON,2018,house
LEGISCAN-3442,Alvin Holmes,D,HD-078,-1.5792129661493055,15.315315315315313,646,876,0.7374429223744292,-1.5370684623884387,-0.04214450376086676,ALVIN HOLMES,HOLMES,2018,house
LEGISCAN-3445,Allen Treadaway,R,HD-051,0.576955445710053,50.45045045045045,694,876,0.7922374429223744,0.6686145262054096,-0.09165908049535665,ALLEN TREADAWAY,TREADAWAY,2018,house
LEGISCAN-3449,Ronald Johnson,R,HD-033,0.4992193410736883,41.44144144144144,768,876,0.8767123287671232,0.6686145262054096,-0.1693951851317213,RONALD JOHNSON,JOHNSON,2018,house
LEGISCAN-3450,Alan Boothe,R,HD-089,0.6241016554240298,56.75675675675676,774,876,0.8835616438356164,0.6686145262054096,-0.044512870781379776,ALAN BOOTHE,BOOTHE,2018,house
LEGISCAN-3454,John Rogers,D,HD-052,-1.857868844257154,3.6036036036036037,678,876,0.773972602739726,-1.5370684623884387,-0.3208003818687153,JOHN ROGERS,ROGERS,2018,house
LEGISCAN-3455,Elaine Beech,D,HD-065,-0.4102364150083972,30.630630630630627,682,876,0.7785388127853882,-1.5370684623884387,1.1268320473800415,ELAINE BEECH,BEECH,2018,house
LEGISCAN-3456,Roderick Scott,D,HD-055,-1.1743570250526043,23.423423423423422,615,876,0.702054794520548,-1.5370684623884387,0.36271143733583444,RODERICK SCOTT,SCOTT,2018,house
LEGISCAN-3458,George Bandy,D,HD-083,-1.2685995689280323,20.72072072072072,467,876,0.5331050228310502,-1.5370684623884387,0.2684688934604065,GEORGE BANDY,BANDY,2018,house
LEGISCAN-3459,K.L. Brown,R,HD-040,0.798444043507069,86.48648648648648,805,876,0.9189497716894978,0.6686145262054096,0.12982951730165937,K L BROWN,BROWN,2018,house
LEGISCAN-12492,Greg Reed,R,SD-005,0.6644525519726,80.0,522,568,0.9190140845070423,0.5916492002963918,0.07280335167620822,GREG REED,REED,2018,senate
LEGISCAN-12495,Dick Brewbaker,R,SD-025,0.45532550214947126,45.714285714285715,363,568,0.6390845070422535,0.5916492002963918,-0.13632369814692052,DICK BREWBAKER,BREWBAKER,2018,senate
LEGISCAN-12496,Paul Bussman,R,SD-004,0.3490298166996335,31.428571428571427,482,568,0.8485915492957746,0.5916492002963918,-0.24261938359675828,PAUL BUSSMAN,BUSSMAN,2018,senate
LEGISCAN-12497,Bill Holtzclaw,R,SD-002,0.3837089963290672,37.142857142857146,447,568,0.7869718309859155,0.5916492002963918,-0.2079402039673246,BILL HOLTZCLAW,HOLTZCLAW,2018,senate
LEGISCAN-12498,Phillip Williams,R,SD-010,0.8074207198200368,100.0,509,568,0.8961267605633803,0.5916492002963918,0.21577151952364504,PHILLIP WILLIAMS,WILLIAMS,2018,senate
LEGISCAN-12499,Clay Scofield,R,SD-009,0.6420934374462056,77.14285714285715,487,568,0.8573943661971831,0.5916492002963918,0.05044423714981383,CLAY SCOFIELD,SCOFIELD,2018,senate
LEGISCAN-12515,Gerald Dial,R,SD-013,0.46514629652765654,48.57142857142857,447,568,0.7869718309859155,0.5916492002963918,-0.12650290376873524,GERALD DIAL,DIAL,2018,senate
LEGISCAN-12521,Thomas Whatley,R,SD-027,0.3941031833520792,40.0,452,568,0.795774647887324,0.5916492002963918,-0.19754601694431256,THOMAS WHATLEY,WHATLEY,2018,senate
LEGISCAN-12541,Slade Blackwell,R,SD-015,0.5796443557307251,57.14285714285714,372,568,0.6549295774647887,0.5916492002963918,-0.01200484456566664,SLADE BLACKWELL,BLACKWELL,2018,senate
LEGISCAN-15984,Bill Hightower,R,SD-035,0.5884600717689051,62.857142857142854,439,568,0.772887323943662,0.5916492002963918,-0.003189128527486651,BILL HIGHTOWER,HIGHTOWER,2018,senate
LEGISCAN-16871,Greg Albritton,R,SD-022,0.7033160925651949,85.71428571428571,496,568,0.8732394366197183,0.5916492002963918,0.11166689226880311,GREG ALBRITTON,ALBRITTON,2018,senate
LEGISCAN-16872,Clyde Chambliss,R,SD-030,0.5604888291868667,54.285714285714285,520,568,0.9154929577464789,0.5916492002963918,-0.031160371109525076,CLYDE CHAMBLISS,CHAMBLISS,2018,senate
LEGISCAN-16873,Steve Livingston,R,SD-008,0.6359074041168213,71.42857142857143,533,568,0.9383802816901409,0.5916492002963918,0.044258203820429554,STEVE LIVINGSTON,LIVINGSTON,2018,senate
LEGISCAN-16874,Shay Shelnutt,R,SD-017,0.6796371541617803,82.85714285714286,405,568,0.7130281690140845,0.5916492002963918,0.08798795386538849,SHAY SHELNUTT,SHELNUTT,2018,senate
LEGISCAN-16875,Tim Melson,R,SD-001,0.7399820430308677,91.42857142857143,485,568,0.8538732394366197,0.5916492002963918,0.1483328427344759,TIM MELSON,MELSON,2018,senate
LEGISCAN-16876,Larry Stutts,R,SD-006,0.7441091161550597,94.28571428571428,501,568,0.8820422535211268,0.5916492002963918,0.15245991585866792,LARRY STUTTS,STUTTS,2018,senate
LEGISCAN-3386,William Beasley,D,SD-028,-1.2980782309708943,20.0,505,568,0.8890845070422535,-1.907960101485366,0.6098818705144717,WILLIAM BEASLEY,BEASLEY,2018,senate
LEGISCAN-3405,Robert Ward,R,SD-014,0.4258877368968878,42.857142857142854,421,568,0.7411971830985915,0.5916492002963918,-0.16576146339950398,ROBERT WARD,WARD,2018,senate
LEGISCAN-3420,Gerald Allen,R,SD-021,0.7700084919427409,97.14285714285714,538,568,0.9471830985915493,0.5916492002963918,0.17835929164634912,GERALD ALLEN,ALLEN,2018,senate
LEGISCAN-3429,Jim McClendon,R,SD-011,0.5948383288238785,65.71428571428571,540,568,0.9507042253521126,0.5916492002963918,0.003189128527486762,JIM MCCLENDON,MCCLENDON,2018,senate
LEGISCAN-3461,J.T. Waggoner,R,SD-016,0.7263947089511543,88.57142857142857,522,568,0.9190140845070423,0.5916492002963918,0.13474550865476254,J T WAGGONER,WAGGONER,2018,senate
LEGISCAN-3462,Del Marsh,R,SD-012,0.6013834097992891,68.57142857142857,495,568,0.8714788732394366,0.5916492002963918,0.009734209502897273,DEL MARSH,MARSH,2018,senate
LEGISCAN-3464,Trip Pittman,R,SD-032,0.5809210058286037,60.0,429,568,0.7552816901408451,0.5916492002963918,-0.010728194467788055,TRIP PITTMAN,PITTMAN,2018,senate
LEGISCAN-3465,Rodger Smitherman,D,SD-018,-1.8781902905905485,14.285714285714285,479,568,0.8433098591549296,-1.907960101485366,0.02976981089481745,RODGER SMITHERMAN,SMITHERMAN,2018,senate
LEGISCAN-3467,Paul Sanford,R,SD-007,-0.034663520927891996,28.57142857142857,421,568,0.7411971830985915,0.5916492002963918,-0.6263127212242838,PAUL SANFORD,SANFORD,2018,senate
LEGISCAN-3469,Rusty Glover,R,SD-034,0.6388692192235043,74.28571428571429,434,568,0.7640845070422535,0.5916492002963918,0.04722001892711247,RUSTY GLOVER,GLOVER,2018,senate
LEGISCAN-3470,Hank Sanders,D,SD-023,-2.134866259488665,2.857142857142857,462,568,0.8133802816901409,-1.907960101485366,-0.22690615800329894,HANK SANDERS,SANDERS,2018,senate
LEGISCAN-3472,Quinton Ross,D,SD-026,-1.9981306225291848,8.571428571428571,428,568,0.7535211267605634,-1.907960101485366,-0.09017052104381884,QUINTON ROSS,ROSS,2018,senate
LEGISCAN-3479,Linda Coleman-Madison,D,SD-020,-1.560777967790118,17.142857142857142,446,568,0.7852112676056338,-1.907960101485366,0.3471821336952481,LINDA COLEMAN MADISON,MADISON,2018,senate
LEGISCAN-3480,Priscilla Dunn,D,SD-019,-1.2841611618589102,22.857142857142858,433,568,0.7623239436619719,-1.907960101485366,0.6237989396264558,PRISCILLA DUNN,DUNN,2018,senate
LEGISCAN-3481,Arthur Orr,R,SD-003,0.3791824124832796,34.285714285714285,462,568,0.8133802816901409,0.5916492002963918,-0.21246678781311218,ARTHUR ORR,ORR,2018,senate
LEGISCAN-3482,Bobby Singleton,D,SD-024,-2.0514586761591045,5.714285714285714,477,568,0.8397887323943662,-1.907960101485366,-0.1434985746737385,BOBBY SINGLETON,SINGLETON,2018,senate
LEGISCAN-3490,Vivian Figures,D,SD-033,-1.9377299123801832,11.428571428571429,475,568,0.8362676056338029,-1.907960101485366,-0.029769810894817228,VIVIAN FIGURES,FIGURES,2018,senate
LEGISCAN-3491,Jimmy Holley,R,SD-031,0.5166286109078578,51.42857142857142,550,568,0.9683098591549296,0.5916492002963918,-0.07502058938853395,JIMMY HOLLEY,HOLLEY,2018,senate
LEGISCAN-3493,Harri Smith,I,SD-029,-0.4488828531746711,25.71428571428571,389,568,0.6848591549295775,-0.4488828531746711,0.0,HARRI SMITH,SMITH,2018,senate
LEGISCAN-12485,Kerry Rich,R,HD-026,0.514430301957209,57.65765765765766,553,605,0.9140495867768595,0.5580102195829086,-0.04357991762569968,KERRY RICH,RICH,2022,house
LEGISCAN-12486,Terri Collins,R,HD-008,0.42366846931355745,40.54054054054054,569,605,0.9404958677685951,0.5580102195829086,-0.1343417502693512,TERRI COLLINS,COLLINS,2022,house
LEGISCAN-12488,Lynn Greer,R,HD-002,0.549956331163217,61.261261261261254,535,605,0.8842975206611571,0.5580102195829086,-0.00805388841969168,LYNN GREER,GREER,2022,house
LEGISCAN-12490,Paul Lee,R,HD-086,0.5734283114419106,67.56756756756756,590,605,0.9752066115702479,0.5580102195829086,0.015418091859002003,PAUL LEE,LEE,2022,house
LEGISCAN-12500,April Weaver,R,SD-014,0.13201462313473966,29.72972972972973,152,605,0.2512396694214876,0.5580102195829086,-0.425995596448169,APRIL WEAVER,WEAVER,2022,house
LEGISCAN-12506,Becky Nordgren,R,HD-029,0.22140920075697257,32.432432432432435,387,605,0.6396694214876033,0.5580102195829086,-0.33660101882593607,BECKY NORDGREN,NORDGREN,2022,house
LEGISCAN-12525,Mike Jones,R,HD-092,0.7365030673652295,86.48648648648648,568,605,0.9388429752066115,0.5580102195829086,0.17849284778232088,MIKE JONES,JONES,2022,house
LEGISCAN-12530,William Poole,R,HD-063,0.21697335801651454,31.53153153153153,356,605,0.5884297520661157,0.5580102195829086,-0.3410368615663941,WILLIAM POOLE,POOLE,2022,house
LEGISCAN-12542,Napoleon Bracy,D,HD-098,-1.9529267483587518,2.7027027027027026,537,605,0.8876033057851239,-1.7382515564840793,-0.21467519187467254,NAPOLEON BRACY,BRACY,2022,house
LEGISCAN-12543,Berry Forte,D,HD-084,-1.4640282111276162,21.62162162162162,544,605,0.8991735537190083,-1.7382515564840793,0.2742233453564631,BERRY FORTE,FORTE,2022,house
LEGISCAN-12548,Allen Farley,R,HD-015,0.5711055845228389,65.76576576576578,537,605,0.8876033057851239,0.5580102195829086,0.013095364939930243,ALLEN FARLEY,FARLEY,2022,house
LEGISCAN-12549,Dexter Grimsley,D,HD-085,-1.7266649182486926,15.315315315315313,495,605,0.8181818181818182,-1.7382515564840793,0.011586638235386637,DEXTER GRIMSLEY,GRIMSLEY,2022,house
LEGISCAN-12550,Juandalynn Givan,D,HD-060,-1.8908505479574398,5.405405405405405,490,605,0.8099173553719008,-1.7382515564840793,-0.15259899147336053,JUANDALYNN GIVAN,GIVAN,2022,house
LEGISCAN-13766,Jim Carns,R,HD-048,0.9714190541928142,94.5945945945946,563,605,0.9305785123966942,0.5580102195829086,0.4134088346099055,JIM CARNS,CARNS,2022,house
LEGISCAN-15745,David Standridge,R,HD-034,1.0484763194978057,97.2972972972973,542,605,0.8958677685950414,0.5580102195829086,0.4904660999148971,DAVID STANDRIDGE,STANDRIDGE,2022,house
LEGISCAN-16021,Randall Shedd,R,HD-011,0.6786472495515068,80.18018018018019,508,605,0.8396694214876033,0.5580102195829086,0.12063702996859815,RANDALL SHEDD,SHEDD,2022,house
LEGISCAN-16140,Adline Clarke,D,HD-097,-1.5803308066778021,18.91891891891892,490,605,0.8099173553719008,-1.7382515564840793,0.15792074980627713,ADLINE CLARKE,CLARKE,2022,house
LEGISCAN-16211,Mike Holmes,R,HD-031,0.955207838073787,92.7927927927928,539,605,0.8909090909090909,0.5580102195829086,0.3971976184908783,MIKE HOLMES,HOLMES,2022,house
LEGISCAN-16212,Margie Wilcox,R,HD-104,0.5376947901876289,60.36036036036037,558,605,0.9223140495867769,0.5580102195829086,-0.02031542939527975,MARGIE WILCOX,WILCOX,2022,house
LEGISCAN-17025,Corey Harbison,R,HD-012,0.6865704490202775,82.88288288288288,492,605,0.8132231404958677,0.5580102195829086,0.1285602294373689,COREY HARBISON,HARBISON,2022,house
