votesmart_candidate_id,candidate,endorsement_year,organization,interest_group_id,source_type,source_url,candidate_page_url
176462,Jason Fisher,2018,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/176462/jason-fisher
176462,Jason Fisher,2018,"United Automobile, Aerospace and Agricultural Implement Workers of America (UAW)",1268,interest_group_endorsement,https://votesmart.org/interest-group/1268/united-automobile-aerospace-and-agricultural-implement-workers-of-america-uaw,https://j.futurefacts.votesmart.io/candidate/evaluations/176462/jason-fisher
176466,Brian McGee,2018,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/176466/brian-mcgee
176466,Brian McGee,2018,"United Automobile, Aerospace and Agricultural Implement Workers of America (UAW)",1268,interest_group_endorsement,https://votesmart.org/interest-group/1268/united-automobile-aerospace-and-agricultural-implement-workers-of-america-uaw,https://j.futurefacts.votesmart.io/candidate/evaluations/176466/brian-mcgee
176839,Parker Moore,2026,National Federation of Independent Business - Alabama,608,interest_group_endorsement,https://votesmart.org/interest-group/608/national-federation-of-independent-business-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/176839/parker-moore
176897,Rex Reynolds,2026,National Federation of Independent Business - Alabama,608,interest_group_endorsement,https://votesmart.org/interest-group/608/national-federation-of-independent-business-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/176897/rex-reynolds
178772,Mallory Hagan,2022,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/178772/mallory-hagan
180340,Caroline Self,2018,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/180340/caroline-self
180340,Caroline Self,2018,Emerge America,2810,interest_group_endorsement,https://votesmart.org/interest-group/2810/emerge-america,https://j.futurefacts.votesmart.io/candidate/evaluations/180340/caroline-self
180340,Caroline Self,2018,"United Automobile, Aerospace and Agricultural Implement Workers of America (UAW)",1268,interest_group_endorsement,https://votesmart.org/interest-group/1268/united-automobile-aerospace-and-agricultural-implement-workers-of-america-uaw,https://j.futurefacts.votesmart.io/candidate/evaluations/180340/caroline-self
180342,Amy Wasyluka,2018,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/180342/amy-wasyluka
180342,Amy Wasyluka,2018,Emerge America,2810,interest_group_endorsement,https://votesmart.org/interest-group/2810/emerge-america,https://j.futurefacts.votesmart.io/candidate/evaluations/180342/amy-wasyluka
180342,Amy Wasyluka,2018,"United Automobile, Aerospace and Agricultural Implement Workers of America (UAW)",1268,interest_group_endorsement,https://votesmart.org/interest-group/1268/united-automobile-aerospace-and-agricultural-implement-workers-of-america-uaw,https://j.futurefacts.votesmart.io/candidate/evaluations/180342/amy-wasyluka
180343,Deborah Barros,2018,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/180343/deborah-barros
180343,Deborah Barros,2018,"United Automobile, Aerospace and Agricultural Implement Workers of America (UAW)",1268,interest_group_endorsement,https://votesmart.org/interest-group/1268/united-automobile-aerospace-and-agricultural-implement-workers-of-america-uaw,https://j.futurefacts.votesmart.io/candidate/evaluations/180343/deborah-barros
180346,Carl Carter,2018,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/180346/carl-carter
180346,Carl Carter,2018,"United Automobile, Aerospace and Agricultural Implement Workers of America (UAW)",1268,interest_group_endorsement,https://votesmart.org/interest-group/1268/united-automobile-aerospace-and-agricultural-implement-workers-of-america-uaw,https://j.futurefacts.votesmart.io/candidate/evaluations/180346/carl-carter
180347,Jim Williams,2018,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/180347/jim-williams
180347,Jim Williams,2018,"United Automobile, Aerospace and Agricultural Implement Workers of America (UAW)",1268,interest_group_endorsement,https://votesmart.org/interest-group/1268/united-automobile-aerospace-and-agricultural-implement-workers-of-america-uaw,https://j.futurefacts.votesmart.io/candidate/evaluations/180347/jim-williams
180349,Lindsey Deckard,2018,Emerge America,2810,interest_group_endorsement,https://votesmart.org/interest-group/2810/emerge-america,https://j.futurefacts.votesmart.io/candidate/evaluations/180349/lindsey-deckard
180350,Rick Burnham,2018,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/180350/rick-burnham
180350,Rick Burnham,2018,"United Automobile, Aerospace and Agricultural Implement Workers of America (UAW)",1268,interest_group_endorsement,https://votesmart.org/interest-group/1268/united-automobile-aerospace-and-agricultural-implement-workers-of-america-uaw,https://j.futurefacts.votesmart.io/candidate/evaluations/180350/rick-burnham
180350,Rick Burnham,2018,United Mine Workers of America,2334,interest_group_endorsement,https://votesmart.org/interest-group/2334/united-mine-workers-of-america,https://j.futurefacts.votesmart.io/candidate/evaluations/180350/rick-burnham
180352,David Sadler,2018,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/180352/david-sadler
180352,David Sadler,2018,"United Automobile, Aerospace and Agricultural Implement Workers of America (UAW)",1268,interest_group_endorsement,https://votesmart.org/interest-group/1268/united-automobile-aerospace-and-agricultural-implement-workers-of-america-uaw,https://j.futurefacts.votesmart.io/candidate/evaluations/180352/david-sadler
180353,Nancy Bendinger,2018,Emerge America,2810,interest_group_endorsement,https://votesmart.org/interest-group/2810/emerge-america,https://j.futurefacts.votesmart.io/candidate/evaluations/180353/nancy-bendinger
180357,Lora Morrow,2018,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/180357/lora-morrow
180357,Lora Morrow,2018,Emerge America,2810,interest_group_endorsement,https://votesmart.org/interest-group/2810/emerge-america,https://j.futurefacts.votesmart.io/candidate/evaluations/180357/lora-morrow
180357,Lora Morrow,2018,"United Automobile, Aerospace and Agricultural Implement Workers of America (UAW)",1268,interest_group_endorsement,https://votesmart.org/interest-group/1268/united-automobile-aerospace-and-agricultural-implement-workers-of-america-uaw,https://j.futurefacts.votesmart.io/candidate/evaluations/180357/lora-morrow
180358,Chad Young,2018,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/180358/chad-young
180358,Chad Young,2018,Alabama Association of Realtors,2718,interest_group_endorsement,https://votesmart.org/interest-group/2718/alabama-association-of-realtors,https://j.futurefacts.votesmart.io/candidate/evaluations/180358/chad-young
180358,Chad Young,2018,Alabama Retail Association,2593,interest_group_endorsement,https://votesmart.org/interest-group/2593/alabama-retail-association,https://j.futurefacts.votesmart.io/candidate/evaluations/180358/chad-young
180358,Chad Young,2018,"United Automobile, Aerospace and Agricultural Implement Workers of America (UAW)",1268,interest_group_endorsement,https://votesmart.org/interest-group/1268/united-automobile-aerospace-and-agricultural-implement-workers-of-america-uaw,https://j.futurefacts.votesmart.io/candidate/evaluations/180358/chad-young
180362,Terrie Savage,2018,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/180362/terrie-savage
180362,Terrie Savage,2018,"United Automobile, Aerospace and Agricultural Implement Workers of America (UAW)",1268,interest_group_endorsement,https://votesmart.org/interest-group/1268/united-automobile-aerospace-and-agricultural-implement-workers-of-america-uaw,https://j.futurefacts.votesmart.io/candidate/evaluations/180362/terrie-savage
180363,JB King,2018,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/180363/jb-king
180363,JB King,2018,"United Automobile, Aerospace and Agricultural Implement Workers of America (UAW)",1268,interest_group_endorsement,https://votesmart.org/interest-group/1268/united-automobile-aerospace-and-agricultural-implement-workers-of-america-uaw,https://j.futurefacts.votesmart.io/candidate/evaluations/180363/jb-king
180364,Suzanna Coleman,2018,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/180364/suzanna-coleman
180364,Suzanna Coleman,2018,Emerge America,2810,interest_group_endorsement,https://votesmart.org/interest-group/2810/emerge-america,https://j.futurefacts.votesmart.io/candidate/evaluations/180364/suzanna-coleman
180364,Suzanna Coleman,2018,"United Automobile, Aerospace and Agricultural Implement Workers of America (UAW)",1268,interest_group_endorsement,https://votesmart.org/interest-group/1268/united-automobile-aerospace-and-agricultural-implement-workers-of-america-uaw,https://j.futurefacts.votesmart.io/candidate/evaluations/180364/suzanna-coleman
180364,Suzanna Coleman,2018,United Mine Workers of America,2334,interest_group_endorsement,https://votesmart.org/interest-group/2334/united-mine-workers-of-america,https://j.futurefacts.votesmart.io/candidate/evaluations/180364/suzanna-coleman
180365,Eddie Britton,2018,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/180365/eddie-britton
180365,Eddie Britton,2018,"United Automobile, Aerospace and Agricultural Implement Workers of America (UAW)",1268,interest_group_endorsement,https://votesmart.org/interest-group/1268/united-automobile-aerospace-and-agricultural-implement-workers-of-america-uaw,https://j.futurefacts.votesmart.io/candidate/evaluations/180365/eddie-britton
180367,Linda Meigs,2018,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/180367/linda-meigs
180367,Linda Meigs,2018,Emerge America,2810,interest_group_endorsement,https://votesmart.org/interest-group/2810/emerge-america,https://j.futurefacts.votesmart.io/candidate/evaluations/180367/linda-meigs
180367,Linda Meigs,2018,"United Automobile, Aerospace and Agricultural Implement Workers of America (UAW)",1268,interest_group_endorsement,https://votesmart.org/interest-group/1268/united-automobile-aerospace-and-agricultural-implement-workers-of-america-uaw,https://j.futurefacts.votesmart.io/candidate/evaluations/180367/linda-meigs
180368,Bill Jones,2018,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/180368/bill-jones
180368,Bill Jones,2018,"United Automobile, Aerospace and Agricultural Implement Workers of America (UAW)",1268,interest_group_endorsement,https://votesmart.org/interest-group/1268/united-automobile-aerospace-and-agricultural-implement-workers-of-america-uaw,https://j.futurefacts.votesmart.io/candidate/evaluations/180368/bill-jones
180369,Kyle Pierce,2018,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/180369/kyle-pierce
