year,election_type,dimension,group,metric,value,source_vintage,source_url
2020,electorate,other,Male 18-29,electorate_composition_pct,7.22,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Male 30-44,electorate_composition_pct,10.5,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Male 45-64,electorate_composition_pct,16.47,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Male 65+,electorate_composition_pct,11.85,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Married,electorate_composition_pct,54.57,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Modeled Historical Democrat,electorate_composition_pct,38.81,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Modeled Historical Middle,electorate_composition_pct,25.12,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Modeled Historical Republican,electorate_composition_pct,36.07,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Rural,electorate_composition_pct,24.31,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Rural 18-29,electorate_composition_pct,3.06,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Rural 30-44,electorate_composition_pct,4.84,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Rural 45-64,electorate_composition_pct,9.09,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Rural 65+,electorate_composition_pct,7.32,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Silent / Greatest,electorate_composition_pct,10.18,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Single,electorate_composition_pct,45.43,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Suburban,electorate_composition_pct,55.66,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Suburban 18-29,electorate_composition_pct,8.73,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Suburban 30-44,electorate_composition_pct,12.68,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Suburban 45-64,electorate_composition_pct,19.7,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Suburban 65+,electorate_composition_pct,14.55,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Urban,electorate_composition_pct,20.03,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Urban 18-29,electorate_composition_pct,3.84,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Urban 30-44,electorate_composition_pct,5.32,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Urban 45-64,electorate_composition_pct,6.58,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Urban 65+,electorate_composition_pct,4.29,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,overall,Total,electorate_composition_pct,100.0,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,race,AAPI,electorate_composition_pct,4.21,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,race,Black,electorate_composition_pct,11.03,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,race,Latino,electorate_composition_pct,9.9,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,race,Other,electorate_composition_pct,3.05,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,race,White,electorate_composition_pct,71.81,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,age,18-29,electorate_composition_pct,10.0,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,age,30-44,electorate_composition_pct,20.01,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,age,45-64,electorate_composition_pct,36.52,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,age,65+,electorate_composition_pct,33.47,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,education,College,electorate_composition_pct,43.6,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,education,Non-College,electorate_composition_pct,56.4,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,gender,Men,electorate_composition_pct,46.85,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,gender,Women,electorate_composition_pct,53.15,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,AAPI 18-29,electorate_composition_pct,0.5,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,AAPI 30-44,electorate_composition_pct,0.87,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,AAPI 45-64,electorate_composition_pct,1.4,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,AAPI 65+,electorate_composition_pct,0.89,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,AAPI College,electorate_composition_pct,1.96,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,AAPI Men,electorate_composition_pct,1.72,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,AAPI Non-College,electorate_composition_pct,1.7,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,AAPI Women,electorate_composition_pct,1.93,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Black 18-29,electorate_composition_pct,1.0,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Black 30-44,electorate_composition_pct,2.07,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Black 45-64,electorate_composition_pct,3.87,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Black 65+,electorate_composition_pct,2.65,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Black College,electorate_composition_pct,3.67,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Black Men,electorate_composition_pct,3.81,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Black Non-College,electorate_composition_pct,5.92,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Black Women,electorate_composition_pct,5.77,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Latino 18-29,electorate_composition_pct,1.33,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Latino 30-44,electorate_composition_pct,1.98,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Latino 45-64,electorate_composition_pct,2.89,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Latino 65+,electorate_composition_pct,1.83,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Latino College,electorate_composition_pct,3.17,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Latino Men,electorate_composition_pct,3.6,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Latino Non-College,electorate_composition_pct,4.86,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Other 18-29,electorate_composition_pct,0.33,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Other 30-44,electorate_composition_pct,0.64,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Other 45-64,electorate_composition_pct,1.07,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Other 65+,electorate_composition_pct,0.87,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Other College,electorate_composition_pct,1.3,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Other Men,electorate_composition_pct,1.36,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Other Non-College,electorate_composition_pct,1.61,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Other Women,electorate_composition_pct,1.56,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Rural AAPI,electorate_composition_pct,0.21,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Rural Black,electorate_composition_pct,1.23,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Rural Latino,electorate_composition_pct,0.83,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Rural Other,electorate_composition_pct,0.61,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Rural White,electorate_composition_pct,20.1,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Suburban AAPI,electorate_composition_pct,1.97,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Suburban Black,electorate_composition_pct,5.74,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Suburban Latino,electorate_composition_pct,4.13,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Suburban Other,electorate_composition_pct,1.6,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Suburban White,electorate_composition_pct,45.33,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Urban AAPI,electorate_composition_pct,1.47,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Urban Black,electorate_composition_pct,2.62,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Urban Latino,electorate_composition_pct,3.08,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Urban Other,electorate_composition_pct,0.7,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,Urban White,electorate_composition_pct,10.38,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,White 18-29,electorate_composition_pct,6.84,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,White 30-44,electorate_composition_pct,14.45,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,White 45-64,electorate_composition_pct,27.29,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,White 65+,electorate_composition_pct,27.23,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,White College,electorate_composition_pct,33.51,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,White College Men,electorate_composition_pct,16.58,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,White College Women,electorate_composition_pct,16.92,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,White Married Men,electorate_composition_pct,23.57,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,White Married Women,electorate_composition_pct,23.4,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,White Men,electorate_composition_pct,36.36,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,White Non-College,electorate_composition_pct,42.3,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,White Non-College Men,electorate_composition_pct,19.78,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,White Non-College Women,electorate_composition_pct,22.53,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,White Single Men,electorate_composition_pct,12.79,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,White Single Women,electorate_composition_pct,16.05,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,intersectional,White Women,electorate_composition_pct,39.45,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,other,Baby Boomers,electorate_composition_pct,38.19,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,other,Female 18-29,electorate_composition_pct,5.3,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,other,Female 30-44,electorate_composition_pct,10.62,2024_workbook,https://catalist.us/whathappened2024/
2022,electorate,other,Female 45-64,electorate_composition_pct,19.23,2024_workbook,https://catalist.us/whathappened2024/
