state,year,chamber,district,dem_votes,rep_votes,total_votes,dem_two_party_share,dem_margin,precinct_fragment_rows
GA,2012,house,86,16413.0,4856.0,21269.0,0.7716864920776717,0.5433729841553434,17
GA,2012,house,87,21226.0,,21226.0,,,19
GA,2012,house,88,18437.0,,18437.0,,,17
GA,2012,house,89,23292.0,,23292.0,,,14
GA,2012,house,90,22704.0,,22704.0,,,15
GA,2012,house,91,21081.0,,21081.0,,,13
GA,2012,house,92,16315.0,,16315.0,,,14
GA,2012,house,93,18044.0,5668.0,23712.0,0.7609649122807017,0.5219298245614035,11
GA,2012,house,94,20674.0,,20674.0,,,15
GA,2012,house,95,8884.0,12874.0,21758.0,0.40830958727824246,-0.18338082544351503,15
GA,2012,house,96,6799.0,5529.0,12328.0,0.5515087605451006,0.10301752109020117,10
GA,2012,house,97,,18000.0,18000.0,,,13
GA,2012,house,98,,16447.0,16447.0,,,10
GA,2012,house,99,6904.0,,6904.0,,,8
GA,2012,house,100,10120.0,,10120.0,,,9
GA,2012,house,101,8156.0,10492.0,18648.0,0.4373659373659374,-0.12526812526812528,12
GA,2012,house,102,,14999.0,14999.0,,,11
GA,2012,house,103,,19785.0,19785.0,,,11
GA,2012,house,104,,18267.0,18267.0,,,12
GA,2012,house,105,10007.0,10561.0,20568.0,0.48653247763516144,-0.026935044729677168,9
GA,2012,house,106,,16792.0,16792.0,,,13
GA,2012,house,107,,14882.0,14882.0,,,11
GA,2012,house,108,,16074.0,16074.0,,,15
GA,2012,house,109,,19822.0,19822.0,,,13
GA,2012,house,110,,16365.0,16365.0,,,13
GA,2012,house,111,11695.0,13172.0,24867.0,0.47030200667551375,-0.05939598664897253,11
GA,2012,house,112,,20097.0,20097.0,,,22
GA,2012,house,113,18199.0,,18199.0,,,11
GA,2012,house,114,,19622.0,19622.0,,,15
GA,2012,house,115,,18608.0,18608.0,,,16
GA,2012,house,116,,16490.0,16490.0,,,14
GA,2012,house,117,,15482.0,15482.0,,,16
GA,2012,house,118,12117.0,5090.0,17207.0,0.7041901551694077,0.4083803103388156,10
GA,2012,house,119,,15613.0,15613.0,,,18
GA,2012,house,120,,18750.0,18750.0,,,31
GA,2012,house,121,,17517.0,17517.0,,,21
GA,2012,house,122,,22835.0,22835.0,,,20
GA,2012,house,123,,21250.0,21250.0,,,23
GA,2012,house,124,15780.0,,15780.0,,,26
GA,2012,house,125,12173.0,6407.0,18580.0,0.6551668460710441,0.3103336921420883,20
GA,2012,house,126,19305.0,,19305.0,,,28
GA,2012,house,127,14974.0,,14974.0,,,16
GA,2012,house,128,16456.0,,16456.0,,,31
GA,2012,house,129,,17076.0,17076.0,,,22
GA,2012,house,130,,13620.0,13620.0,,,20
GA,2012,house,131,,17819.0,17819.0,,,20
GA,2012,house,132,9629.0,8320.0,17949.0,0.5364644269875759,0.07292885397515182,15
GA,2012,house,133,,20134.0,20134.0,,,17
GA,2012,house,134,,18000.0,18000.0,,,10
GA,2012,house,135,10614.0,3205.0,13819.0,0.7680729430494248,0.5361458860988494,10
GA,2012,house,136,15138.0,4430.0,19568.0,0.7736099754701553,0.5472199509403107,10
GA,2012,house,137,19320.0,,19320.0,,,23
GA,2012,house,138,7893.0,8101.0,15994.0,0.4934975615855946,-0.013004876828810803,18
GA,2012,house,139,14024.0,,14024.0,,,17
GA,2012,house,140,,15699.0,15699.0,,,19
GA,2012,house,141,,21170.0,21170.0,,,19
GA,2012,house,142,17534.0,,17534.0,,,13
GA,2012,house,143,16219.0,,16219.0,,,15
GA,2012,house,144,8000.0,13955.0,21955.0,0.36438168982008656,-0.27123662035982693,23
GA,2012,house,145,8568.0,,18541.0,,,18
GA,2012,house,146,,18988.0,18988.0,,,8
GA,2012,house,147,,15355.0,15355.0,,,10
GA,2012,house,148,,13160.0,13160.0,,,19
GA,2012,house,149,,11758.0,11758.0,,,29
GA,2012,house,150,6699.0,13803.0,20502.0,0.3267486098917179,-0.3465027802165642,21
GA,2012,house,151,,15207.0,15207.0,,,45
GA,2012,house,152,,18952.0,18952.0,,,27
GA,2012,house,153,17235.0,,17235.0,,,15
GA,2012,house,154,17890.0,,17890.0,,,23
GA,2012,house,155,,15174.0,15174.0,,,23
GA,2012,house,156,,14499.0,14499.0,,,34
GA,2012,house,157,,11854.0,11854.0,,,17
GA,2012,house,158,,14284.0,14284.0,,,22
GA,2012,house,159,,15829.0,15829.0,,,24
GA,2012,house,160,5358.0,11213.0,16571.0,0.32333594834349166,-0.35332810331301673,15
GA,2012,house,161,,17172.0,17172.0,,,16
GA,2012,house,162,14234.0,,14234.0,,,19
GA,2012,house,163,15133.0,,15133.0,,,20
GA,2012,house,164,6511.0,9595.0,16106.0,0.40425928225506025,-0.19148143548987956,13
GA,2012,house,165,17607.0,,17607.0,,,23
GA,2012,house,166,,24041.0,24041.0,,,23
GA,2012,house,167,,15909.0,15909.0,,,17
GA,2012,house,168,12536.0,,12536.0,,,13
GA,2012,house,169,,13542.0,13542.0,,,15
GA,2012,house,170,,14322.0,14322.0,,,21
GA,2012,house,171,7387.0,10695.0,18082.0,0.4085278177192788,-0.1829443645614423,24
GA,2012,house,172,,11978.0,11978.0,,,21
GA,2012,house,173,8329.0,12055.0,20384.0,0.4086047880690738,-0.18279042386185243,26
GA,2012,house,174,5065.0,11524.0,16589.0,0.3053228042678884,-0.3893543914642233,25
GA,2012,house,175,6601.0,15782.0,22383.0,0.29491131662422376,-0.41017736675155253,22
GA,2012,house,176,,13634.0,13634.0,,,21
GA,2012,house,177,10998.0,5338.0,16336.0,0.6732370225269344,0.34647404505386875,8
GA,2012,house,178,,15897.0,15897.0,,,30
GA,2012,house,179,,16098.0,16098.0,,,15
GA,2012,house,180,,14671.0,14671.0,,,17
GA,2012,senate,1,,53821.0,53821.0,,,49
GA,2012,senate,2,51329.0,,51329.0,,,62
GA,2012,senate,3,,50088.0,50088.0,,,55
GA,2012,senate,4,,48118.0,48118.0,,,46
GA,2012,senate,5,31256.0,,31256.0,,,27
GA,2012,senate,6,33607.0,37628.0,71235.0,0.47177651435389906,-0.056446971292201865,50
GA,2012,senate,7,15961.0,40111.0,56072.0,0.2846518761592239,-0.4306962476815523,62
GA,2012,senate,8,22320.0,36479.0,58799.0,0.3795982924879675,-0.24080341502406505,46
GA,2012,senate,9,28713.0,46464.0,75177.0,0.38193862484536495,-0.23612275030927013,42
GA,2012,senate,10,69386.0,,69386.0,,,41
GA,2012,senate,11,,46900.0,46900.0,,,81
GA,2012,senate,12,53093.0,,53093.0,,,75
GA,2012,senate,13,,45848.0,45848.0,,,76
GA,2012,senate,14,,54871.0,54871.0,,,35
GA,2012,senate,15,40245.0,13637.0,53882.0,0.7469099142570803,0.49381982851416056,41
GA,2012,senate,16,,62365.0,62365.0,,,59
GA,2012,senate,17,27929.0,47069.0,74998.0,0.3723965972425931,-0.25520680551481373,35
GA,2012,senate,18,,57470.0,57470.0,,,55
GA,2012,senate,19,,41457.0,41457.0,,,89
GA,2012,senate,20,,54196.0,54196.0,,,39
GA,2012,senate,21,,66429.0,66429.0,,,41
GA,2012,senate,22,54024.0,,54024.0,,,67
GA,2012,senate,23,26922.0,39516.0,66438.0,0.4052199042716518,-0.18956019145669648,94
GA,2012,senate,24,,61439.0,61439.0,,,80
GA,2012,senate,25,25542.0,44825.0,70367.0,0.36298264811630454,-0.274034703767391,66
GA,2012,senate,26,42670.0,19809.0,62479.0,0.6829494710222634,0.36589894204452694,61
GA,2012,senate,27,,69154.0,69154.0,,,25
GA,2012,senate,28,,60129.0,60129.0,,,51
GA,2012,senate,29,,56560.0,56560.0,,,50
GA,2012,senate,31,,51950.0,51950.0,,,30
GA,2012,senate,32,,73560.0,73560.0,,,55
GA,2012,senate,33,50384.0,,50384.0,,,42
GA,2012,senate,34,54012.0,,54012.0,,,43
GA,2012,senate,35,59430.0,,59430.0,,,42
GA,2012,senate,36,56998.0,,56998.0,,,74
GA,2012,senate,37,,64107.0,64107.0,,,43
GA,2012,senate,38,61738.0,,61738.0,,,57
GA,2012,senate,39,60843.0,,60843.0,,,78
GA,2012,senate,40,,51614.0,51614.0,,,48
GA,2012,senate,41,49740.0,,49740.0,,,45
GA,2012,senate,42,52643.0,18505.0,71148.0,0.7399083600382301,0.4798167200764603,48
GA,2012,senate,43,59411.0,,59411.0,,,37
GA,2012,senate,44,65135.0,,65135.0,,,43
GA,2012,senate,45,,56285.0,56285.0,,,34
GA,2012,senate,46,,53998.0,53998.0,,,44
GA,2012,senate,47,20073.0,41549.0,61622.0,0.3257440524488008,-0.3485118951023985,46
GA,2012,senate,48,,45004.0,45004.0,,,36
GA,2012,senate,49,,50628.0,50628.0,,,34
GA,2012,senate,50,,53667.0,53667.0,,,63
GA,2012,senate,51,,60498.0,60498.0,,,64
GA,2012,senate,52,,46825.0,46825.0,,,43
GA,2012,senate,53,,48535.0,48535.0,,,40
GA,2012,senate,54,,39819.0,39819.0,,,44
GA,2012,senate,55,65796.0,,65796.0,,,42
GA,2012,senate,56,23438.0,48145.0,71583.0,0.3274241090761773,-0.3451517818476454,57
KY,2010,house,1,11534.0,16868.0,28402.0,0.4060981621012605,-0.18780367579747906,55
KY,2010,house,2,20930.0,,20930.0,,,37
KY,2010,house,3,,15978.0,15978.0,,,34
KY,2010,house,4,18222.0,11488.0,29710.0,0.6133288455065634,0.22665769101312688,49
KY,2010,house,5,8923.0,5580.0,14503.0,0.6152520168241054,0.2305040336482107,7
KY,2010,house,6,17879.0,14787.0,32666.0,0.54732749647952,0.09465499295903998,37
KY,2010,house,7,18286.0,,18286.0,,,42
KY,2010,house,8,16808.0,,16808.0,,,36
KY,2010,house,9,,8501.0,8501.0,,,17
KY,2010,house,10,10580.0,13743.0,24323.0,0.43497923775850017,-0.13004152448299963,34
KY,2010,house,11,13847.0,9012.0,22859.0,0.6057570322411304,0.21151406448226082,39
KY,2010,house,12,19579.0,,19579.0,,,40
KY,2010,house,13,12221.0,11831.0,24052.0,0.5081074338932313,0.016214867786462663,40
KY,2010,house,14,22338.0,10965.0,33303.0,0.6707503828483921,0.34150076569678406,46
KY,2010,house,15,16541.0,,16541.0,,,37
KY,2010,house,16,9712.0,6297.0,16009.0,0.6066587544506216,0.21331750890124304,16
KY,2010,house,17,5669.0,22207.0,27876.0,0.20336490170756205,-0.5932701965848759,44
KY,2010,house,18,1638.0,12606.0,14244.0,0.11499578770008424,-0.7700084245998315,28
KY,2010,house,19,12102.0,16736.0,28838.0,0.4196546223732575,-0.16069075525348497,47
KY,2010,house,20,16665.0,,16665.0,,,28
KY,2010,house,21,,21725.0,21725.0,,,32
KY,2010,house,22,21373.0,,21373.0,,,36
KY,2010,house,23,15482.0,11810.0,27292.0,0.567272460794372,0.13454492158874395,28
KY,2010,house,24,1690.0,4416.0,6106.0,0.27677694071405173,-0.4464461185718965,2
KY,2010,house,25,25896.0,14779.0,40675.0,0.6366564228641671,0.27331284572833436,48
KY,2010,house,26,6968.0,13266.0,20234.0,0.3443708609271523,-0.31125827814569534,22
KY,2010,house,27,11325.0,10659.0,21984.0,0.5151473799126638,0.030294759825327512,30
KY,2010,house,28,13458.0,10972.0,24430.0,0.550880065493246,0.10176013098649202,25
KY,2010,house,29,13580.0,28962.0,42542.0,0.3192139532697099,-0.3615720934605801,38
KY,2010,house,30,18398.0,6952.0,25350.0,0.7257593688362919,0.4515187376725838,32
KY,2010,house,31,20906.0,,20906.0,,,29
KY,2010,house,32,11904.0,21760.0,34606.0,0.35361216730038025,-0.29277566539923955,34
KY,2010,house,33,14494.0,28288.0,42782.0,0.33878734047029124,-0.3224253190594175,38
KY,2010,house,34,27640.0,,27640.0,,,43
KY,2010,house,35,16426.0,,16426.0,,,36
KY,2010,house,36,7109.0,13205.0,20314.0,0.34995569557940337,-0.30008860884119326,17
KY,2010,house,37,,6660.0,6660.0,,,24
KY,2010,house,38,9562.0,9984.0,19546.0,0.48920495241993245,-0.021590095160135065,24
KY,2010,house,39,17487.0,14800.0,32287.0,0.5416111747762258,0.08322234955245145,41
KY,2010,house,40,14292.0,,14292.0,,,28
KY,2010,house,41,14588.0,4890.0,19518.0,0.7489475305472841,0.4978950610945682,27
KY,2010,house,42,19942.0,,19942.0,,,32
KY,2010,house,43,16790.0,,20372.0,,,29
KY,2010,house,44,16586.0,,16586.0,,,26
KY,2010,house,45,12172.0,25773.0,37945.0,0.32078007642640666,-0.35843984714718674,57
KY,2010,house,46,16862.0,13530.0,30392.0,0.5548170571202948,0.10963411424058962,28
KY,2010,house,47,18920.0,11772.0,30692.0,0.6164472826795256,0.23289456535905123,59
KY,2010,house,48,,35350.0,35350.0,,,41
KY,2010,house,49,7606.0,7524.0,15130.0,0.5027098479841374,0.00541969596827495,33
KY,2010,house,50,11292.0,19403.0,30695.0,0.3678775044795569,-0.2642449910408861,34
KY,2010,house,51,,25810.0,25810.0,,,40
KY,2010,house,52,,9771.0,9771.0,,,3
KY,2010,house,53,,18753.0,18753.0,,,30
KY,2010,house,54,,19578.0,19578.0,,,43
KY,2010,house,55,15971.0,18317.0,34288.0,0.4657897806812879,-0.06842043863742417,38
KY,2010,house,56,16998.0,15565.0,32563.0,0.5220035009059362,0.04400700181187237,36
KY,2010,house,57,19048.0,10020.0,29068.0,0.655291041695335,0.31058208339067017,38
KY,2010,house,58,,30946.0,30946.0,,,45
KY,2010,house,59,,30380.0,30380.0,,,31
KY,2010,house,60,,11862.0,14756.0,,,30
KY,2010,house,61,18598.0,,18598.0,,,50
KY,2010,house,62,16552.0,16994.0,33546.0,0.49341203124068445,-0.013175937518631133,46
KY,2010,house,63,,24332.0,24332.0,,,34
KY,2010,house,64,,20547.0,20547.0,,,26
KY,2010,house,65,9798.0,,9798.0,,,28
KY,2010,house,66,,10443.0,10443.0,,,28
KY,2010,house,67,9865.0,7572.0,17437.0,0.5657509892756781,0.1315019785513563,27
KY,2010,house,68,,23800.0,23800.0,,,35
KY,2010,house,69,,15683.0,15683.0,,,29
KY,2010,house,70,17680.0,,17680.0,,,29
KY,2010,house,71,7375.0,5601.0,17939.0,0.5683569667077681,0.13671393341553637,16
KY,2010,house,72,14698.0,7513.0,22211.0,0.6617441808113097,0.3234883616226194,39
KY,2010,house,73,6420.0,7271.0,13691.0,0.46892118910233,-0.062157621795340005,2
KY,2010,house,74,12839.0,8071.0,20910.0,0.6140124342419895,0.22802486848397896,22
KY,2010,house,75,13539.0,,13539.0,,,32
KY,2010,house,76,15850.0,11107.0,26957.0,0.5879734391809177,0.1759468783618355,49
KY,2010,house,77,14126.0,5856.0,19982.0,0.7069362426183565,0.41387248523671305,41
KY,2010,house,78,11086.0,9095.0,20181.0,0.5493285763837272,0.09865715276745454,26
KY,2010,house,79,14128.0,,19497.0,,,40
KY,2010,house,80,,9696.0,9696.0,,,2
KY,2010,house,81,6778.0,5373.0,12151.0,0.5578141716731133,0.11562834334622665,1
KY,2010,house,82,,16225.0,16225.0,,,39
KY,2010,house,83,,12862.0,12862.0,,,3
KY,2010,house,84,9094.0,,9094.0,,,2
KY,2010,house,85,,11710.0,11710.0,,,2
KY,2010,house,86,,10161.0,10161.0,,,2
KY,2010,house,87,2271.0,634.0,2905.0,0.7817555938037866,0.5635111876075731,1
KY,2010,house,88,,23527.0,23527.0,,,53
KY,2010,house,89,,10989.0,10989.0,,,3
KY,2010,house,90,,16696.0,16696.0,,,42
KY,2010,house,91,6572.0,4581.0,12123.0,0.5892584954720703,0.17851699094414059,3
KY,2010,house,92,14557.0,5193.0,19750.0,0.7370632911392405,0.47412658227848103,34
KY,2010,house,93,13183.0,3535.0,16718.0,0.7885512621126929,0.5771025242253858,37
KY,2010,house,94,11892.0,5716.0,17608.0,0.6753748296228986,0.3507496592457974,22
KY,2010,house,95,7526.0,3529.0,11055.0,0.6807779285391226,0.3615558570782451,4
KY,2010,house,96,4994.0,6954.0,11948.0,0.4179779042517576,-0.16404419149648478,2
KY,2010,house,97,14303.0,10514.0,24817.0,0.576338800016118,0.15267760003223596,50
KY,2010,house,98,17796.0,,17796.0,,,35
KY,2010,house,99,14891.0,,14891.0,,,35
KY,2010,house,100,6114.0,4116.0,10230.0,0.5976539589442815,0.19530791788856305,36
KY,2010,senate,2,33314.0,7580.0,76106.0,0.8146427348755318,0.6292854697510637,98
KY,2010,senate,4,52608.0,,52608.0,,,123
KY,2010,senate,6,34946.0,31500.0,66446.0,0.5259308310507781,0.05186166210155615,97
KY,2010,senate,8,33808.0,36146.0,69954.0,0.48328901849787004,-0.033421963004259946,96
KY,2010,senate,10,32516.0,30416.0,62932.0,0.5166846755227865,0.033369351045573,68
KY,2010,senate,12,37989.0,39824.0,77813.0,0.4882089111073985,-0.023582177785202985,124
KY,2010,senate,14,,60720.0,60720.0,,,105
KY,2010,senate,16,,35295.0,35295.0,,,56
KY,2010,senate,18,27673.0,25391.0,53064.0,0.5215023368008442,0.043004673601688526,65
KY,2010,senate,20,35176.0,53766.0,88942.0,0.3954936925187201,-0.20901261496255988,99
KY,2010,senate,22,,63862.0,63862.0,,,118
KY,2010,senate,24,18828.0,41897.0,60725.0,0.31005351996706465,-0.37989296006587076,69
KY,2010,senate,26,42524.0,59182.0,101706.0,0.4181070929935304,-0.16378581401293926,115
KY,2010,senate,28,31222.0,27457.0,58679.0,0.5320813238126075,0.06416264762521515,75
KY,2010,senate,30,11080.0,24521.0,35601.0,0.3112272127187439,-0.3775455745625123,22
KY,2010,senate,32,30980.0,37870.0,68850.0,0.44996368917937546,-0.1000726216412491,80
KY,2010,senate,34,11719.0,23553.0,36276.0,0.3322465411657972,-0.3355069176684055,3
KY,2010,senate,36,34964.0,70026.0,104990.0,0.33302219258977045,-0.3339556148204591,96
KY,2010,senate,38,33072.0,50644.0,83716.0,0.3950499307181423,-0.20990013856371542,78
LA,2001,house,53,5562.0,589.0,6151.0,0.9042432124857747,0.8084864249715493,40
LA,2001,house,69,,5569.0,5569.0,,,38
LA,2001,house,86,,4394.0,4394.0,,,20
LA,2001,house,88,,3566.0,3680.0,,,26
LA,2001,house,100,7105.0,,7184.0,,,26
LA,2001,senate,15,10955.0,,16980.0,,,109
LA,2001,senate,20,8157.0,9836.0,18125.0,0.4533429667092758,-0.09331406658144833,92
LA,2003,house,0,10720.0,0.0,10720.0,1.0,1.0,26
LA,2003,house,1,19230.0,0.0,19230.0,1.0,1.0,67
LA,2003,house,2,13633.0,1235.0,14868.0,0.9169357008340059,0.8338714016680119,58
LA,2003,house,3,14666.0,4553.0,19219.0,0.763099016598158,0.5261980331963162,48
LA,2003,house,4,9211.0,14506.0,23717.0,0.3883712105240966,-0.22325757895180673,48
LA,2003,house,5,9422.0,2497.0,14753.0,0.7905025589395084,0.5810051178790167,35
LA,2003,house,6,1370.0,11208.0,12578.0,0.10892033709651773,-0.7821593258069646,31
LA,2003,house,8,,10455.0,10455.0,,,32
LA,2003,house,12,0.0,7640.0,7640.0,0.0,-1.0,75
LA,2003,house,13,10605.0,0.0,10605.0,1.0,1.0,104
LA,2003,house,20,13380.0,1286.0,14666.0,0.9123141960998227,0.8246283921996455,98
LA,2003,house,22,5887.0,6746.0,12633.0,0.4660017414707512,-0.06799651705849759,68
LA,2003,house,23,11047.0,2277.0,13324.0,0.8291053737616332,0.6582107475232662,60
LA,2003,house,24,12538.0,,14215.0,,,85
LA,2003,house,26,9086.0,,9086.0,,,35
LA,2003,house,27,7072.0,,11534.0,,,36
LA,2003,house,28,9227.0,0.0,9227.0,1.0,1.0,52
LA,2003,house,29,10416.0,0.0,10416.0,1.0,1.0,33
LA,2003,house,31,3184.0,11689.0,14873.0,0.21407920392657837,-0.5718415921468433,32
LA,2003,house,34,11692.0,0.0,11692.0,1.0,1.0,30
LA,2003,house,35,5615.0,6662.0,12277.0,0.4573592897287611,-0.08528142054247781,33
LA,2003,house,36,0.0,11636.0,14407.0,0.0,-1.0,28
LA,2003,house,38,9709.0,0.0,12045.0,1.0,1.0,90
LA,2003,house,39,12582.0,49.0,14342.0,0.9961206555300451,0.9922413110600903,32
LA,2003,house,40,11888.0,0.0,11888.0,1.0,1.0,45
LA,2003,house,41,7938.0,5650.0,13588.0,0.5841919340594642,0.16838386811892847,49
LA,2003,house,46,17455.0,0.0,17455.0,1.0,1.0,57
LA,2003,house,47,16966.0,0.0,16966.0,1.0,1.0,52
LA,2003,house,50,8732.0,3146.0,11881.0,0.7351405960599428,0.4702811921198855,50
LA,2003,house,51,12234.0,0.0,12234.0,1.0,1.0,47
LA,2003,house,52,3030.0,10049.0,13079.0,0.2316690878507531,-0.5366618242984937,43
LA,2003,house,53,12413.0,0.0,12413.0,1.0,1.0,45
LA,2003,house,54,7035.0,7618.0,14653.0,0.480106462840374,-0.03978707431925203,36
LA,2003,house,58,13896.0,0.0,16253.0,1.0,1.0,50
LA,2003,house,59,0.0,15533.0,15533.0,0.0,-1.0,32
LA,2003,house,60,18101.0,0.0,18101.0,1.0,1.0,59
LA,2003,house,63,11228.0,0.0,11228.0,1.0,1.0,39
LA,2003,house,65,3482.0,9329.0,12811.0,0.27179767387401454,-0.45640465225197097,29
LA,2003,house,67,7528.0,0.0,7528.0,1.0,1.0,28
LA,2003,house,69,0.0,12738.0,15829.0,0.0,-1.0,36
LA,2003,house,70,0.0,14001.0,14001.0,0.0,-1.0,29
LA,2003,house,72,11638.0,2588.0,14226.0,0.8180795726135245,0.6361591452270491,55
LA,2003,house,73,0.0,13025.0,13025.0,0.0,-1.0,28
LA,2003,house,75,13598.0,0.0,13598.0,1.0,1.0,54
LA,2003,house,76,0.0,11371.0,11371.0,0.0,-1.0,30
LA,2003,house,78,0.0,13833.0,13833.0,0.0,-1.0,31
LA,2003,house,80,0.0,10060.0,10060.0,0.0,-1.0,25
LA,2003,house,81,1138.0,14926.0,16064.0,0.07084163346613546,-0.858316733067729,39
LA,2003,house,84,8156.0,0.0,10180.0,1.0,1.0,23
LA,2003,house,87,8017.0,0.0,8017.0,1.0,1.0,24
LA,2003,house,88,4581.0,9344.0,14900.0,0.3289766606822262,-0.34204667863554755,34
LA,2003,house,89,0.0,13174.0,13174.0,0.0,-1.0,37
LA,2003,house,91,7950.0,768.0,8718.0,0.911906400550585,0.82381280110117,43
LA,2003,house,93,5870.0,0.0,6624.0,1.0,1.0,40
LA,2003,house,96,8091.0,0.0,8091.0,1.0,1.0,38
LA,2003,house,97,10375.0,0.0,10375.0,1.0,1.0,47
LA,2003,house,98,6198.0,2249.0,8447.0,0.733751627796851,0.4675032555937019,40
LA,2003,house,99,8842.0,0.0,8976.0,1.0,1.0,41
LA,2003,senate,1,12288.0,28380.0,40668.0,0.3021540277367955,-0.395691944526409,81
LA,2003,senate,2,25081.0,0.0,25081.0,1.0,1.0,76
LA,2003,senate,3,23738.0,0.0,25266.0,1.0,1.0,108
LA,2003,senate,4,25250.0,0.0,26616.0,1.0,1.0,114
LA,2003,senate,5,16551.0,3591.0,20142.0,0.82171581769437,0.6434316353887399,104
LA,2003,senate,8,15986.0,12811.0,28797.0,0.5551272702017571,0.11025454040351426,57
LA,2003,senate,9,0.0,32074.0,32074.0,0.0,-1.0,76
LA,2003,senate,10,0.0,29492.0,29492.0,0.0,-1.0,65
LA,2003,senate,11,0.0,34286.0,34286.0,0.0,-1.0,97
LA,2003,senate,12,29107.0,11149.0,40256.0,0.7230474960254372,0.4460949920508744,132
LA,2003,senate,14,25211.0,0.0,25211.0,1.0,1.0,76
LA,2003,senate,15,24442.0,6416.0,30858.0,0.7920798496338065,0.5841596992676129,89
LA,2003,senate,16,0.0,44437.0,44437.0,0.0,-1.0,97
LA,2003,senate,17,27845.0,17411.0,45256.0,0.6152775322609156,0.23055506452183136,146
LA,2003,senate,18,31842.0,13737.0,45579.0,0.6986112025274798,0.39722240505495954,111
LA,2003,senate,20,32587.0,0.0,32587.0,1.0,1.0,100
LA,2003,senate,21,36186.0,0.0,36186.0,1.0,1.0,134
LA,2003,senate,23,0.0,37003.0,37003.0,0.0,-1.0,74
LA,2003,senate,24,27826.0,5842.0,33668.0,0.826482119520019,0.652964239040038,106
LA,2003,senate,26,37757.0,0.0,37757.0,1.0,1.0,117
LA,2003,senate,29,25972.0,0.0,25972.0,1.0,1.0,93
LA,2003,senate,30,6411.0,19609.0,27365.0,0.24638739431206763,-0.5072252113758647,158
LA,2003,senate,32,33968.0,0.0,33968.0,1.0,1.0,195
LA,2003,senate,35,16122.0,17331.0,33453.0,0.4819298717603802,-0.03614025647923953,115
LA,2003,senate,36,12344.0,2221.0,14565.0,0.8475111568829385,0.6950223137658771,115
LA,2003,senate,37,8972.0,13483.0,22455.0,0.3995546648853262,-0.2008906702293476,66
LA,2003,senate,38,9403.0,20255.0,29658.0,0.3170476768494167,-0.36590464630116665,102
LA,2003,senate,39,21850.0,0.0,23669.0,1.0,1.0,75
LA,2005,house,29,2176.0,184.0,2360.0,0.9220338983050848,0.8440677966101695,33
LA,2005,house,66,426.0,4796.0,5222.0,0.08157793948678667,-0.8368441210264267,31
LA,2005,house,87,2704.0,0.0,2704.0,1.0,1.0,24
LA,2005,house,96,2962.0,0.0,3053.0,1.0,1.0,38
LA,2005,senate,3,7398.0,0.0,7580.0,1.0,1.0,107
LA,2005,senate,6,3441.0,13831.0,17782.0,0.19922417786012042,-0.6015516442797592,108
LA,2007,house,1,2897.0,9036.0,11933.0,0.2427721444733093,-0.5144557110533814,33
LA,2007,house,2,6151.0,0.0,6151.0,1.0,1.0,27
LA,2007,house,3,6952.0,0.0,6952.0,1.0,1.0,24
LA,2007,house,4,3066.0,320.0,3386.0,0.9054932073242764,0.8109864146485528,28
LA,2007,house,7,7550.0,5859.0,13409.0,0.5630546647773883,0.12610932955477663,61
LA,2007,house,8,0.0,10707.0,10707.0,0.0,-1.0,29
LA,2007,house,9,0.0,10363.0,10363.0,0.0,-1.0,25
LA,2007,house,10,7596.0,4133.0,11729.0,0.6476255435245971,0.2952510870491943,42
LA,2007,house,11,9001.0,0.0,9001.0,1.0,1.0,55
LA,2007,house,13,13430.0,0.0,13430.0,1.0,1.0,71
LA,2007,house,14,5262.0,7666.0,12928.0,0.40702351485148514,-0.1859529702970297,67
