canonical_candidate_id,person_id,year,chamber,district_candidate,canonical_name,canonical_party,incumbent,people_id,party,district_legislator,ideal_point,chamber_percentile,distance_from_caucus_median,ideological_extremity,votes_used,possible_votes,participation_rate,party_loyalty_rate,cross_party_voting_rate,parties_disagree_votes,legislative_score_available,identity_match_method
AL-1994-senate-31-D-ADAMS,ALPERSON-ADAMS,1994,senate,31,Adams,D,0,,,,,,,,,,,,,,0,unmatched
AL-1994-senate-32-D-KOONTZ,ALPERSON-KOONTZ,1994,senate,32,Koontz,D,0,,,,,,,,,,,,,,0,unmatched
AL-1994-senate-32-R-LIPSOCOMB,ALPERSON-LIPSOCOMB,1994,senate,32,Lipsocomb,R,0,,,,,,,,,,,,,,0,unmatched
AL-1994-senate-33-D-FIGURES,ALPERSON-FIGURES,1994,senate,33,Figures,D,0,,,,,,,,,,,,,,0,unmatched
AL-1994-senate-34-D-SULLIVAN,ALPERSON-SULLIVAN,1994,senate,34,Sullivan,D,0,,,,,,,,,,,,,,0,unmatched
AL-1994-senate-34-R-MYERS,ALPERSON-MYERS,1994,senate,34,Myers,R,0,,,,,,,,,,,,,,0,unmatched
AL-1994-senate-35-D-WINDOM,ALPERSON-WINDOM,1994,senate,35,Windom,D,0,,,,,,,,,,,,,,0,unmatched
AL-1994-senate-35-R-HEBERT,ALPERSON-HEBERT,1994,senate,35,Hebert,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-1-D-STARKEY,ALPERSON-STARKEY,1998,house,1,Starkey,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-1-R-BEER,ALPERSON-BEER,1998,house,1,Beer,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-2-D-HAMILTON,ALPERSON-HAMILTON,1998,house,2,Hamilton,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-2-R-TATUM,ALPERSON-TATUM,1998,house,2,Tatum,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-3-D-BLACK,ALPERSON-BLACK,1998,house,3,Black,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-3-R-SMALLWOOD,ALPERSON-SMALLWOOD,1998,house,3,Smallwood,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-4-D-MANCUSO,ALPERSON-MANCUSO,1998,house,4,Mancuso,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-4-R-PAPUCCI,ALPERSON-PAPUCCI,1998,house,4,Papucci,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-5-D-CARTER,ALPERSON-CARTER,1998,house,5,Carter,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-5-R-ANDREWS,ALPERSON-ANDREWS,1998,house,5,Andrews,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-6-D-SCHMITZ,ALPERSON-SCHMITZ,1998,house,6,Schmitz,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-6-R-JORGENSEN,ALPERSON-JORGENSEN,1998,house,6,Jorgensen,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-8-D-DUKES,ALPERSON-DUKES,1998,house,8,Dukes,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-8-R-KEY,ALPERSON-KEY,1998,house,8,Key,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-9-D-GRANTLAND,ALPERSON-GRANTLAND,1998,house,9,Grantland,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-9-R-BALL,ALPERSON-BALL,1998,house,9,Ball,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-10-D-SMITH,ALPERSON-SMITH,1998,house,10,Smith,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-10-R-HANEY,ALPERSON-HANEY,1998,house,10,Haney,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-11-D-WHITE,ALPERSON-WHITE,1998,house,11,White,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-11-R-ODEN,ALPERSON-ODEN,1998,house,11,Oden,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-12-D-MORRISON,ALPERSON-MORRISON,1998,house,12,Morrison,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-12-R-HASTIMGS,ALPERSON-HASTIMGS,1998,house,12,Hastimgs,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-13-D-HOGAN,ALPERSON-HOGAN,1998,house,13,Hogan,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-13-R-BRANCH,ALPERSON-BRANCH,1998,house,13,Branch,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-14-D-GUIN,ALPERSON-GUIN,1998,house,14,Guin,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-14-R-WALLACE,ALPERSON-WALLACE,1998,house,14,Wallace,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-16-D-THIGPEN,ALPERSON-THIGPEN,1998,house,16,Thigpen,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-16-R-WALDON,ALPERSON-WALDON,1998,house,16,Waldon,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-17-D-MILLICAN,ALPERSON-MILLICAN,1998,house,17,Millican,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-17-R-JOHNSON,ALPERSON-JOHNSON,1998,house,17,Johnson,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-18-D-MORROW,ALPERSON-MORROW,1998,house,18,Morrow,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-18-R-BRITNELL,ALPERSON-BRITNELL,1998,house,18,Britnell,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-20-D-WILBURN,ALPERSON-WILBURN,1998,house,20,Wilburn,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-20-R-SANDERFORD,ALPERSON-SANDERFORD,1998,house,20,Sanderford,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-21-D-JONES,ALPERSON-JONES,1998,house,21,Jones,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-21-R-CLEMONS,ALPERSON-CLEMONS,1998,house,21,Clemons,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-22-D-HALL,ALPERSON-HALL,1998,house,22,Hall,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-22-R-HOLLINGSWORTH,ALPERSON-HOLLINGSWORTH,1998,house,22,Hollingsworth,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-23-D-ROBINSON,ALPERSON-ROBINSON,1998,house,23,Robinson,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-23-R-SHELTON,ALPERSON-SHELTON,1998,house,23,Shelton,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-24-D-BURKE,ALPERSON-BURKE,1998,house,24,Burke,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-24-R-GREESON,ALPERSON-GREESON,1998,house,24,Greeson,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-25-D-HAWK,ALPERSON-HAWK,1998,house,25,Hawk,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-25-R-FINLEY,ALPERSON-FINLEY,1998,house,25,Finley,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-26-D-MCDANIEL,ALPERSON-MCDANIEL,1998,house,26,McDaniel,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-26-R-JOHNSTON,ALPERSON-JOHNSTON,1998,house,26,Johnston,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-27-D-MURPHREE,ALPERSON-MURPHREE,1998,house,27,Murphree,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-27-R-THOMAS,ALPERSON-THOMAS,1998,house,27,Thomas,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-28-D-FORD,ALPERSON-FORD,1998,house,28,Ford,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-28-R-STEPHENS,ALPERSON-STEPHENS,1998,house,28,Stephens,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-29-D-PAGE,ALPERSON-PAGE,1998,house,29,Page,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-29-R-MALONE,ALPERSON-MALONE,1998,house,29,Malone,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-30-D-GALLIHER,ALPERSON-GALLIHER,1998,house,30,Galliher,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-30-R-HOLLAND,ALPERSON-HOLLAND,1998,house,30,Holland,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-31-D-VENABLE,ALPERSON-VENABLE,1998,house,31,Venable,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-31-R-BOWEN,ALPERSON-BOWEN,1998,house,31,Bowen,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-32-D-BOYD,ALPERSON-BOYD,1998,house,32,Boyd,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-32-R-BRADFORD,ALPERSON-BRADFORD,1998,house,32,Bradford,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-35-D-HURST,ALPERSON-HURST,1998,house,35,Hurst,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-35-R-SIMS,ALPERSON-SIMS,1998,house,35,Sims,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-38-D-FULLER,ALPERSON-FULLER,1998,house,38,Fuller,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-38-R-INGRAM,ALPERSON-INGRAM,1998,house,38,Ingram,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-42-D-MARTIN,ALPERSON-MARTIN,1998,house,42,Martin,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-42-R-PARNELL,ALPERSON-PARNELL,1998,house,42,Parnell,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-49-D-BLAIR,ALPERSON-BLAIR,1998,house,49,Blair,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-49-R-THOMAS,ALPERSON-THOMAS,1998,house,49,Thomas,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-51-D-MULLINS,ALPERSON-MULLINS,1998,house,51,Mullins,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-51-R-HUMPHRYES,ALPERSON-HUMPHRYES,1998,house,51,Humphryes,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-54-D-PERDUE,ALPERSON-PERDUE,1998,house,54,Perdue,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-54-R-LATIMORE,ALPERSON-LATIMORE,1998,house,54,Latimore,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-55-D-MAJOR,ALPERSON-MAJOR,1998,house,55,Major,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-55-R-MORTON,ALPERSON-MORTON,1998,house,55,Morton,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-60-D-HILLIARD,ALPERSON-HILLIARD,1998,house,60,Hilliard,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-60-R-RUSSELL,ALPERSON-RUSSELL,1998,house,60,Russell,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-62-D-TINGLE,ALPERSON-TINGLE,1998,house,62,Tingle,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-62-R-ALLEN,ALPERSON-ALLEN,1998,house,62,Allen,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-63-D-STANLEY,ALPERSON-STANLEY,1998,house,63,Stanley,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-63-R-PARKER,ALPERSON-PARKER,1998,house,63,Parker,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-64-D-WARREN,ALPERSON-WARREN,1998,house,64,Warren,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-64-R-ALBRITTON,ALPERSON-ALBRITTON,1998,house,64,Albritton,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-65-D-DOLBARE,ALPERSON-DOLBARE,1998,house,65,Dolbare,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-65-R-OVERTON,ALPERSON-OVERTON,1998,house,65,Overton,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-66-D-WHITE,ALPERSON-WHITE,1998,house,66,White,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-66-R-AUST,ALPERSON-AUST,1998,house,66,Aust,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-67-D-MAULL,ALPERSON-MAULL,1998,house,67,Maull,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-67-R-DOBYNES,ALPERSON-DOBYNES,1998,house,67,Dobynes,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-72-D-HAYDEN,ALPERSON-HAYDEN,1998,house,72,Hayden,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-72-R-SUTTON,ALPERSON-SUTTON,1998,house,72,Sutton,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-79-D-DEMPSEY,ALPERSON-DEMPSEY,1998,house,79,Dempsey,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-79-R-HUBBARD,ALPERSON-HUBBARD,1998,house,79,Hubbard,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-80-D-VANCE,ALPERSON-VANCE,1998,house,80,Vance,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-80-R-DUNN,ALPERSON-DUNN,1998,house,80,Dunn,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-81-D-GRAHAM,ALPERSON-GRAHAM,1998,house,81,Graham,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-81-R-KNIGHT,ALPERSON-KNIGHT,1998,house,81,Knight,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-84-D-BEASLEY,ALPERSON-BEASLEY,1998,house,84,Beasley,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-84-R-HORNE,ALPERSON-HORNE,1998,house,84,Horne,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-86-D-CAROTHERS,ALPERSON-CAROTHERS,1998,house,86,Carothers,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-86-R-JEFFERS,ALPERSON-JEFFERS,1998,house,86,Jeffers,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-87-D-MATHIS,ALPERSON-MATHIS,1998,house,87,Mathis,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-87-R-SEIBENHENER,ALPERSON-SEIBENHENER,1998,house,87,Seibenhener,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-89-D-BOOTHE,ALPERSON-BOOTHE,1998,house,89,Boothe,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-89-R-MEEKS,ALPERSON-MEEKS,1998,house,89,Meeks,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-91-D-SPICER,ALPERSON-SPICER,1998,house,91,Spicer,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-91-R-MOORE,ALPERSON-MOORE,1998,house,91,Moore,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-95-D-PFEIFER,ALPERSON-PFEIFER,1998,house,95,Pfeifer,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-95-R-MCMILLAN,ALPERSON-MCMILLAN,1998,house,95,McMillan,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-96-D-EASON,ALPERSON-EASON,1998,house,96,Eason,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-96-R-GREENE,ALPERSON-GREENE,1998,house,96,Greene,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-102-D-PACE,ALPERSON-PACE,1998,house,102,Pace,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-102-R-TURNER,ALPERSON-TURNER,1998,house,102,Turner,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-104-D-ROCKHOLD,ALPERSON-ROCKHOLD,1998,house,104,Rockhold,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-104-R-DEAN,ALPERSON-DEAN,1998,house,104,Dean,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-105-D-STRAUB,ALPERSON-STRAUB,1998,house,105,Straub,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-house-105-R-CRIGLER,ALPERSON-CRIGLER,1998,house,105,Crigler,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-1-D-DENTON,ALPERSON-DENTON,1998,senate,1,Denton,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-1-R-HARGETT,ALPERSON-HARGETT,1998,senate,1,Hargett,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-2-D-BUTLER,ALPERSON-BUTLER,1998,senate,2,Butler,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-2-R-MCINNISH,ALPERSON-MCINNISH,1998,senate,2,McInnish,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-3-D-ROBERTS,ALPERSON-ROBERTS,1998,senate,3,Roberts,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-3-R-BUCHANAN,ALPERSON-BUCHANAN,1998,senate,3,Buchanan,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-4-D-LITTLE,ALPERSON-LITTLE,1998,senate,4,Little,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-4-R-HALE,ALPERSON-HALE,1998,senate,4,Hale,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-5-D-BISHOP,ALPERSON-BISHOP,1998,senate,5,Bishop,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-5-R-LEE,ALPERSON-LEE,1998,senate,5,Lee,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-6-D-BEDFORD,ALPERSON-BEDFORD,1998,senate,6,Bedford,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-6-R-HARDY,ALPERSON-HARDY,1998,senate,6,Hardy,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-7-D-BATTS,ALPERSON-BATTS,1998,senate,7,Batts,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-7-R-ENFINGER,ALPERSON-ENFINGER,1998,senate,7,Enfinger,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-8-D-BARRON,ALPERSON-BARRON,1998,senate,8,Barron,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-8-R-CULPEPPER,ALPERSON-CULPEPPER,1998,senate,8,Culpepper,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-9-D-MITCHEM,ALPERSON-MITCHEM,1998,senate,9,Mitchem,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-9-R-KING,ALPERSON-KING,1998,senate,9,King,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-10-D-MEANS,ALPERSON-MEANS,1998,senate,10,Means,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-10-R-SMITH,ALPERSON-SMITH,1998,senate,10,Smith,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-11-D-PREUITT,ALPERSON-PREUITT,1998,senate,11,Preuitt,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-11-R-HILL,ALPERSON-HILL,1998,senate,11,Hill,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-12-D-THOMAS,ALPERSON-THOMAS,1998,senate,12,Thomas,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-12-R-MARSH,ALPERSON-MARSH,1998,senate,12,Marsh,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-13-D-DIAL,ALPERSON-DIAL,1998,senate,13,Dial,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-13-R-BRANCH,ALPERSON-BRANCH,1998,senate,13,Branch,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-14-D-ROBINSON,ALPERSON-ROBINSON,1998,senate,14,Robinson,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-14-R-ARMISTEAD,ALPERSON-ARMISTEAD,1998,senate,14,Armistead,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-16-D-JOHNS,ALPERSON-JOHNS,1998,senate,16,Johns,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-16-R-WAGGONER,ALPERSON-WAGGONER,1998,senate,16,Waggoner,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-18-D-MORROW,ALPERSON-MORROW,1998,senate,18,Morrow,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-18-R-BRITNELL,ALPERSON-BRITNELL,1998,senate,18,Britnell,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-20-D-ESCOTT,ALPERSON-ESCOTT,1998,senate,20,Escott,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-20-R-BONHAM,ALPERSON-BONHAM,1998,senate,20,Bonham,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-21-D-POOLE,ALPERSON-POOLE,1998,senate,21,Poole,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-21-R-BENTLEY,ALPERSON-BENTLEY,1998,senate,21,Bentley,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-22-D-LINDSEY,ALPERSON-LINDSEY,1998,senate,22,Lindsey,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-22-R-JOYNER,ALPERSON-JOYNER,1998,senate,22,Joyner,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-24-D-STEELE,ALPERSON-STEELE,1998,senate,24,Steele,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-24-R-WILLIAMS,ALPERSON-WILLIAMS,1998,senate,24,Williams,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-25-D-CHAPPELL,ALPERSON-CHAPPELL,1998,senate,25,Chappell,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-25-R-DIXON,ALPERSON-DIXON,1998,senate,25,Dixon,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-26-D-LANGFORD,ALPERSON-LANGFORD,1998,senate,26,Langford,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-26-R-SANDERS,ALPERSON-SANDERS,1998,senate,26,Sanders,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-27-D-LITTLE,ALPERSON-LITTLE,1998,senate,27,Little,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-27-R-TEEL,ALPERSON-TEEL,1998,senate,27,Teel,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-29-D-PALMER,ALPERSON-PALMER,1998,senate,29,Palmer,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-29-R-SMITH,ALPERSON-SMITH,1998,senate,29,Smith,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-30-D-MITCHELL,ALPERSON-MITCHELL,1998,senate,30,Mitchell,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-30-R-HOLLAND,ALPERSON-HOLLAND,1998,senate,30,Holland,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-31-D-HOLLEY,ALPERSON-HOLLEY,1998,senate,31,Holley,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-31-R-ADAMS,ALPERSON-ADAMS,1998,senate,31,Adams,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-32-D-JENSEN,ALPERSON-JENSEN,1998,senate,32,Jensen,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-32-R-LIPSCOMB,ALPERSON-LIPSCOMB,1998,senate,32,Lipscomb,R,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-35-D-STATEN,ALPERSON-STATEN,1998,senate,35,Staten,D,0,,,,,,,,,,,,,,0,unmatched
AL-1998-senate-35-R-CALLAHAN,ALPERSON-CALLAHAN,1998,senate,35,Callahan,R,0,,,,,,,,,,,,,,0,unmatched
AL-2002-house-1-D-STARKEY-NELSON,ALPERSON-STARKEY-NELSON,2002,house,1,"Starkey, Nelson",D,0,,,,,,,,,,,,,,0,unmatched
AL-2002-house-1-R-MCNATT-WILLIAM-DALE,ALPERSON-MCNATT-WILLIAM-DALE,2002,house,1,"McNatt, William Dale",R,0,,,,,,,,,,,,,,0,unmatched
AL-2002-house-2-D-PETTUS-MARY,ALPERSON-PETTUS-MARY,2002,house,2,"Pettus, Mary",D,0,,,,,,,,,,,,,,0,unmatched
AL-2002-house-2-R-GREER-LYNN,ALPERSON-GREER-LYNN,2002,house,2,"Greer, Lynn",R,0,,,,,,,,,,,,,,0,unmatched
AL-2002-house-3-D-BLACK-MARCEL,ALPERSON-BLACK-MARCEL,2002,house,3,"Black, Marcel",D,0,,,,,,,,,,,,,,0,unmatched
AL-2002-house-3-R-BARNES-STEVEN-C,ALPERSON-BARNES-STEVEN-C,2002,house,3,"Barnes, Steven C.",R,0,,,,,,,,,,,,,,0,unmatched
AL-2002-house-4-D-HANSBERRY-CATHY,ALPERSON-HANSBERRY-CATHY,2002,house,4,"Hansberry, Cathy",D,0,,,,,,,,,,,,,,0,unmatched
AL-2002-house-4-R-HAMMON-MICKY,ALPERSON-HAMMON-MICKY,2002,house,4,"Hammon, Micky",R,0,,,,,,,,,,,,,,0,unmatched
AL-2002-house-5-D-CARTER-TOMMY,ALPERSON-CARTER-TOMMY,2002,house,5,"Carter, Tommy",D,0,,,,,,,,,,,,,,0,unmatched
AL-2002-house-5-R-COFFMAN-RONNIE-G,ALPERSON-COFFMAN-RONNIE-G,2002,house,5,"Coffman, Ronnie G.",R,0,,,,,,,,,,,,,,0,unmatched
AL-2002-house-6-D-SCHMITZ-SUE,ALPERSON-SCHMITZ-SUE,2002,house,6,"Schmitz, Sue",D,0,,,,,,,,,,,,,,0,unmatched
AL-2002-house-6-R-FARGERSON-SHAWN,ALPERSON-FARGERSON-SHAWN,2002,house,6,"Fargerson, Shawn",R,0,,,,,,,,,,,,,,0,unmatched
AL-2002-house-7-D-LETSON-JOHN-JODY,ALPERSON-LETSON-JOHN-JODY,2002,house,7,"Letson, John (Jody)",D,0,,,,,,,,,,,,,,0,unmatched
AL-2002-house-7-R-RIDDLE-YOLANDA-YOYO,ALPERSON-RIDDLE-YOLANDA-YOYO,2002,house,7,"Riddle, Yolanda (Yoyo)",R,0,,,,,,,,,,,,,,0,unmatched
AL-2002-house-8-D-DUKES-BILL-J,ALPERSON-DUKES-BILL-J,2002,house,8,"Dukes, Bill J.",D,0,,,,,,,,,,,,,,0,unmatched
AL-2002-house-8-R-NEW-CLAY-H,ALPERSON-NEW-CLAY-H,2002,house,8,"New, Clay H.",R,0,,,,,,,,,,,,,,0,unmatched
AL-2002-house-9-D-GRANTLAND-RONALD,ALPERSON-GRANTLAND-RONALD,2002,house,9,"Grantland, Ronald",D,0,,,,,,,,,,,,,,0,unmatched
AL-2002-house-9-R-COLEY-ROY,ALPERSON-COLEY-ROY,2002,house,9,"Coley, Roy",R,0,,,,,,,,,,,,,,0,unmatched
AL-2002-house-10-D-SMITH-PAM,ALPERSON-SMITH-PAM,2002,house,10,"Smith, Pam",D,0,,,,,,,,,,,,,,0,unmatched
AL-2002-house-10-R-BALL-MIKE,ALPERSON-BALL-MIKE,2002,house,10,"Ball, Mike",R,0,,,,,,,,,,,,,,0,unmatched
