roll_call_id,bill_id,session_year,vote_date,chamber,vote_description,yea,nay,not_voting,absent,total,passed,url,state_link,source_archive,source_member,source_file_id,bill_number,bill_type,title,description,cycle,recorded_yea_nay,minority_count,minority_share,eligible_ideal_point,reported_total_matches
54979,291561,2011,2011-03-22,senate,Motion to Read a Third Time and Pass,35,0,0,0,35,1,,,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/vote/54979.json,SRC-F284B331C85755647924,SB78,SB,"Public School and College Authority, bonds authorized by Act 99-348, 1999 Reg. Sess. and Act 2002-240, 2002 Reg. Sess., certain unused proceeds, premium income, and investment income of bonds, expenditure for additional public education purposes and administrative costs authorized","Public School and College Authority, bonds authorized by Act 99-348, 1999 Reg. Sess. and Act 2002-240, 2002 Reg. Sess., certain unused proceeds, premium income, and investment income of bonds, expenditure for additional public education purposes and administrative costs authorized",2012,35,0,0.0,False,1
55030,291727,2011,2011-03-22,house,Motion to Adopt,87,0,1,16,104,1,,,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/vote/55030.json,SRC-F284B331C85755647924,HB62,HB,"Ethics Commission, annual appropriation to be certain percentage of General Fund Appropriations Act, reduction only by approval of House and Senate","Ethics Commission, annual appropriation to be certain percentage of General Fund Appropriations Act, reduction only by approval of House and Senate",2012,87,0,0.0,False,1
55031,291727,2011,2011-03-22,house,Motion to Read a Third Time and Pass,88,2,1,13,104,1,,,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/vote/55031.json,SRC-F284B331C85755647924,HB62,HB,"Ethics Commission, annual appropriation to be certain percentage of General Fund Appropriations Act, reduction only by approval of House and Senate","Ethics Commission, annual appropriation to be certain percentage of General Fund Appropriations Act, reduction only by approval of House and Senate",2012,90,2,0.022222222222222223,False,1
55032,291727,2011,2011-03-22,house,Motion to Read a Third Time and Pass,91,1,1,11,104,1,,,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/vote/55032.json,SRC-F284B331C85755647924,HB62,HB,"Ethics Commission, annual appropriation to be certain percentage of General Fund Appropriations Act, reduction only by approval of House and Senate","Ethics Commission, annual appropriation to be certain percentage of General Fund Appropriations Act, reduction only by approval of House and Senate",2012,92,1,0.010869565217391304,False,1
55078,291806,2011,2011-03-22,senate,Motion to Adopt,11,20,0,4,35,0,,,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/vote/55078.json,SRC-F284B331C85755647924,SB65,SB,"Historic Preservation Fund, Alabama State, income tax refund check-off for a contribution to, provided, Sec. 40-18-140 am'd.","Historic Preservation Fund, Alabama State, income tax refund check-off for a contribution to, provided, Sec. 40-18-140 am'd.",2012,31,11,0.3548387096774194,True,1
55079,291806,2011,2011-03-22,senate,Motion to Read a Third Time and Pass,26,4,0,5,35,1,,,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/vote/55079.json,SRC-F284B331C85755647924,SB65,SB,"Historic Preservation Fund, Alabama State, income tax refund check-off for a contribution to, provided, Sec. 40-18-140 am'd.","Historic Preservation Fund, Alabama State, income tax refund check-off for a contribution to, provided, Sec. 40-18-140 am'd.",2012,30,4,0.13333333333333333,True,1
55105,291791,2011,2011-03-22,house,Rich motion to Table,62,33,0,9,104,1,,,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/vote/55105.json,SRC-F284B331C85755647924,HB19,HB,"Elections, photo identification required to register to vote, Secretary of State required to issue identification cards to persons without photo identification at no cost, Sec. 17-9-30 am'd.; Act 2010-687, 2010 Reg. Sess. am'd. (2011-20004)","Elections, photo identification required to register to vote, Secretary of State required to issue identification cards to persons without photo identification at no cost, Sec. 17-9-30 am'd.; Act 2010-687, 2010 Reg. Sess. am'd. (2011-20004)",2012,95,33,0.3473684210526316,True,1
55106,291791,2011,2011-03-22,house,Holmes motion to Adjourn,29,62,0,13,104,0,,,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/vote/55106.json,SRC-F284B331C85755647924,HB19,HB,"Elections, photo identification required to register to vote, Secretary of State required to issue identification cards to persons without photo identification at no cost, Sec. 17-9-30 am'd.; Act 2010-687, 2010 Reg. Sess. am'd. (2011-20004)","Elections, photo identification required to register to vote, Secretary of State required to issue identification cards to persons without photo identification at no cost, Sec. 17-9-30 am'd.; Act 2010-687, 2010 Reg. Sess. am'd. (2011-20004)",2012,91,29,0.31868131868131866,True,1
55107,291791,2011,2011-03-22,house,Motion to Previous Question,57,28,0,19,104,1,,,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/vote/55107.json,SRC-F284B331C85755647924,HB19,HB,"Elections, photo identification required to register to vote, Secretary of State required to issue identification cards to persons without photo identification at no cost, Sec. 17-9-30 am'd.; Act 2010-687, 2010 Reg. Sess. am'd. (2011-20004)","Elections, photo identification required to register to vote, Secretary of State required to issue identification cards to persons without photo identification at no cost, Sec. 17-9-30 am'd.; Act 2010-687, 2010 Reg. Sess. am'd. (2011-20004)",2012,85,28,0.32941176470588235,True,1
55108,291791,2011,2011-03-22,house,Motion to Adopt CC&E Substitute,65,29,0,10,104,1,,,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/vote/55108.json,SRC-F284B331C85755647924,HB19,HB,"Elections, photo identification required to register to vote, Secretary of State required to issue identification cards to persons without photo identification at no cost, Sec. 17-9-30 am'd.; Act 2010-687, 2010 Reg. Sess. am'd. (2011-20004)","Elections, photo identification required to register to vote, Secretary of State required to issue identification cards to persons without photo identification at no cost, Sec. 17-9-30 am'd.; Act 2010-687, 2010 Reg. Sess. am'd. (2011-20004)",2012,94,29,0.30851063829787234,True,1
55109,291791,2011,2011-03-22,house,Motion to Adopt CC&E Amendment,18,72,0,14,104,0,,,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/vote/55109.json,SRC-F284B331C85755647924,HB19,HB,"Elections, photo identification required to register to vote, Secretary of State required to issue identification cards to persons without photo identification at no cost, Sec. 17-9-30 am'd.; Act 2010-687, 2010 Reg. Sess. am'd. (2011-20004)","Elections, photo identification required to register to vote, Secretary of State required to issue identification cards to persons without photo identification at no cost, Sec. 17-9-30 am'd.; Act 2010-687, 2010 Reg. Sess. am'd. (2011-20004)",2012,90,18,0.2,True,1
55110,291791,2011,2011-03-22,house,Motion to Read a Third Time and Pass,64,31,0,9,104,1,,,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/vote/55110.json,SRC-F284B331C85755647924,HB19,HB,"Elections, photo identification required to register to vote, Secretary of State required to issue identification cards to persons without photo identification at no cost, Sec. 17-9-30 am'd.; Act 2010-687, 2010 Reg. Sess. am'd. (2011-20004)","Elections, photo identification required to register to vote, Secretary of State required to issue identification cards to persons without photo identification at no cost, Sec. 17-9-30 am'd.; Act 2010-687, 2010 Reg. Sess. am'd. (2011-20004)",2012,95,31,0.3263157894736842,True,1
55111,291791,2011,2011-03-22,house,Cosponsors Added,51,18,0,35,104,1,,,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/vote/55111.json,SRC-F284B331C85755647924,HB19,HB,"Elections, photo identification required to register to vote, Secretary of State required to issue identification cards to persons without photo identification at no cost, Sec. 17-9-30 am'd.; Act 2010-687, 2010 Reg. Sess. am'd. (2011-20004)","Elections, photo identification required to register to vote, Secretary of State required to issue identification cards to persons without photo identification at no cost, Sec. 17-9-30 am'd.; Act 2010-687, 2010 Reg. Sess. am'd. (2011-20004)",2012,69,18,0.2608695652173913,True,1
55143,291962,2011,2011-03-22,senate,Motion to Read a Third Time and Pass,30,0,0,5,35,1,,,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/vote/55143.json,SRC-F284B331C85755647924,SB129,SB,"Firefighters Annuity and Benefit Fund, voluntary contribution by state income tax check-off provided for, Act 2010-726, 2010 Reg. Sess. am'd.; Sec. 36-21-186 am'd.","Firefighters Annuity and Benefit Fund, voluntary contribution by state income tax check-off provided for, Act 2010-726, 2010 Reg. Sess. am'd.; Sec. 36-21-186 am'd.",2012,30,0,0.0,False,1
55219,292048,2011,2011-03-22,senate,Rules Committee Petition to Cease Debate,21,13,0,1,35,1,,,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/vote/55219.json,SRC-F284B331C85755647924,SB72,SB,"Retirement, Deferred Retirement Option Plan, new participation prohibited, limits on interest paid on DROP accounts, Secs. 16-25-150, 36-27-170 am'd.","Retirement, Deferred Retirement Option Plan, new participation prohibited, limits on interest paid on DROP accounts, Secs. 16-25-150, 36-27-170 am'd.",2012,34,13,0.38235294117647056,True,1
55220,292048,2011,2011-03-22,senate,Marsh motion to Non Concur and Appoint Conference Committee,34,0,0,1,35,1,,,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/vote/55220.json,SRC-F284B331C85755647924,SB72,SB,"Retirement, Deferred Retirement Option Plan, new participation prohibited, limits on interest paid on DROP accounts, Secs. 16-25-150, 36-27-170 am'd.","Retirement, Deferred Retirement Option Plan, new participation prohibited, limits on interest paid on DROP accounts, Secs. 16-25-150, 36-27-170 am'd.",2012,34,0,0.0,False,1
55221,292048,2011,2011-03-22,senate,Bedford motion to Non Concur,13,21,0,1,35,0,,,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/vote/55221.json,SRC-F284B331C85755647924,SB72,SB,"Retirement, Deferred Retirement Option Plan, new participation prohibited, limits on interest paid on DROP accounts, Secs. 16-25-150, 36-27-170 am'd.","Retirement, Deferred Retirement Option Plan, new participation prohibited, limits on interest paid on DROP accounts, Secs. 16-25-150, 36-27-170 am'd.",2012,34,13,0.38235294117647056,True,1
55222,292048,2011,2011-03-22,house,Mask motion to Accede,86,0,2,16,104,1,,,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/vote/55222.json,SRC-F284B331C85755647924,SB72,SB,"Retirement, Deferred Retirement Option Plan, new participation prohibited, limits on interest paid on DROP accounts, Secs. 16-25-150, 36-27-170 am'd.","Retirement, Deferred Retirement Option Plan, new participation prohibited, limits on interest paid on DROP accounts, Secs. 16-25-150, 36-27-170 am'd.",2012,86,0,0.0,False,1
55223,292048,2011,2011-03-22,senate,Rules Committee Petition to Cease debate,21,13,0,1,35,1,,,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/vote/55223.json,SRC-F284B331C85755647924,SB72,SB,"Retirement, Deferred Retirement Option Plan, new participation prohibited, limits on interest paid on DROP accounts, Secs. 16-25-150, 36-27-170 am'd.","Retirement, Deferred Retirement Option Plan, new participation prohibited, limits on interest paid on DROP accounts, Secs. 16-25-150, 36-27-170 am'd.",2012,34,13,0.38235294117647056,True,1
55224,292048,2011,2011-03-22,senate,Marsh motion to Concur In and Adopt,21,13,0,1,35,1,,,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/vote/55224.json,SRC-F284B331C85755647924,SB72,SB,"Retirement, Deferred Retirement Option Plan, new participation prohibited, limits on interest paid on DROP accounts, Secs. 16-25-150, 36-27-170 am'd.","Retirement, Deferred Retirement Option Plan, new participation prohibited, limits on interest paid on DROP accounts, Secs. 16-25-150, 36-27-170 am'd.",2012,34,13,0.38235294117647056,True,1
55225,292048,2011,2011-03-22,house,Mask motion to Concur In and Adopt,58,33,0,13,104,1,,,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/vote/55225.json,SRC-F284B331C85755647924,SB72,SB,"Retirement, Deferred Retirement Option Plan, new participation prohibited, limits on interest paid on DROP accounts, Secs. 16-25-150, 36-27-170 am'd.","Retirement, Deferred Retirement Option Plan, new participation prohibited, limits on interest paid on DROP accounts, Secs. 16-25-150, 36-27-170 am'd.",2012,91,33,0.3626373626373626,True,1
55253,296541,2011,2011-03-22,senate,Bedford amendment,35,0,0,0,35,1,,,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/vote/55253.json,SRC-F284B331C85755647924,SB162,SB,"Corrections Department, appropriations from State General Fund in General Appropriations Act for 2010-2011 reduced, supplemental appropriations to Corrections Department from DOC Miscellaneous and Federal Funds (Bonus), Estimated, and from State General Fund to Medicaid Agency, Senior Services Department, Human Resources Department, Mental Health Department, Health Department, Rehabilitation Services Department, Youth Services Department, Pardons and Paroles Board, Ethics Commission, State Auditor, Military Department, Departmental Emergency Fund for fiscal year ending September 30, 2011, Act 2010-553, 2010 Reg. Sess. am'd.","Corrections Department, appropriations from State General Fund in General Appropriations Act for 2010-2011 reduced, supplemental appropriations to Corrections Department from DOC Miscellaneous and Federal Funds (Bonus), Estimated, and from State General Fund to Medicaid Agency, Senior Services Department, Human Resources Department, Mental Health Department, Health Department, Rehabilitation Services Department, Youth Services Department, Pardons and Paroles Board, Ethics Commission, State Auditor, Military Department, Departmental Emergency Fund for fiscal year ending September 30, 2011, Act 2010-553, 2010 Reg. Sess. am'd.",2012,35,0,0.0,False,1
55254,296541,2011,2011-03-22,senate,Orr Amendment no. 2,35,0,0,0,35,1,,,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/vote/55254.json,SRC-F284B331C85755647924,SB162,SB,"Corrections Department, appropriations from State General Fund in General Appropriations Act for 2010-2011 reduced, supplemental appropriations to Corrections Department from DOC Miscellaneous and Federal Funds (Bonus), Estimated, and from State General Fund to Medicaid Agency, Senior Services Department, Human Resources Department, Mental Health Department, Health Department, Rehabilitation Services Department, Youth Services Department, Pardons and Paroles Board, Ethics Commission, State Auditor, Military Department, Departmental Emergency Fund for fiscal year ending September 30, 2011, Act 2010-553, 2010 Reg. Sess. am'd.","Corrections Department, appropriations from State General Fund in General Appropriations Act for 2010-2011 reduced, supplemental appropriations to Corrections Department from DOC Miscellaneous and Federal Funds (Bonus), Estimated, and from State General Fund to Medicaid Agency, Senior Services Department, Human Resources Department, Mental Health Department, Health Department, Rehabilitation Services Department, Youth Services Department, Pardons and Paroles Board, Ethics Commission, State Auditor, Military Department, Departmental Emergency Fund for fiscal year ending September 30, 2011, Act 2010-553, 2010 Reg. Sess. am'd.",2012,35,0,0.0,False,1
55255,296541,2011,2011-03-22,senate,Orr Amendment no. 3,35,0,0,0,35,1,,,AL_2011-2011_Regular_Session_JSON_20110609_8630dd6dd02598534d1c350c45095228.zip,AL/2011-2011_Regular_Session/vote/55255.json,SRC-F284B331C85755647924,SB162,SB,"Corrections Department, appropriations from State General Fund in General Appropriations Act for 2010-2011 reduced, supplemental appropriations to Corrections Department from DOC Miscellaneous and Federal Funds (Bonus), Estimated, and from State General Fund to Medicaid Agency, Senior Services Department, Human Resources Department, Mental Health Department, Health Department, Rehabilitation Services Department, Youth Services Department, Pardons and Paroles Board, Ethics Commission, State Auditor, Military Department, Departmental Emergency Fund for fiscal year ending September 30, 2011, Act 2010-553, 2010 Reg. Sess. am'd.","Corrections Department, appropriations from State General Fund in General Appropriations Act for 2010-2011 reduced, supplemental appropriations to Corrections Department from DOC Miscellaneous and Federal Funds (Bonus), Estimated, and from State General Fund to Medicaid Agency, Senior Services Department, Human Resources Department, Mental Health Department, Health Department, Rehabilitation Services Department, Youth Services Department, Pardons and Paroles Board, Ethics Commission, State Auditor, Military Department, Departmental Emergency Fund for fiscal year ending September 30, 2011, Act 2010-553, 2010 Reg. Sess. am'd.",2012,35,0,0.0,False,1
