cycle,county_key,precinct_key,dem_candidate,rep_candidate,source_file,dem_votes,rep_votes
1992,CONECUH,CASTLEBERRY POOL,Bill Clinton,George H. W. Bush,CONECUH.XLS,103.0,17.0
1992,CONECUH,CASTLEBERRY SCHOOL,Bill Clinton,George H. W. Bush,CONECUH.XLS,100.0,183.0
1992,CONECUH,CENTENNIEL CHURCH,Bill Clinton,George H. W. Bush,CONECUH.XLS,34.0,14.0
1992,CONECUH,CITY FIRE STATION,Bill Clinton,George H. W. Bush,CONECUH.XLS,79.0,176.0
1992,CONECUH,CONECUH HEALTH DEPARTMENT,Bill Clinton,George H. W. Bush,CONECUH.XLS,160.0,61.0
1992,CONECUH,COURTHOUSE,Bill Clinton,George H. W. Bush,CONECUH.XLS,31.0,99.0
1992,CONECUH,DAVID BURT BUILDIN,Bill Clinton,George H. W. Bush,CONECUH.XLS,64.0,210.0
1992,CONECUH,DEAN STORE,Bill Clinton,George H. W. Bush,CONECUH.XLS,28.0,5.0
1992,CONECUH,FLAT ROCK,Bill Clinton,George H. W. Bush,CONECUH.XLS,37.0,27.0
1992,CONECUH,LENOX,Bill Clinton,George H. W. Bush,CONECUH.XLS,35.0,111.0
1992,CONECUH,LITTLE ZION CHURCH,Bill Clinton,George H. W. Bush,CONECUH.XLS,90.0,35.0
1992,CONECUH,LOREE,Bill Clinton,George H. W. Bush,CONECUH.XLS,27.0,30.0
1992,CONECUH,LYEFFION FIRE HOUSE,Bill Clinton,George H. W. Bush,CONECUH.XLS,23.0,50.0
1992,CONECUH,LYEFFION SCHOOL,Bill Clinton,George H. W. Bush,CONECUH.XLS,34.0,67.0
1992,CONECUH,MT. UNION,Bill Clinton,George H. W. Bush,CONECUH.XLS,55.0,52.0
1992,CONECUH,NAZARENE BAPTISH CHURCH,Bill Clinton,George H. W. Bush,CONECUH.XLS,186.0,56.0
1992,CONECUH,OLD TOWN,Bill Clinton,George H. W. Bush,CONECUH.XLS,47.0,10.0
1992,CONECUH,PAUL,Bill Clinton,George H. W. Bush,CONECUH.XLS,56.0,40.0
1992,CONECUH,POND CHURCH,Bill Clinton,George H. W. Bush,CONECUH.XLS,36.0,21.0
1992,CONECUH,RANGE,Bill Clinton,George H. W. Bush,CONECUH.XLS,66.0,59.0
1992,CONECUH,REPTON,Bill Clinton,George H. W. Bush,CONECUH.XLS,120.0,90.0
1992,CONECUH,ROBINSON'S MILL,Bill Clinton,George H. W. Bush,CONECUH.XLS,133.0,47.0
1992,CONECUH,SANDCUTT HIGHWAY 6,Bill Clinton,George H. W. Bush,CONECUH.XLS,37.0,100.0
1992,CONECUH,SANDY GROVE,Bill Clinton,George H. W. Bush,CONECUH.XLS,117.0,9.0
1992,CONECUH,SECOND MT. ZION,Bill Clinton,George H. W. Bush,CONECUH.XLS,99.0,16.0
1992,CONECUH,SECOND OLD ZION A.M.E.,Bill Clinton,George H. W. Bush,CONECUH.XLS,118.0,94.0
1992,CONECUH,SKINNERTON,Bill Clinton,George H. W. Bush,CONECUH.XLS,22.0,20.0
1992,CONECUH,SPRINGHILL,Bill Clinton,George H. W. Bush,CONECUH.XLS,31.0,72.0
1992,CONECUH,WOOTEN,Bill Clinton,George H. W. Bush,CONECUH.XLS,88.0,38.0
1992,COOSA,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,COOSA.XLS,51.0,71.0
1992,COOSA,COTTAGE GROVE,Bill Clinton,George H. W. Bush,COOSA.XLS,243.0,59.0
1992,COOSA,EQUALITY,Bill Clinton,George H. W. Bush,COOSA.XLS,108.0,178.0
1992,COOSA,GOODWATER,Bill Clinton,George H. W. Bush,COOSA.XLS,771.0,310.0
1992,COOSA,KELLYTON,Bill Clinton,George H. W. Bush,COOSA.XLS,130.0,253.0
1992,COOSA,MARBLE VALLEY,Bill Clinton,George H. W. Bush,COOSA.XLS,29.0,63.0
1992,COOSA,RAY,Bill Clinton,George H. W. Bush,COOSA.XLS,184.0,115.0
1992,COOSA,RICHVILLE,Bill Clinton,George H. W. Bush,COOSA.XLS,85.0,93.0
1992,COOSA,ROCKFORD,Bill Clinton,George H. W. Bush,COOSA.XLS,328.0,263.0
1992,COOSA,STEWARTVILLE,Bill Clinton,George H. W. Bush,COOSA.XLS,254.0,369.0
1992,COOSA,WEOGUFKA,Bill Clinton,George H. W. Bush,COOSA.XLS,147.0,199.0
1992,COVINGTON,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,COVINGTO.XLS,251.0,260.0
1992,COVINGTON,ANDALUSIA,Bill Clinton,George H. W. Bush,COVINGTO.XLS,1441.0,2281.0
1992,COVINGTON,BABBIE,Bill Clinton,George H. W. Bush,COVINGTO.XLS,49.0,97.0
1992,COVINGTON,BEULAH,Bill Clinton,George H. W. Bush,COVINGTO.XLS,65.0,59.0
1992,COVINGTON,BLUE SPRINGS,Bill Clinton,George H. W. Bush,COVINGTO.XLS,73.0,122.0
1992,COVINGTON,BOLES MILL,Bill Clinton,George H. W. Bush,COVINGTO.XLS,39.0,38.0
1992,COVINGTON,BROOKS,Bill Clinton,George H. W. Bush,COVINGTO.XLS,37.0,33.0
1992,COVINGTON,CAROLINA,Bill Clinton,George H. W. Bush,COVINGTO.XLS,88.0,183.0
1992,COVINGTON,CARTER SCHOOL,Bill Clinton,George H. W. Bush,COVINGTO.XLS,21.0,28.0
1992,COVINGTON,CEDAR GROVE,Bill Clinton,George H. W. Bush,COVINGTO.XLS,77.0,65.0
1992,COVINGTON,FAIRFIELD,Bill Clinton,George H. W. Bush,COVINGTO.XLS,17.0,50.0
1992,COVINGTON,FLORALA,Bill Clinton,George H. W. Bush,COVINGTO.XLS,234.0,321.0
1992,COVINGTON,FRIENDSHIP,Bill Clinton,George H. W. Bush,COVINGTO.XLS,30.0,45.0
1992,COVINGTON,GANTT,Bill Clinton,George H. W. Bush,COVINGTO.XLS,169.0,189.0
1992,COVINGTON,GOOLSBY,Bill Clinton,George H. W. Bush,COVINGTO.XLS,13.0,38.0
1992,COVINGTON,HARMONY,Bill Clinton,George H. W. Bush,COVINGTO.XLS,27.0,42.0
1992,COVINGTON,HEATH,Bill Clinton,George H. W. Bush,COVINGTO.XLS,74.0,181.0
1992,COVINGTON,JPIDGEON CREEK,Bill Clinton,George H. W. Bush,COVINGTO.XLS,130.0,74.0
1992,COVINGTON,LIBERTYVILLE,Bill Clinton,George H. W. Bush,COVINGTO.XLS,39.0,58.0
1992,COVINGTON,LOANGO,Bill Clinton,George H. W. Bush,COVINGTO.XLS,62.0,58.0
1992,COVINGTON,LOCKHART,Bill Clinton,George H. W. Bush,COVINGTO.XLS,139.0,97.0
1992,COVINGTON,MARVIN ADAMS,Bill Clinton,George H. W. Bush,COVINGTO.XLS,53.0,18.0
1992,COVINGTON,MCADAMS STORE,Bill Clinton,George H. W. Bush,COVINGTO.XLS,52.0,40.0
1992,COVINGTON,OAKEY RIDGE,Bill Clinton,George H. W. Bush,COVINGTO.XLS,47.0,65.0
1992,COVINGTON,OPP,Bill Clinton,George H. W. Bush,COVINGTO.XLS,677.0,1019.0
1992,COVINGTON,PLEASANT HOME,Bill Clinton,George H. W. Bush,COVINGTO.XLS,14.0,78.0
1992,COVINGTON,RED LEVEL,Bill Clinton,George H. W. Bush,COVINGTO.XLS,181.0,184.0
1992,COVINGTON,RIVER FALLS,Bill Clinton,George H. W. Bush,COVINGTO.XLS,170.0,131.0
1992,COVINGTON,ROGERS HOME,Bill Clinton,George H. W. Bush,COVINGTO.XLS,10.0,23.0
1992,COVINGTON,ROSE HILL,Bill Clinton,George H. W. Bush,COVINGTO.XLS,47.0,56.0
1992,COVINGTON,SANFORD,Bill Clinton,George H. W. Bush,COVINGTO.XLS,75.0,98.0
1992,COVINGTON,SHADY BEND,Bill Clinton,George H. W. Bush,COVINGTO.XLS,154.0,281.0
1992,COVINGTON,STANLEY,Bill Clinton,George H. W. Bush,COVINGTO.XLS,44.0,63.0
1992,COVINGTON,STRAUGHN,Bill Clinton,George H. W. Bush,COVINGTO.XLS,72.0,169.0
1992,COVINGTON,VALLEY GROVE,Bill Clinton,George H. W. Bush,COVINGTO.XLS,65.0,57.0
1992,COVINGTON,WIGGINS STORE,Bill Clinton,George H. W. Bush,COVINGTO.XLS,42.0,31.0
1992,COVINGTON,WING BUILDING,Bill Clinton,George H. W. Bush,COVINGTO.XLS,61.0,108.0
1992,CRENSHAW,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,CRENSHAW.XLS,54.0,68.0
1992,CRENSHAW,BRANTLEY,Bill Clinton,George H. W. Bush,CRENSHAW.XLS,288.0,260.0
1992,CRENSHAW,BUSH'S STORE,Bill Clinton,George H. W. Bush,CRENSHAW.XLS,103.0,82.0
1992,CRENSHAW,CHAPEL HILL,Bill Clinton,George H. W. Bush,CRENSHAW.XLS,79.0,73.0
1992,CRENSHAW,DANIELSVILLE,Bill Clinton,George H. W. Bush,CRENSHAW.XLS,76.0,92.0
1992,CRENSHAW,DOZIER,Bill Clinton,George H. W. Bush,CRENSHAW.XLS,93.0,47.0
1992,CRENSHAW,GLENWOOD,Bill Clinton,George H. W. Bush,CRENSHAW.XLS,100.0,135.0
1992,CRENSHAW,HARBIN FARM CENTER,Bill Clinton,George H. W. Bush,CRENSHAW.XLS,267.0,46.0
1992,CRENSHAW,HIGHLAND HOME,Bill Clinton,George H. W. Bush,CRENSHAW.XLS,136.0,214.0
1992,CRENSHAW,HONORAVILLE,Bill Clinton,George H. W. Bush,CRENSHAW.XLS,112.0,158.0
1992,CRENSHAW,LILLER/SHOWS STORE,Bill Clinton,George H. W. Bush,CRENSHAW.XLS,66.0,81.0
1992,CRENSHAW,LUVERNE,Bill Clinton,George H. W. Bush,CRENSHAW.XLS,293.0,471.0
1992,CRENSHAW,PANOLA,Bill Clinton,George H. W. Bush,CRENSHAW.XLS,79.0,93.0
1992,CRENSHAW,PATSBURG,Bill Clinton,George H. W. Bush,CRENSHAW.XLS,38.0,78.0
1992,CRENSHAW,PETREY,Bill Clinton,George H. W. Bush,CRENSHAW.XLS,298.0,71.0
1992,CRENSHAW,PLEASANT HOME,Bill Clinton,George H. W. Bush,CRENSHAW.XLS,62.0,51.0
1992,CRENSHAW,RUTLEDGE,Bill Clinton,George H. W. Bush,CRENSHAW.XLS,144.0,191.0
1992,CRENSHAW,VIDETTE,Bill Clinton,George H. W. Bush,CRENSHAW.XLS,30.0,60.0
1992,CRENSHAW,WEEDVILLE,Bill Clinton,George H. W. Bush,CRENSHAW.XLS,86.0,68.0
1992,CULLMAN,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,CULLMAN.XLS,441.0,536.0
1992,CULLMAN,ANTIOCH,Bill Clinton,George H. W. Bush,CULLMAN.XLS,55.0,88.0
1992,CULLMAN,ARKADELPHIA,Bill Clinton,George H. W. Bush,CULLMAN.XLS,125.0,81.0
1992,CULLMAN,BAILEYTOWN,Bill Clinton,George H. W. Bush,CULLMAN.XLS,218.0,297.0
1992,CULLMAN,BALDWIN,Bill Clinton,George H. W. Bush,CULLMAN.XLS,118.0,166.0
1992,CULLMAN,BATTLEGROUND,Bill Clinton,George H. W. Bush,CULLMAN.XLS,187.0,140.0
1992,CULLMAN,BERLIN,Bill Clinton,George H. W. Bush,CULLMAN.XLS,214.0,248.0
1992,CULLMAN,BETHEL,Bill Clinton,George H. W. Bush,CULLMAN.XLS,134.0,131.0
1992,CULLMAN,BETHSADIA,Bill Clinton,George H. W. Bush,CULLMAN.XLS,108.0,144.0
1992,CULLMAN,BOLTE WHITE GROVE,Bill Clinton,George H. W. Bush,CULLMAN.XLS,127.0,147.0
1992,CULLMAN,BREMEN,Bill Clinton,George H. W. Bush,CULLMAN.XLS,171.0,248.0
1992,CULLMAN,BROOKLYN,Bill Clinton,George H. W. Bush,CULLMAN.XLS,96.0,120.0
1992,CULLMAN,BRUSHY POND,Bill Clinton,George H. W. Bush,CULLMAN.XLS,97.0,162.0
1992,CULLMAN,CENTER HILL,Bill Clinton,George H. W. Bush,CULLMAN.XLS,111.0,109.0
1992,CULLMAN,COLD SPRINGS,Bill Clinton,George H. W. Bush,CULLMAN.XLS,186.0,141.0
1992,CULLMAN,COURTHOUSE,Bill Clinton,George H. W. Bush,CULLMAN.XLS,369.0,599.0
1992,CULLMAN,CRANE HILL,Bill Clinton,George H. W. Bush,CULLMAN.XLS,218.0,392.0
1992,CULLMAN,CULLMAN C.C.,Bill Clinton,George H. W. Bush,CULLMAN.XLS,410.0,648.0
1992,CULLMAN,CULLMAN HALL,Bill Clinton,George H. W. Bush,CULLMAN.XLS,208.0,296.0
1992,CULLMAN,CULLMAN HEALTH,Bill Clinton,George H. W. Bush,CULLMAN.XLS,95.0,214.0
1992,CULLMAN,CULLMAN MIDDLE,Bill Clinton,George H. W. Bush,CULLMAN.XLS,274.0,735.0
1992,CULLMAN,DODGE CITY,Bill Clinton,George H. W. Bush,CULLMAN.XLS,149.0,170.0
1992,CULLMAN,EAST ELEMENTARY,Bill Clinton,George H. W. Bush,CULLMAN.XLS,381.0,711.0
1992,CULLMAN,EAST POINT,Bill Clinton,George H. W. Bush,CULLMAN.XLS,95.0,159.0
1992,CULLMAN,FAIRVIEW (A-K),Bill Clinton,George H. W. Bush,CULLMAN.XLS,195.0,209.0
1992,CULLMAN,FAIRVIEW (L-Z),Bill Clinton,George H. W. Bush,CULLMAN.XLS,149.0,191.0
1992,CULLMAN,FRIENDSHIP,Bill Clinton,George H. W. Bush,CULLMAN.XLS,174.0,302.0
1992,CULLMAN,GARDEN CITY,Bill Clinton,George H. W. Bush,CULLMAN.XLS,120.0,186.0
1992,CULLMAN,GOLD RIDGE,Bill Clinton,George H. W. Bush,CULLMAN.XLS,257.0,346.0
1992,CULLMAN,GOOD HOPE,Bill Clinton,George H. W. Bush,CULLMAN.XLS,324.0,487.0
1992,CULLMAN,GRANDVIEW,Bill Clinton,George H. W. Bush,CULLMAN.XLS,91.0,107.0
1992,CULLMAN,HANCEVILLE,Bill Clinton,George H. W. Bush,CULLMAN.XLS,413.0,521.0
1992,CULLMAN,HOLLY POND,Bill Clinton,George H. W. Bush,CULLMAN.XLS,359.0,583.0
1992,CULLMAN,JONES,Bill Clinton,George H. W. Bush,CULLMAN.XLS,325.0,373.0
1992,CULLMAN,JOPPA,Bill Clinton,George H. W. Bush,CULLMAN.XLS,171.0,183.0
1992,CULLMAN,KELEY,Bill Clinton,George H. W. Bush,CULLMAN.XLS,182.0,343.0
1992,CULLMAN,LOGAN,Bill Clinton,George H. W. Bush,CULLMAN.XLS,99.0,109.0
1992,CULLMAN,MOODYTOWN UNION,Bill Clinton,George H. W. Bush,CULLMAN.XLS,264.0,71.0
1992,CULLMAN,NEW CANAN,Bill Clinton,George H. W. Bush,CULLMAN.XLS,125.0,183.0
1992,CULLMAN,PROVIDENCE,Bill Clinton,George H. W. Bush,CULLMAN.XLS,204.0,285.0
1992,CULLMAN,SIMCOE,Bill Clinton,George H. W. Bush,CULLMAN.XLS,140.0,206.0
1992,CULLMAN,STEPPVILLE,Bill Clinton,George H. W. Bush,CULLMAN.XLS,222.0,254.0
1992,CULLMAN,STOUTS MOUNTAIN,Bill Clinton,George H. W. Bush,CULLMAN.XLS,66.0,46.0
1992,CULLMAN,TRIMBLE,Bill Clinton,George H. W. Bush,CULLMAN.XLS,117.0,207.0
1992,CULLMAN,VALLEY GROVE,Bill Clinton,George H. W. Bush,CULLMAN.XLS,162.0,235.0
1992,CULLMAN,VINEMONT,Bill Clinton,George H. W. Bush,CULLMAN.XLS,433.0,566.0
1992,CULLMAN,WALTER,Bill Clinton,George H. W. Bush,CULLMAN.XLS,151.0,177.0
1992,CULLMAN,WELTI,Bill Clinton,George H. W. Bush,CULLMAN.XLS,143.0,145.0
1992,CULLMAN,WEST ELEMENTARY,Bill Clinton,George H. W. Bush,CULLMAN.XLS,508.0,679.0
1992,CULLMAN,WEST POINT,Bill Clinton,George H. W. Bush,CULLMAN.XLS,289.0,440.0
1992,CULLMAN,WHITE CITY,Bill Clinton,George H. W. Bush,CULLMAN.XLS,181.0,295.0
1992,DALE,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,DALE.XLS,267.0,413.0
1992,DALE,ARGUTA,Bill Clinton,George H. W. Bush,DALE.XLS,41.0,54.0
1992,DALE,ARITON,Bill Clinton,George H. W. Bush,DALE.XLS,245.0,308.0
1992,DALE,BERTHA,Bill Clinton,George H. W. Bush,DALE.XLS,63.0,162.0
1992,DALE,CIVIC CENTER EAST,Bill Clinton,George H. W. Bush,DALE.XLS,626.0,825.0
1992,DALE,CIVIC CENTER WEST,Bill Clinton,George H. W. Bush,DALE.XLS,780.0,1153.0
1992,DALE,CLAYHATCHEE,Bill Clinton,George H. W. Bush,DALE.XLS,146.0,174.0
1992,DALE,CLOPTON,Bill Clinton,George H. W. Bush,DALE.XLS,24.0,48.0
1992,DALE,DADEVILLE,Bill Clinton,George H. W. Bush,DALE.XLS,442.0,735.0
1992,DALE,ECHO,Bill Clinton,George H. W. Bush,DALE.XLS,138.0,396.0
1992,DALE,EWELL,Bill Clinton,George H. W. Bush,DALE.XLS,220.0,348.0
1992,DALE,GRIMES,Bill Clinton,George H. W. Bush,DALE.XLS,147.0,254.0
1992,DALE,LEVEL PLAINS,Bill Clinton,George H. W. Bush,DALE.XLS,300.0,465.0
1992,DALE,LIBRARY,Bill Clinton,George H. W. Bush,DALE.XLS,358.0,501.0
1992,DALE,MARLEY MILL,Bill Clinton,George H. W. Bush,DALE.XLS,194.0,409.0
1992,DALE,MIDLAND CITY,Bill Clinton,George H. W. Bush,DALE.XLS,283.0,353.0
1992,DALE,NEWTON,Bill Clinton,George H. W. Bush,DALE.XLS,263.0,451.0
1992,DALE,PINCKARD,Bill Clinton,George H. W. Bush,DALE.XLS,197.0,338.0
1992,DALE,ROCKY HEAD,Bill Clinton,George H. W. Bush,DALE.XLS,163.0,378.0
1992,DALE,SKIPPERVILLE,Bill Clinton,George H. W. Bush,DALE.XLS,144.0,213.0
1992,DALE,SYLVAN GROVE,Bill Clinton,George H. W. Bush,DALE.XLS,57.0,145.0
1992,DALLAS,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,DALLAS.XLS,976.0,745.0
1992,DALLAS,BELOIT COMMUNITY CENTER,Bill Clinton,George H. W. Bush,DALLAS.XLS,160.0,17.0
1992,DALLAS,BROAD STREET FIRE STATION,Bill Clinton,George H. W. Bush,DALLAS.XLS,404.0,12.0
1992,DALLAS,BROWNS NEW FRIENDSHIP CHURCH,Bill Clinton,George H. W. Bush,DALLAS.XLS,81.0,31.0
1992,DALLAS,BURNSVILLE & FOP MT. ZION BAPT. CHUR,Bill Clinton,George H. W. Bush,DALLAS.XLS,301.0,219.0
1992,DALLAS,BYRD SCHOOL,Bill Clinton,George H. W. Bush,DALLAS.XLS,651.0,341.0
1992,DALLAS,CAHABA ROAD FIRE STATION,Bill Clinton,George H. W. Bush,DALLAS.XLS,472.0,471.0
1992,DALLAS,CASRVER NEIGHBORHOOD CENTER,Bill Clinton,George H. W. Bush,DALLAS.XLS,403.0,21.0
1992,DALLAS,COURTHOUSE,Bill Clinton,George H. W. Bush,DALLAS.XLS,112.0,221.0
1992,DALLAS,EAST END FIRE STATION,Bill Clinton,George H. W. Bush,DALLAS.XLS,645.0,33.0
1992,DALLAS,MARION JUNCT. BLACK BELT EXP. STAT.,Bill Clinton,George H. W. Bush,DALLAS.XLS,103.0,83.0
1992,DALLAS,MEMORIAL STADIUM,Bill Clinton,George H. W. Bush,DALLAS.XLS,118.0,536.0
1992,DALLAS,MINTER CARLOWVILLE HIGH SCHOOL,Bill Clinton,George H. W. Bush,DALLAS.XLS,278.0,80.0
1992,DALLAS,NATIONAL GUARD ARMORY,Bill Clinton,George H. W. Bush,DALLAS.XLS,112.0,641.0
1992,DALLAS,NORTHERN HEIGHTS PRESBYTERIAN CHUR.,Bill Clinton,George H. W. Bush,DALLAS.XLS,925.0,39.0
1992,DALLAS,ORRVILLE HIGH SCHOOL,Bill Clinton,George H. W. Bush,DALLAS.XLS,688.0,225.0
1992,DALLAS,PLANTERSVILLE VOL. FIRE DEPARTMENT,Bill Clinton,George H. W. Bush,DALLAS.XLS,130.0,126.0
1992,DALLAS,PLEASANT HILL GOOD HOPE LODGE HALL,Bill Clinton,George H. W. Bush,DALLAS.XLS,50.0,48.0
1992,DALLAS,QUEEN OF PEACE SCHOOL,Bill Clinton,George H. W. Bush,DALLAS.XLS,117.0,249.0
1992,DALLAS,RANGEDALE CENTER,Bill Clinton,George H. W. Bush,DALLAS.XLS,582.0,32.0
1992,DALLAS,SAFFORD COMMUNITY CENTER,Bill Clinton,George H. W. Bush,DALLAS.XLS,140.0,69.0
1992,DALLAS,SARDIS MT. OLIVE  BAPTIST CHURCH,Bill Clinton,George H. W. Bush,DALLAS.XLS,427.0,206.0
1992,DALLAS,SELMA MALL,Bill Clinton,George H. W. Bush,DALLAS.XLS,265.0,112.0
1992,DALLAS,SELMONT WATER WORKS,Bill Clinton,George H. W. Bush,DALLAS.XLS,131.0,139.0
1992,DALLAS,SUMMERFIELD COMMUNITY BUILDING,Bill Clinton,George H. W. Bush,DALLAS.XLS,189.0,248.0
1992,DALLAS,TIPTON SCHOOL,Bill Clinton,George H. W. Bush,DALLAS.XLS,1258.0,131.0
1992,DALLAS,TYLER COMMUNITY CENTER,Bill Clinton,George H. W. Bush,DALLAS.XLS,95.0,132.0
1992,DALLAS,UNION ARMORY,Bill Clinton,George H. W. Bush,DALLAS.XLS,266.0,655.0
1992,DALLAS,UNION DALLAS AIR CONDITIONING,Bill Clinton,George H. W. Bush,DALLAS.XLS,155.0,395.0
1992,DALLAS,WOODLAWN VALLEY GRANDE FIRE STAT.,Bill Clinton,George H. W. Bush,DALLAS.XLS,318.0,622.0
1992,DALLAS,WOODROW AVENUE FIRE STATION,Bill Clinton,George H. W. Bush,DALLAS.XLS,501.0,515.0
1992,DEKALB,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,DEKALB.XLS,245.0,238.0
1992,DEKALB,ADAMSBURG,Bill Clinton,George H. W. Bush,DEKALB.XLS,52.0,100.0
1992,DEKALB,ANTIOCH,Bill Clinton,George H. W. Bush,DEKALB.XLS,78.0,90.0
1992,DEKALB,BLAKE,Bill Clinton,George H. W. Bush,DEKALB.XLS,93.0,169.0
1992,DEKALB,BURNS STORE GUEST,Bill Clinton,George H. W. Bush,DEKALB.XLS,68.0,54.0
1992,DEKALB,BURNT CHURCH,Bill Clinton,George H. W. Bush,DEKALB.XLS,60.0,34.0
1992,DEKALB,CARTERSVILLE FIRE HALL,Bill Clinton,George H. W. Bush,DEKALB.XLS,120.0,240.0
1992,DEKALB,CITY HALL,Bill Clinton,George H. W. Bush,DEKALB.XLS,99.0,173.0
1992,DEKALB,COLBRAN,Bill Clinton,George H. W. Bush,DEKALB.XLS,18.0,22.0
1992,DEKALB,COLLINSVILLE CHURCH,Bill Clinton,George H. W. Bush,DEKALB.XLS,98.0,107.0
1992,DEKALB,COLLINSVILLE TOWN HALL,Bill Clinton,George H. W. Bush,DEKALB.XLS,168.0,173.0
1992,DEKALB,COPELAND BRIDGE,Bill Clinton,George H. W. Bush,DEKALB.XLS,62.0,44.0
1992,DEKALB,COURTHOUSE,Bill Clinton,George H. W. Bush,DEKALB.XLS,292.0,442.0
1992,DEKALB,CROSSVILL,Bill Clinton,George H. W. Bush,DEKALB.XLS,198.0,221.0
1992,DEKALB,CROSSVILLE,Bill Clinton,George H. W. Bush,DEKALB.XLS,77.0,127.0
1992,DEKALB,DOG TOWN,Bill Clinton,George H. W. Bush,DEKALB.XLS,129.0,202.0
1992,DEKALB,DOUBLE BRIDGES,Bill Clinton,George H. W. Bush,DEKALB.XLS,48.0,98.0
1992,DEKALB,EAST HIGHLAND,Bill Clinton,George H. W. Bush,DEKALB.XLS,94.0,186.0
1992,DEKALB,FAIRVIEW COMMUNITY CENTER,Bill Clinton,George H. W. Bush,DEKALB.XLS,86.0,76.0
1992,DEKALB,FIRE HALL,Bill Clinton,George H. W. Bush,DEKALB.XLS,236.0,308.0
1992,DEKALB,FISCHER,Bill Clinton,George H. W. Bush,DEKALB.XLS,124.0,167.0
1992,DEKALB,FIVE POINTS,Bill Clinton,George H. W. Bush,DEKALB.XLS,69.0,168.0
1992,DEKALB,FORREST AVENUE SCHOOL,Bill Clinton,George H. W. Bush,DEKALB.XLS,107.0,192.0
1992,DEKALB,FORT PAYNE ARMORY,Bill Clinton,George H. W. Bush,DEKALB.XLS,155.0,333.0
1992,DEKALB,FYFFE,Bill Clinton,George H. W. Bush,DEKALB.XLS,215.0,222.0
1992,DEKALB,GERALDINE CITY HALL,Bill Clinton,George H. W. Bush,DEKALB.XLS,233.0,268.0
1992,DEKALB,GERALDINE SCHOOL,Bill Clinton,George H. W. Bush,DEKALB.XLS,74.0,80.0
1992,DEKALB,GROVE OAK,Bill Clinton,George H. W. Bush,DEKALB.XLS,125.0,123.0
1992,DEKALB,HAMMONDVILLE CITY HALL,Bill Clinton,George H. W. Bush,DEKALB.XLS,94.0,109.0
1992,DEKALB,HARMONEY GALLOWAY STORE,Bill Clinton,George H. W. Bush,DEKALB.XLS,67.0,43.0
1992,DEKALB,HENAGAR,Bill Clinton,George H. W. Bush,DEKALB.XLS,306.0,472.0
1992,DEKALB,HENDRIXVILLE,Bill Clinton,George H. W. Bush,DEKALB.XLS,20.0,28.0
1992,DEKALB,HIGH POINT,Bill Clinton,George H. W. Bush,DEKALB.XLS,112.0,149.0
1992,DEKALB,IDER,Bill Clinton,George H. W. Bush,DEKALB.XLS,386.0,383.0
1992,DEKALB,KILPATRICK SCHOOL,Bill Clinton,George H. W. Bush,DEKALB.XLS,129.0,134.0
1992,DEKALB,LATHANVILLE,Bill Clinton,George H. W. Bush,DEKALB.XLS,32.0,40.0
1992,DEKALB,LEBANON BAPTIST CHURCH,Bill Clinton,George H. W. Bush,DEKALB.XLS,34.0,47.0
1992,DEKALB,LEES CHAPEL,Bill Clinton,George H. W. Bush,DEKALB.XLS,23.0,26.0
1992,DEKALB,LOG CABIN GROCERY,Bill Clinton,George H. W. Bush,DEKALB.XLS,93.0,213.0
1992,DEKALB,LOVELESS,Bill Clinton,George H. W. Bush,DEKALB.XLS,30.0,30.0
1992,DEKALB,MCKESTES,Bill Clinton,George H. W. Bush,DEKALB.XLS,85.0,69.0
1992,DEKALB,MENTONE,Bill Clinton,George H. W. Bush,DEKALB.XLS,166.0,248.0
1992,DEKALB,MOORES CROSSROAD,Bill Clinton,George H. W. Bush,DEKALB.XLS,27.0,49.0
1992,DEKALB,MT. VERNON,Bill Clinton,George H. W. Bush,DEKALB.XLS,66.0,85.0
1992,DEKALB,OAK HILL,Bill Clinton,George H. W. Bush,DEKALB.XLS,56.0,49.0
1992,DEKALB,OLD SCHOOL BETHELEM,Bill Clinton,George H. W. Bush,DEKALB.XLS,34.0,38.0
1992,DEKALB,PAINTER,Bill Clinton,George H. W. Bush,DEKALB.XLS,80.0,124.0
1992,DEKALB,PEA RIDGE,Bill Clinton,George H. W. Bush,DEKALB.XLS,44.0,62.0
1992,DEKALB,PEOPLES TELEPHONE ARENA,Bill Clinton,George H. W. Bush,DEKALB.XLS,145.0,128.0
1992,DEKALB,PINERIDGE,Bill Clinton,George H. W. Bush,DEKALB.XLS,37.0,119.0
1992,DEKALB,PLEASANT HILL,Bill Clinton,George H. W. Bush,DEKALB.XLS,111.0,135.0
1992,DEKALB,PORTERSVILLE,Bill Clinton,George H. W. Bush,DEKALB.XLS,32.0,23.0
1992,DEKALB,POWELLS,Bill Clinton,George H. W. Bush,DEKALB.XLS,246.0,188.0
1992,DEKALB,RAINSVILLE,Bill Clinton,George H. W. Bush,DEKALB.XLS,591.0,1067.0
