source_file_id,provider,source_url,retrieved_at,sha256,media_type,size_bytes,license_or_terms,state_code,cycle,geography_vintage,authoritative_scope,ingest_status,acquisition_method,data_kind,local_path,request_parameters,query_scope,record_count,response_limit,notes
finance:fl:contributions:2020:f311dfb9fb:0f351d4fde57,Florida Department of State Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T18:56:45+00:00,0f351d4fde57fba90b7b081216aff94b1f31dca6d03009983a974d86416a6245,text/tab-separated-values,100,official public records; reuse terms not stated on download page,FL,2020,not_applicable,"reported contributions for Florida STR candidates assigned to the 2020 general-election record, candidate surname beginning MK",acquired_unparsed,official_partitioned_form_export,contributions,data/raw/finance/southern/FL/contributions/2020/STR/MK.tsv,"{""CanFName"":"""",""CanLName"":""MK"",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20201103-GEN"",""namesearch"":""2"",""office"":""STR"",""party"":""All"",""queryformat"":""2"",""rowlimit"":""9999"",""search_on"":""1""}",year=2020;office=STR;surname_prefix=MK,0,9999,Raw tab-delimited form export; candidate query partition retained verbatim.
finance:fl:contributions:2020:7cb0290faf:0f351d4fde57,Florida Department of State Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T18:56:45+00:00,0f351d4fde57fba90b7b081216aff94b1f31dca6d03009983a974d86416a6245,text/tab-separated-values,100,official public records; reuse terms not stated on download page,FL,2020,not_applicable,"reported contributions for Florida STR candidates assigned to the 2020 general-election record, candidate surname beginning ML",acquired_unparsed,official_partitioned_form_export,contributions,data/raw/finance/southern/FL/contributions/2020/STR/ML.tsv,"{""CanFName"":"""",""CanLName"":""ML"",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20201103-GEN"",""namesearch"":""2"",""office"":""STR"",""party"":""All"",""queryformat"":""2"",""rowlimit"":""9999"",""search_on"":""1""}",year=2020;office=STR;surname_prefix=ML,0,9999,Raw tab-delimited form export; candidate query partition retained verbatim.
finance:fl:contributions:2020:56d7a07ad4:0f351d4fde57,Florida Department of State Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T18:56:45+00:00,0f351d4fde57fba90b7b081216aff94b1f31dca6d03009983a974d86416a6245,text/tab-separated-values,100,official public records; reuse terms not stated on download page,FL,2020,not_applicable,"reported contributions for Florida STR candidates assigned to the 2020 general-election record, candidate surname beginning MM",acquired_unparsed,official_partitioned_form_export,contributions,data/raw/finance/southern/FL/contributions/2020/STR/MM.tsv,"{""CanFName"":"""",""CanLName"":""MM"",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20201103-GEN"",""namesearch"":""2"",""office"":""STR"",""party"":""All"",""queryformat"":""2"",""rowlimit"":""9999"",""search_on"":""1""}",year=2020;office=STR;surname_prefix=MM,0,9999,Raw tab-delimited form export; candidate query partition retained verbatim.
finance:fl:contributions:2020:77ef03a5f8:0f351d4fde57,Florida Department of State Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T18:56:46+00:00,0f351d4fde57fba90b7b081216aff94b1f31dca6d03009983a974d86416a6245,text/tab-separated-values,100,official public records; reuse terms not stated on download page,FL,2020,not_applicable,"reported contributions for Florida STR candidates assigned to the 2020 general-election record, candidate surname beginning MN",acquired_unparsed,official_partitioned_form_export,contributions,data/raw/finance/southern/FL/contributions/2020/STR/MN.tsv,"{""CanFName"":"""",""CanLName"":""MN"",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20201103-GEN"",""namesearch"":""2"",""office"":""STR"",""party"":""All"",""queryformat"":""2"",""rowlimit"":""9999"",""search_on"":""1""}",year=2020;office=STR;surname_prefix=MN,0,9999,Raw tab-delimited form export; candidate query partition retained verbatim.
finance:fl:contributions:2020:cd24995b37:7f1ab5fff7e6,Florida Department of State Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T18:56:46+00:00,7f1ab5fff7e6966871fa61b4f64de4e32817e6a7b4519b45058a001da96074da,text/tab-separated-values,200638,official public records; reuse terms not stated on download page,FL,2020,not_applicable,"reported contributions for Florida STR candidates assigned to the 2020 general-election record, candidate surname beginning MO",acquired_unparsed,official_partitioned_form_export,contributions,data/raw/finance/southern/FL/contributions/2020/STR/MO.tsv,"{""CanFName"":"""",""CanLName"":""MO"",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20201103-GEN"",""namesearch"":""2"",""office"":""STR"",""party"":""All"",""queryformat"":""2"",""rowlimit"":""9999"",""search_on"":""1""}",year=2020;office=STR;surname_prefix=MO,1661,9999,Raw tab-delimited form export; candidate query partition retained verbatim.
finance:fl:contributions:2020:f79f954c2a:0f351d4fde57,Florida Department of State Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T18:56:47+00:00,0f351d4fde57fba90b7b081216aff94b1f31dca6d03009983a974d86416a6245,text/tab-separated-values,100,official public records; reuse terms not stated on download page,FL,2020,not_applicable,"reported contributions for Florida STR candidates assigned to the 2020 general-election record, candidate surname beginning MP",acquired_unparsed,official_partitioned_form_export,contributions,data/raw/finance/southern/FL/contributions/2020/STR/MP.tsv,"{""CanFName"":"""",""CanLName"":""MP"",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20201103-GEN"",""namesearch"":""2"",""office"":""STR"",""party"":""All"",""queryformat"":""2"",""rowlimit"":""9999"",""search_on"":""1""}",year=2020;office=STR;surname_prefix=MP,0,9999,Raw tab-delimited form export; candidate query partition retained verbatim.
finance:fl:contributions:2020:1e5f60890f:0f351d4fde57,Florida Department of State Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T18:56:47+00:00,0f351d4fde57fba90b7b081216aff94b1f31dca6d03009983a974d86416a6245,text/tab-separated-values,100,official public records; reuse terms not stated on download page,FL,2020,not_applicable,"reported contributions for Florida STR candidates assigned to the 2020 general-election record, candidate surname beginning MQ",acquired_unparsed,official_partitioned_form_export,contributions,data/raw/finance/southern/FL/contributions/2020/STR/MQ.tsv,"{""CanFName"":"""",""CanLName"":""MQ"",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20201103-GEN"",""namesearch"":""2"",""office"":""STR"",""party"":""All"",""queryformat"":""2"",""rowlimit"":""9999"",""search_on"":""1""}",year=2020;office=STR;surname_prefix=MQ,0,9999,Raw tab-delimited form export; candidate query partition retained verbatim.
finance:fl:contributions:2020:3b88145a90:0f351d4fde57,Florida Department of State Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T18:56:48+00:00,0f351d4fde57fba90b7b081216aff94b1f31dca6d03009983a974d86416a6245,text/tab-separated-values,100,official public records; reuse terms not stated on download page,FL,2020,not_applicable,"reported contributions for Florida STR candidates assigned to the 2020 general-election record, candidate surname beginning MR",acquired_unparsed,official_partitioned_form_export,contributions,data/raw/finance/southern/FL/contributions/2020/STR/MR.tsv,"{""CanFName"":"""",""CanLName"":""MR"",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20201103-GEN"",""namesearch"":""2"",""office"":""STR"",""party"":""All"",""queryformat"":""2"",""rowlimit"":""9999"",""search_on"":""1""}",year=2020;office=STR;surname_prefix=MR,0,9999,Raw tab-delimited form export; candidate query partition retained verbatim.
finance:fl:contributions:2020:268764197c:0f351d4fde57,Florida Department of State Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T18:56:48+00:00,0f351d4fde57fba90b7b081216aff94b1f31dca6d03009983a974d86416a6245,text/tab-separated-values,100,official public records; reuse terms not stated on download page,FL,2020,not_applicable,"reported contributions for Florida STR candidates assigned to the 2020 general-election record, candidate surname beginning MS",acquired_unparsed,official_partitioned_form_export,contributions,data/raw/finance/southern/FL/contributions/2020/STR/MS.tsv,"{""CanFName"":"""",""CanLName"":""MS"",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20201103-GEN"",""namesearch"":""2"",""office"":""STR"",""party"":""All"",""queryformat"":""2"",""rowlimit"":""9999"",""search_on"":""1""}",year=2020;office=STR;surname_prefix=MS,0,9999,Raw tab-delimited form export; candidate query partition retained verbatim.
finance:fl:contributions:2020:a8acf11775:0f351d4fde57,Florida Department of State Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T18:56:48+00:00,0f351d4fde57fba90b7b081216aff94b1f31dca6d03009983a974d86416a6245,text/tab-separated-values,100,official public records; reuse terms not stated on download page,FL,2020,not_applicable,"reported contributions for Florida STR candidates assigned to the 2020 general-election record, candidate surname beginning MT",acquired_unparsed,official_partitioned_form_export,contributions,data/raw/finance/southern/FL/contributions/2020/STR/MT.tsv,"{""CanFName"":"""",""CanLName"":""MT"",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20201103-GEN"",""namesearch"":""2"",""office"":""STR"",""party"":""All"",""queryformat"":""2"",""rowlimit"":""9999"",""search_on"":""1""}",year=2020;office=STR;surname_prefix=MT,0,9999,Raw tab-delimited form export; candidate query partition retained verbatim.
finance:fl:contributions:2020:0c66264aef:964a7236d845,Florida Department of State Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T18:56:48+00:00,964a7236d84547f93974b3ef9b0d786815f2049cd8ff75e0c07907ee92f83f37,text/tab-separated-values,1161,official public records; reuse terms not stated on download page,FL,2020,not_applicable,"reported contributions for Florida STR candidates assigned to the 2020 general-election record, candidate surname beginning MU",acquired_unparsed,official_partitioned_form_export,contributions,data/raw/finance/southern/FL/contributions/2020/STR/MU.tsv,"{""CanFName"":"""",""CanLName"":""MU"",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20201103-GEN"",""namesearch"":""2"",""office"":""STR"",""party"":""All"",""queryformat"":""2"",""rowlimit"":""9999"",""search_on"":""1""}",year=2020;office=STR;surname_prefix=MU,10,9999,Raw tab-delimited form export; candidate query partition retained verbatim.
finance:fl:contributions:2020:1bec90d9c5:0f351d4fde57,Florida Department of State Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T18:56:49+00:00,0f351d4fde57fba90b7b081216aff94b1f31dca6d03009983a974d86416a6245,text/tab-separated-values,100,official public records; reuse terms not stated on download page,FL,2020,not_applicable,"reported contributions for Florida STR candidates assigned to the 2020 general-election record, candidate surname beginning MV",acquired_unparsed,official_partitioned_form_export,contributions,data/raw/finance/southern/FL/contributions/2020/STR/MV.tsv,"{""CanFName"":"""",""CanLName"":""MV"",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20201103-GEN"",""namesearch"":""2"",""office"":""STR"",""party"":""All"",""queryformat"":""2"",""rowlimit"":""9999"",""search_on"":""1""}",year=2020;office=STR;surname_prefix=MV,0,9999,Raw tab-delimited form export; candidate query partition retained verbatim.
finance:fl:contributions:2020:b1ae3d781e:0f351d4fde57,Florida Department of State Division of Elections,https://dos.elections.myflorida.com/cgi-bin/contrib.exe,2026-08-30T18:56:49+00:00,0f351d4fde57fba90b7b081216aff94b1f31dca6d03009983a974d86416a6245,text/tab-separated-values,100,official public records; reuse terms not stated on download page,FL,2020,not_applicable,"reported contributions for Florida STR candidates assigned to the 2020 general-election record, candidate surname beginning MW",acquired_unparsed,official_partitioned_form_export,contributions,data/raw/finance/southern/FL/contributions/2020/STR/MW.tsv,"{""CanFName"":"""",""CanLName"":""MW"",""CanNameSrch"":""2"",""ComName"":"""",""ComNameSrch"":""2"",""Submit"":""Submit"",""ccity"":"""",""cdatefrom"":"""",""cdateto"":"""",""cdistrict"":"""",""cdollar_maximum"":"""",""cdollar_minimum"":"""",""cfname"":"""",""cgroup"":"""",""clname"":"""",""coccupation"":"""",""committee"":""All"",""csort1"":""NAM"",""csort2"":""CAN"",""cstate"":"""",""czipcode"":"""",""election"":""20201103-GEN"",""namesearch"":""2"",""office"":""STR"",""party"":""All"",""queryformat"":""2"",""rowlimit"":""9999"",""search_on"":""1""}",year=2020;office=STR;surname_prefix=MW,0,9999,Raw tab-delimited form export; candidate query partition retained verbatim.
