state,cycle,chamber,district,party,candidate,provider_candidate,provider_identity,candidate_filer_id,campaign_id,match_score,match_margin,candidates_considered,match_status,event_target,committee_names,committee_name,source_path,registration_cycle,source_reported_total,match_method,adjudication_id,record_count,total_contributions
SC,2018,house,118,R,"herbkersman, william g","Herbkersman, William G",house|118|HERBKERSMAN WILLIAM G,570,30764,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2018,house,119,D,"stavrinakis, leonidas m","Stavrinakis, Leon E",house|119|STAVRINAKIS LEON E,282,20396,93.33333333333334,56.491228070175445,3,accepted_automatic,,,,,,,,,,
SC,2018,house,119,R,"sizemore, paul","Sizemore, Paul T",house|119|SIZEMORE PAUL T,16984,33734,100.0,65.51724137931035,3,accepted_automatic,,,,,,,,,,
SC,2018,house,120,D,"martz, ryan","Martz, Ryan",house|120|MARTZ RYAN,16612,33100,100.0,68.0,4,accepted_automatic,,,,,,,,,,
SC,2018,house,120,R,"newton, william w","Newton, Wm. Weston J",house|120|NEWTON WM WESTON J,9250,30826,88.88888888888889,47.22222222222222,4,accepted_automatic,,,,,,,,,,
SC,2018,house,121,D,"rivers, michael f, sr","Rivers, Michael F",house|121|RIVERS MICHAEL F,14434,30841|33647,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2018,house,122,D,"williams, shedron","Williams, Shedron D",house|122|WILLIAMS SHEDRON D,16435,32863,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2018,house,123,D,"martinez, mario","Martinez Caballero, Mario",house|123|MARTINEZ CABALLERO MARIO,16169,32478,100.0,55.55555555555556,4,accepted_automatic,,,,,,,,,,
SC,2018,house,123,R,"bradley, jeffrey a","Bradley, Jeffrey A",house|123|BRADLEY JEFFREY A,11519,30571|33622,100.0,60.97560975609756,4,accepted_automatic,,,,,,,,,,
SC,2018,house,124,R,"erickson, shannon s","Erickson, Shannon S",house|124|ERICKSON SHANNON S,1814,30884,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,1,R,"whitmire, william r","Whitmire, William R",house|1|WHITMIRE WILLIAM R,2037,33867,100.0,73.33333333333333,2,accepted_automatic,,,,,,,,,,
SC,2020,house,2,R,"sandifer, william e, iii","Sandifer, William E III",house|2|SANDIFER WILLIAM E,1813,44190,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,3,D,"lehmacher, eunice","Lehmacher, Eunice",house|3|LEHMACHER EUNICE,31321,46983|47657,100.0,60.0,5,accepted_automatic,,,,,,,,,,
SC,2020,house,3,R,"carter, jerry","Carter, Jerry T",house|3|CARTER JERRY T,31014,46534|48096,100.0,45.45454545454545,5,accepted_automatic,,,,,,,,,,
SC,2020,house,4,R,"hiott, david (davey)","Hiott, David R",house|4|HIOTT DAVID R,1756,44335,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,5,R,"collins, neal","Collins, Neal",house|5|COLLINS NEAL,11867,44263|48058,100.0,52.38095238095239,5,accepted_automatic,,,,,,,,,,
SC,2020,house,6,R,"white, william b 2","White, William B",house|6|WHITE WILLIAM B,1996,44196,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,7,D,"bejaranorobinson, andrea","Bejarano-Robinson, Andrea",house|7|BEJARANO ROBINSON ANDREA,31437,47133,100.0,74.19354838709677,2,accepted_automatic,,,,,,,,,,
SC,2020,house,7,R,"west, jay","West, John T IV",house|7|WEST JOHN T,14243,44332,85.71428571428571,60.71428571428571,2,accepted_automatic,,,,,,,,,,
SC,2020,house,8,R,"hill, jonathon","Hill, Jonathon D",house|8|HILL JONATHON D,11594,44427|48152,100.0,65.51724137931035,3,accepted_automatic,,,,,,,,,,
SC,2020,house,9,R,"thayer, anne j","Thayer, Anne W",house|9|THAYER ANNE W,6078,44424,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,10,R,"cox, west","Cox, West",house|10|COX WEST,15826,44358|47611,100.0,73.91304347826087,3,accepted_automatic,,,,,,,,,,
SC,2020,house,11,R,"gagnon, craig a","Gagnon, Craig A",house|11|GAGNON CRAIG A,9276,44331,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,12,D,"parks, julia a","Parks, Julia A",house|12|PARKS JULIA A,1759,44458,100.0,50.0,3,accepted_automatic,,,,,,,,,,
SC,2020,house,12,R,"pearman, james","Pearman, James E",house|12|PEARMAN JAMES E,31244,46875,100.0,53.84615384615385,3,accepted_automatic,,,,,,,,,,
SC,2020,house,13,D,"waldrep, denise","Waldrep, Denise L",house|13|WALDREP DENISE L,31596,47353,100.0,71.42857142857143,2,accepted_automatic,,,,,,,,,,
SC,2020,house,13,R,"mccravy, john","McCravy, John R III",house|13|MCCRAVY JOHN R,13893,44321,100.0,78.57142857142857,2,accepted_automatic,,,,,,,,,,
SC,2020,house,14,R,"jones, stewart o","Jones, Stewart O",house|14|JONES STEWART O,17032,44421,100.0,69.23076923076923,2,accepted_automatic,,,,,,,,,,
SC,2020,house,15,D,"moore, ja","Moore, JA",house|15|MOORE JA,16258,44308,100.0,57.89473684210527,2,accepted_automatic,,,,,,,,,,
SC,2020,house,15,R,"rivers, samuel, jr","Rivers, Samuel   Jr",house|15|RIVERS SAMUEL,9292,44400,100.0,57.89473684210527,2,accepted_automatic,,,,,,,,,,
SC,2020,house,16,R,"willis, mark n","Willis, Mark N",house|16|WILLIS MARK N,1856,44411,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,17,R,"burns, mike","Burns, James M",house|17|BURNS JAMES M,15197,44271,88.88888888888889,88.88888888888889,1,accepted_automatic,,,,,,,,,,
SC,2020,house,18,D,"smith, benjamin","Smith, Benjamin T",house|18|SMITH BENJAMIN T,31275,46917,100.0,58.333333333333336,3,accepted_automatic,,,,,,,,,,
SC,2020,house,18,R,"stringer, tommy","Stringer, Tommy M",house|18|STRINGER TOMMY M,1687,44344|47647,100.0,63.63636363636363,3,accepted_automatic,,,,,,,,,,
SC,2020,house,19,D,"howard, jevarus","Howard, JeVarus R",house|19|HOWARD JE VARUS R,31448,47144,96.2962962962963,56.296296296296305,3,accepted_automatic,,,,,,,,,,
SC,2020,house,19,R,"haddon, patrick b","Haddon, Patrick B",house|19|HADDON PATRICK B,27277,45203,100.0,63.63636363636363,3,accepted_automatic,,,,,,,,,,
SC,2020,house,20,D,"dreyfus, stephen","Dreyfus, Stephen I",house|20|DREYFUS STEPHEN I,31472,47176,100.0,78.57142857142857,2,accepted_automatic,,,,,,,,,,
SC,2020,house,20,R,"morgan, adam","Morgan, Adam M",house|20|MORGAN ADAM M,15952,44496,100.0,78.57142857142857,2,accepted_automatic,,,,,,,,,,
SC,2020,house,21,R,"cox, bobby, jr","Cox, Bobby J",house|21|COX BOBBY J,15803,44414,100.0,71.42857142857143,2,accepted_automatic,,,,,,,,,,
SC,2020,house,22,D,"brown, b k","Brown, Bruce K",house|22|BROWN BRUCE K,16260,44233,87.5,60.227272727272734,2,accepted_automatic,,,,,,,,,,
SC,2020,house,22,R,"elliott, jason","Elliott, Jason",house|22|ELLIOTT JASON,14040,44234,100.0,82.6086956521739,2,accepted_automatic,,,,,,,,,,
SC,2020,house,23,D,"dillard, chandra e","Dillard, Chandra E",house|23|DILLARD CHANDRA E,2483,44379,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,24,R,"bannister, bruce w","Bannister, Bruce W",house|24|BANNISTER BRUCE W,1772,44192,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,25,D,"robinsonsimpson, leola c","Robinson-Simpson, Leola",house|25|ROBINSON SIMPSON LEOLA,9943,44293|49332,97.5609756097561,54.31773236651286,5,accepted_automatic,,,,,,,,,,
SC,2020,house,25,R,"mackie, darath","Mackie, Darath A",house|25|MACKIE DARATH A,31440,47136,100.0,57.14285714285714,5,accepted_automatic,,,,,,,,,,
SC,2020,house,26,D,"danneman, monica","Danneman, Monica",house|26|DANNEMAN MONICA,31442,47138,100.0,71.42857142857143,2,accepted_automatic,,,,,,,,,,
SC,2020,house,26,R,"felder, r raye","Felder, R. Raye",house|26|FELDER R RAYE,8884,44206,100.0,71.42857142857143,2,accepted_automatic,,,,,,,,,,
SC,2020,house,27,R,"smith, garry r","Smith, Garry R",house|27|SMITH GARRY R,2029,44402,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,28,D,"washington, ty","Washington, Ty",house|28|WASHINGTON TY,31359,47031,100.0,62.96296296296296,2,accepted_automatic,,,,,,,,,,
SC,2020,house,28,R,"trantham, ashley","Trantham, Ashley B",house|28|TRANTHAM ASHLEY B,15610,44382,100.0,61.53846153846154,2,accepted_automatic,,,,,,,,,,
SC,2020,house,29,R,"moss, dennis c","Moss, Dennis C",house|29|MOSS DENNIS C,2014,44359,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,30,R,"moss, steve s","Moss, Van S",house|30|MOSS VAN S,9092,44380,85.0,85.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,31,D,"hendersonmyers, rosalyn","Henderson-Myers, Rosalyn D",house|31|HENDERSON MYERS ROSALYN D,15269,44378,97.67441860465115,97.67441860465115,1,accepted_automatic,,,,,,,,,,
SC,2020,house,32,R,"hyde, max","Hyde, Max T Jr",house|32|HYDE MAX T,16128,44371,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,33,R,"moore, travis","Moore, Travis A",house|33|MOORE TRAVIS A,31284,46928|49349,100.0,55.55555555555556,4,accepted_automatic,,,,,,,,,,
SC,2020,house,34,R,"nutt, roger a","Nutt, Roger A",house|34|NUTT ROGER A,31208,46827|47891,100.0,75.0,2,accepted_automatic,,,,,,,,,,
SC,2020,house,35,D,"pendarvis, helen","Pendarvis, Helen M",house|35|PENDARVIS HELEN M,15777,44396,100.0,66.66666666666667,4,accepted_automatic,,,,,,,,,,
SC,2020,house,35,R,"chumley, william m","Chumley, William M",house|35|CHUMLEY WILLIAM M,6088,44453|48752,100.0,58.8235294117647,4,accepted_automatic,,,,,,,,,,
SC,2020,house,36,R,"allison, merita a","Allison, Merita A",house|36|ALLISON MERITA A,787,33887,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,37,R,"long, steven","Long, Steven W",house|37|LONG STEVEN W,13633,44261,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,38,R,"magnuson, josiah","Magnuson, Josiah",house|38|MAGNUSON JOSIAH,13784,33866,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,39,R,"forrest, cal","Forrest, Cally R",house|39|FORREST CALLY R,11869,44198,95.0,95.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,40,R,"martin, richard a (rick), jr","Martin, Rick",house|40|MARTIN RICK,13441,44329,100.0,72.22222222222223,2,accepted_automatic,,,,,,,,,,
SC,2020,house,41,D,"mcdaniel, annie e","McDaniel, Annie E",house|41|MCDANIEL ANNIE E,16413,44425|48062,100.0,51.515151515151516,4,accepted_automatic,,,,,,,,,,
SC,2020,house,41,R,"brecheisen, jennifer","BRECHEISEN, JENNIFER N",house|41|BRECHEISEN JENNIFER N,31311,46968,100.0,50.0,4,accepted_automatic,,,,,,,,,,
SC,2020,house,42,R,"gilliam, doug","Gilliam, Leon D",house|42|GILLIAM LEON D,16349,44287|47819,85.0,46.53846153846154,2,accepted_automatic,,,,,,,,,,
SC,2020,house,43,D,"carrico, reid","carrico, reid a",house|43|CARRICO REID A,31367,47041,100.0,65.21739130434783,3,accepted_automatic,,,,,,,,,,
SC,2020,house,43,R,"ligon, randy","Ligon, Thomas R",house|43|LIGON THOMAS R,16205,44463,83.63636363636364,37.48251748251749,3,accepted_automatic,,,,,,,,,,
SC,2020,house,44,D,"powersnorrell, mandy d","Norrell, Mandy P",house|44|NORRELL MANDY P,9139,44415,95.0,52.57575757575758,2,accepted_automatic,,,,,,,,,,
SC,2020,house,44,R,"mcgarry, sandy","McGarry, Sandra N",house|44|MCGARRY SANDRA N,31406,47093,94.54545454545455,46.54545454545455,2,accepted_automatic,,,,,,,,,,
SC,2020,house,45,D,"grey, keith t, sr","Grey, Keith T Sr",house|45|GREY KEITH T,31365,47039,100.0,69.23076923076923,2,accepted_automatic,,,,,,,,,,
SC,2020,house,45,R,"newton, brandon","Newton, Brandon",house|45|NEWTON BRANDON,13649,33842,100.0,69.23076923076923,2,accepted_automatic,,,,,,,,,,
SC,2020,house,46,R,"simrill, j gary","Simrill, Gary",house|46|SIMRILL GARY,2088,44320,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,47,D,"mckenziearioli, ryan","Arioli, Ryan M",house|47|ARIOLI RYAN M,27904,45364,95.0,70.0,2,accepted_automatic,,,,,,,,,,
SC,2020,house,47,R,"pope, thomas e (tommy) 2","Pope, Thomas E",house|47|POPE THOMAS E,6957,44319,100.0,70.58823529411765,2,accepted_automatic,,,,,,,,,,
SC,2020,house,48,D,"roberts, kathryn","Roberts, Kathryn",house|48|ROBERTS KATHRYN,31608,47366,100.0,65.51724137931035,2,accepted_automatic,,,,,,,,,,
SC,2020,house,48,R,"bryant, bruce m","Bryant, Bruce M",house|48|BRYANT BRUCE M,15129,44413,100.0,65.51724137931035,2,accepted_automatic,,,,,,,,,,
SC,2020,house,49,D,"king, john r","King, John R",house|49|KING JOHN R,1660,33960,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,49,R,"walker, johnny","King, John R",house|49|KING JOHN R,1660,33960,58.333333333333336,58.333333333333336,1,review_required,,,,,,,,,,
SC,2020,house,50,D,"wheeler, will","Wheeler, William W III",house|50|WHEELER WILLIAM W,13968,44412,94.54545454545455,94.54545454545455,1,accepted_automatic,,,,,,,,,,
SC,2020,house,51,D,"weeks, j david","Weeks, David",house|51|WEEKS DAVID,1355,44237,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,52,D,"sladefunderburk, laurie s","Funderburk, Laurie S",house|52|FUNDERBURK LAURIE S,1461,44343,95.0,69.19354838709677,2,accepted_automatic,,,,,,,,,,
SC,2020,house,52,R,"dabney, vic","Dabney, Vic",house|52|DABNEY VIC,31165,46755|47911,100.0,72.41379310344827,2,accepted_automatic,,,,,,,,,,
SC,2020,house,53,R,"yow, richard l","Yow, Richard L Sr",house|53|YOW RICHARD L,11522,44398,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,54,D,"moorehenegan, patricia m (pat)","Henegan, Patricia M",house|54|HENEGAN PATRICIA M,11998,44389,95.0,67.72727272727273,2,accepted_automatic,,,,,,,,,,
SC,2020,house,54,R,"mcdiarmid, sterling","McDiarmid, Angus S",house|54|MCDIARMID ANGUS S,31456,47154,86.15384615384616,43.72960372960374,2,accepted_automatic,,,,,,,,,,
SC,2020,house,55,D,"hayes, jackie e","Hayes, Jackie E",house|55|HAYES JACKIE E,1686,44373,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,56,D,"fischer, bruce","fischer, bruce",house|56|FISCHER BRUCE,27116,44014,100.0,73.91304347826086,2,accepted_automatic,,,,,,,,,,
SC,2020,house,56,R,"mcginnis, tim","McGinnis, Tim",house|56|MCGINNIS TIM,15480,44417,100.0,73.91304347826086,2,accepted_automatic,,,,,,,,,,
SC,2020,house,57,D,"atkinson, lucas","Atkinson, Frank L",house|57|ATKINSON FRANK L,14032,44393|47846,84.0,55.42857142857143,2,accepted_automatic,,,,,,,,,,
SC,2020,house,58,R,"johnson, jeff","Johnson, Jeffrey E",house|58|JOHNSON JEFFREY E,11781,44494,94.54545454545455,94.54545454545455,1,accepted_automatic,,,,,,,,,,
SC,2020,house,59,D,"alexander, terry","Alexander, Terry",house|59|ALEXANDER TERRY,1977,44493,100.0,40.0,2,accepted_automatic,,,,,,,,,,
SC,2020,house,60,D,"mcgillcain, teresa","Cain, Teresa M",house|60|CAIN TERESA M,31573,47313|47533,95.0,39.827586206896555,4,accepted_automatic,,,,,,,,,,
SC,2020,house,60,R,"lowe, phillip d","Lowe, Phillip D",house|60|LOWE PHILLIP D,1798,44477,100.0,66.66666666666667,4,accepted_automatic,,,,,,,,,,
SC,2020,house,61,D,"kirby, roger k","Kirby, Roger K",house|61|KIRBY ROGER K,11943,44464,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,62,D,"williams, robert q","Williams, Robert Q",house|62|WILLIAMS ROBERT Q,1124,44478,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,63,D,"wilson, isaac","Wilson, Isaac   III",house|63|WILSON ISAAC,31555,47289,100.0,60.0,2,accepted_automatic,,,,,,,,,,
SC,2020,house,63,R,"jordan, jay","Jordan, Wallace H",house|63|JORDAN WALLACE H,12664,44355,84.0,47.63636363636363,2,accepted_automatic,,,,,,,,,,
SC,2020,house,64,D,"johnson, kimberly o","Johnson, Kimberly O",house|64|JOHNSON KIMBERLY O,31561,47299|48089,100.0,60.0,6,accepted_automatic,,,,,,,,,,
SC,2020,house,64,R,"risher, cindy","Risher, Cynthia",house|64|RISHER CYNTHIA,31599,47356|47650,86.66666666666667,38.390804597701155,6,accepted_automatic,,,,,,,,,,
SC,2020,house,65,R,"lucas, james h","Lucas, James H",house|65|LUCAS JAMES H,1357,44312,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,66,D,"cobbhunter, gillda y","Cobb-Hunter, Gilda Y",house|66|COBB HUNTER GILDA Y,2060,44370,96.96969696969697,60.6060606060606,2,accepted_automatic,,,,,,,,,,
SC,2020,house,66,R,"cila, jeffrey","Cila, Jeffrey P",house|66|CILA JEFFREY P,31585,47332,100.0,48.38709677419355,2,accepted_automatic,,,,,,,,,,
SC,2020,house,67,R,"smith, murrell m, jr","Smith, G. Murrell   Jr",house|67|SMITH G MURRELL,907,33953,93.33333333333333,93.33333333333333,1,accepted_automatic,,,,,,,,,,
SC,2020,house,68,R,"ammonscrawford, heather a","Crawford, Heather A",house|68|CRAWFORD HEATHER A,9093,33930|48153,95.0,43.717948717948715,4,accepted_automatic,,,,,,,,,,
SC,2020,house,69,R,"wooten, chris","wooten, christopher s",house|69|WOOTEN CHRISTOPHER S,15851,44449,92.5,92.5,1,accepted_automatic,,,,,,,,,,
SC,2020,house,70,D,"brawley, wendy c","Brawley, Wendy C",house|70|BRAWLEY WENDY C,15115,44333,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,71,D,"seawright, terry t","Watlington, William T Sr.",house|71|WATLINGTON WILLIAM T,15647,33892,37.83783783783784,5.5797733217087995,3,review_required,,,,,,,,,,
SC,2020,house,71,R,"ballentine, jonathan c","Ballentine, Nathan C",house|71|BALLENTINE NATHAN C,1748,44410,97.14285714285714,51.98156682027649,3,accepted_automatic,,,,,,,,,,
SC,2020,house,72,D,"rose, seth","Rose, Seth",house|72|ROSE SETH,15700,44473,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,73,D,"hart, christopher r","Hart, Christopher R",house|73|HART CHRISTOPHER R,1820,44466,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,73,R,"samuels, myron","Hart, Christopher R",house|73|HART CHRISTOPHER R,1820,44466,25.80645161290323,25.80645161290323,1,review_required,,,,,,,,,,
SC,2020,house,74,D,"rutherford, j todd","Rutherford, James T",house|74|RUTHERFORD JAMES T,1871,44125,86.66666666666667,65.6140350877193,2,accepted_automatic,,,,,,,,,,
SC,2020,house,74,R,"jariwala, vimalkumar","JARIWALA, VIMALKUMAR B",house|74|JARIWALA VIMALKUMAR B,31602,47359|48793,100.0,72.97297297297297,2,accepted_automatic,,,,,,,,,,
SC,2020,house,75,D,"bailey, rhodes","Bailey, John R",house|75|BAILEY JOHN R,27413,44626|47661,84.0,37.84615384615385,3,accepted_automatic,,,,,,,,,,
SC,2020,house,75,R,"finlay, kirkman, iii","Finlay, Kirkman   III",house|75|FINLAY KIRKMAN,9537,33939,100.0,58.333333333333336,3,accepted_automatic,,,,,,,,,,
SC,2020,house,76,D,"howard, leon","Howard, Leon",house|76|HOWARD LEON,2177,44416,100.0,62.96296296296296,2,accepted_automatic,,,,,,,,,,
SC,2020,house,77,D,"garvin, kambrell","Garvin, Kambrell H",house|77|GARVIN KAMBRELL H,15889,44195,100.0,84.61538461538461,2,accepted_automatic,,,,,,,,,,
SC,2020,house,78,D,"bernstein, beth e","bernstein, beth",house|78|BERNSTEIN BETH,9365,44384,100.0,57.142857142857146,3,accepted_automatic,,,,,,,,,,
SC,2020,house,78,R,"sinha, viresh","Sinha, Viresh",house|78|SINHA VIRESH,31577,47323,100.0,53.84615384615385,3,accepted_automatic,,,,,,,,,,
SC,2020,house,79,D,"thigpen, ivory","Thigpen, Ivory T",house|79|THIGPEN IVORY T,13459,44392,100.0,58.333333333333336,3,accepted_automatic,,,,,,,,,,
SC,2020,house,80,D,"johnson, jermaine","Johnson, Jermaine L",house|80|JOHNSON JERMAINE L,17075,33945|47658,100.0,50.0,3,accepted_automatic,,,,,,,,,,
SC,2020,house,80,R,"wilson, vincent e","Wilson, Vincent E",house|80|WILSON VINCENT E,31234,46859,100.0,52.94117647058823,3,accepted_automatic,,,,,,,,,,
SC,2020,house,81,R,"blackwell, bart","Blackwell, Bart T",house|81|BLACKWELL BART T,13939,44364|47681,100.0,50.0,4,accepted_automatic,,,,,,,,,,
SC,2020,house,82,D,"clyburn, william r (bill)","Clyburn, William   Sr",house|82|CLYBURN WILLIAM,1987,44538,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,83,D,"robinson, evelyn t","Robinson, mba, Evelyn T",house|83|ROBINSON MBA EVELYN T,31512,47231,100.0,71.42857142857143,2,accepted_automatic,,,,,,,,,,
SC,2020,house,83,R,"hixon, william m","Hixon, William M",house|83|HIXON WILLIAM M,6721,33906,100.0,72.22222222222223,2,accepted_automatic,,,,,,,,,,
SC,2020,house,84,R,"oremus, melissa","Lackey-Oremus, Melissa J",house|84|LACKEY OREMUS MELISSA J,27365,47334,100.0,65.51724137931035,3,accepted_automatic,,,,,,,,,,
SC,2020,house,85,R,"huggins, colonel c, jr","Huggins, Chip C",house|85|HUGGINS CHIP C,1879,44303,83.63636363636364,57.829912023460416,2,accepted_automatic,,,,,,,,,,
SC,2020,house,86,R,"taylor, william w","Taylor, Bill",house|86|TAYLOR BILL,6564,33761,90.9090909090909,90.9090909090909,1,accepted_automatic,,,,,,,,,,
SC,2020,house,87,R,"rawlcalhoon, paula","Calhoon, Paula R",house|87|CALHOON PAULA R,16099,44409,95.0,95.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,88,R,"may, rj","May, RJ   III",house|88|MAY RJ,31163,46751|47684,100.0,62.5,6,accepted_automatic,,,,,,,,,,
SC,2020,house,89,R,"caskey, micah","Caskey, Micajah P IV",house|89|CASKEY MICAJAH P,13945,44391,96.66666666666667,96.66666666666667,1,accepted_automatic,,,,,,,,,,
SC,2020,house,90,D,"bamberg, justin","Bamberg, Justin T",house|90|BAMBERG JUSTIN T,11401,44159|47561,100.0,60.0,3,accepted_automatic,,,,,,,,,,
SC,2020,house,90,R,"posey, glenn","Posey, Robert G",house|90|POSEY ROBERT G,31420,47112,83.63636363636364,53.63636363636364,3,accepted_automatic,,,,,,,,,,
SC,2020,house,91,D,"hosey, lonnie","Hosey, Lonnie /",house|91|HOSEY LONNIE,1957,44372,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,92,R,"daning, joseph s","Daning, Joseph S",house|92|DANING JOSEPH S,1291,33845,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,93,D,"ott, russell l","Ott, Russell",house|93|OTT RUSSELL,12905,44456,100.0,100.0,1,accepted_automatic,,,,,,,,,,
SC,2020,house,94,D,"cannon, patricia","Cannon, Patricia",house|94|CANNON PATRICIA,31527,47252|47620,100.0,55.55555555555556,5,accepted_automatic,,,,,,,,,,
SC,2020,house,94,R,"gatch, gil","Gatch, Gil",house|94|GATCH GIL,31154,46739|48014,100.0,61.904761904761905,5,accepted_automatic,,,,,,,,,,
SC,2020,house,95,D,"govan, jerry n, jr","Govan, Jerry N Jr.",house|95|GOVAN JERRY N,1726,44401|48084,100.0,54.54545454545455,3,accepted_automatic,,,,,,,,,,
SC,2020,house,96,R,"mccabe, d ryan","McCabe, Donald R Jr",house|96|MCCABE DONALD R,31387,47067|47683,85.71428571428571,52.38095238095238,2,accepted_automatic,,,,,,,,,,
SC,2020,house,97,D,"decanio, ronee","Decanio, Veronica",house|97|DECANIO VERONICA,27376,44566,89.23076923076923,57.230769230769226,3,accepted_automatic,,,,,,,,,,
