office,district,D,R,two_party_votes,office_margin,cycle,chamber,scenario
State Treasurer,43.0,,,11853.436426333876,,2014,house,conflict_county_fallback
State Treasurer,44.0,,,14187.922834214547,,2014,house,conflict_county_fallback
State Treasurer,45.0,,,13900.870217817677,,2014,house,conflict_county_fallback
State Treasurer,46.0,,,15740.572213118417,,2014,house,conflict_county_fallback
State Treasurer,47.0,,,12387.923573198781,,2014,house,conflict_county_fallback
State Treasurer,48.0,,,17121.30705068732,,2014,house,conflict_county_fallback
State Treasurer,49.0,,,6889.827236838357,,2014,house,conflict_county_fallback
State Treasurer,50.0,,,9421.164631945125,,2014,house,conflict_county_fallback
State Treasurer,51.0,,,15390.524348982686,,2014,house,conflict_county_fallback
State Treasurer,52.0,,,9335.46881764354,,2014,house,conflict_county_fallback
State Treasurer,53.0,,,4034.5081276657866,,2014,house,conflict_county_fallback
State Treasurer,54.0,,,9559.607157089065,,2014,house,conflict_county_fallback
State Treasurer,55.0,,,9119.360667051737,,2014,house,conflict_county_fallback
State Treasurer,56.0,,,10433.27101155203,,2014,house,conflict_county_fallback
State Treasurer,57.0,,,10597.774663034146,,2014,house,conflict_county_fallback
State Treasurer,58.0,,,10856.068195798545,,2014,house,conflict_county_fallback
State Treasurer,59.0,,,9839.333900124744,,2014,house,conflict_county_fallback
State Treasurer,60.0,,,10600.347438273137,,2014,house,conflict_county_fallback
State Treasurer,61.0,,,7364.207000805707,,2014,house,conflict_county_fallback
State Treasurer,62.0,,,5912.693959608004,,2014,house,conflict_county_fallback
State Treasurer,63.0,,,6589.735463778987,,2014,house,conflict_county_fallback
State Treasurer,64.0,,,7532.368814178106,,2014,house,conflict_county_fallback
State Treasurer,65.0,,,7690.992652016936,,2014,house,conflict_county_fallback
State Treasurer,66.0,,,6908.477328980633,,2014,house,conflict_county_fallback
State Treasurer,67.0,,,4532.303250229059,,2014,house,conflict_county_fallback
State Treasurer,68.0,,,6646.206032812683,,2014,house,conflict_county_fallback
State Treasurer,69.0,,,5478.268106964607,,2014,house,conflict_county_fallback
State Treasurer,70.0,,,5221.5969163875425,,2014,house,conflict_county_fallback
State Treasurer,71.0,,,5529.903099066212,,2014,house,conflict_county_fallback
State Treasurer,72.0,,,4853.109872136439,,2014,house,conflict_county_fallback
State Treasurer,73.0,,,6009.696946549772,,2014,house,conflict_county_fallback
State Treasurer,74.0,,,6362.27639797214,,2014,house,conflict_county_fallback
State Treasurer,75.0,,,4793.62877262885,,2014,house,conflict_county_fallback
State Treasurer,76.0,,,5095.2481716624325,,2014,house,conflict_county_fallback
State Treasurer,77.0,,,5594.171734950993,,2014,house,conflict_county_fallback
State Treasurer,78.0,,,4836.6462927567945,,2014,house,conflict_county_fallback
State Treasurer,79.0,,,5785.445676929491,,2014,house,conflict_county_fallback
State Treasurer,80.0,,,5348.398806266925,,2014,house,conflict_county_fallback
State Treasurer,81.0,,,9322.91117497981,,2014,house,conflict_county_fallback
State Treasurer,82.0,,,4900.363166288731,,2014,house,conflict_county_fallback
State Treasurer,83.0,,,3931.5086898774675,,2014,house,conflict_county_fallback
State Treasurer,84.0,,,4297.607702041664,,2014,house,conflict_county_fallback
State Treasurer,85.0,,,7447.14729431706,,2014,house,conflict_county_fallback
State Treasurer,86.0,,,8669.140351642847,,2014,house,conflict_county_fallback
State Treasurer,87.0,,,9328.07903616381,,2014,house,conflict_county_fallback
State Treasurer,88.0,,,10580.750652503059,,2014,house,conflict_county_fallback
State Treasurer,89.0,,,6882.440046354386,,2014,house,conflict_county_fallback
State Treasurer,90.0,,,7433.217456349959,,2014,house,conflict_county_fallback
State Treasurer,91.0,,,7377.69786673697,,2014,house,conflict_county_fallback
State Treasurer,92.0,,,7443.239851458458,,2014,house,conflict_county_fallback
State Treasurer,93.0,,,7362.193271521895,,2014,house,conflict_county_fallback
State Treasurer,94.0,,,9323.45361891742,,2014,house,conflict_county_fallback
State Treasurer,95.0,,,11244.372170855175,,2014,house,conflict_county_fallback
State Treasurer,96.0,,,8709.805667087387,,2014,house,conflict_county_fallback
State Treasurer,97.0,,,3700.666125170459,,2014,house,conflict_county_fallback
State Treasurer,98.0,,,3433.525162106783,,2014,house,conflict_county_fallback
State Treasurer,99.0,,,3808.6605505758644,,2014,house,conflict_county_fallback
State Treasurer,100.0,,,6465.921165116192,,2014,house,conflict_county_fallback
State Treasurer,101.0,,,7239.0923115143105,,2014,house,conflict_county_fallback
State Treasurer,102.0,,,6579.914949283472,,2014,house,conflict_county_fallback
State Treasurer,103.0,,,3263.084670028064,,2014,house,conflict_county_fallback
State Treasurer,104.0,,,6859.914298916773,,2014,house,conflict_county_fallback
State Treasurer,105.0,,,6507.591631593324,,2014,house,conflict_county_fallback
Attorney General,1.0,12936.411149224912,25119.57382225826,38055.98497148317,-32.01378884862043,2014,senate,conflict_county_fallback
Attorney General,2.0,12347.745214197479,21837.57138009056,34185.316594288044,-27.759948162886747,2014,senate,conflict_county_fallback
Attorney General,3.0,9944.953763755206,24194.098194148042,34139.05195790325,-41.73854753776821,2014,senate,conflict_county_fallback
Attorney General,4.0,9124.95473859507,24738.87193184695,33863.82667044202,-46.10795272845068,2014,senate,conflict_county_fallback
Attorney General,5.0,14244.222989318636,25386.371897041747,39630.594886360384,-28.115018055300226,2014,senate,conflict_county_fallback
Attorney General,6.0,14931.15562468564,20394.443032610878,35325.59865729652,-15.465519667270504,2014,senate,conflict_county_fallback
Attorney General,7.0,12879.81272201096,19058.069014637673,31937.881736648633,-19.344602574369173,2014,senate,conflict_county_fallback
Attorney General,8.0,10944.4342745503,22595.85075404779,33540.28502859809,-34.73857323980081,2014,senate,conflict_county_fallback
Attorney General,9.0,7628.373929071677,23000.680154915015,30629.05408398669,-50.188641750710154,2014,senate,conflict_county_fallback
Attorney General,10.0,12783.596359497873,21727.746935440297,34511.34329493817,-25.916552999703946,2014,senate,conflict_county_fallback
Attorney General,11.0,9842.85426355814,23569.81533008866,33412.6695936468,-41.08310180980154,2014,senate,conflict_county_fallback
Attorney General,12.0,32397.370808330536,51480.583206308715,83877.95401463925,-22.75116581247032,2014,senate,conflict_county_fallback
Attorney General,13.0,12021.219618533827,17932.846952570242,29954.06657110407,-19.735641970360085,2014,senate,conflict_county_fallback
Attorney General,14.0,10552.846498823652,23141.705342485875,33694.55184130953,-37.36170435787865,2014,senate,conflict_county_fallback
Attorney General,15.0,18142.78730599825,35902.125308102666,54044.91261410092,-32.860332532891924,2014,senate,conflict_county_fallback
Attorney General,16.0,23699.526145778895,37559.56186319248,61259.088008971376,-22.625272703021285,2014,senate,conflict_county_fallback
Attorney General,17.0,18835.142501130365,33415.66653843605,52250.80903956642,-27.90487708288828,2014,senate,conflict_county_fallback
Attorney General,18.0,35547.67622284441,26198.75846665622,61746.43468950063,15.14082198138297,2014,senate,conflict_county_fallback
Attorney General,19.0,40432.95113912351,27876.02027131193,68308.97141043544,18.382550064124192,2014,senate,conflict_county_fallback
Attorney General,20.0,40348.74725146246,28059.976532912955,68408.72378437541,17.963747953088212,2014,senate,conflict_county_fallback
Attorney General,21.0,12533.012049144423,18661.960214806684,31194.97226395111,-19.647230694110505,2014,senate,conflict_county_fallback
Attorney General,22.0,11340.32462496127,20189.858043337812,31530.18266829908,-28.066863777716062,2014,senate,conflict_county_fallback
Attorney General,23.0,28022.378373334002,14700.745568568493,42723.12394190249,31.181317225025676,2014,senate,conflict_county_fallback
Attorney General,24.0,22172.385602273454,14095.587390043636,36267.97299231709,22.269781148069082,2014,senate,conflict_county_fallback
Attorney General,25.0,15396.518185281058,14864.228334645302,30260.74651992636,1.759010969161812,2014,senate,conflict_county_fallback
Attorney General,26.0,25717.549945811083,11240.39479436621,36957.94474017729,39.171970338779786,2014,senate,conflict_county_fallback
Attorney General,27.0,12930.298551900141,17542.74430138477,30473.04285328491,-15.136150897997439,2014,senate,conflict_county_fallback
Attorney General,28.0,20272.693041746057,11830.027151392513,32102.72019313857,26.29891124353389,2014,senate,conflict_county_fallback
Attorney General,29.0,12379.888313694886,20426.54228615199,32806.43059984688,-24.527672853549213,2014,senate,conflict_county_fallback
Attorney General,30.0,13433.075233278116,23126.625729135038,36559.70096241315,-26.51430465972031,2014,senate,conflict_county_fallback
Attorney General,31.0,11712.313294879865,19307.699180971653,31020.012475851516,-24.485437883059042,2014,senate,conflict_county_fallback
Attorney General,32.0,8514.828454532739,29229.92403082833,37744.75248536107,-54.88205435796602,2014,senate,conflict_county_fallback
Attorney General,33.0,16023.657867464744,9187.046247869208,25210.704115333952,27.117892417123294,2014,senate,conflict_county_fallback
Attorney General,34.0,9163.436975454004,17820.6390101646,26984.075985618605,-32.082632880683136,2014,senate,conflict_county_fallback
Attorney General,35.0,11053.856965752362,18660.640787230746,29714.49775298311,-25.59957056893119,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,1.0,10807.607625473822,25611.05465279886,36418.66227827268,-40.6479703021842,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,2.0,10588.807893086012,22634.685930947406,33223.493824033416,-36.25710800213183,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,3.0,8149.051614481096,25049.84274825669,33198.89436273779,-50.90769273552955,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,4.0,4199.774512542229,21217.996770716756,25417.771283258986,-66.9540301882538,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,5.0,3674.992051029387,10481.353695519076,14156.345746548463,-48.07993366613828,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,6.0,11985.164072847658,19997.26445644815,31982.42852929581,-25.051569727612872,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,7.0,11270.530027605468,19772.799885891483,31043.32991349695,-27.388395130218996,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,8.0,5615.069131687048,15518.661795465727,21133.730927152774,-46.861544220071764,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,9.0,4394.950814959266,19379.12489463151,23774.075709590776,-63.027367552411015,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,10.0,9898.98913534589,21851.223362528952,31750.21249787484,-37.64458026220477,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,11.0,7868.637792269473,25012.060648017214,32880.69844028669,-52.13825639039031,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,12.0,823.2507219299806,1425.5591175915115,2248.809839521492,-26.78342939791173,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,13.0,8993.923189084036,17704.002514779022,26697.92570386306,-32.62455451523966,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,14.0,3657.0713139253794,10462.587646242579,14119.658960167959,-48.19887188150786,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,15.0,4778.6239387881615,17610.103031304036,22388.726970092197,-57.312231774753,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,16.0,1928.7606955393487,10952.319659360757,12881.080354900107,-70.05281168352269,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,17.0,755.1253357524312,2178.8659367254786,2933.9912724779097,-48.525727200634236,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,21.0,7890.372252446754,14472.504752667663,22362.877005114417,-29.43329920705447,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,22.0,6196.686991416442,15741.942200359064,21938.629191775508,-43.50889531658162,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,23.0,11645.375855302123,7803.2948473652,19448.670702667325,19.75498000184657,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,24.0,16219.602201349846,13878.484310476082,30098.086511825928,7.778294776160964,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,25.0,10193.788786393921,13644.065852859969,23837.854639253892,-14.473941211070489,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,26.0,22388.21121360608,13872.934147140031,36261.14536074611,23.4831993908392,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,27.0,10187.047665048438,19873.446635711065,30060.494300759503,-32.22301960090487,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,28.0,12691.43295264563,13188.392734046683,25879.82568669231,-1.9202593843458386,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,29.0,5933.113182782547,19143.292533767104,25076.40571654965,-52.679716145548916,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,30.0,3365.748269896194,10876.290657439446,14242.03892733564,-52.735022182307034,2014,senate,conflict_county_fallback
Commissioner of Agriculture and Industries,31.0,7374.950870444266,22882.880014871935,30257.8308853162,-51.2526135902012,2014,senate,conflict_county_fallback
