cycle,chamber,district,federal_office,contest,D,R,two_party_votes,dem_margin
2018,house,47.0,us_house,us_house_6,6983.510640646378,9648.338057558556,16631.848698204936,-16.02243662305436
2018,house,48.0,us_house,us_house_6,5116.927322201597,11865.646383948231,16982.57370614983,-39.73908300661606
2018,house,49.0,us_house,us_house_6,2949.5396419828494,7793.475145499446,10743.014787482294,-45.08916351079331
2018,house,50.0,us_house,us_house_3,3132.4573275401835,13700.525034511586,16832.98236205177,-62.781909228373124
2018,house,50.0,us_house,us_house_6,10.87138980408093,18.053017469441176,28.924407273522107,-24.828953615012985
2018,house,51.0,us_house,us_house_6,4285.218172418326,16550.212346608205,20835.43051902653,-58.86604629066682
2018,house,52.0,us_house,us_house_6,1196.2021977977024,1754.903163640663,2951.1053614383654,-18.931922022961945
2018,house,53.0,us_house,us_house_5,8666.497555858858,3137.52523195558,11804.022787814438,46.839729330334414
2018,house,54.0,us_house,us_house_6,4122.638916715052,3513.0564926235447,7635.695409338597,7.983325570398952
2018,house,55.0,us_house,us_house_6,856.7149480462662,1410.6749643830622,2267.3899124293284,-24.431616869251737
2018,house,56.0,us_house,us_house_6,2355.625092664326,2647.001359271191,5002.626451935517,-5.824465796244522
2018,house,57.0,us_house,us_house_6,4348.284279687035,4528.986621142168,8877.270900829204,-2.0355618688875796
2018,house,58.0,us_house,us_house_6,2620.432950483828,2131.933510699204,4752.366461183032,10.279077671611613
2018,house,59.0,us_house,us_house_6,2106.5741011641003,2107.383697569177,4213.957798733278,-0.019212257069116445
2018,house,60.0,us_house,us_house_6,3208.7573491787957,3715.5214496610306,6924.278798839827,-7.3186553459855475
2018,house,61.0,us_house,us_house_4,1755.824133770427,5076.675190488467,6832.4993242588935,-48.60375243547127
2018,house,62.0,us_house,us_house_4,410.17365571717824,2007.2055326622603,2417.3791883794383,-66.06459940675255
2018,house,63.0,us_house,us_house_4,2358.543932513926,6287.376238896139,8645.920171410064,-45.44145942237469
2018,house,64.0,us_house,us_house_1,4152.363510082572,13058.970234660053,17211.333744742624,-51.74849815051721
2018,house,65.0,us_house,us_house_1,2781.48416857972,6307.050591241825,9088.534759821545,-38.7913620383329
2018,house,66.0,us_house,us_house_1,3994.621061936687,9800.715970448597,13795.337032385283,-42.087372674417416
2018,house,68.0,us_house,us_house_1,3345.4123517520625,4726.8939768342425,8072.3063285863045,-17.11384044222858
2018,house,68.0,us_house,us_house_2,1763.064402123702,1507.2485009669988,3270.3129030907007,7.8223677286334645
2018,house,69.0,us_house,us_house_2,3122.88131979292,2843.479056874144,5966.360376667064,4.682959883071223
2018,house,69.0,us_house,us_house_3,451.0042890711668,530.9981393642387,982.0024284354055,-8.145993123512296
2018,house,70.0,us_house,us_house_4,268.0993763103648,1291.2186965943722,1559.318072904737,-65.61325351524432
2018,house,71.0,us_house,us_house_4,245.9814685911731,670.9591240078071,916.9405925989802,-46.34734887372317
2018,house,72.0,us_house,us_house_6,758.2958471725383,1658.375407659157,2416.6712548316955,-37.244600757636064
2018,house,73.0,us_house,us_house_6,5943.471382385672,12972.854530229686,18916.325912615357,-37.160404088597865
2018,house,74.0,us_house,us_house_2,5591.838570193138,3556.6721612201572,9148.510731413295,22.24587661011118
2018,house,74.0,us_house,us_house_3,1366.4829267014331,1608.8536387221884,2975.3365654236213,-8.145993123512302
2018,house,75.0,us_house,us_house_2,6214.548608184987,6785.989236382684,13000.53784456767,-4.395515285827009
2018,house,75.0,us_house,us_house_3,1133.4873031263921,1334.5319845907911,2468.019287717183,-8.145993123512302
2018,house,76.0,us_house,us_house_2,5397.299894301912,3432.93641954279,8830.236313844702,22.24587661011118
2018,house,76.0,us_house,us_house_3,1318.9433248600155,1552.8820199690767,2871.8253448290925,-8.145993123512298
2018,house,77.0,us_house,us_house_2,5622.999519554144,3576.49198965731,9199.491509211453,22.245876610111175
2018,house,77.0,us_house,us_house_3,1374.0977576281696,1617.819099032993,2991.9168566611625,-8.145993123512296
2018,house,78.0,us_house,us_house_2,4985.3794561352925,3170.9356595648023,8156.315115700095,22.245876610111182
2018,house,78.0,us_house,us_house_3,1218.2819343623605,1434.3664928326211,2652.6484271949817,-8.145993123512309
2018,house,79.0,us_house,us_house_3,8186.764114479227,9358.033432037084,17544.79754651631,-6.675878216619398
2018,house,80.0,us_house,us_house_3,2514.443474839384,4533.556968917154,7048.0004437565385,-28.648033015752702
2018,house,81.0,us_house,us_house_3,3710.1459659654815,9968.046597758466,13678.192563723947,-45.75093238846204
2018,house,81.0,us_house,us_house_6,769.5105190491124,2821.402809632187,3590.9133286812994,-57.14123686011093
2018,house,82.0,us_house,us_house_3,9782.465905566032,5695.023971149359,15477.48987671539,26.408945940038336
2018,house,83.0,us_house,us_house_3,8418.175505234278,6754.7879709713525,15172.96347620563,10.962838847344909
2018,house,84.0,us_house,us_house_2,6992.0,5041.0,12033.0,16.21374553311726
2018,house,84.0,us_house,us_house_3,2232.1601304428636,1871.6931044387745,4103.853234881638,8.783623715882852
2018,house,85.0,us_house,us_house_2,6357.117725803636,8442.405325222828,14799.523051026463,-14.09023515304813
2018,house,86.0,us_house,us_house_2,3762.121908463123,10313.135163087747,14075.25707155087,-46.542760969287265
2018,house,87.0,us_house,us_house_2,2760.4645898446406,12293.968629191284,15054.433219035924,-63.32688783853906
2018,house,88.0,us_house,us_house_2,5917.494362920721,12326.547560999765,18244.041923920486,-35.12956846298342
2018,house,89.0,us_house,us_house_2,5250.36834702886,7850.81022592267,13101.178572951529,-19.84891561025386
2018,house,90.0,us_house,us_house_2,6751.674991225783,9481.904384375459,16233.579375601243,-16.818406649448846
2018,house,90.0,us_house,us_house_3,83.70246425046045,98.54862548808892,182.25108973854935,-8.145993123512302
2018,house,91.0,us_house,us_house_2,3795.002577766939,10670.585708589613,14465.588286356553,-47.53061537986318
2018,house,92.0,us_house,us_house_1,436.84238550127407,1359.8127823557513,1796.6551678570254,-51.37159391333605
2018,house,92.0,us_house,us_house_2,2463.780177437433,10313.121591956797,12776.90176939423,-61.433840192163515
2018,house,93.0,us_house,us_house_2,4440.927428859741,10685.680656575474,15126.608085435215,-41.283235424923504
2018,house,94.0,us_house,us_house_1,5371.889610600121,17891.554147268034,23263.443757868154,-53.81690117325607
2018,house,95.0,us_house,us_house_1,3407.994012262604,13822.817907433579,17230.81191969618,-60.44302464508946
2018,house,96.0,us_house,us_house_1,5798.228116597877,15860.101471283711,21658.329587881588,-46.45729170321483
2018,house,97.0,us_house,us_house_1,8819.76649193014,4772.421171998722,13592.187663928862,29.77699705156603
2018,house,98.0,us_house,us_house_1,8797.959607194254,5861.219093763269,14659.178700957524,20.033458717841818
2018,house,99.0,us_house,us_house_1,11727.397583146412,4809.460796992367,16536.85838013878,41.833440349605205
2018,house,100.0,us_house,us_house_1,5766.410191543868,11170.883650549542,16937.293842093408,-31.9087187681317
2018,house,101.0,us_house,us_house_1,6783.681231820916,10623.09360699592,17406.774838816837,-22.057000281368463
2018,house,102.0,us_house,us_house_1,4764.053826874349,12107.785194955706,16871.839021830056,-43.52656138183564
2018,house,103.0,us_house,us_house_1,5443.404225458834,3019.9752685679887,8463.379494026824,28.634293884626373
2018,house,104.0,us_house,us_house_1,3999.4038389461416,8123.535099985756,12122.938938931897,-34.019236439402334
2018,house,105.0,us_house,us_house_1,3835.087785772161,9911.709034664927,13746.796820437088,-44.20390675927337
2018,senate,1.0,us_house,us_house_4,0.0,0.0,0.0,
2018,senate,1.0,us_house,us_house_5,15944.032190396329,33554.202614632384,49498.23480502871,-35.57737057412596
2018,senate,2.0,us_house,us_house_5,26372.580482675403,29957.45687934578,56330.03736202118,-6.364058261902328
2018,senate,3.0,us_house,us_house_5,17135.518522958635,36199.398438931865,53334.9169618905,-35.74371350309776
2018,senate,4.0,us_house,us_house_4,6195.69566964706,39066.31814107861,45262.01381072567,-72.62297830778853
2018,senate,5.0,us_house,us_house_4,6946.443862188056,32377.792984785174,39324.23684697323,-64.67092857150908
2018,senate,5.0,us_house,us_house_6,782.7085517679257,4249.280355295136,5031.988907063062,-68.89068850413042
2018,senate,6.0,us_house,us_house_4,10716.41847648718,26599.298511427758,37315.71698791494,-42.56351295644247
2018,senate,6.0,us_house,us_house_5,3995.4628361535642,3614.407633414481,7609.870469568045,5.007380930633801
2018,senate,7.0,us_house,us_house_5,26258.234866044168,28139.893168024162,54398.12803406833,-3.4590497320083404
2018,senate,8.0,us_house,us_house_4,2640.6563093509103,12498.223592336051,15138.879901686962,-65.1142445610305
2018,senate,8.0,us_house,us_house_5,9516.97477143977,23464.66622086353,32981.640992303306,-42.28925859898431
2018,senate,9.0,us_house,us_house_4,5044.038180091609,27276.62141369072,32320.65959378233,-68.78752944100216
2018,senate,9.0,us_house,us_house_5,2165.1963303321254,4132.975044787794,6298.1713751199195,-31.243651486352285
2018,senate,9.0,us_house,us_house_6,197.31272138876966,1951.98266312176,2149.2953845105294,-81.6393109285251
2018,senate,10.0,us_house,us_house_3,1278.0,6579.0,7857.0,-67.46849942726232
2018,senate,10.0,us_house,us_house_4,9501.305510557479,27837.72018489554,37339.02569545302,-49.10790877055742
2018,senate,11.0,us_house,us_house_3,11058.130968204056,29672.07646576061,40730.207433964664,-45.70059096245726
2018,senate,11.0,us_house,us_house_6,2355.9852918018682,6648.839314625847,9004.824606427715,-47.67282218644997
2018,senate,12.0,us_house,us_house_3,14089.722323786686,27851.90533960194,41941.62766338863,-32.81270609301707
2018,senate,13.0,us_house,us_house_3,14031.375003621028,31490.588370782447,45521.96337440347,-38.35338388980506
2018,senate,14.0,us_house,us_house_6,13061.384355675056,33447.47932337142,46508.86367904648,-43.8327091979262
2018,senate,15.0,us_house,us_house_3,2002.3779637340836,3031.735079614288,5034.113043348372,-20.44763609828558
2018,senate,15.0,us_house,us_house_6,13189.810816578449,36104.11006752935,49293.9208841078,-46.48504083256723
2018,senate,16.0,us_house,us_house_6,18438.497641926704,34966.67251362842,53405.170155555126,-30.948641907814395
2018,senate,17.0,us_house,us_house_3,828.7687442751737,4374.283115023163,5203.051859298337,-68.14297582700095
2018,senate,17.0,us_house,us_house_4,0.0,23.434809077687962,23.434809077687962,-100.00000000000001
2018,senate,17.0,us_house,us_house_6,9097.513417043761,40099.16434784386,49196.677764887616,-63.015740776151404
2018,senate,18.0,us_house,us_house_6,8208.34228736782,8899.298356269552,17107.640643637373,-4.038874110666517
2018,senate,19.0,us_house,us_house_6,8999.982543904745,9963.038097776014,18963.02064168076,-5.078597825045186
2018,senate,20.0,us_house,us_house_6,9156.257325226283,9516.882594608023,18673.139919834306,-1.9312513638838544
2018,senate,21.0,us_house,us_house_4,4962.550394296382,16753.993630568013,21716.544024864394,-54.29705215881034
2018,senate,22.0,us_house,us_house_1,11459.16953905154,29618.33894078508,41077.50847983662,-44.207085759953486
2018,senate,23.0,us_house,us_house_1,2851.705745498685,3514.300829455796,6366.006574954481,-10.40833175642532
2018,senate,23.0,us_house,us_house_2,6156.0,6805.0,12961.0,-5.007329681351748
2018,senate,24.0,us_house,us_house_4,484.89159738132093,1821.5967321404382,2306.488329521759,-57.954125223615485
2018,senate,25.0,us_house,us_house_2,16948.820859738717,18571.47071975511,35520.29157949383,-4.5682335022079705
2018,senate,25.0,us_house,us_house_3,3145.835311896713,3703.8066773238293,6849.641989220542,-8.145993123512298
2018,senate,26.0,us_house,us_house_2,15550.803497645817,9891.041951658412,25441.84544930423,22.24587661011118
2018,senate,26.0,us_house,us_house_3,3800.1646881032875,4474.193322676171,8274.358010779459,-8.145993123512298
2018,senate,27.0,us_house,us_house_3,20655.237058549592,28757.0858387486,49412.32289729819,-16.39641349595813
2018,senate,28.0,us_house,us_house_2,12582.226576979836,12783.530334577512,25365.75691155735,-0.793604378925339
2018,senate,28.0,us_house,us_house_3,11889.914907997229,6197.005964550631,18086.92087254786,31.475279753599384
2018,senate,29.0,us_house,us_house_2,11346.403814173967,32798.49935951702,44144.90317369099,-48.594727823817834
2018,senate,30.0,us_house,us_house_2,12207.375642615469,27613.487328586478,39820.86297120195,-38.68854298088054
2018,senate,30.0,us_house,us_house_3,1213.4730298321504,1636.3198259183225,2849.792855750473,-14.837808131665712
2018,senate,30.0,us_house,us_house_6,2018.205047318612,5881.252365930599,7899.457413249211,-48.90269187517571
2018,senate,31.0,us_house,us_house_2,12139.369608846197,30415.970305905463,42555.33991475166,-42.94784328752064
2018,senate,32.0,us_house,us_house_1,14319.124715449774,47597.36022975912,61916.4849452089,-53.746971495164665
2018,senate,33.0,us_house,us_house_1,29973.666696378397,10986.558881002207,40960.2255773806,46.354988400897405
2018,senate,34.0,us_house,us_house_1,15922.564612407814,34546.36143696035,50468.926049368165,-36.90151204393559
2018,senate,35.0,us_house,us_house_1,14699.768691213785,26965.079682037438,41664.848373251225,-29.438031025448222
2022,house,1.0,us_house,us_house_4,1468.3076931298363,4368.681747471337,5836.989440601174,-49.68955458728362
2022,house,1.0,us_house,us_house_5,1679.745417302486,6757.2199954369335,8436.965412739419,-60.18128947722958
2022,house,1.0,us_senate,us_senate,3188.1654484674464,11137.111891107605,14325.277339575052,-55.48895322731642
2022,house,2.0,us_house,us_house_4,376.32886580308667,1748.1325400751555,2124.461405878242,-64.57183314680982
2022,house,2.0,us_house,us_house_5,2341.5229373269444,12263.314109895478,14604.837047222423,-67.9349666174843
2022,house,2.0,us_senate,us_senate,2761.386686553798,14047.828412209667,16809.215098763463,-67.14437086646677
2022,house,3.0,us_house,us_house_4,3368.4739832936484,7845.131052939642,11213.60503623329,-39.92165815704284
2022,house,3.0,us_house,us_house_5,40.2875785558548,192.95629729383091,233.2438758496857,-65.45454545454547
2022,house,3.0,us_senate,us_senate,3502.319197138732,8005.007169954619,11507.32636709335,-39.128880412151084
2022,house,4.0,us_house,us_house_5,4593.04900942052,12089.021588900729,16682.070598321247,-44.93430557855657
2022,house,4.0,us_senate,us_senate,4576.756474134757,12188.923928475218,16765.680402609974,-45.40327187171865
2022,house,5.0,us_house,us_house_5,2749.6956136598114,9456.75520171465,12206.450815374461,-54.946844824107735
2022,house,5.0,us_senate,us_senate,2778.9122172888306,9523.35927141604,12302.271488704871,-54.82277854394217
2022,house,6.0,us_house,us_house_5,4953.270466364368,9327.165133984348,14280.435600348716,-30.628580177996625
2022,house,6.0,us_senate,us_senate,5097.681805244352,9326.656124599778,14424.33792984413,-29.318325318804593
2022,house,7.0,us_house,us_house_4,2782.4376081220403,10966.923357855558,13749.360965977598,-59.526299222093265
2022,house,7.0,us_house,us_house_5,92.10960857552581,358.0486302979225,450.15823887344834,-59.07678650687971
2022,house,7.0,us_senate,us_senate,2924.014245229185,11297.544206570117,14221.558451799301,-58.87913050964904
2022,house,8.0,us_house,us_house_5,2246.253563007916,5894.111464013417,8140.365027021333,-44.81196959714595
2022,house,8.0,us_senate,us_senate,2231.7188403918294,5913.116673823742,8144.835514215571,-45.199167337469156
2022,house,9.0,us_house,us_house_5,2040.8462430206384,12602.116698156458,14642.962941177097,-72.12522832682137
2022,house,9.0,us_senate,us_senate,2016.8896623857638,12611.805906067191,14628.695568452955,-72.42557064711603
2022,house,10.0,us_house,us_house_5,6028.431684182493,8190.450719704277,14218.88240388677,-15.205267011215945
2022,house,10.0,us_senate,us_senate,6089.724968694881,8234.607392109083,14324.332360803965,-14.97369908340928
2022,house,11.0,us_house,us_house_4,813.1934536680855,10764.379964946624,11577.57341861471,-85.95226436032591
2022,house,11.0,us_senate,us_senate,1108.018480764174,13789.064998014795,14897.08347877897,-85.12435696097754
2022,house,12.0,us_house,us_house_4,912.018721689846,11220.111192042428,12132.129913732275,-84.96523317546182
2022,house,12.0,us_senate,us_senate,951.546422962238,11016.579689527234,11968.126112489472,-84.09865648108034
2022,house,13.0,us_house,us_house_4,1418.0585840653791,10821.039974289124,12239.098558354503,-76.82740150666731
2022,house,13.0,us_senate,us_senate,1457.44954240764,10661.867895075144,12119.317437482783,-75.94832299878506
2022,house,14.0,us_house,us_house_4,1058.9340452802837,11680.423871816676,12739.35791709696,-83.37539376518917
2022,house,14.0,us_house,us_house_7,249.3175282820596,103.35258425334295,352.67011253540255,41.38852112512485
2022,house,14.0,us_senate,us_senate,1541.249916831553,12014.996713186669,13556.246630018222,-77.26140636275099
2022,house,15.0,us_house,us_house_7,1718.021961670082,712.1922424231642,2430.2142040932463,41.388521125124846
2022,house,15.0,us_senate,us_senate,5017.778576721994,8162.40699971562,13180.185576437614,-23.858756803965786
2022,house,16.0,us_house,us_house_4,929.8378362902799,7335.484650011452,8265.322486301731,-77.50026480318665
2022,house,16.0,us_house,us_house_7,1391.975281602033,3791.4947567415907,5183.470038343624,-46.29175933090419
2022,house,16.0,us_senate,us_senate,2821.5477779257735,12552.628468996585,15374.176246922358,-63.2949729128987
2022,house,17.0,us_house,us_house_4,1078.7951952964056,12499.044996905148,13577.840192201553,-84.10947278763803
2022,house,17.0,us_senate,us_senate,1104.0153312352331,12447.934762426092,13551.950093661326,-83.70691563051702
2022,house,18.0,us_house,us_house_4,1639.4518496513883,10268.131301658308,11907.583151309696,-72.46373459972745
2022,house,18.0,us_senate,us_senate,1591.8431160116727,10355.648470127737,11947.49158613941,-73.35268069393896
2022,house,19.0,us_house,us_house_5,6909.792718335295,5145.019105868047,12054.811824203342,14.639578271342081
2022,house,19.0,us_senate,us_senate,6972.508783907377,5172.312966794022,12144.821750701398,14.82274383326695
2022,house,20.0,us_house,us_house_5,6954.84508575453,15038.597898883861,21993.442984638394,-36.75528574027965
2022,house,20.0,us_senate,us_senate,6905.44637799315,15208.741314649691,22114.18769264284,-37.547365754786284
2022,house,21.0,us_house,us_house_5,5366.079636198752,9864.136261468335,15230.215897667087,-29.533767974744073
2022,house,21.0,us_senate,us_senate,5329.6699937588955,10057.958669318366,15387.628663077263,-30.72785793762386
2022,house,22.0,us_house,us_house_5,4141.530165661381,11257.769047581116,15399.299213242497,-46.21144627023147
2022,house,22.0,us_senate,us_senate,4117.3694552538345,11457.732559691023,15575.102014944858,-47.128828417263996
2022,house,23.0,us_house,us_house_5,1512.7348561212652,11210.891934042109,12723.626790163375,-76.22164055785164
2022,house,23.0,us_senate,us_senate,1483.4615340725384,11289.11983871888,12772.581372791417,-76.77115548102661
2022,house,24.0,us_house,us_house_4,1185.512386884147,10241.07172382974,11426.584110713888,-79.24992499249925
2022,house,24.0,us_senate,us_senate,1151.2292062339402,10422.086917662831,11573.316123896771,-80.10545648438888
2022,house,25.0,us_house,us_house_5,6923.841545068356,9740.257215896818,16664.098760965175,-16.9010980505335
2022,house,25.0,us_senate,us_senate,6964.604964757202,9808.617617842498,16773.2225825997,-16.955672287063273
2022,house,26.0,us_house,us_house_4,645.7668524361759,5848.33641355571,6494.1032659918865,-80.11220869190956
2022,house,26.0,us_senate,us_senate,659.6111338769823,5832.9962299717245,6492.607363848707,-79.6811636092537
2022,house,27.0,us_house,us_house_4,1755.233147563824,15434.66358644429,17189.896734008114,-79.5783165574077
2022,house,27.0,us_senate,us_senate,1801.3888661230176,15378.003770028276,17179.392636151293,-79.02849181836288
2022,house,28.0,us_house,us_house_4,2692.8885058946753,5954.51786980414,8647.406375698814,-37.71800725215583
2022,house,28.0,us_senate,us_senate,2745.678165252754,5917.160612098473,8662.838777351228,-36.61019820820722
2022,house,29.0,us_house,us_house_3,1350.4014822957545,4259.9188172550885,5610.320299550843,-51.860093178499405
2022,house,29.0,us_house,us_house_4,1094.1833404230636,6988.168664681542,8082.352005104606,-72.92413545631257
2022,house,29.0,us_senate,us_senate,2572.07944975541,11224.295881375454,13796.375331130865,-62.71369271968651
2022,house,30.0,us_house,us_house_3,703.0951779853569,4430.072796724585,5133.1679747099415,-72.60579893549709
2022,house,30.0,us_house,us_house_4,1016.9281536822613,7811.3134655143185,8828.24161919658,-76.96193200079615
2022,house,30.0,us_senate,us_senate,1795.2934291356823,12154.134218239858,13949.427647375542,-74.25997002144454
2022,house,31.0,us_house,us_house_2,2605.675835729793,11941.767189151711,14547.443024881504,-64.17685456786977
2022,house,31.0,us_senate,us_senate,2559.829523625493,11855.490139468271,14415.319663093764,-64.48459578486917
2022,house,32.0,us_house,us_house_3,2721.038718084148,7312.510988301679,10033.549706385827,-45.761195235772846
2022,house,32.0,us_senate,us_senate,2860.898584114057,7331.971878666434,10192.870462780491,-43.864712211134325
2022,house,33.0,us_house,us_house_3,4352.694642106978,9361.779415761957,13714.474057868934,-36.524074875338904
2022,house,33.0,us_senate,us_senate,4565.317972883981,9285.992055530009,13851.310028413991,-34.08106578339692
2022,house,34.0,us_senate,us_senate,891.1985997903067,11711.663611458722,12602.862211249028,-85.85720315191826
2022,house,35.0,us_house,us_house_3,2907.1587472653896,10187.579044335464,13094.737791600854,-55.59806093818722
2022,house,35.0,us_senate,us_senate,3046.4175921839947,10188.230004141034,13234.647596325029,-53.962996445331605
2022,house,36.0,us_house,us_house_3,2573.5177832483437,10665.87999991409,13239.397783162434,-61.12334072292494
2022,house,36.0,us_senate,us_senate,2738.197362768737,10669.439381716478,13407.636744485215,-59.15466066165608
2022,house,37.0,us_house,us_house_3,2987.4975702769534,10207.893531554313,13195.391101831266,-54.71907505852788
2022,house,37.0,us_senate,us_senate,3122.097268692943,10275.897814517419,13397.995083210362,-53.394560166612
2022,house,38.0,us_house,us_house_3,4142.486830495657,10980.335036254437,15122.821866750095,-45.215425176652154
2022,house,38.0,us_senate,us_senate,4327.451185166334,10997.30937262037,15324.760557786703,-43.52340881479546
2022,house,39.0,us_house,us_house_3,682.0,6965.0,7647.0,-82.16293971492088
2022,house,39.0,us_house,us_house_4,543.4876131158528,4694.928276170259,5238.415889286111,-79.24992499249926
2022,house,39.0,us_senate,us_senate,1288.7707937660596,11724.913082337167,13013.683876103227,-80.19360534594506
2022,house,40.0,us_house,us_house_3,2239.9399524222567,10345.970044915452,12585.909997337709,-64.40559398730691
2022,house,40.0,us_senate,us_senate,2387.7533944229267,10426.692831562767,12814.446225985694,-62.73341270759034
2022,house,41.0,us_senate,us_senate,3119.4441226056388,10458.27089461224,13577.715017217879,-54.05052884598216
2022,house,42.0,us_house,us_house_2,615.4696029249213,2960.6334495366036,3576.103052461525,-65.57875464459686
2022,house,42.0,us_house,us_house_3,253.85153507797574,3185.258341849202,3439.109876927178,-85.23736989149121
2022,house,42.0,us_senate,us_senate,1863.2342892428628,11877.211952035917,13740.44624127878,-72.87956655082468
2022,house,43.0,us_senate,us_senate,4783.165972232367,16684.601214750142,21467.76718698251,-55.438626378128845
2022,house,44.0,us_house,us_house_7,2234.9261694833854,926.470741239712,3161.3969107230973,41.388521125124846
2022,house,44.0,us_senate,us_senate,7482.23829849671,10650.411343355252,18132.64964185196,-17.472201291233706
2022,house,45.0,us_house,us_house_3,166.01868215097164,1046.0530388680922,1212.071721019064,-72.60579893549706
2022,house,45.0,us_house,us_house_7,737.5324022818305,305.7381495462563,1043.2705518280868,41.38852112512484
2022,house,45.0,us_senate,us_senate,3222.8107364224197,8448.638419528459,11671.449155950879,-44.774454425323576
2022,house,46.0,us_house,us_house_7,2934.249534251935,1763.1902475245322,4697.4397817764675,24.9297349435001
2022,house,46.0,us_senate,us_senate,5544.970285163755,7928.964873800073,13473.935158963828,-17.693380296923237
2022,house,47.0,us_house,us_house_7,2165.6387217827805,897.7481848052747,3063.3869065880554,41.38852112512484
2022,house,47.0,us_senate,us_senate,4535.6681022523135,5299.806905286076,9835.475007538389,-7.769210967930769
2022,house,48.0,us_house,us_house_7,1742.6965931103362,722.4209132367299,2465.117506347066,41.388521125124846
2022,house,48.0,us_senate,us_senate,6033.70231732671,10679.071915196871,16712.77423252358,-27.79532310578412
2022,house,49.0,us_house,us_house_3,19.14846492202426,231.74165815079752,250.89012307282178,-84.73557692307692
2022,house,49.0,us_senate,us_senate,2651.146046710561,9583.00085320251,12234.14689991307,-56.65989515412148
2022,house,50.0,us_house,us_house_3,1946.134814440798,12262.235853923581,14208.37066836438,-72.60579893549706
2022,house,50.0,us_senate,us_senate,2079.931582933603,12189.255798382052,14269.187381315654,-70.84723148765843
2022,house,51.0,us_house,us_house_7,2075.601126984338,860.4238211053158,2936.0249480896537,41.388521125124846
2022,house,51.0,us_senate,us_senate,3811.640626273673,5354.2106396569825,9165.851265930656,-16.829533543894836
2022,house,52.0,us_house,us_house_7,6628.539311804435,946.6890359126216,7575.228347717057,75.00566339500709
2022,house,52.0,us_senate,us_senate,8379.505906885957,4489.405065204729,12868.910972090685,30.228671642206894
2022,house,53.0,us_house,us_house_5,4165.963871443856,3047.1686968616605,7213.1325683055165,15.510531159487881
2022,house,53.0,us_senate,us_senate,4197.526228715752,3050.9075865247146,7248.433815240467,15.818846821504687
2022,house,54.0,us_house,us_house_7,5335.322871231219,1045.723014401508,6381.045885632728,67.2240873002963
2022,house,54.0,us_senate,us_senate,8683.93891697457,5033.6294423917425,13717.568359366313,26.610470448943726
2022,house,55.0,us_house,us_house_7,5866.152040621233,1126.2886481968096,6992.440688818043,67.78553588597717
2022,house,55.0,us_senate,us_senate,8599.661028780782,4933.148697016986,13532.809725797768,27.093503906836702
2022,house,56.0,us_house,us_house_7,7894.450596616972,3293.190503926808,11187.64110054378,41.128063113023146
2022,house,56.0,us_senate,us_senate,9430.967496194722,6653.846321664806,16084.813817859529,17.26548535766315
2022,house,57.0,us_house,us_house_7,6312.110525683947,1786.754912030305,8098.865437714252,55.876414399729015
2022,house,57.0,us_senate,us_senate,7947.1310675078985,5190.459549947307,13137.590617455206,20.983082802853904
2022,house,58.0,us_house,us_house_7,2100.862175625183,870.8955864720376,2971.7577620972206,41.388521125124846
2022,house,58.0,us_senate,us_senate,7401.080800805072,5514.868735373582,12915.949536178654,14.603742916059343
2022,house,59.0,us_house,us_house_7,3129.862676572981,896.4085421974405,4026.2712187704215,55.47202394024545
2022,house,59.0,us_senate,us_senate,7839.288759353862,5350.074937640887,13189.363696994747,18.872887873128807
2022,house,60.0,us_house,us_house_7,6182.744556638963,1033.5814847914905,7216.326041430454,71.35435735975673
2022,house,60.0,us_senate,us_senate,8442.306864615148,5024.732013676759,13467.038878291907,25.377329655202246
2022,house,61.0,us_house,us_house_4,812.8879560950686,3426.269129124896,4239.157085219965,-61.648604203451505
2022,house,61.0,us_house,us_house_7,2268.401537032501,4274.212114223831,6542.613651256332,-30.6576344578465
2022,house,61.0,us_senate,us_senate,2910.9172617961244,7929.663125820445,10840.58038761657,-46.295914836417275
2022,house,62.0,us_house,us_house_4,134.56331154530557,744.3236314945648,878.8869430398704,-69.37869822485206
2022,house,62.0,us_house,us_house_7,3254.9339384787104,5711.058499260888,8965.992437739598,-27.39378354195208
2022,house,62.0,us_senate,us_senate,3234.1908507500098,6615.318051183801,9849.50890193381,-34.32787597937959
2022,house,63.0,us_house,us_house_4,744.4992644338342,2764.780955443189,3509.2802198770232,-57.56968849527075
2022,house,63.0,us_house,us_house_7,2661.282673232439,3820.427372751458,6481.710045983897,-17.883316151070836
2022,house,63.0,us_senate,us_senate,3145.773458834722,6940.733729452598,10086.50718828732,-37.62412696264837
2022,house,64.0,us_senate,us_senate,2368.4440623557275,13098.974120560733,15467.41818291646,-69.37505620722611
2022,house,65.0,us_house,us_house_7,3811.3508034824795,5669.984536752285,9481.335340234764,-19.603079804408484
2022,house,65.0,us_senate,us_senate,5270.189439007488,12938.09141397588,18208.280852983367,-42.11216883614816
2022,house,66.0,us_house,us_house_2,6.922218897080828,7.787496259215931,14.70971515629676,-5.8823529411764675
2022,house,66.0,us_senate,us_senate,2841.7192425354674,11241.725972597616,14083.445215133084,-59.64454436927187
2022,house,67.0,us_house,us_house_7,9825.467982610739,4238.90071671954,14064.368699330278,39.72142216491539
2022,house,67.0,us_senate,us_senate,9349.373516625543,4733.4117025026435,14082.785219128185,32.777335891292225
2022,house,68.0,us_house,us_house_2,1451.130464775373,1584.073208588428,3035.203673363801,-4.380027112504108
