candidate_result_id,finance_candidate_cycle_id,build_run_id,state_code,cycle,chamber,district,party_family,candidate_name,total_fundraising,cash_contributions,other_receipts,in_kind_contributions,loans_received,expenditures,ending_cash,finance_observation_status,finance_observed,source_name,source_measure,match_method,match_score,incumbency_support
LCAND-E0FBDCFCF31F1C720F9F,FIN-82662EA332390BA2CE86,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,76,democratic,"holloway, gregory l, sr",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-6FF035A6CD0AE166A9C1,FIN-04F30C575C5A4D72CADF,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,77,republican,"wallace, price",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,0
LCAND-94BF3DB478CBF329B0E0,FIN-1B1445B87B3FD94393DE,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,78,democratic,"bradford, joe c",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,0
LCAND-865338A4C214590CD345,FIN-2DC3D25FEEB0E20E41CD,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,78,republican,"rushing, randal (randy)",19003.64,19003.64,,,,,,observed_positive,1,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,1
LCAND-3A673126576642843518,FIN-0CA090DB30A11AEBAD57,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,79,republican,"tullos, mark k",1500.0,1500.0,,,,,,observed_positive,1,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,0
LCAND-1D747A9873D0A1E0A516,FIN-1BA061C39A6EC11FB565,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,8,republican,"lamar, john t (trey), iii",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-9F1ABC5218EA3E763701,FIN-452503D466F042171760,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,80,democratic,"scott, omeria m",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-5C9D772F8FEC810FBE0F,FIN-8CEFE3082F71FA468A6B,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,81,republican,"horne, stephen a (steve)",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-D43BB6CC0A8FC12BAEA9,FIN-BACBDFB31CABD7D6CF00,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,82,democratic,"young, charles l, jr 2",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-EEAE5FBC00520A9D360B,FIN-3CFC99751CEA138BA43A,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,83,republican,"calvert, billy a",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,0
LCAND-E99E7DBEB966E4EC87D9,FIN-35C20D64717137F88C1D,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,84,republican,"smith, troy",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,0
LCAND-A2E047FC32CD2C3E4DAC,FIN-D6E137E55BCABB2EAB3D,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,85,democratic,"harness, jeffery (coach)",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,0
LCAND-314CD8F88916FFCAEE8D,FIN-2AC6BE29F0F318FCCE68,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,86,republican,"barnett, shane",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-F20E4DB4006EA95C9527,FIN-649A2629A463E772A285,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,87,republican,"andrews, william e, iii",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,0
LCAND-7781A8D23E921573803B,FIN-FDFAD809CA054E61C30B,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,88,republican,"blackledge, ramona q",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,0
LCAND-094DFC1EFD69DEA02F59,FIN-38D65406397DF9FC8196,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,89,republican,"scoggin, donnie",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,0
LCAND-3555999C642BC4B8B11A,FIN-EAD96F42F0B9E422DD32,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,9,democratic,"burnett, cedric (bambam)",10350.0,10350.0,,,,,,observed_positive,1,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,1
LCAND-4FBC668D89C1185F1550,FIN-50476E02FFF6AB02AF5F,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,90,republican,"sanford, noah l",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-71532EF387E84FA6F96A,FIN-89BD65734A499F6E8D87,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,91,democratic,"evans, robert e (bob)",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,1
LCAND-188CDFC91291427A17C6,FIN-8D926E1634FC80794042,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,92,republican,"currie, becky",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-C575073185A75354B239,FIN-09D4760A1B49B7EE217E,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,93,republican,"ladner, timmy (timmy)",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-D25DCF66CB128E8FAD1F,FIN-15D57D9BCDDC210B22C6,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,94,democratic,"johnson, robert l, iii",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-7DB9817C91E6E74966AA,FIN-46F2E30ABE8B424A99CB,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,95,republican,"mcknight, jay",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,0
LCAND-0798BE7522D4D7ABFBF6,FIN-37E6852D80325F241EB2,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,96,democratic,"sanders, aisha a",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,0
LCAND-85C65BFA418A819D38CA,FIN-0851497216AEA321EA27,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,97,democratic,"thompson, ben",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,0
LCAND-A7367A115F42D1632065,FIN-C1C9B5385A2019E03D5C,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,97,republican,"mims, sam c, v",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-CBA4FF45B500E1F52F79,FIN-8E169D68E79B472305C9,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,98,democratic,"porter, daryl l, jr",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,0
LCAND-8C0BD0ECA4B125A42980,FIN-E2D2447B1F603BB5BE0A,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,lower,99,republican,"pigott, bill",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-C72FC26FC47CBD4FA31B,FIN-152452CE816E33C7B7A3,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,1,republican,"mclendon, michael w",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,0
LCAND-92130EE387F28E0E6322,FIN-E2BDD48045A583FDF70B,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,10,democratic,"deberry, andre r",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,0
LCAND-377CC0B52CB45AFB2B1D,FIN-0FA70B1D76F2ECEF3D0D,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,10,republican,"whaley, neil s",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,0
LCAND-A7E883F9A2ABA6F21B73,FIN-FF355327350EFFB1F5D3,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,11,democratic,"jackson, robert l (bobby)",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-7DB974159AE30E79BB45,FIN-861CB1314E820DAC2210,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,12,democratic,"simmons, derrick t",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-1070CF9E59EF88F3451E,FIN-9659B36EC442E3BFCBB7,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,13,democratic,"simmons, sarita m",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,0
LCAND-92F660CBF17FD8A826F5,FIN-CA4B70116EDB4F44DFFE,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,13,republican,"hammond, b c",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,0
LCAND-330871A069BC117A77BC,FIN-8FA6F63F606B4D6AA6E1,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,14,republican,"chassaniol, lydia g",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-6BEF8EA279F3503DC1CB,FIN-D628F8E9E50B861CE585,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,15,republican,"jackson, gary",12480.11,12480.11,,,,,,observed_positive,1,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,1
LCAND-36E205BC8EB5257171E9,FIN-49FC2D16CB24BC03908C,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,16,democratic,"turner, angela",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-1F94C59A4D2940EFA3BA,FIN-FA7D15AA15638D2FBA73,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,17,democratic,"belton, dewanna",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,0
LCAND-91706039BD557BE1ED5E,FIN-E57B88E6BF15677DDA96,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,17,republican,"younger, charles a (chuck)",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-FB191A7D0096DA4758EC,FIN-0399067713030184F2B8,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,18,republican,"branning, jennifer b",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,1
LCAND-B4A69038A43E84C8F726,FIN-35A3CC0FB86CADE9F242,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,19,democratic,"black, dianne",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,0
LCAND-0E63E1BACFD7D27350A7,FIN-EC3AE00DFFC068C13523,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,19,republican,"blackwell, kevin",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,1
LCAND-13B7D31D51FE7DDF5A6A,FIN-A923A4AB14FF58416227,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,2,democratic,"jackson, lee a",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,0
LCAND-E5FFC0CFC1C0AF6FC9C5,FIN-3821B8C0338C614AA76C,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,2,republican,"parker, david l",53912.85,53912.85,,,,,,observed_positive,1,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,1
LCAND-2244D73648C128FD9305,FIN-909987837C2BA73B1D54,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,20,republican,"harkins, josh",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,1
LCAND-9BB56B2FF9A04EF15D7F,FIN-24BDEBC65CF84E7C172D,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,21,democratic,"blackmon, barbara",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,1
LCAND-68D12F6096C6316C39C2,FIN-E8255F30C731C1292460,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,22,democratic,"thomas, joseph c, sr",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,0
LCAND-5A839620191904564E6F,FIN-92EDC8A4775D3CFD995A,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,22,republican,"dent, hayes",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,0
LCAND-DCE85CD303819B8E070C,FIN-B692FEF393DF9629BB48,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,23,republican,"hopson, briggs",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-00341F642D3FAF4362EF,FIN-AD9D783857967632DCD0,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,24,democratic,"jordan, david",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-ED20EF916D96426E0BB9,FIN-5FD724CFC8D729CFD2A3,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,25,democratic,"scales, earl",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,0
LCAND-F2374F1B77EFC3FDEC87,FIN-11A740883FD85922F059,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,25,republican,"michel, walter",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,0
LCAND-7618EFC9EA57044992FD,FIN-E115FC16677F6AF064D9,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,26,democratic,"horhn, john a",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,1
LCAND-DC412102F9D53496D82E,FIN-B751DD116AF9E56E6BE6,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,27,democratic,"frazier, hillman t",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-67F449437FC77F11B74C,FIN-211328C6B32F8B6735D7,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,28,democratic,"norwood, sollie b",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-39A3081835B7BF51598A,FIN-EEDAA8752D255BCC46C3,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,29,democratic,"blount, david",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-C61CE5D61283C9DDBDA7,FIN-B82C7EFC7F26047F15D2,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,3,democratic,"tucker, tim",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,0
LCAND-D467007E089EB78C46CE,FIN-0EDA6A6CEACE79D679C3,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,3,republican,"chism, kathy l",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,0
LCAND-DE390C66711987B4AE6E,FIN-3DF77FCEB6785AC49D79,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,30,republican,"kirby, dean",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,1
LCAND-2F774C84308F014D4AB5,FIN-D4CEA12C2149952F1F41,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,31,democratic,"marlow, mike",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,0
LCAND-1679F533DAE4732A72BE,FIN-3B5890C28941CFE2BFA3,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,31,republican,"mccaughn, tyler",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,0
LCAND-08863303533F67CC0998,FIN-290CA449CB840DB7E3DA,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,32,democratic,"jackson, sampson, ii",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,1
LCAND-F0F8350318F71E944E9A,FIN-CE0CA22110D48ABDA5C7,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,33,republican,"tate, jeff",55520.0,55520.0,,,,,,observed_positive,1,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,0
LCAND-B5AD0A36B4DF90535F68,FIN-92E7C84477868A3ABECB,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,34,democratic,"barnett, juan",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-026A78ABA7BE4E93B0CB,FIN-C789D8EC76BA56BA63F3,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,34,republican,"wade, steven l",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,0
LCAND-5C0DFC443222AF3FBA12,FIN-0FA79CD590F74EE27457,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,35,republican,"caughman, chris",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,1
LCAND-33CC157056131721CA92,FIN-E04E99C47D08680946B9,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,36,democratic,"butler, albert",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-E6BA2DFE28961C76DAB3,FIN-CDBD38F66EE2B5F111FC,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,37,democratic,"godfrey, william e",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,0
LCAND-B55F3F33BD50ED015F3F,FIN-F1FA48C38326DF7DA4FD,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,37,republican,"sojourner, melanie",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,0
LCAND-746C80F2370DC51AAF0A,FIN-33D66C9589B924F4B666,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,38,democratic,"witherspoon, tammy f",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,1
LCAND-FF4576C5DA63856B4333,FIN-30FCA938E9DDBA1EE167,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,39,republican,"doty, sally",,,,,,,,unknown_scanned_or_unrecognized_pdf,0,Mississippi Secretary of State selected disclosure PDFs,current_contributions_aggregate_ytd,exact_scope_and_normalized_name,100.0,1
LCAND-602F5EF9242E52F1F373,FIN-7B836B588115881AC059,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,4,republican,"parks, rita p",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-60071543989F62F8178E,FIN-F50E9178251CC05E9552,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,40,democratic,"lehr, thomas",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,0
LCAND-9405426810B50D5E938D,FIN-EC5AB2BBC0BB05806E5C,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,40,republican,"hill, angela b",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-20234A8CF5565910B83D,FIN-7C017727DCF3B557816F,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,41,republican,"fillingane, joey",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-94AB0E83F7BF3AAB9479,FIN-7BD80C650F9EC03A1C68,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,42,republican,"mcdaniel, chris",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
LCAND-07D2A97DEA88FE2513E1,FIN-33D1690CE47EFEAA9094,RUN-133197C8B7B94F21A2939B438EDAF692,MS,2019,upper,43,republican,"debar, dennis l, jr",,,,,,,,unknown_summary_adapter_not_available,0,none,unknown,exact_scope_and_normalized_name,100.0,1
