county,precinct,office,district,party,candidate,votes
Escambia,FLOMATON TOWN HALL,Secretary of State,,,Under Votes,14
Escambia,FLOMATON TOWN HALL,State Auditor,,DEM,Miranda Karrine Joseph,41
Escambia,FLOMATON TOWN HALL,State Auditor,,REP,Jim Zeigler,305
Escambia,FLOMATON TOWN HALL,State Auditor,,,Over Votes,0
Escambia,FLOMATON TOWN HALL,State Auditor,,,Under Votes,17
Escambia,FLOMATON TOWN HALL,State House,66,DEM,Susan E. Smith,56
Escambia,FLOMATON TOWN HALL,State House,66,REP,Alan Baker,300
Escambia,FLOMATON TOWN HALL,State House,66,,Over Votes,1
Escambia,FLOMATON TOWN HALL,State House,66,,Under Votes,6
Escambia,FLOMATON TOWN HALL,State Senate,22,REP,Greg Albritton,307
Escambia,FLOMATON TOWN HALL,State Senate,22,,Over Votes,0
Escambia,FLOMATON TOWN HALL,State Senate,22,,Under Votes,52
Escambia,FLOMATON TOWN HALL,State Treasurer,,REP,John McMillan,301
Escambia,FLOMATON TOWN HALL,State Treasurer,,,Over Votes,0
Escambia,FLOMATON TOWN HALL,State Treasurer,,,Under Votes,58
Escambia,FLOMATON TOWN HALL,Straight Party,,DEM,Alabama Democratic Party,24
Escambia,FLOMATON TOWN HALL,Straight Party,,REP,Alabama Republican Party,107
Escambia,FLOMATON TOWN HALL,Straight Party,,,Over Votes,0
Escambia,FLOMATON TOWN HALL,Straight Party,,,Under Votes,233
Escambia,FLOMATON TOWN HALL,U.S. House,1,DEM,"Robert Kennedy, Jr.",40
Escambia,FLOMATON TOWN HALL,U.S. House,1,REP,Bradley Byrne,321
Escambia,FLOMATON TOWN HALL,U.S. House,1,,Over Votes,1
Escambia,FLOMATON TOWN HALL,U.S. House,1,,Under Votes,2
Escambia,HUXFORD MASONIC LODGE,Attorney General,,DEM,Joseph Siegelman,16
Escambia,HUXFORD MASONIC LODGE,Attorney General,,REP,Steve Marshall,177
Escambia,HUXFORD MASONIC LODGE,Attorney General,,,Over Votes,0
Escambia,HUXFORD MASONIC LODGE,Attorney General,,,Under Votes,3
Escambia,HUXFORD MASONIC LODGE,Ballots Cast,,,Ballots Cast - Total,196
Escambia,HUXFORD MASONIC LODGE,Commissioner of Agriculture and Industries,,REP,Rick Pate,183
Escambia,HUXFORD MASONIC LODGE,Commissioner of Agriculture and Industries,,,Over Votes,0
Escambia,HUXFORD MASONIC LODGE,Commissioner of Agriculture and Industries,,,Under Votes,13
Escambia,HUXFORD MASONIC LODGE,Governor,,DEM,Walt Maddox,9
Escambia,HUXFORD MASONIC LODGE,Governor,,REP,Kay Ivey,187
Escambia,HUXFORD MASONIC LODGE,Governor,,,Over Votes,0
Escambia,HUXFORD MASONIC LODGE,Governor,,,Under Votes,0
Escambia,HUXFORD MASONIC LODGE,Lieutenant Governor,,DEM,Will Boyd,5
Escambia,HUXFORD MASONIC LODGE,Lieutenant Governor,,REP,Will Ainsworth,189
Escambia,HUXFORD MASONIC LODGE,Lieutenant Governor,,,Over Votes,0
Escambia,HUXFORD MASONIC LODGE,Lieutenant Governor,,,Under Votes,2
Escambia,HUXFORD MASONIC LODGE,Secretary of State,,DEM,Heather Milam,7
Escambia,HUXFORD MASONIC LODGE,Secretary of State,,REP,John H. Merrill,184
Escambia,HUXFORD MASONIC LODGE,Secretary of State,,,Over Votes,0
Escambia,HUXFORD MASONIC LODGE,Secretary of State,,,Under Votes,5
Escambia,HUXFORD MASONIC LODGE,State Auditor,,DEM,Miranda Karrine Joseph,9
Escambia,HUXFORD MASONIC LODGE,State Auditor,,REP,Jim Zeigler,182
Escambia,HUXFORD MASONIC LODGE,State Auditor,,,Over Votes,0
Escambia,HUXFORD MASONIC LODGE,State Auditor,,,Under Votes,5
Escambia,HUXFORD MASONIC LODGE,State House,66,DEM,Susan E. Smith,14
Escambia,HUXFORD MASONIC LODGE,State House,66,REP,Alan Baker,180
Escambia,HUXFORD MASONIC LODGE,State House,66,,Over Votes,0
Escambia,HUXFORD MASONIC LODGE,State House,66,,Under Votes,2
Escambia,HUXFORD MASONIC LODGE,State Senate,22,REP,Greg Albritton,186
Escambia,HUXFORD MASONIC LODGE,State Senate,22,,Over Votes,0
Escambia,HUXFORD MASONIC LODGE,State Senate,22,,Under Votes,10
Escambia,HUXFORD MASONIC LODGE,State Treasurer,,REP,John McMillan,185
Escambia,HUXFORD MASONIC LODGE,State Treasurer,,,Over Votes,1
Escambia,HUXFORD MASONIC LODGE,State Treasurer,,,Under Votes,10
Escambia,HUXFORD MASONIC LODGE,Straight Party,,DEM,Alabama Democratic Party,1
Escambia,HUXFORD MASONIC LODGE,Straight Party,,REP,Alabama Republican Party,90
Escambia,HUXFORD MASONIC LODGE,Straight Party,,,Over Votes,0
Escambia,HUXFORD MASONIC LODGE,Straight Party,,,Under Votes,105
Escambia,HUXFORD MASONIC LODGE,U.S. House,1,DEM,"Robert Kennedy, Jr.",5
Escambia,HUXFORD MASONIC LODGE,U.S. House,1,REP,Bradley Byrne,188
Escambia,HUXFORD MASONIC LODGE,U.S. House,1,,Over Votes,0
Escambia,HUXFORD MASONIC LODGE,U.S. House,1,,Under Votes,3
Escambia,LITTLE ESCAMBIA VOTING,Attorney General,,DEM,Joseph Siegelman,32
Escambia,LITTLE ESCAMBIA VOTING,Attorney General,,REP,Steve Marshall,248
Escambia,LITTLE ESCAMBIA VOTING,Attorney General,,,Over Votes,0
Escambia,LITTLE ESCAMBIA VOTING,Attorney General,,,Under Votes,14
Escambia,LITTLE ESCAMBIA VOTING,Ballots Cast,,,Ballots Cast - Total,294
Escambia,LITTLE ESCAMBIA VOTING,Commissioner of Agriculture and Industries,,REP,Rick Pate,252
Escambia,LITTLE ESCAMBIA VOTING,Commissioner of Agriculture and Industries,,,Over Votes,0
Escambia,LITTLE ESCAMBIA VOTING,Commissioner of Agriculture and Industries,,,Under Votes,42
Escambia,LITTLE ESCAMBIA VOTING,Governor,,DEM,Walt Maddox,21
Escambia,LITTLE ESCAMBIA VOTING,Governor,,REP,Kay Ivey,268
Escambia,LITTLE ESCAMBIA VOTING,Governor,,,Over Votes,0
Escambia,LITTLE ESCAMBIA VOTING,Governor,,,Under Votes,4
Escambia,LITTLE ESCAMBIA VOTING,Lieutenant Governor,,DEM,Will Boyd,17
Escambia,LITTLE ESCAMBIA VOTING,Lieutenant Governor,,REP,Will Ainsworth,263
Escambia,LITTLE ESCAMBIA VOTING,Lieutenant Governor,,,Over Votes,0
Escambia,LITTLE ESCAMBIA VOTING,Lieutenant Governor,,,Under Votes,13
Escambia,LITTLE ESCAMBIA VOTING,Secretary of State,,DEM,Heather Milam,20
Escambia,LITTLE ESCAMBIA VOTING,Secretary of State,,REP,John H. Merrill,255
Escambia,LITTLE ESCAMBIA VOTING,Secretary of State,,,Over Votes,1
Escambia,LITTLE ESCAMBIA VOTING,Secretary of State,,,Under Votes,17
Escambia,LITTLE ESCAMBIA VOTING,State Auditor,,DEM,Miranda Karrine Joseph,19
Escambia,LITTLE ESCAMBIA VOTING,State Auditor,,REP,Jim Zeigler,257
Escambia,LITTLE ESCAMBIA VOTING,State Auditor,,,Over Votes,0
Escambia,LITTLE ESCAMBIA VOTING,State Auditor,,,Under Votes,18
Escambia,LITTLE ESCAMBIA VOTING,State House,66,DEM,Susan E. Smith,26
Escambia,LITTLE ESCAMBIA VOTING,State House,66,REP,Alan Baker,259
Escambia,LITTLE ESCAMBIA VOTING,State House,66,,Over Votes,0
Escambia,LITTLE ESCAMBIA VOTING,State House,66,,Under Votes,9
Escambia,LITTLE ESCAMBIA VOTING,State Senate,22,REP,Greg Albritton,259
Escambia,LITTLE ESCAMBIA VOTING,State Senate,22,,Over Votes,0
Escambia,LITTLE ESCAMBIA VOTING,State Senate,22,,Under Votes,35
Escambia,LITTLE ESCAMBIA VOTING,State Treasurer,,REP,John McMillan,253
Escambia,LITTLE ESCAMBIA VOTING,State Treasurer,,,Over Votes,0
Escambia,LITTLE ESCAMBIA VOTING,State Treasurer,,,Under Votes,40
Escambia,LITTLE ESCAMBIA VOTING,Straight Party,,DEM,Alabama Democratic Party,5
Escambia,LITTLE ESCAMBIA VOTING,Straight Party,,REP,Alabama Republican Party,121
Escambia,LITTLE ESCAMBIA VOTING,Straight Party,,,Over Votes,0
Escambia,LITTLE ESCAMBIA VOTING,Straight Party,,,Under Votes,168
Escambia,LITTLE ESCAMBIA VOTING,U.S. House,1,DEM,"Robert Kennedy, Jr.",16
Escambia,LITTLE ESCAMBIA VOTING,U.S. House,1,REP,Bradley Byrne,270
Escambia,LITTLE ESCAMBIA VOTING,U.S. House,1,,Over Votes,0
Escambia,LITTLE ESCAMBIA VOTING,U.S. House,1,,Under Votes,8
Escambia,LITTLE ROCK STORE,Attorney General,,DEM,Joseph Siegelman,12
Escambia,LITTLE ROCK STORE,Attorney General,,REP,Steve Marshall,84
Escambia,LITTLE ROCK STORE,Attorney General,,,Over Votes,0
Escambia,LITTLE ROCK STORE,Attorney General,,,Under Votes,5
Escambia,LITTLE ROCK STORE,Ballots Cast,,,Ballots Cast - Total,101
Escambia,LITTLE ROCK STORE,Commissioner of Agriculture and Industries,,REP,Rick Pate,93
Escambia,LITTLE ROCK STORE,Commissioner of Agriculture and Industries,,,Over Votes,0
Escambia,LITTLE ROCK STORE,Commissioner of Agriculture and Industries,,,Under Votes,8
Escambia,LITTLE ROCK STORE,Governor,,DEM,Walt Maddox,7
Escambia,LITTLE ROCK STORE,Governor,,REP,Kay Ivey,94
Escambia,LITTLE ROCK STORE,Governor,,,Over Votes,0
Escambia,LITTLE ROCK STORE,Governor,,,Under Votes,0
Escambia,LITTLE ROCK STORE,Lieutenant Governor,,DEM,Will Boyd,2
Escambia,LITTLE ROCK STORE,Lieutenant Governor,,REP,Will Ainsworth,94
Escambia,LITTLE ROCK STORE,Lieutenant Governor,,,Over Votes,0
Escambia,LITTLE ROCK STORE,Lieutenant Governor,,,Under Votes,5
Escambia,LITTLE ROCK STORE,Secretary of State,,DEM,Heather Milam,3
Escambia,LITTLE ROCK STORE,Secretary of State,,REP,John H. Merrill,92
Escambia,LITTLE ROCK STORE,Secretary of State,,,Over Votes,0
Escambia,LITTLE ROCK STORE,Secretary of State,,,Under Votes,6
Escambia,LITTLE ROCK STORE,State Auditor,,DEM,Miranda Karrine Joseph,4
Escambia,LITTLE ROCK STORE,State Auditor,,REP,Jim Zeigler,90
Escambia,LITTLE ROCK STORE,State Auditor,,,Over Votes,0
Escambia,LITTLE ROCK STORE,State Auditor,,,Under Votes,7
Escambia,LITTLE ROCK STORE,State House,66,DEM,Susan E. Smith,4
Escambia,LITTLE ROCK STORE,State House,66,REP,Alan Baker,94
Escambia,LITTLE ROCK STORE,State House,66,,Over Votes,0
Escambia,LITTLE ROCK STORE,State House,66,,Under Votes,3
Escambia,LITTLE ROCK STORE,State Senate,22,REP,Greg Albritton,96
Escambia,LITTLE ROCK STORE,State Senate,22,,Over Votes,0
Escambia,LITTLE ROCK STORE,State Senate,22,,Under Votes,4
Escambia,LITTLE ROCK STORE,State Treasurer,,REP,John McMillan,94
Escambia,LITTLE ROCK STORE,State Treasurer,,,Over Votes,0
Escambia,LITTLE ROCK STORE,State Treasurer,,,Under Votes,7
Escambia,LITTLE ROCK STORE,Straight Party,,DEM,Alabama Democratic Party,0
Escambia,LITTLE ROCK STORE,Straight Party,,REP,Alabama Republican Party,50
Escambia,LITTLE ROCK STORE,Straight Party,,,Over Votes,0
Escambia,LITTLE ROCK STORE,Straight Party,,,Under Votes,51
Escambia,LITTLE ROCK STORE,U.S. House,1,DEM,"Robert Kennedy, Jr.",0
Escambia,LITTLE ROCK STORE,U.S. House,1,REP,Bradley Byrne,99
Escambia,LITTLE ROCK STORE,U.S. House,1,,Over Votes,0
Escambia,LITTLE ROCK STORE,U.S. House,1,,Under Votes,2
Escambia,McCULLOUGH VOL_ FIRE DEPT,Attorney General,,DEM,Joseph Siegelman,55
Escambia,McCULLOUGH VOL_ FIRE DEPT,Attorney General,,REP,Steve Marshall,179
Escambia,McCULLOUGH VOL_ FIRE DEPT,Attorney General,,,Over Votes,0
Escambia,McCULLOUGH VOL_ FIRE DEPT,Attorney General,,,Under Votes,5
Escambia,McCULLOUGH VOL_ FIRE DEPT,Ballots Cast,,,Ballots Cast - Total,239
Escambia,McCULLOUGH VOL_ FIRE DEPT,Commissioner of Agriculture and Industries,,REP,Rick Pate,184
Escambia,McCULLOUGH VOL_ FIRE DEPT,Commissioner of Agriculture and Industries,,,Over Votes,0
Escambia,McCULLOUGH VOL_ FIRE DEPT,Commissioner of Agriculture and Industries,,,Under Votes,54
Escambia,McCULLOUGH VOL_ FIRE DEPT,Governor,,DEM,Walt Maddox,67
Escambia,McCULLOUGH VOL_ FIRE DEPT,Governor,,REP,Kay Ivey,169
Escambia,McCULLOUGH VOL_ FIRE DEPT,Governor,,,Over Votes,0
Escambia,McCULLOUGH VOL_ FIRE DEPT,Governor,,,Under Votes,3
Escambia,McCULLOUGH VOL_ FIRE DEPT,Lieutenant Governor,,DEM,Will Boyd,51
Escambia,McCULLOUGH VOL_ FIRE DEPT,Lieutenant Governor,,REP,Will Ainsworth,184
Escambia,McCULLOUGH VOL_ FIRE DEPT,Lieutenant Governor,,,Over Votes,0
Escambia,McCULLOUGH VOL_ FIRE DEPT,Lieutenant Governor,,,Under Votes,4
Escambia,McCULLOUGH VOL_ FIRE DEPT,Secretary of State,,DEM,Heather Milam,54
Escambia,McCULLOUGH VOL_ FIRE DEPT,Secretary of State,,REP,John H. Merrill,178
Escambia,McCULLOUGH VOL_ FIRE DEPT,Secretary of State,,,Over Votes,0
Escambia,McCULLOUGH VOL_ FIRE DEPT,Secretary of State,,,Under Votes,7
Escambia,McCULLOUGH VOL_ FIRE DEPT,State Auditor,,DEM,Miranda Karrine Joseph,56
Escambia,McCULLOUGH VOL_ FIRE DEPT,State Auditor,,REP,Jim Zeigler,175
Escambia,McCULLOUGH VOL_ FIRE DEPT,State Auditor,,,Over Votes,0
Escambia,McCULLOUGH VOL_ FIRE DEPT,State Auditor,,,Under Votes,8
Escambia,McCULLOUGH VOL_ FIRE DEPT,State House,66,DEM,Susan E. Smith,58
Escambia,McCULLOUGH VOL_ FIRE DEPT,State House,66,REP,Alan Baker,177
Escambia,McCULLOUGH VOL_ FIRE DEPT,State House,66,,Over Votes,0
Escambia,McCULLOUGH VOL_ FIRE DEPT,State House,66,,Under Votes,4
Escambia,McCULLOUGH VOL_ FIRE DEPT,State Senate,22,REP,Greg Albritton,191
Escambia,McCULLOUGH VOL_ FIRE DEPT,State Senate,22,,Over Votes,0
Escambia,McCULLOUGH VOL_ FIRE DEPT,State Senate,22,,Under Votes,47
Escambia,McCULLOUGH VOL_ FIRE DEPT,State Treasurer,,REP,John McMillan,183
Escambia,McCULLOUGH VOL_ FIRE DEPT,State Treasurer,,,Over Votes,0
Escambia,McCULLOUGH VOL_ FIRE DEPT,State Treasurer,,,Under Votes,54
Escambia,McCULLOUGH VOL_ FIRE DEPT,Straight Party,,DEM,Alabama Democratic Party,39
Escambia,McCULLOUGH VOL_ FIRE DEPT,Straight Party,,REP,Alabama Republican Party,99
Escambia,McCULLOUGH VOL_ FIRE DEPT,Straight Party,,,Over Votes,0
Escambia,McCULLOUGH VOL_ FIRE DEPT,Straight Party,,,Under Votes,101
Escambia,McCULLOUGH VOL_ FIRE DEPT,U.S. House,1,DEM,"Robert Kennedy, Jr.",49
Escambia,McCULLOUGH VOL_ FIRE DEPT,U.S. House,1,REP,Bradley Byrne,188
Escambia,McCULLOUGH VOL_ FIRE DEPT,U.S. House,1,,Over Votes,0
Escambia,McCULLOUGH VOL_ FIRE DEPT,U.S. House,1,,Under Votes,2
Escambia,NEW ORDER MISSIONARY BAPT,Attorney General,,DEM,Joseph Siegelman,546
Escambia,NEW ORDER MISSIONARY BAPT,Attorney General,,REP,Steve Marshall,303
Escambia,NEW ORDER MISSIONARY BAPT,Attorney General,,,Over Votes,0
Escambia,NEW ORDER MISSIONARY BAPT,Attorney General,,,Under Votes,8
Escambia,NEW ORDER MISSIONARY BAPT,Ballots Cast,,,Ballots Cast - Total,859
Escambia,NEW ORDER MISSIONARY BAPT,Commissioner of Agriculture and Industries,,REP,Rick Pate,326
Escambia,NEW ORDER MISSIONARY BAPT,Commissioner of Agriculture and Industries,,,Over Votes,0
Escambia,NEW ORDER MISSIONARY BAPT,Commissioner of Agriculture and Industries,,,Under Votes,521
Escambia,NEW ORDER MISSIONARY BAPT,Governor,,DEM,Walt Maddox,538
Escambia,NEW ORDER MISSIONARY BAPT,Governor,,REP,Kay Ivey,319
Escambia,NEW ORDER MISSIONARY BAPT,Governor,,,Over Votes,0
Escambia,NEW ORDER MISSIONARY BAPT,Governor,,,Under Votes,2
Escambia,NEW ORDER MISSIONARY BAPT,Lieutenant Governor,,DEM,Will Boyd,534
Escambia,NEW ORDER MISSIONARY BAPT,Lieutenant Governor,,REP,Will Ainsworth,314
Escambia,NEW ORDER MISSIONARY BAPT,Lieutenant Governor,,,Over Votes,0
Escambia,NEW ORDER MISSIONARY BAPT,Lieutenant Governor,,,Under Votes,11
Escambia,NEW ORDER MISSIONARY BAPT,Secretary of State,,DEM,Heather Milam,535
Escambia,NEW ORDER MISSIONARY BAPT,Secretary of State,,REP,John H. Merrill,306
Escambia,NEW ORDER MISSIONARY BAPT,Secretary of State,,,Over Votes,0
Escambia,NEW ORDER MISSIONARY BAPT,Secretary of State,,,Under Votes,17
Escambia,NEW ORDER MISSIONARY BAPT,State Auditor,,DEM,Miranda Karrine Joseph,532
Escambia,NEW ORDER MISSIONARY BAPT,State Auditor,,REP,Jim Zeigler,311
Escambia,NEW ORDER MISSIONARY BAPT,State Auditor,,,Over Votes,0
Escambia,NEW ORDER MISSIONARY BAPT,State Auditor,,,Under Votes,15
Escambia,NEW ORDER MISSIONARY BAPT,State House,66,DEM,Susan E. Smith,542
Escambia,NEW ORDER MISSIONARY BAPT,State House,66,REP,Alan Baker,302
Escambia,NEW ORDER MISSIONARY BAPT,State House,66,,Over Votes,0
Escambia,NEW ORDER MISSIONARY BAPT,State House,66,,Under Votes,15
Escambia,NEW ORDER MISSIONARY BAPT,State Senate,22,REP,Greg Albritton,337
Escambia,NEW ORDER MISSIONARY BAPT,State Senate,22,,Over Votes,0
Escambia,NEW ORDER MISSIONARY BAPT,State Senate,22,,Under Votes,509
Escambia,NEW ORDER MISSIONARY BAPT,State Treasurer,,REP,John McMillan,328
Escambia,NEW ORDER MISSIONARY BAPT,State Treasurer,,,Over Votes,0
Escambia,NEW ORDER MISSIONARY BAPT,State Treasurer,,,Under Votes,518
Escambia,NEW ORDER MISSIONARY BAPT,Straight Party,,DEM,Alabama Democratic Party,476
Escambia,NEW ORDER MISSIONARY BAPT,Straight Party,,REP,Alabama Republican Party,194
Escambia,NEW ORDER MISSIONARY BAPT,Straight Party,,,Over Votes,0
Escambia,NEW ORDER MISSIONARY BAPT,Straight Party,,,Under Votes,189
Escambia,NEW ORDER MISSIONARY BAPT,U.S. House,1,DEM,"Robert Kennedy, Jr.",530
Escambia,NEW ORDER MISSIONARY BAPT,U.S. House,1,REP,Bradley Byrne,324
Escambia,NEW ORDER MISSIONARY BAPT,U.S. House,1,,Over Votes,0
Escambia,NEW ORDER MISSIONARY BAPT,U.S. House,1,,Under Votes,5
Escambia,NOKOMIS VOTING HOUSE,Attorney General,,DEM,Joseph Siegelman,88
Escambia,NOKOMIS VOTING HOUSE,Attorney General,,REP,Steve Marshall,283
Escambia,NOKOMIS VOTING HOUSE,Attorney General,,,Over Votes,0
Escambia,NOKOMIS VOTING HOUSE,Attorney General,,,Under Votes,5
Escambia,NOKOMIS VOTING HOUSE,Ballots Cast,,,Ballots Cast - Total,376
Escambia,NOKOMIS VOTING HOUSE,Commissioner of Agriculture and Industries,,REP,Rick Pate,295
Escambia,NOKOMIS VOTING HOUSE,Commissioner of Agriculture and Industries,,,Over Votes,0
Escambia,NOKOMIS VOTING HOUSE,Commissioner of Agriculture and Industries,,,Under Votes,78
Escambia,NOKOMIS VOTING HOUSE,Governor,,DEM,Walt Maddox,94
Escambia,NOKOMIS VOTING HOUSE,Governor,,REP,Kay Ivey,275
Escambia,NOKOMIS VOTING HOUSE,Governor,,,Over Votes,0
Escambia,NOKOMIS VOTING HOUSE,Governor,,,Under Votes,4
Escambia,NOKOMIS VOTING HOUSE,Lieutenant Governor,,DEM,Will Boyd,75
Escambia,NOKOMIS VOTING HOUSE,Lieutenant Governor,,REP,Will Ainsworth,296
Escambia,NOKOMIS VOTING HOUSE,Lieutenant Governor,,,Over Votes,0
Escambia,NOKOMIS VOTING HOUSE,Lieutenant Governor,,,Under Votes,5
Escambia,NOKOMIS VOTING HOUSE,Secretary of State,,DEM,Heather Milam,75
Escambia,NOKOMIS VOTING HOUSE,Secretary of State,,REP,John H. Merrill,293
Escambia,NOKOMIS VOTING HOUSE,Secretary of State,,,Over Votes,0
Escambia,NOKOMIS VOTING HOUSE,Secretary of State,,,Under Votes,7
Escambia,NOKOMIS VOTING HOUSE,State Auditor,,DEM,Miranda Karrine Joseph,71
Escambia,NOKOMIS VOTING HOUSE,State Auditor,,REP,Jim Zeigler,298
Escambia,NOKOMIS VOTING HOUSE,State Auditor,,,Over Votes,0
Escambia,NOKOMIS VOTING HOUSE,State Auditor,,,Under Votes,7
Escambia,NOKOMIS VOTING HOUSE,State House,66,DEM,Susan E. Smith,85
Escambia,NOKOMIS VOTING HOUSE,State House,66,REP,Alan Baker,285
Escambia,NOKOMIS VOTING HOUSE,State House,66,,Over Votes,0
Escambia,NOKOMIS VOTING HOUSE,State House,66,,Under Votes,6
Escambia,NOKOMIS VOTING HOUSE,State Senate,22,REP,Greg Albritton,302
Escambia,NOKOMIS VOTING HOUSE,State Senate,22,,Over Votes,0
Escambia,NOKOMIS VOTING HOUSE,State Senate,22,,Under Votes,70
Escambia,NOKOMIS VOTING HOUSE,State Treasurer,,REP,John McMillan,296
Escambia,NOKOMIS VOTING HOUSE,State Treasurer,,,Over Votes,0
Escambia,NOKOMIS VOTING HOUSE,State Treasurer,,,Under Votes,78
Escambia,NOKOMIS VOTING HOUSE,Straight Party,,DEM,Alabama Democratic Party,46
Escambia,NOKOMIS VOTING HOUSE,Straight Party,,REP,Alabama Republican Party,180
Escambia,NOKOMIS VOTING HOUSE,Straight Party,,,Over Votes,0
Escambia,NOKOMIS VOTING HOUSE,Straight Party,,,Under Votes,150
Escambia,NOKOMIS VOTING HOUSE,U.S. House,1,DEM,"Robert Kennedy, Jr.",68
Escambia,NOKOMIS VOTING HOUSE,U.S. House,1,REP,Bradley Byrne,305
Escambia,NOKOMIS VOTING HOUSE,U.S. House,1,,Over Votes,0
Escambia,NOKOMIS VOTING HOUSE,U.S. House,1,,Under Votes,3
Escambia,PINEVIEW VOTING HOUSE,Attorney General,,DEM,Joseph Siegelman,27
Escambia,PINEVIEW VOTING HOUSE,Attorney General,,REP,Steve Marshall,160
Escambia,PINEVIEW VOTING HOUSE,Attorney General,,,Over Votes,0
Escambia,PINEVIEW VOTING HOUSE,Attorney General,,,Under Votes,5
Escambia,PINEVIEW VOTING HOUSE,Ballots Cast,,,Ballots Cast - Total,192
Escambia,PINEVIEW VOTING HOUSE,Commissioner of Agriculture and Industries,,REP,Rick Pate,163
Escambia,PINEVIEW VOTING HOUSE,Commissioner of Agriculture and Industries,,,Over Votes,0
Escambia,PINEVIEW VOTING HOUSE,Commissioner of Agriculture and Industries,,,Under Votes,29
Escambia,PINEVIEW VOTING HOUSE,Governor,,DEM,Walt Maddox,23
Escambia,PINEVIEW VOTING HOUSE,Governor,,REP,Kay Ivey,168
Escambia,PINEVIEW VOTING HOUSE,Governor,,,Over Votes,0
Escambia,PINEVIEW VOTING HOUSE,Governor,,,Under Votes,1
Escambia,PINEVIEW VOTING HOUSE,Lieutenant Governor,,DEM,Will Boyd,20
Escambia,PINEVIEW VOTING HOUSE,Lieutenant Governor,,REP,Will Ainsworth,167
Escambia,PINEVIEW VOTING HOUSE,Lieutenant Governor,,,Over Votes,0
Escambia,PINEVIEW VOTING HOUSE,Lieutenant Governor,,,Under Votes,5
Escambia,PINEVIEW VOTING HOUSE,Secretary of State,,DEM,Heather Milam,18
Escambia,PINEVIEW VOTING HOUSE,Secretary of State,,REP,John H. Merrill,166
Escambia,PINEVIEW VOTING HOUSE,Secretary of State,,,Over Votes,0
Escambia,PINEVIEW VOTING HOUSE,Secretary of State,,,Under Votes,8
Escambia,PINEVIEW VOTING HOUSE,State Auditor,,DEM,Miranda Karrine Joseph,18
Escambia,PINEVIEW VOTING HOUSE,State Auditor,,REP,Jim Zeigler,167
Escambia,PINEVIEW VOTING HOUSE,State Auditor,,,Over Votes,0
Escambia,PINEVIEW VOTING HOUSE,State Auditor,,,Under Votes,7
Escambia,PINEVIEW VOTING HOUSE,State House,66,DEM,Susan E. Smith,20
Escambia,PINEVIEW VOTING HOUSE,State House,66,REP,Alan Baker,167
Escambia,PINEVIEW VOTING HOUSE,State House,66,,Over Votes,0
Escambia,PINEVIEW VOTING HOUSE,State House,66,,Under Votes,5
Escambia,PINEVIEW VOTING HOUSE,State Senate,22,REP,Greg Albritton,166
Escambia,PINEVIEW VOTING HOUSE,State Senate,22,,Over Votes,0
Escambia,PINEVIEW VOTING HOUSE,State Senate,22,,Under Votes,25
Escambia,PINEVIEW VOTING HOUSE,State Treasurer,,REP,John McMillan,164
Escambia,PINEVIEW VOTING HOUSE,State Treasurer,,,Over Votes,0
Escambia,PINEVIEW VOTING HOUSE,State Treasurer,,,Under Votes,28
Escambia,PINEVIEW VOTING HOUSE,Straight Party,,DEM,Alabama Democratic Party,5
Escambia,PINEVIEW VOTING HOUSE,Straight Party,,REP,Alabama Republican Party,68
Escambia,PINEVIEW VOTING HOUSE,Straight Party,,,Over Votes,0
Escambia,PINEVIEW VOTING HOUSE,Straight Party,,,Under Votes,119
Escambia,PINEVIEW VOTING HOUSE,U.S. House,1,DEM,"Robert Kennedy, Jr.",19
Escambia,PINEVIEW VOTING HOUSE,U.S. House,1,REP,Bradley Byrne,170
Escambia,PINEVIEW VOTING HOUSE,U.S. House,1,,Over Votes,0
Escambia,PINEVIEW VOTING HOUSE,U.S. House,1,,Under Votes,3
Escambia,POARCH SAIL CENTER,Attorney General,,DEM,Joseph Siegelman,105
Escambia,POARCH SAIL CENTER,Attorney General,,REP,Steve Marshall,166
Escambia,POARCH SAIL CENTER,Attorney General,,,Over Votes,0
Escambia,POARCH SAIL CENTER,Attorney General,,,Under Votes,2
Escambia,POARCH SAIL CENTER,Ballots Cast,,,Ballots Cast - Total,273
Escambia,POARCH SAIL CENTER,Commissioner of Agriculture and Industries,,REP,Rick Pate,182
Escambia,POARCH SAIL CENTER,Commissioner of Agriculture and Industries,,,Over Votes,0
Escambia,POARCH SAIL CENTER,Commissioner of Agriculture and Industries,,,Under Votes,87
Escambia,POARCH SAIL CENTER,Governor,,DEM,Walt Maddox,103
Escambia,POARCH SAIL CENTER,Governor,,REP,Kay Ivey,169
Escambia,POARCH SAIL CENTER,Governor,,,Over Votes,0
Escambia,POARCH SAIL CENTER,Governor,,,Under Votes,0
Escambia,POARCH SAIL CENTER,Lieutenant Governor,,DEM,Will Boyd,94
Escambia,POARCH SAIL CENTER,Lieutenant Governor,,REP,Will Ainsworth,173
