state,year,county,precinct,office,district,candidate,party,votes,source_file,source_sheet,source_row,duplicate_source_rows
AR,1996,ASHLEY,BEECH CREEK / HAMBURG RURAL,USP,,BOB DOLE & JACK KEMP,REP,138,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,11,1
AR,1996,ASHLEY,BEECH CREEK / HAMBURG RURAL,USP,,EARL F. DODGE & RACHEL B. KELLY,OTH,1,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,9,1
AR,1996,ASHLEY,BEECH CREEK / HAMBURG RURAL,USP,,HARRY BROWNE & JO JORGENSEN,OTH,3,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,6,1
AR,1996,ASHLEY,BEECH CREEK / HAMBURG RURAL,USP,,HOWARD PHILLIPS & HERBERT W. TITUS,OTH,1,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,14,1
AR,1996,ASHLEY,BEECH CREEK / HAMBURG RURAL,USP,,ISABELL MASTERS - PH. D. & SHIRLEY JEAN MASTERS,OTH,2,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,7,1
AR,1996,ASHLEY,BEECH CREEK / HAMBURG RURAL,USP,,MARY CAL HOLLIS & ERIC CHESTER,OTH,2,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,12,1
AR,1996,ASHLEY,BEECH CREEK / HAMBURG RURAL,USP,,MONICA MOOREHEAD & GLORIA LARIVA,OTH,2,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,16,1
AR,1996,ASHLEY,BEECH CREEK / HAMBURG RURAL,USP,,RALPH NADER & WINONA LADUKE,OTH,3,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,5,1
AR,1996,ASHLEY,BEECH CREEK / HAMBURG RURAL,USP,,ROSS PEROT & PAT CHOATE,OTH,56,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,10,1
AR,1996,ASHLEY,BEECH CREEK / HAMBURG RURAL,USS,,ATTORNEY GENERAL WINSTON BRYANT,DEM,206,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,19,1
AR,1996,ASHLEY,BEECH CREEK / HAMBURG RURAL,USS,,CONGRESSMAN TIM HUTCHINSON,REP,222,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,20,1
AR,1996,ASHLEY,BOYDELL / MONTROSE CITY / RURAL,USH,4.0,CONGRESSMAN JAY DICKEY,REP,52,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,24,1
AR,1996,ASHLEY,BOYDELL / MONTROSE CITY / RURAL,USH,4.0,VINCENT TOLLIVER,DEM,53,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,23,1
AR,1996,ASHLEY,BOYDELL / MONTROSE CITY / RURAL,USP,,BILL CLINTON & AL GORE,DEM,127,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,4,1
AR,1996,ASHLEY,BOYDELL / MONTROSE CITY / RURAL,USP,,BOB DOLE & JACK KEMP,REP,19,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,11,1
AR,1996,ASHLEY,BOYDELL / MONTROSE CITY / RURAL,USP,,HARRY BROWNE & JO JORGENSEN,OTH,2,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,6,1
AR,1996,ASHLEY,BOYDELL / MONTROSE CITY / RURAL,USP,,ROSS PEROT & PAT CHOATE,OTH,3,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,10,1
AR,1996,ASHLEY,BOYDELL / MONTROSE CITY / RURAL,USS,,ATTORNEY GENERAL WINSTON BRYANT,DEM,102,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,19,1
AR,1996,ASHLEY,BOYDELL / MONTROSE CITY / RURAL,USS,,CONGRESSMAN TIM HUTCHINSON,REP,24,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,20,1
AR,1996,ASHLEY,COOTER,USH,4.0,CONGRESSMAN JAY DICKEY,REP,108,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,24,1
AR,1996,ASHLEY,COOTER,USH,4.0,VINCENT TOLLIVER,DEM,72,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,23,1
AR,1996,ASHLEY,COOTER,USP,,BILL CLINTON & AL GORE,DEM,86,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,4,1
AR,1996,ASHLEY,COOTER,USP,,BOB DOLE & JACK KEMP,REP,61,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,11,1
AR,1996,ASHLEY,COOTER,USP,,HOWARD PHILLIPS & HERBERT W. TITUS,OTH,1,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,14,1
AR,1996,ASHLEY,COOTER,USP,,ROSS PEROT & PAT CHOATE,OTH,30,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,10,1
AR,1996,ASHLEY,COOTER,USS,,ATTORNEY GENERAL WINSTON BRYANT,DEM,98,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,19,1
AR,1996,ASHLEY,COOTER,USS,,CONGRESSMAN TIM HUTCHINSON,REP,82,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,20,1
AR,1996,ASHLEY,CROSSETT RURAL WEST,USH,4.0,CONGRESSMAN JAY DICKEY,REP,292,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,24,1
AR,1996,ASHLEY,CROSSETT RURAL WEST,USH,4.0,VINCENT TOLLIVER,DEM,189,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,23,1
AR,1996,ASHLEY,CROSSETT RURAL WEST,USP,,BILL CLINTON & AL GORE,DEM,329,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,4,1
AR,1996,ASHLEY,CROSSETT RURAL WEST,USP,,BOB DOLE & JACK KEMP,REP,167,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,11,1
AR,1996,ASHLEY,CROSSETT RURAL WEST,USP,,CHARLES E. COLLINS & ROSEMARY GIUMARRA,IND,1,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,15,1
AR,1996,ASHLEY,CROSSETT RURAL WEST,USP,,EARL F. DODGE & RACHEL B. KELLY,OTH,1,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,9,1
AR,1996,ASHLEY,CROSSETT RURAL WEST,USP,,HOWARD PHILLIPS & HERBERT W. TITUS,OTH,1,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,14,1
AR,1996,ASHLEY,CROSSETT RURAL WEST,USP,,JUSTICE RALPH FORBES & PRO-LIFE ANDERSON,OTH,2,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,13,1
AR,1996,ASHLEY,CROSSETT RURAL WEST,USP,,ROSS PEROT & PAT CHOATE,OTH,62,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,10,1
AR,1996,ASHLEY,CROSSETT RURAL WEST,USS,,ATTORNEY GENERAL WINSTON BRYANT,DEM,308,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,19,1
AR,1996,ASHLEY,CROSSETT RURAL WEST,USS,,CONGRESSMAN TIM HUTCHINSON,REP,227,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,20,1
AR,1996,ASHLEY,CROSSETT WARD 1,USH,4.0,CONGRESSMAN JAY DICKEY,REP,179,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,24,1
AR,1996,ASHLEY,CROSSETT WARD 1,USH,4.0,VINCENT TOLLIVER,DEM,310,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,23,1
AR,1996,ASHLEY,CROSSETT WARD 1,USP,,BILL CLINTON & AL GORE,DEM,535,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,4,1
AR,1996,ASHLEY,CROSSETT WARD 1,USP,,BOB DOLE & JACK KEMP,REP,68,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,11,1
AR,1996,ASHLEY,CROSSETT WARD 1,USP,,CHARLES E. COLLINS & ROSEMARY GIUMARRA,IND,1,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,15,1
AR,1996,ASHLEY,CROSSETT WARD 1,USP,,DR. JOHN HAGELIN & DR. MIKE TOMPKINS,OTH,2,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,8,1
AR,1996,ASHLEY,CROSSETT WARD 1,USP,,EARL F. DODGE & RACHEL B. KELLY,OTH,1,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,9,1
AR,1996,ASHLEY,CROSSETT WARD 1,USP,,HARRY BROWNE & JO JORGENSEN,OTH,6,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,6,1
AR,1996,ASHLEY,CROSSETT WARD 1,USP,,ISABELL MASTERS - PH. D. & SHIRLEY JEAN MASTERS,OTH,1,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,7,1
AR,1996,ASHLEY,CROSSETT WARD 1,USP,,JUSTICE RALPH FORBES & PRO-LIFE ANDERSON,OTH,1,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,13,1
AR,1996,ASHLEY,CROSSETT WARD 1,USP,,MARY CAL HOLLIS & ERIC CHESTER,OTH,3,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,12,1
AR,1996,ASHLEY,CROSSETT WARD 1,USP,,MONICA MOOREHEAD & GLORIA LARIVA,OTH,1,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,16,1
AR,1996,ASHLEY,CROSSETT WARD 1,USP,,RALPH NADER & WINONA LADUKE,OTH,3,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,5,1
AR,1996,ASHLEY,CROSSETT WARD 1,USP,,ROSS PEROT & PAT CHOATE,OTH,17,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,10,1
AR,1996,ASHLEY,CROSSETT WARD 1,USS,,ATTORNEY GENERAL WINSTON BRYANT,DEM,458,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,19,1
AR,1996,ASHLEY,CROSSETT WARD 1,USS,,CONGRESSMAN TIM HUTCHINSON,REP,105,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,20,1
AR,1996,ASHLEY,CROSSETT WARD 2,USH,4.0,CONGRESSMAN JAY DICKEY,REP,392,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,24,1
AR,1996,ASHLEY,CROSSETT WARD 2,USH,4.0,VINCENT TOLLIVER,DEM,173,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,23,1
AR,1996,ASHLEY,CROSSETT WARD 2,USP,,BILL CLINTON & AL GORE,DEM,354,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,4,1
AR,1996,ASHLEY,CROSSETT WARD 2,USP,,BOB DOLE & JACK KEMP,REP,249,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,11,1
AR,1996,ASHLEY,CROSSETT WARD 2,USP,,HARRY BROWNE & JO JORGENSEN,OTH,2,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,6,1
AR,1996,ASHLEY,CROSSETT WARD 2,USP,,MARY CAL HOLLIS & ERIC CHESTER,OTH,1,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,12,1
AR,1996,ASHLEY,CROSSETT WARD 2,USP,,RALPH NADER & WINONA LADUKE,OTH,2,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,5,1
AR,1996,ASHLEY,CROSSETT WARD 2,USP,,ROSS PEROT & PAT CHOATE,OTH,31,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,10,1
AR,1996,ASHLEY,CROSSETT WARD 2,USS,,ATTORNEY GENERAL WINSTON BRYANT,DEM,318,data/raw/southern_sos_elections/AR/1996/precinct.xls,ASHLEY,19,1
