state,year,chamber,district,heda_dem_votes,heda_rep_votes,heda_total_votes,dem_two_party_share,heda_dem_margin,precinct_fragment_rows,office,baseline_dem_votes,baseline_rep_votes,context_fragment_rows,split_context_rows,expected_context_groups,allocated_context_groups,incomplete_context_groups,baseline_dem_margin,baseline_allocation_quality,klarner_dem_votes,klarner_rep_votes,dinc,rinc,dswitch,rswitch,uncont,dontuse,bigthird,dem_candidate,rep_candidate,dem_votes,rep_votes,legislative_dem_margin,raw_overperformance_vs_baseline,incumbency_balance,contested_two_party,model_eligible_permissive,model_eligible,heda_dem_vote_delta,heda_rep_vote_delta,result_source,baseline_source
MO,2004,house,36,7593.0,8049.0,15642.0,0.4854238588415803,-0.0291522823168392,21,USP,7395.6517867983375,8279.167644533261,21.0,4.0,21.0,21.0,0.0,-5.636529732322843,includes_turnout_share_allocation,7593.0,8049.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"kelly, gary","nance, bob",7593.0,8049.0,-2.915228231683928,2.7213015006389147,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,37,11025.0,,12089.0,,,42,USP,11433.0,1522.0,42.0,0.0,42.0,42.0,0.0,76.50328058664608,whole_precincts,11025.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"sandersbrooks, sharon",,11025.0,0.0,100.0,23.496719413353915,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,38,8919.0,8348.0,17267.0,0.5165344298372618,0.0330688596745236,13,USP,8316.981861465329,9396.048895646269,13.0,2.0,13.0,13.0,0.0,-6.091939030522519,includes_turnout_share_allocation,8919.0,8348.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"bishop, dan","silvey, ryan",8919.0,8348.0,3.3068859674523656,9.398824997974884,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,39,14346.0,,14346.0,,,38,USP,13475.0,4357.0,38.0,0.0,38.0,38.0,0.0,51.13279497532526,whole_precincts,14346.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"low, beth",,14346.0,0.0,100.0,48.86720502467474,0.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,40,6296.0,,6296.0,,,32,USP,5434.0,2273.0,32.0,0.0,32.0,32.0,0.0,41.014661995588426,whole_precincts,6296.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"burnett, john p",,6296.0,0.0,100.0,58.985338004411574,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,41,10078.0,,10078.0,,,41,USP,9624.445695364238,1548.5652317880795,41.0,1.0,41.0,41.0,0.0,72.28025208451551,includes_turnout_share_allocation,10078.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"curls, melba j",,10078.0,0.0,100.0,27.71974791548449,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,42,12852.0,,12852.0,,,47,USP,12148.046578366446,2440.321081677704,47.0,2.0,47.0,47.0,0.0,66.54428872996584,includes_turnout_share_allocation,12852.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"hughes, leonard (jonas), iv 2",,12852.0,0.0,100.0,33.45571127003416,0.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,43,13653.0,,13653.0,,,40,USP,12768.436865342162,2526.006732891832,40.0,2.0,40.0,40.0,0.0,66.96830823994796,includes_turnout_share_allocation,13653.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"bland, craig c",,13653.0,0.0,100.0,33.03169176005204,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,44,14547.0,,14547.0,,,42,USP,12679.0,6526.0,42.0,1.0,42.0,42.0,0.0,32.0385316323874,includes_turnout_share_allocation,14547.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"lowe, jenee",,14547.0,0.0,100.0,67.96146836761261,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,45,11705.0,4560.0,16265.0,0.7196434060866892,0.4392868121733784,43,USP,9653.838189845475,7067.140507726269,43.0,2.0,43.0,43.0,0.0,15.46977440079421,includes_turnout_share_allocation,11705.0,4560.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"jolly, cathy","amerine, gary",11705.0,4560.0,43.92868121733784,28.45890681654363,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,46,11498.0,6683.0,18181.0,0.6324184588306474,0.2648369176612947,40,USP,10303.696467991169,8365.9266004415,40.0,1.0,40.0,40.0,0.0,10.379266150403035,includes_turnout_share_allocation,11498.0,6683.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"meiners, kate","brax, jon",11498.0,6683.0,26.483691766129475,16.10442561572644,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,47,,16011.0,16011.0,,,29,USP,7877.226490066225,11762.575496688742,29.0,1.0,29.0,29.0,0.0,-19.783035537948837,includes_turnout_share_allocation,0.0,16011.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"johnson, robert t (bob)",0.0,16011.0,-100.0,-80.21696446205117,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,48,8787.0,9851.0,18638.0,0.471456164824552,-0.057087670350896,45,USP,9432.991611479029,9708.719426048565,45.0,5.0,45.0,45.0,0.0,-1.440455422344262,includes_turnout_share_allocation,8787.0,9851.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"sager, mike","kraus, will",8787.0,9851.0,-5.708767035089602,-4.26831161274534,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,49,12902.0,,12902.0,,,35,USP,9055.822958057395,8402.552097130243,35.0,4.0,35.0,35.0,0.0,3.7418766572610505,includes_turnout_share_allocation,12902.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"young, terry",,12902.0,0.0,100.0,96.25812334273895,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,50,12526.0,,12526.0,,,42,USP,11621.0,2972.0,42.0,1.0,42.0,42.0,0.0,59.26814225998766,includes_turnout_share_allocation,12526.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"brown, michael r",,12526.0,0.0,100.0,40.73185774001234,0.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,51,8411.0,3853.0,12533.0,0.6858284409654273,0.3716568819308545,30,USP,7120.747682119205,5742.665894039736,30.0,1.0,30.0,30.0,0.0,10.713188843073562,includes_turnout_share_allocation,8411.0,3853.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"salva, ray","anway, david",8411.0,3853.0,37.16568819308545,26.45249935001189,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,52,10301.0,9627.0,19928.0,0.516910879164994,0.0338217583299879,37,USP,9602.652538631346,10798.77306843267,37.0,1.0,37.0,37.0,0.0,-5.862926213289557,includes_turnout_share_allocation,10301.0,9627.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"levota, paul","torpey, noel",10301.0,9627.0,3.382175832998796,9.245102046288354,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,53,9879.0,,14055.0,,,32,USP,7769.171081677704,8293.69591611479,32.0,1.0,32.0,32.0,0.0,-3.265449651728864,includes_turnout_share_allocation,9879.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"dougherty, curt",,9879.0,0.0,100.0,103.26544965172886,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,54,,15995.0,15995.0,,,31,USP,8103.794260485651,11879.986975717438,31.0,1.0,31.0,31.0,0.0,-18.89628729717451,includes_turnout_share_allocation,0.0,15995.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"dusenberg, gary",0.0,15995.0,-100.0,-81.10371270282549,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,55,6789.0,11583.0,18372.0,0.3695297191378184,-0.2609405617243631,40,USP,7766.872040618102,10973.154369094922,40.0,6.0,40.0,36.0,4.0,-17.109273265564838,partial_unresolved,6789.0,11583.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"ultican, lanna","pratt, bryan",6789.0,11583.0,-26.094056172436318,-8.98478290687148,-1.0,True,True,False,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,56,,17293.0,17293.0,,,40,USP,7801.18233995585,13366.783002207505,40.0,1.0,40.0,40.0,0.0,-26.29256318350932,includes_turnout_share_allocation,0.0,17293.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"yates, brian",0.0,17293.0,-100.0,-73.70743681649068,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,57,12973.0,,12973.0,,,40,USP,13190.0,471.0,40.0,0.0,40.0,40.0,0.0,93.1044579459776,whole_precincts,12973.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"elamin, yaphett",,12973.0,0.0,100.0,6.8955420540224,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,58,11945.0,,11945.0,,,45,USP,12027.0,1897.0,45.0,4.0,45.0,44.0,1.0,72.75208273484631,partial_unresolved,11945.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"hubbard, rodney r",,11945.0,0.0,100.0,27.24791726515369,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,59,9035.0,,10115.0,,,37,USP,9175.0,1914.0,37.0,0.0,37.0,37.0,0.0,65.47930381459103,whole_precincts,9035.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"oxford, jeanette m",,9035.0,0.0,100.0,34.520696185408966,0.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,60,13486.0,,13486.0,,,44,USP,13805.0,407.0,44.0,0.0,44.0,44.0,0.0,94.27244582043343,whole_precincts,13486.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"boykins, amber (holly)",,13486.0,0.0,100.0,5.727554179566567,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,61,13190.0,,13190.0,,,42,USP,13280.0,598.0,42.0,0.0,42.0,42.0,0.0,91.38204352212135,whole_precincts,13190.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"johnson, connie (lajoyce)",,13190.0,0.0,100.0,8.61795647787865,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,62,5661.0,11594.0,17255.0,0.3280788177339901,-0.3438423645320197,19,USP,5352.666668886006,12389.182725240416,19.0,7.0,19.0,18.0,1.0,-39.66055567287085,partial_unresolved,5661.0,11594.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"tuia, sae","wood, dennis f",5661.0,11594.0,-34.38423645320197,5.276319219668878,-1.0,True,True,False,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,63,11001.0,1916.0,12917.0,0.8516683440427344,0.7033366880854688,50,USP,11490.0,2022.0,50.0,3.0,50.0,49.0,1.0,70.07104795737122,partial_unresolved,11001.0,1916.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"wrightjones, robin","chance, sandra",11001.0,1916.0,70.33366880854688,0.2626208511756545,1.0,True,True,False,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,64,11738.0,2878.0,14616.0,0.8030925013683634,0.6061850027367269,46,USP,11837.0,3449.0,46.0,1.0,46.0,46.0,0.0,54.873740677744344,includes_turnout_share_allocation,11738.0,2878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"storch, rachel","verde, patricia",11738.0,2878.0,60.61850027367269,5.744759595928343,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,65,11630.0,5215.0,16845.0,0.6904125853368952,0.3808251706737904,40,USP,10398.0,7429.0,40.0,0.0,40.0,40.0,0.0,16.65451281763617,whole_precincts,11630.0,5215.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"kratky, fred","zoellner, christopher j",11630.0,5215.0,38.082517067379044,21.428004249742873,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,66,9959.0,4690.0,14649.0,0.6798416274148406,0.3596832548296812,29,USP,8990.0,6390.0,29.0,0.0,29.0,29.0,0.0,16.90507152145644,whole_precincts,9959.0,4690.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"vogt, michael","weiter, robert a",9959.0,4690.0,35.96832548296812,19.06325396151168,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,67,10299.0,,11342.0,,,32,USP,9860.0,3052.0,32.0,0.0,32.0,32.0,0.0,52.726146220570016,whole_precincts,10299.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"daus, mike",,10299.0,0.0,100.0,47.273853779429984,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,68,,11271.0,11271.0,,,21,USP,4253.772706990838,9660.258361091222,21.0,2.0,21.0,21.0,0.0,-38.8563574973074,includes_turnout_share_allocation,0.0,11271.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,"sater, david",0.0,11271.0,-100.0,-61.1436425026926,0.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,69,12511.0,,12964.0,,,19,USP,11560.0,1972.0,19.0,0.0,19.0,19.0,0.0,70.85427135678393,whole_precincts,12511.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"walsh, gina m",,12511.0,0.0,100.0,29.145728643216074,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,70,13808.0,,14450.0,,,16,USP,13250.0,1881.0,16.0,0.0,16.0,16.0,0.0,75.13713568171303,whole_precincts,13808.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"bowman, john l",,13808.0,0.0,100.0,24.862864318286967,0.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,71,13382.0,,13382.0,,,24,USP,12586.0,1926.0,24.0,0.0,24.0,24.0,0.0,73.45644983461962,whole_precincts,13382.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"haywood, esther j",,13382.0,0.0,100.0,26.54355016538038,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,72,15497.0,,15497.0,,,21,USP,14939.0,2257.0,21.0,0.0,21.0,21.0,0.0,73.74970923470575,whole_precincts,15497.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"chappellenadal, maria n",,15497.0,0.0,100.0,26.250290765294253,0.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,73,13102.0,5948.0,19050.0,0.6877690288713911,0.3755380577427821,18,USP,12652.0,7221.0,18.0,0.0,18.0,18.0,0.0,27.328536204901123,whole_precincts,13102.0,5948.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"donnelly, margaret","novelly, jared j",13102.0,5948.0,37.55380577427822,10.225269569377094,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,74,15401.0,,15401.0,,,16,USP,12244.0,6501.0,16.0,0.0,16.0,16.0,0.0,30.63750333422246,whole_precincts,15401.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"george, thomas (tom)",,15401.0,0.0,100.0,69.36249666577754,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,75,12522.0,,15042.0,,,24,USP,10390.0,7249.0,24.0,0.0,24.0,24.0,0.0,17.807131923578435,whole_precincts,12522.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"darrough, bruce d",,12522.0,0.0,100.0,82.19286807642156,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,76,9972.0,5292.0,15264.0,0.6533018867924528,0.3066037735849056,26,USP,9342.0,6245.0,26.0,0.0,26.0,26.0,0.0,19.86912170398409,whole_precincts,9972.0,5292.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"spreng, michael j","wansing, jeanette",9972.0,5292.0,30.660377358490567,10.791255654506479,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,77,11359.0,,11359.0,,,20,USP,9224.0,4784.0,20.0,0.0,20.0,20.0,0.0,31.6961736150771,whole_precincts,11359.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"corcoran, michael g",,11359.0,0.0,100.0,68.3038263849229,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,78,10938.0,4793.0,15731.0,0.6953149831542813,0.3906299663085627,21,USP,8723.0,7192.0,21.0,0.0,21.0,21.0,0.0,9.61985548224945,whole_precincts,10938.0,4793.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"zweifel, clint","vrugtman, rosanne",10938.0,4793.0,39.06299663085627,29.44314114860682,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,79,10325.0,7159.0,17484.0,0.5905399222145962,0.1810798444291924,34,USP,9316.0,8501.0,34.0,0.0,34.0,34.0,0.0,4.574282988157377,whole_precincts,10325.0,7159.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"liese, albert j (al)","fitzgerald, kathryn s",10325.0,7159.0,18.10798444291924,13.53370145476186,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,80,14418.0,,15324.0,,,26,USP,13379.0,3211.0,26.0,0.0,26.0,26.0,0.0,61.28993369499699,whole_precincts,14418.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"hoskins, theodore (ted)",,14418.0,0.0,100.0,38.71006630500301,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,81,14438.0,,14438.0,,,18,USP,13389.0,2374.0,18.0,0.0,18.0,18.0,0.0,69.87883017192159,whole_precincts,14438.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"walton, juanita h",,14438.0,0.0,100.0,30.121169828078408,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,82,11207.0,8358.0,19565.0,0.5728085867620751,0.1456171735241502,27,USP,10074.0,9764.0,27.0,0.0,27.0,27.0,0.0,1.5626575259602782,whole_precincts,11207.0,8358.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"page, sam","bomkamp, diann",11207.0,8358.0,14.561717352415027,12.999059826454749,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,83,13631.0,,13631.0,,,20,USP,11158.0,6200.0,20.0,1.0,20.0,19.0,1.0,28.56319852517571,partial_unresolved,13631.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"fraser, barbara",,13631.0,0.0,100.0,71.43680147482429,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,84,,16743.0,16743.0,,,25,USP,5840.0,14944.0,25.0,1.0,25.0,24.0,1.0,-43.80292532717475,partial_unresolved,0.0,16743.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"icet, allen",0.0,16743.0,-100.0,-56.19707467282525,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,85,8767.0,9047.0,18006.0,0.4921410126866509,-0.0157179746266981,29,USP,9048.0,9078.0,29.0,1.0,29.0,28.0,1.0,-0.16550810989738496,partial_unresolved,8767.0,9047.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"wagener, jeff","lembke, jim",8767.0,9047.0,-1.5717974626698104,-1.4062893527724254,-1.0,True,True,False,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,86,,15884.0,15884.0,,,19,USP,8208.0,12608.0,19.0,1.0,19.0,18.0,1.0,-21.13758647194466,partial_unresolved,0.0,15884.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"cunningham, jane",0.0,15884.0,-100.0,-78.86241352805534,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,87,8131.0,13020.0,21549.0,0.3844262682615479,-0.2311474634769041,29,USP,9175.0,12983.0,29.0,1.0,29.0,28.0,1.0,-17.18566657640581,partial_unresolved,8131.0,13020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"morton, marilyn","muschany, t scott",8131.0,13020.0,-23.114746347690417,-5.929079771284606,0.0,True,True,False,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,88,,14777.0,14777.0,,,21,USP,7131.0,11954.0,21.0,1.0,21.0,20.0,1.0,-25.271155357610688,partial_unresolved,0.0,14777.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"saintonge, neal c",0.0,14777.0,-100.0,-74.7288446423893,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
MO,2004,house,89,,15380.0,15380.0,,,20,USP,6060.0,13336.0,20.0,1.0,20.0,19.0,1.0,-37.512889255516605,partial_unresolved,0.0,15380.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"jackson, jack c, jr",0.0,15380.0,-100.0,-62.487110744483395,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
