state,year,chamber,district,dem_votes,rep_votes,dem_margin,dem_win,incumbency_balance,result_source,prior_pres_margin,presidential_source,national_swing,environment_baseline_margin,nonwhite_share,college_share,white_college_share,acs_vintage,demographics_source,swing_x_nonwhite,swing_x_white_college,baseline_error,primary_calibration_eligible,incumbency_model_ready,open_seat,gap,dem_candidate_id,rep_candidate_id,prior_quality_differential,prior_quality_available,demographic_type
TX,2020,lower,89.0,37837.0,58102.0,-21.122796777118797,0,-1.0,Klarner SLER contest file,-22.95591826243413,Daily Kos 2016 presidential results by 2010-plan district,2.31,-20.645918262434133,0.43430696270748,0.4511350298046015,0.4755127721152636,2020,ACS 2020 5-year direct SLD tabulation,1.0032490838542787,1.098434503586259,-0.4768785146846603,True,True,0.0,-0.4768785146846639,RAY ASH,CANDY NOBLE,-1.2017607998192652,1,high_white_college
TX,2020,lower,90.0,25329.0,9656.0,44.79919965699585,1,1.0,Klarner SLER contest file,53.48525469168901,Daily Kos 2016 presidential results by 2010-plan district,2.31,55.79525469168901,0.8754527607215529,0.1086419242422675,0.3105518650996423,2020,ACS 2020 5-year direct SLD tabulation,2.0222958772667874,0.7173748083801736,-10.996055034693155,True,True,0.0,-10.996055034693157,RAMON ROMERO,ELVA CAMACHO,0.0,0,majority_nonwhite
TX,2020,lower,91.0,25521.0,45108.0,-27.732234634498575,0,-1.0,Klarner SLER contest file,-30.9415394879493,Daily Kos 2016 presidential results by 2010-plan district,2.31,-28.6315394879493,0.4172906048441658,0.2712884093365215,0.3026000368799557,2020,ACS 2020 5-year direct SLD tabulation,0.963941297190023,0.6990060851926977,0.8993048534507224,True,True,0.0,0.899304853450726,JEROMEY SIMS,STEPHANIE KLICK,-1.1539460903798844,1,other
TX,2020,lower,92.0,36996.0,39875.0,-3.745235524450053,0,0.0,Klarner SLER contest file,-14.126520983362306,Daily Kos 2016 presidential results by 2010-plan district,2.31,-11.816520983362306,0.4939097740154088,0.3679502985471511,0.3901386308417893,2020,ACS 2020 5-year direct SLD tabulation,1.1409315779755944,0.9012202372445332,8.071285458912254,True,True,1.0,8.071285458912254,JEFF WHITFIELD,JEFF CASON,0.0,0,high_white_college
TX,2020,lower,93.0,38339.0,45876.0,-8.949712046547527,0,-1.0,Klarner SLER contest file,-14.442575762476151,Daily Kos 2016 presidential results by 2010-plan district,2.31,-12.13257576247615,0.5045950783213612,0.3716918134699614,0.4437236279670684,2020,ACS 2020 5-year direct SLD tabulation,1.1656146309223443,1.025001580603928,3.182863715928624,True,True,0.0,3.182863715928624,LYDIA BEAN,MATT KRAUSE,0.10716055328323915,1,majority_nonwhite
TX,2020,lower,94.0,34757.0,38602.0,-5.241347346610505,0,-1.0,Klarner SLER contest file,-13.436610812519756,Daily Kos 2016 presidential results by 2010-plan district,2.31,-11.126610812519756,0.4711807467476486,0.3646075798269173,0.4172949325555961,2020,ACS 2020 5-year direct SLD tabulation,1.0884275249870683,0.963951294203427,5.885263465909251,True,True,0.0,5.885263465909251,ALISA SIMMONS,TONY TINDERHOLT,-0.43566208576724663,1,high_white_college
TX,2020,lower,96.0,40550.0,45053.0,-5.260329661343644,0,0.0,Klarner SLER contest file,-11.186932849364794,Daily Kos 2016 presidential results by 2010-plan district,2.31,-8.876932849364794,0.5239943473439386,0.3274661752429554,0.3480593942957953,2020,ACS 2020 5-year direct SLD tabulation,1.2104269423644982,0.8040172008232872,3.616603188021149,True,True,1.0,3.6166031880211493,JOE DRAGO,DAVID COOK,0.0,0,majority_nonwhite
TX,2020,lower,97.0,37707.0,43852.0,-7.534422933091382,0,-1.0,Klarner SLER contest file,-9.829207777970112,Daily Kos 2016 presidential results by 2010-plan district,2.31,-7.519207777970111,0.4412033727238319,0.4107622672893609,0.4977647013870314,2020,ACS 2020 5-year direct SLD tabulation,1.0191797909920517,1.1498364602040425,-0.0152151551212709,True,True,0.0,-0.015215155121270918,ELIZABETH BECK,CRAIG GOLDMAN,-1.2358877289450685,1,high_white_college
TX,2020,lower,98.0,33867.0,71459.0,-35.69109241782656,0,-1.0,Klarner SLER contest file,-37.416968253241095,Daily Kos 2016 presidential results by 2010-plan district,2.31,-35.10696825324109,0.2994579677747995,0.5638676844783715,0.5831325791073299,2020,ACS 2020 5-year direct SLD tabulation,0.6917479055597868,1.347036257737932,-0.584124164585468,True,True,0.0,-0.584124164585468,DEBRA EDMONDSON,GIOVANNI CAPRIGLIONE,-2.18265154963764,1,high_white_college
TX,2020,lower,102.0,37219.0,31785.0,7.87490580256217,1,1.0,Klarner SLER contest file,9.52997204679573,Daily Kos 2016 presidential results by 2010-plan district,2.31,11.839972046795731,0.6060498925975326,0.4474375080530859,0.6003846018136269,2020,ACS 2020 5-year direct SLD tabulation,1.3999752519003004,1.3868884301894782,-3.9650662442335607,True,True,0.0,-3.9650662442335616,ANAMARIA RAMOS,LINDA KOOP,-5.028526245198405,1,majority_nonwhite
TX,2020,lower,103.0,37908.0,12934.0,49.12080563313796,1,1.0,Klarner SLER contest file,51.22163825150622,Daily Kos 2016 presidential results by 2010-plan district,2.31,53.53163825150622,0.7487467944320736,0.3245304414489235,0.5572397775197115,2020,ACS 2020 5-year direct SLD tabulation,1.72960509513809,1.2872238860705336,-4.410832618368268,True,True,0.0,-4.410832618368261,RAFAEL M ANCHIA,JERRY FORTENBERRY,-0.5034138674280548,1,majority_nonwhite
TX,2020,lower,105.0,31502.0,24087.0,13.338969940096062,1,1.0,Klarner SLER contest file,8.53699085619285,Daily Kos 2016 presidential results by 2010-plan district,2.31,10.84699085619285,0.762288375605765,0.2582928802588997,0.3448598881246152,2020,ACS 2020 5-year direct SLD tabulation,1.7608861476493172,0.7966263415678612,2.491979083903212,True,True,0.0,2.491979083903212,THRESA TERRY MEZA,GERSON HERNANDEZ,-1.3353930739851871,1,majority_nonwhite
TX,2020,lower,106.0,52257.0,73692.0,-17.018793321106163,0,-1.0,Klarner SLER contest file,-23.87020620543457,Daily Kos 2016 presidential results by 2010-plan district,2.31,-21.56020620543457,0.4151837225863205,0.4936956052860149,0.4900118928159958,2020,ACS 2020 5-year direct SLD tabulation,0.9590743991744004,1.1319274724049502,4.541412884328409,True,True,0.0,4.541412884328409,JENNIFER SKIDONENKO,JARED PATTERSON,0.24362851020584664,1,high_white_college
TX,2020,lower,107.0,34940.0,26906.0,12.990330821718462,1,1.0,Klarner SLER contest file,8.974980692206834,Daily Kos 2016 presidential results by 2010-plan district,2.31,11.284980692206837,0.6607031936384646,0.2631236171579473,0.3960605066819709,2020,ACS 2020 5-year direct SLD tabulation,1.5262243773048534,0.9148997704353528,1.7053501295116271,True,True,0.0,1.7053501295116256,VICTORIA NEAVE,SAMUEL SMITH,-0.26238947012659963,1,majority_nonwhite
TX,2020,lower,108.0,48590.0,50229.0,-1.6585879233750596,0,-1.0,Klarner SLER contest file,6.308001322112328,Daily Kos 2016 presidential results by 2010-plan district,2.31,8.618001322112328,0.3319551600849485,0.6997367135136712,0.7823686234839144,2020,ACS 2020 5-year direct SLD tabulation,0.766816419796231,1.8072715202478424,-10.276589245487386,True,True,0.0,-10.276589245487386,JOANNA CATTANACH,MORGAN MEYER,-6.434170758863728,1,high_white_college
TX,2020,lower,109.0,64145.0,12880.0,66.5563128854268,1,1.0,Klarner SLER contest file,65.13231485879776,Daily Kos 2016 presidential results by 2010-plan district,2.31,67.44231485879776,0.8800929922922496,0.2201187700256664,0.2774335818544576,2020,ACS 2020 5-year direct SLD tabulation,2.0330148121950966,0.640871574083797,-0.8860019733709521,True,True,0.0,-0.8860019733709521,CARL SHERMAN,DR E ALLEN,0.0,0,majority_nonwhite
TX,2020,lower,112.0,33537.0,33759.0,-0.3298858773181169,0,-1.0,Klarner SLER contest file,1.1810810322720466,Daily Kos 2016 presidential results by 2010-plan district,2.31,3.4910810322720467,0.6507882184338303,0.3115490330813782,0.4076815006826681,2020,ACS 2020 5-year direct SLD tabulation,1.503320784582148,0.9417442665769634,-3.820966909590164,True,True,0.0,-3.8209669095901635,BRANDY K CHAMBERS,ANGIE C CHENBUTTON,-4.775193699550272,1,majority_nonwhite
TX,2020,lower,113.0,35627.0,33194.0,3.535258133418578,1,1.0,Klarner SLER contest file,1.8987115885649,Daily Kos 2016 presidential results by 2010-plan district,2.31,4.2087115885649,0.6708339116230904,0.238851692506131,0.2818282073275334,2020,ACS 2020 5-year direct SLD tabulation,1.5496263358493387,0.6510231589266021,-0.6734534551463214,True,True,0.0,-0.6734534551463218,RHETTA ANDREWSBOWERS,WILL DOUGLAS,-0.30284029134095913,1,majority_nonwhite
TX,2020,lower,114.0,42842.0,37014.0,7.298136645962733,1,1.0,Klarner SLER contest file,8.928122550976648,Daily Kos 2016 presidential results by 2010-plan district,2.31,11.238122550976648,0.514998885433142,0.4979820167671224,0.6754454350876695,2020,ACS 2020 5-year direct SLD tabulation,1.189647425350558,1.560278955052517,-3.939985905013915,True,True,0.0,-3.9399859050139154,JOHN TURNER,LUISA DELROSAL,-0.9792998148725891,1,majority_nonwhite
TX,2020,lower,115.0,40961.0,31026.0,13.801102976926389,1,1.0,Klarner SLER contest file,7.905316362787124,Daily Kos 2016 presidential results by 2010-plan district,2.31,10.215316362787124,0.6719665104554798,0.5060626909618188,0.555356586733105,2020,ACS 2020 5-year direct SLD tabulation,1.5522426391521584,1.2828737153534724,3.5857866141392645,True,True,0.0,3.5857866141392645,JULIE JOHNSON,KARYN BROWNLEE,-0.15208278714109236,1,majority_nonwhite
TX,2020,lower,116.0,41426.0,18510.0,38.23411639081687,1,1.0,Klarner SLER contest file,32.632475806173055,Daily Kos 2016 presidential results by 2010-plan district,2.31,34.94247580617306,0.7700743081442714,0.3101421668834789,0.4045340351716712,2020,ACS 2020 5-year direct SLD tabulation,1.7788716518132668,0.9344736212465604,3.2916405846438157,True,True,0.0,3.2916405846438153,TREY MARTINEZFISCHER,ROBERT LITOFF,0.47231150448036274,1,majority_nonwhite
TX,2020,lower,117.0,50092.0,37711.0,14.100884935594456,1,1.0,Klarner SLER contest file,11.09532952563993,Daily Kos 2016 presidential results by 2010-plan district,2.31,13.40532952563993,0.7703585445962142,0.2696957619237412,0.394807178312333,2020,ACS 2020 5-year direct SLD tabulation,1.7795282380172548,0.9120045819014893,0.695555409954526,True,True,0.0,0.695555409954526,PHILIP CORTEZ,CARLOS A RAYMOND,-0.647231276773391,1,majority_nonwhite
TX,2020,lower,118.0,33230.0,23376.0,17.408048616754407,1,1.0,Klarner SLER contest file,15.172021197483238,Daily Kos 2016 presidential results by 2010-plan district,2.31,17.48202119748324,0.7963679057292733,0.1511751775448089,0.2597724775844349,2020,ACS 2020 5-year direct SLD tabulation,1.8396098622346213,0.6000744232200446,-0.0739725807288316,True,True,0.0,-0.07397258072883162,LEO PACHECO,ADAM SALYER,-1.3382903765284713,1,majority_nonwhite
TX,2020,lower,119.0,37574.0,21154.0,27.95940607546656,1,0.0,Klarner SLER contest file,24.05207888081764,Daily Kos 2016 presidential results by 2010-plan district,2.31,26.362078880817634,0.7957768553948592,0.1667737354611847,0.2581371617579788,2020,ACS 2020 5-year direct SLD tabulation,1.838244535962125,0.596296843660931,1.5973271946489227,True,True,1.0,1.5973271946489263,ELIZABETH LIZ CAMPOS,GEORGE B GARZA,0.0,0,majority_nonwhite
TX,2020,lower,120.0,40004.0,18830.0,35.98939388788796,1,1.0,Klarner SLER contest file,31.4116794301462,Daily Kos 2016 presidential results by 2010-plan district,2.31,33.7216794301462,0.7737269173743092,0.2041921749426851,0.3079358986661549,2020,ACS 2020 5-year direct SLD tabulation,1.7873091791346545,0.7113319259188178,2.2677144577417536,True,True,0.0,2.2677144577417536,BARBARA GERVINHAWKINS,RONALD PAYNE,-0.47717905769946967,1,majority_nonwhite
TX,2020,lower,121.0,43863.0,50367.0,-6.902260426615728,0,-1.0,Klarner SLER contest file,-8.271005524137703,Daily Kos 2016 presidential results by 2010-plan district,2.31,-5.961005524137702,0.5192645202344175,0.4144470805914917,0.507669525858456,2020,ACS 2020 5-year direct SLD tabulation,1.1995010417415044,1.1727166047330335,-0.9412549024780256,True,True,0.0,-0.9412549024780255,CELINA D MONTOYA,STEVE ALLISON,-3.313942351924046,1,majority_nonwhite
TX,2020,lower,122.0,50195.0,74149.0,-19.264299041369107,0,-1.0,Klarner SLER contest file,-20.118308859908147,Daily Kos 2016 presidential results by 2010-plan district,2.31,-17.80830885990815,0.471628208379117,0.5838702336760963,0.6239146645096875,2020,ACS 2020 5-year direct SLD tabulation,1.0894611613557603,1.441242875017378,-1.4559901814609582,True,True,0.0,-1.4559901814609582,CLAIRE BARNETT,LYLE LARSON,-5.007381822493835,1,high_white_college
TX,2020,lower,126.0,34538.0,39457.0,-6.647746469356037,0,-1.0,Klarner SLER contest file,-9.943334036922174,Daily Kos 2016 presidential results by 2010-plan district,2.31,-7.633334036922173,0.6679424527536701,0.344181803759816,0.4593257161248793,2020,ACS 2020 5-year direct SLD tabulation,1.542947065860978,1.0610424042484712,0.985587567566136,True,True,0.0,0.9855875675661361,NATALI HURTADO,E SAM HARLESS,-3.006800432399396,1,majority_nonwhite
TX,2020,lower,128.0,22569.0,48831.0,-36.78151260504202,0,-1.0,Klarner SLER contest file,-39.375450476876914,Daily Kos 2016 presidential results by 2010-plan district,2.31,-37.06545047687691,0.5199262072239244,0.1858366332074776,0.2216455502976644,2020,ACS 2020 5-year direct SLD tabulation,1.2010295386872654,0.5120012211876047,0.2839378718348939,True,True,0.0,0.28393787183489394,MARY E WILLIAMS,BRISCOE CAIN,0.0,0,majority_nonwhite
TX,2020,lower,129.0,34823.0,49972.0,-17.865440179255852,0,-1.0,Klarner SLER contest file,-15.276842633049217,Daily Kos 2016 presidential results by 2010-plan district,2.31,-12.966842633049216,0.5172565387345205,0.3958425301128839,0.4499143076650316,2020,ACS 2020 5-year direct SLD tabulation,1.1948626044767423,1.039302050706223,-4.898597546206638,True,True,0.0,-4.898597546206636,KAYLA ALIX,DENNIS PAUL,-1.4847371600309924,1,majority_nonwhite
TX,2020,lower,130.0,32229.0,71722.0,-37.99193850949005,0,-1.0,Klarner SLER contest file,-40.10631212846254,Daily Kos 2016 presidential results by 2010-plan district,2.31,-37.79631212846254,0.445258083396255,0.4214131243524397,0.4607776770655254,2020,ACS 2020 5-year direct SLD tabulation,1.028546172645349,1.0643964340213636,-0.1956263810275089,True,True,0.0,-0.19562638102750896,BRYAN J HENRY,TOM OLIVERSON,-1.4185359455562452,1,high_white_college
TX,2020,lower,132.0,48514.0,52299.0,-3.754476109231944,0,1.0,Klarner SLER contest file,-4.360439815486384,Daily Kos 2016 presidential results by 2010-plan district,2.31,-2.050439815486384,0.6344335270781438,0.3802812554016347,0.4256805698074485,2020,ACS 2020 5-year direct SLD tabulation,1.4655414475505122,0.983322116255206,-1.7040362937455606,True,True,0.0,-1.7040362937455598,GINA CALANNI,MIKE SCHOFIELD,-0.8738928234788794,1,majority_nonwhite
TX,2020,lower,133.0,36550.0,50785.0,-16.29930726512853,0,-1.0,Klarner SLER contest file,-13.402697596305234,Daily Kos 2016 presidential results by 2010-plan district,2.31,-11.092697596305234,0.4510678135296034,0.6591105540669029,0.7245275911858874,2020,ACS 2020 5-year direct SLD tabulation,1.041966649253384,1.6736587356394,-5.206609668823296,True,True,0.0,-5.206609668823296,SANDRA G MOORE,JIM MURPHY,-2.2745446733087347,1,high_white_college
TX,2020,lower,134.0,56895.0,51960.0,4.533553810114372,1,-1.0,Klarner SLER contest file,15.479126299101637,Daily Kos 2016 presidential results by 2010-plan district,2.31,17.789126299101635,0.3707790020213229,0.7779248884348621,0.8023556301413584,2020,ACS 2020 5-year direct SLD tabulation,0.8564994946692559,1.8534415056265376,-13.255572488987262,True,True,0.0,-13.255572488987262,ANN JOHNSON,SARAH DAVIS,-7.025724335707322,1,high_white_college
TX,2020,lower,135.0,36760.0,36460.0,0.4097241190931439,1,1.0,Klarner SLER contest file,-2.0777713290771938,Daily Kos 2016 presidential results by 2010-plan district,2.31,0.2322286709228063,0.6727145955996281,0.3460680556214702,0.4150071964082404,2020,ACS 2020 5-year direct SLD tabulation,1.553970715835141,0.9586666237030352,0.1774954481703376,True,True,0.0,0.17749544817033758,JON E ROSENTHAL,JUSTIN RAY,-0.2477835015201676,1,majority_nonwhite
TX,2020,lower,136.0,53887.0,43533.0,10.628207760213508,1,1.0,Klarner SLER contest file,2.524755637896892,Daily Kos 2016 presidential results by 2010-plan district,2.31,4.834755637896892,0.4173000161509886,0.4691850302217667,0.474761519437448,2020,ACS 2020 5-year direct SLD tabulation,0.9639630373087836,1.0966991099005048,5.793452122316616,True,True,0.0,5.793452122316616,JOHN H BUCY,MIKE GUEVARA,0.2789811391937831,1,high_white_college
TX,2020,lower,138.0,30982.0,33081.0,-3.2764622324898927,0,0.0,Klarner SLER contest file,0.0697215013363283,Daily Kos 2016 presidential results by 2010-plan district,2.31,2.3797215013363284,0.6953696357346029,0.3554095259010245,0.5040744523890591,2020,ACS 2020 5-year direct SLD tabulation,1.6063038585469327,1.164411985018727,-5.6561837338262215,True,True,1.0,-5.6561837338262215,AKILAH BACY,LACEY HULL,0.0,0,majority_nonwhite
TX,2020,lower,142.0,42127.0,14213.0,49.54561590344338,1,1.0,Klarner SLER contest file,55.23237851436642,Daily Kos 2016 presidential results by 2010-plan district,2.31,57.54237851436642,0.8716948306301762,0.1853981242421493,0.3041182118852021,2020,ACS 2020 5-year direct SLD tabulation,2.013615058755707,0.7025130694548168,-7.996762610923042,True,True,0.0,-7.996762610923042,HAROLD V DUTTON,JASON ROWE,0.0,0,majority_nonwhite
TX,2020,lower,144.0,17516.0,13528.0,12.846282695528927,1,1.0,Klarner SLER contest file,19.37829485548082,Daily Kos 2016 presidential results by 2010-plan district,2.31,21.68829485548082,0.8568403475230513,0.0749212944805435,0.1234682206851478,2020,ACS 2020 5-year direct SLD tabulation,1.9793012027782484,0.2852115897826914,-8.842012159951892,True,True,0.0,-8.842012159951892,MARY A PEREZ,TONY SALAS,-0.8263537731859154,1,majority_nonwhite
TX,2020,lower,145.0,27415.0,14445.0,30.984233158146203,1,0.0,Klarner SLER contest file,38.19381255686988,Daily Kos 2016 presidential results by 2010-plan district,2.31,40.50381255686988,0.8604580827526842,0.187351193265968,0.4274816976398914,2020,ACS 2020 5-year direct SLD tabulation,1.9876581711587005,0.9874827215481492,-9.519579398723678,True,True,1.0,-9.519579398723678,CHRISTINA MORALES,MARTHA E FIERRO,0.0,0,majority_nonwhite
TX,2020,lower,148.0,38287.0,21844.0,27.34529610350734,1,0.0,Klarner SLER contest file,33.32509932275263,Daily Kos 2016 presidential results by 2010-plan district,2.31,35.63509932275263,0.7120542819646497,0.3348453409255417,0.6299865689577983,2020,ACS 2020 5-year direct SLD tabulation,1.644845391338341,1.455268974292514,-8.28980321924529,True,True,1.0,-8.28980321924529,PENNY MORALESSHAW,LUIS LAROTTA,0.0,0,majority_nonwhite
TX,2020,lower,149.0,31919.0,21799.0,18.839122826613053,1,1.0,Klarner SLER contest file,31.752098832844176,Daily Kos 2016 presidential results by 2010-plan district,2.31,34.06209883284418,0.8564224172002213,0.2685698965788982,0.4855072463768116,2020,ACS 2020 5-year direct SLD tabulation,1.9783357837325115,1.1215217391304348,-15.222976006231123,True,True,0.0,-15.222976006231125,HUBERT VO,LILY TRUONG,0.0,0,majority_nonwhite
TX,2020,lower,150.0,37466.0,56512.0,-20.26644533827066,0,-1.0,Klarner SLER contest file,-22.552399428489032,Daily Kos 2016 presidential results by 2010-plan district,2.31,-20.242399428489037,0.5215432334373094,0.3873372626424489,0.4261749398990833,2020,ACS 2020 5-year direct SLD tabulation,1.2047648692401849,0.9844641111668824,-0.024045909781627,True,True,0.0,-0.024045909781623465,MICHAEL R WALSH,VALOREE SWANSON,0.17679447685175864,1,majority_nonwhite
TX,2020,upper,1.0,87885.0,267404.0,-50.52759865911976,0,-1.0,Klarner SLER contest file,-49.8717752430529,Daily Kos 2016 presidential results by 2010-plan district,2.31,-47.5617752430529,0.3601994859581693,0.2145881112429155,0.2499126321280787,2020,ACS 2020 5-year direct SLD tabulation,0.8320608125633712,0.5772981802158619,-2.9658234160668613,True,True,0.0,-2.9658234160668613,AUDREY SPANKO,BRYAN HUGHES,0.0,0,other
TX,2020,upper,4.0,126019.0,281105.0,-38.09306255587978,0,-1.0,Klarner SLER contest file,-36.05447753328727,Daily Kos 2016 presidential results by 2010-plan district,2.31,-33.74447753328727,0.4220302593038841,0.3216863794496016,0.3700928133236333,2020,ACS 2020 5-year direct SLD tabulation,0.9748898989919724,0.854914398777593,-4.348585022592516,True,True,0.0,-4.348585022592516,JAY STITTLEBURG,C BRANDON CREIGHTON,0.0,0,high_white_college
TX,2020,upper,11.0,148225.0,231268.0,-21.882617070670605,0,-1.0,Klarner SLER contest file,-22.47418415567471,Daily Kos 2016 presidential results by 2010-plan district,2.31,-20.16418415567471,0.5024229566031362,0.3307032383601581,0.3682793475763841,2020,ACS 2020 5-year direct SLD tabulation,1.1605970297532446,0.8507252929014473,-1.718432914995894,True,True,0.0,-1.7184329149958941,SUSAN CRISS,LARRY TAYLOR,0.0,0,majority_nonwhite
TX,2020,upper,12.0,177610.0,293399.0,-24.583182062338512,0,-1.0,Klarner SLER contest file,-23.812102494676417,Daily Kos 2016 presidential results by 2010-plan district,2.31,-21.502102494676414,0.4207142822859721,0.4273450499242573,0.4601765636788547,2020,ACS 2020 5-year direct SLD tabulation,0.9718499920805956,1.0630078620981542,-3.081079567662094,True,True,0.0,-3.0810795676620977,SHADI ZITOON,JANE NELSON,0.0,0,high_white_college
TX,2020,upper,13.0,200195.0,48581.0,60.94398173457247,1,1.0,Klarner SLER contest file,69.32166199813258,Daily Kos 2016 presidential results by 2010-plan district,2.31,71.63166199813259,0.8935437260819444,0.2589730145290031,0.5269630501162562,2020,ACS 2020 5-year direct SLD tabulation,2.0640860072492915,1.2172846457685518,-10.687680263560118,True,True,0.0,-10.687680263560118,BORRIS L MILES,MILINDA MORRIS,0.0,0,majority_nonwhite
TX,2020,upper,18.0,144489.0,277872.0,-31.580330570294134,0,-1.0,Klarner SLER contest file,-30.16178105174074,Daily Kos 2016 presidential results by 2010-plan district,2.31,-27.85178105174074,0.5525205306129339,0.3288439506362692,0.369067730592868,2020,ACS 2020 5-year direct SLD tabulation,1.2763224257158774,0.8525464576695251,-3.728549518553393,True,True,0.0,-3.7285495185533932,MICHAEL ANTALAN,LOIS W KOLKHORST,0.0,0,majority_nonwhite
TX,2020,upper,19.0,158726.0,148213.0,3.425110526847354,1,0.0,Klarner SLER contest file,11.560837494841325,Daily Kos 2016 presidential results by 2010-plan district,2.31,13.870837494841323,0.7805273310209384,0.204124740154065,0.3231413452590936,2020,ACS 2020 5-year direct SLD tabulation,1.803018134658368,0.7464565075485062,-10.445726967993972,True,True,1.0,-10.44572696799397,ROLANDO GUTIERREZ,PETER P FLORES,0.0,0,majority_nonwhite
TX,2020,upper,20.0,154311.0,109563.0,16.958093635598807,1,1.0,Klarner SLER contest file,17.9134943524834,Daily Kos 2016 presidential results by 2010-plan district,2.31,20.2234943524834,0.8452364657327541,0.2162276149045514,0.3401625832462015,2020,ACS 2020 5-year direct SLD tabulation,1.952496235842662,0.7857755672987256,-3.265400716884592,True,True,0.0,-3.265400716884592,JUAN CHUY HINOJOSA,JUDY CUTRIGHT,0.0,0,majority_nonwhite
TX,2020,upper,21.0,167672.0,111142.0,20.27516552253473,1,1.0,Klarner SLER contest file,17.884809276451968,Daily Kos 2016 presidential results by 2010-plan district,2.31,20.194809276451966,0.7744043078203404,0.1995813662682699,0.3223462720728153,2020,ACS 2020 5-year direct SLD tabulation,1.7888739510649865,0.7446198884882034,0.0803562460827684,True,True,0.0,0.08035624608276493,JUDITH ZAFFIRINI,FRANK POMEROY,0.0,0,majority_nonwhite
TX,2020,upper,22.0,118538.0,257208.0,-36.90524982301874,0,-1.0,Klarner SLER contest file,-37.44869973883504,Daily Kos 2016 presidential results by 2010-plan district,2.31,-35.13869973883504,0.4160522609213718,0.2385701940289294,0.2775027289881259,2020,ACS 2020 5-year direct SLD tabulation,0.961080722728369,0.6410313039625708,-1.7665500841837058,True,True,0.0,-1.7665500841837058,ROBERT VICK,BRIAN BIRDWELL,0.0,0,other
TX,2020,upper,24.0,115853.0,264517.0,-39.08404974104162,0,-1.0,Klarner SLER contest file,-40.53532363917128,Daily Kos 2016 presidential results by 2010-plan district,2.31,-38.22532363917128,0.3993564189456861,0.2822951688443975,0.3261660421020811,2020,ACS 2020 5-year direct SLD tabulation,0.9225133277645348,0.7534435572558074,-0.8587261018703387,True,True,0.0,-0.8587261018703387,CLAYTON TUCKER,DAWN BUCKINGHAM,0.0,0,other
TX,2020,upper,27.0,134035.0,72768.0,29.62577912312684,1,1.0,Klarner SLER contest file,36.60673485391269,Daily Kos 2016 presidential results by 2010-plan district,2.31,38.916734853912686,0.9228231839541768,0.1677359779549865,0.3214994358635178,2020,ACS 2020 5-year direct SLD tabulation,2.1317215549341486,0.7426636968447262,-9.290955730785846,True,True,0.0,-9.290955730785846,EDDIE 1 LUCIO,VANESSA TIJERINA,0.0,0,majority_nonwhite
TX,2020,upper,29.0,176360.0,85619.0,34.6367456933571,1,0.0,Klarner SLER contest file,42.41686460807601,Daily Kos 2016 presidential results by 2010-plan district,2.31,44.72686460807601,0.880260963981436,0.2390383054296831,0.4170877418274196,2020,ACS 2020 5-year direct SLD tabulation,2.033402826797117,0.9634726836213392,-10.090118914718914,True,True,1.0,-10.090118914718914,CESAR J BLANCO,BETHANY HATCH,0.0,0,majority_nonwhite
TX,2022,lower,6.0,15975.0,43841.0,-46.58619767286345,0,-1.0,Klarner SLER contest file,-36.44318394081314,2020 block results aggregated to 2022 BAF,-7.177168,-43.62035194081314,0.4261589334009465,0.2933620564924521,0.370592800885575,2022,ACS 2022 5-year direct SLD tabulation,-3.0586142597194046,-2.6598067915463206,-2.9658457320503047,True,True,0.0,-2.9658457320503118,CODY J GRACE,MATT SCHAEFER,0.11485357900932058,1,high_white_college
TX,2022,lower,9.0,11171.0,52178.0,-64.73188211337195,0,-1.0,Klarner SLER contest file,-53.31714800488605,2020 block results aggregated to 2022 BAF,-7.177168,-60.49431600488605,0.3421152199454368,0.1568010525864165,0.1821839314016337,2022,ACS 2022 5-year direct SLD tabulation,-2.455418408905351,-1.3075646825700005,-4.2375661084859,True,True,0.0,-4.2375661084859,JASON ROGERS,TRENT ASHBY,-7.681221375249876,1,other
TX,2022,lower,13.0,12027.0,41423.0,-54.99719363891487,0,0.0,Klarner SLER contest file,-43.7338149686383,2020 block results aggregated to 2022 BAF,-7.177168,-50.9109829686383,0.4533467825367266,0.1589298001376154,0.2023989782617282,2022,ACS 2022 5-year direct SLD tabulation,-3.253746020525553,-1.4526514700127713,-4.086210670276572,True,True,1.0,-4.0862106702765715,CEDRIC DAVIS,ANGELIA ORR,0.0,0,other
TX,2022,lower,15.0,24578.0,47021.0,-31.345409852092907,0,-1.0,Klarner SLER contest file,-25.554357436944898,2020 block results aggregated to 2022 BAF,-7.177168,-32.7315254369449,0.3649593945653823,0.5437492112745062,0.5520121741255402,2022,ACS 2022 5-year direct SLD tabulation,-2.619374887974036,-3.961884111744255,1.3861155848519928,True,True,0.0,1.3861155848519928,KRISTIN JOHNSON,STEVE TOTH,-0.0359143047731024,1,high_white_college
TX,2022,lower,17.0,19404.0,39092.0,-33.65700218818381,0,0.0,Klarner SLER contest file,-27.47334657660965,2020 block results aggregated to 2022 BAF,-7.177168,-34.65051457660965,0.5030001413551572,0.2040145454545454,0.2684334853403736,2022,ACS 2022 5-year direct SLD tabulation,-3.6101165185297113,-1.9265922211133983,0.9935123884258416,True,True,1.0,0.9935123884258417,MADELINE EDEN,STAN GERDES,-0.3514271967772773,1,majority_nonwhite
