"path","disposition","action","authority_route","code_reference_detected","manifest_reference_detected","reference_scan_scope","sha256_before","sha256_after","reason"
"data/processed/legislative/focal_amendment_text/76193.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","218902572d0a0b1b6ebce934782dfaa894582bc5b0fcee8db25bd260773a5271","218902572d0a0b1b6ebce934782dfaa894582bc5b0fcee8db25bd260773a5271","Source/research extraction artifact; hash inventory only; not live agent instructions."
"data/processed/legislative/focal_amendment_text/76194.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","a5bb849aae57aa36ced5ca731a3686a4330196ae58813b230637f9def6a7faad","a5bb849aae57aa36ced5ca731a3686a4330196ae58813b230637f9def6a7faad","Source/research extraction artifact; hash inventory only; not live agent instructions."
"data/processed/legislative/focal_amendment_text/76195.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","c48ce8f57d2ef8dcda1d4a955d2bffc22e7b695f832119c9e4159ef8731df0f0","c48ce8f57d2ef8dcda1d4a955d2bffc22e7b695f832119c9e4159ef8731df0f0","Source/research extraction artifact; hash inventory only; not live agent instructions."
"data/processed/legislative/focal_amendment_text/76233.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","946dea590ce4bd794b0a13a7d069dd44e256c7925658770326225470ea66dbc7","946dea590ce4bd794b0a13a7d069dd44e256c7925658770326225470ea66dbc7","Source/research extraction artifact; hash inventory only; not live agent instructions."
"data/processed/legislative/focal_amendment_text/76367.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","dcb1c5b053ebb14b3a248ccd035fe10ac258b9b6a91a45ed2f77efa35cafa543","dcb1c5b053ebb14b3a248ccd035fe10ac258b9b6a91a45ed2f77efa35cafa543","Source/research extraction artifact; hash inventory only; not live agent instructions."
"data/processed/legislative/focal_amendment_text/76451.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","add5e7244deb4673950d6f90f5619d62cca81298b8f106806ca643fb722b1a7b","add5e7244deb4673950d6f90f5619d62cca81298b8f106806ca643fb722b1a7b","Source/research extraction artifact; hash inventory only; not live agent instructions."
"data/processed/legislative/focal_amendment_text/76455.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","37b41ba33f8b7f9c7d817b6cdac885503ffbdec89908e2d5112c804c560cde93","37b41ba33f8b7f9c7d817b6cdac885503ffbdec89908e2d5112c804c560cde93","Source/research extraction artifact; hash inventory only; not live agent instructions."
"data/processed/legislative/focal_amendment_text/76695.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","ee299d79fe30a86372bc63b0522563fb899b4a7ca2b48118e9358e90666003ae","ee299d79fe30a86372bc63b0522563fb899b4a7ca2b48118e9358e90666003ae","Source/research extraction artifact; hash inventory only; not live agent instructions."
"data/processed/legislative/focal_amendment_text/76893.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","3ae8bcec586071a2d0781a30f53f6119c0b0d7247cfca6cf79380deb51f84e72","3ae8bcec586071a2d0781a30f53f6119c0b0d7247cfca6cf79380deb51f84e72","Source/research extraction artifact; hash inventory only; not live agent instructions."
"data/processed/legislative/focal_amendment_text/77222.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","b2cae54ce3509376d42807319f5a8a1902dda2fea200ce5d67de046462e7b553","b2cae54ce3509376d42807319f5a8a1902dda2fea200ce5d67de046462e7b553","Source/research extraction artifact; hash inventory only; not live agent instructions."
"data/processed/legislative/focal_amendment_text/77240.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","e11d10655e2a9670c4527527949bda4fd680ffaaa10bcad993b9d0bd7bc8f242","e11d10655e2a9670c4527527949bda4fd680ffaaa10bcad993b9d0bd7bc8f242","Source/research extraction artifact; hash inventory only; not live agent instructions."
"data/processed/legislative/focal_amendment_text/77241.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","da93cfdbf302fc5c4ed0b925ff1679650d2832dcf6f09632a366f3e1471f6faf","da93cfdbf302fc5c4ed0b925ff1679650d2832dcf6f09632a366f3e1471f6faf","Source/research extraction artifact; hash inventory only; not live agent instructions."
"data/processed/legislative/focal_amendment_text/79902.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","695df8c3b86f405c54c39a6d5b92a4ee90cf4bbd3b924bbf3d65ac168a3f7043","695df8c3b86f405c54c39a6d5b92a4ee90cf4bbd3b924bbf3d65ac168a3f7043","Source/research extraction artifact; hash inventory only; not live agent instructions."
"data/processed/legislative/focal_amendment_text/80628.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","3ac42dc8fe08d42cd9f3aafac6a94533851247d86c6ef98d28b6b4689eb18ba6","3ac42dc8fe08d42cd9f3aafac6a94533851247d86c6ef98d28b6b4689eb18ba6","Source/research extraction artifact; hash inventory only; not live agent instructions."
"data/processed/legislative/focal_amendment_text/81740.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","0850c59ffa4a3b519228b86ad8ed8e9660b295feaad567057404ac6fef596ae8","0850c59ffa4a3b519228b86ad8ed8e9660b295feaad567057404ac6fef596ae8","Source/research extraction artifact; hash inventory only; not live agent instructions."
"data/processed/legislative/focal_amendment_text/88714.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","41f298ba73249f9928ad75fb35f4fa56dacc8481045fd28d8d48d5dea42745eb","41f298ba73249f9928ad75fb35f4fa56dacc8481045fd28d8d48d5dea42745eb","Source/research extraction artifact; hash inventory only; not live agent instructions."
"data/processed/legislative/focal_amendment_text/89284.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","046f8c4db21e89b223f9a41d101b96be427f29da31c2ded4f5e7fad618ceeff1","046f8c4db21e89b223f9a41d101b96be427f29da31c2ded4f5e7fad618ceeff1","Source/research extraction artifact; hash inventory only; not live agent instructions."
"data/processed/legislative/focal_amendment_text/92025.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","4890d003bec1137dbf5333f315cac9414a89534f98d8f5cbc9903f74606eed7a","4890d003bec1137dbf5333f315cac9414a89534f98d8f5cbc9903f74606eed7a","Source/research extraction artifact; hash inventory only; not live agent instructions."
"data/processed/legislative/focal_amendment_text/92067.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","97f1c52c489ba7bc46e470bf5f2c27ee27e9e2a8e85368744cfe2e04504bd29b","97f1c52c489ba7bc46e470bf5f2c27ee27e9e2a8e85368744cfe2e04504bd29b","Source/research extraction artifact; hash inventory only; not live agent instructions."
"data/processed/legislative/focal_amendment_text/92068.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","bb76f4aa5c816538afc7e3af8a587f64011f80055c98747586734e9edb20fe80","bb76f4aa5c816538afc7e3af8a587f64011f80055c98747586734e9edb20fe80","Source/research extraction artifact; hash inventory only; not live agent instructions."
"data/processed/legislative/focal_amendment_text/94875.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","56b141b4308640b8a784d02266d073e32855b23d71b057b1be4ef94967ada204","56b141b4308640b8a784d02266d073e32855b23d71b057b1be4ef94967ada204","Source/research extraction artifact; hash inventory only; not live agent instructions."
"data/processed/legislative/focal_amendment_text/94876.txt","preserve_source_or_extraction_text","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","hash_inventory_only","e0d6a27b9431372332e33fffb56ace013fcdfe04132459ac9568a53f7c9089e2","e0d6a27b9431372332e33fffb56ace013fcdfe04132459ac9568a53f7c9089e2","Source/research extraction artifact; hash inventory only; not live agent instructions."
"data/raw/README.md","preserve_immutable_source_reference","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","c2597241dea96c9994acbc323c46ec2c22263fe5dc42081382e181fd17bb6e94","c2597241dea96c9994acbc323c46ec2c22263fe5dc42081382e181fd17bb6e94","Raw-source boundary; retained byte-for-byte."
"docs/data/cmo_methodology_v5.md","preserve_publication_output","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","ac4d547e64ee9e9024612168fdc3bc7118fedff49aeb53bfffe854fbbb93993c","ac4d547e64ee9e9024612168fdc3bc7118fedff49aeb53bfffe854fbbb93993c","Public download; do not edit generated copies or remove them without reviewing publisher and external consumers."
"docs/data/cmo_methodology_v6.md","preserve_publication_output","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","2f0b7e24bd189563a95094120f011b37c805388ecd95572442e26a28c7583844","2f0b7e24bd189563a95094120f011b37c805388ecd95572442e26a28c7583844","Public download; do not edit generated copies or remove them without reviewing publisher and external consumers."
"docs/data/cmo_model_card.md","preserve_publication_output","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","1b71f98ce4c11b1609a13444b707617c67fdeb91201b3a474f9fcfcb51bb8899","1b71f98ce4c11b1609a13444b707617c67fdeb91201b3a474f9fcfcb51bb8899","Public download; do not edit generated copies or remove them without reviewing publisher and external consumers."
"project_docs/ARCHITECTURE.md","maintained_guidance_updated","updated","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","930d87d73c3eb95f6e7b5eb637332645ed5b93c060988484692a0b7aa39dde0e","7c9e6f55356b661dd8e0d409d25f730785b712b97c48c3d583dd070d895f2a6b","Reconciled entry point, lifecycle or coordination guidance with current architecture."
"project_docs/audits/2026_FINANCE_INCUMBENCY_REPAIR.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","6481d05252fed94d40eb1a2c6266553f5d9a2169e923fe8f72925a94c3998020","6481d05252fed94d40eb1a2c6266553f5d9a2169e923fe8f72925a94c3998020","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/2026_FORECAST_INPUT_REPAIR.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","01fcb1b3dc7b336d09c04cdc28d56e441fba22863365cbe39ecbec80e8a6a37f","01fcb1b3dc7b336d09c04cdc28d56e441fba22863365cbe39ecbec80e8a6a37f","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/2026_ZERO_FINANCE_RECONCILIATION.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","1e648c2c31ea92f26ec69b5ee29c00883d5d8adcb5f69f017c19cb2bd2751b37","1e648c2c31ea92f26ec69b5ee29c00883d5d8adcb5f69f017c19cb2bd2751b37","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/ALABAMA_HISTORICAL_WAR_V1_VALIDATION.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","9cba3cf7539b0b04ca4cc161db0ac5a9ca169b851e94e2bc4ce1225456c10bb6","9cba3cf7539b0b04ca4cc161db0ac5a9ca169b851e94e2bc4ce1225456c10bb6","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/ALABAMA_WAR_FORECAST_VALIDATION.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","ffe9459028bed5c592d0427cac4fdfab3aa7640e76ecda2695425329a34ca3c3","ffe9459028bed5c592d0427cac4fdfab3aa7640e76ecda2695425329a34ca3c3","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/ARKANSAS_PRE2000_PRECINCT_VALIDATION.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","fddc7701cc814cc6bd10d65aa6f7e262ddf05aa3269c058a937ee572d2f2d591","fddc7701cc814cc6bd10d65aa6f7e262ddf05aa3269c058a937ee572d2f2d591","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/BASELINE_AUDIT.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","89bde24a58909e1981ee113a3486a151a383274ec55966e0dbaba1989a5410bc","89bde24a58909e1981ee113a3486a151a383274ec55966e0dbaba1989a5410bc","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/BLACK_CANDIDATE_TURNOUT.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","67baba059f4fee916b6c2324173badd8cfd62ae87391f44868b37b294fb41aec","67baba059f4fee916b6c2324173badd8cfd62ae87391f44868b37b294fb41aec","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/BLUE_OXBLOOD_CONTRAST_VALIDATION.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","d410d365d323b4fc8cf68081a733ba83df223862a78229c66b11edc4e9526c71","d410d365d323b4fc8cf68081a733ba83df223862a78229c66b11edc4e9526c71","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
