state,year,chamber,district,actual_dem_margin,environment_baseline_margin,incumbency_balance,source_era,gap
MO,2000,house,137.0,-13.769911504424778,-0.4916656673462046,-1.0,historical_1994_2016,-13.278245837078574
MO,2000,house,138.0,19.42458587619878,-5.254791133091937,1.0,historical_1994_2016,24.679377009290718
MO,2000,house,139.0,-16.362262249653607,-25.39692580175849,0.0,historical_1994_2016,9.034663552104881
MO,2000,house,140.0,-38.44470194412257,-26.49164677804296,-1.0,historical_1994_2016,-11.953055166079611
MO,2000,house,142.0,20.980751604033,-28.37819653677492,1.0,historical_1994_2016,49.35894814080792
MO,2000,house,145.0,-43.75998333217584,-26.15365949814895,-1.0,historical_1994_2016,-17.60632383402689
MO,2000,house,146.0,-49.455013201543565,-33.4706373370133,-1.0,historical_1994_2016,-15.984375864530264
MO,2000,house,148.0,32.5,-26.062179180787915,1.0,historical_1994_2016,58.562179180787915
MO,2000,house,149.0,-2.810203199308257,-19.13786696395392,0.0,historical_1994_2016,16.32766376464566
MO,2000,house,150.0,2.4725865405289187,-28.537154578578427,0.0,historical_1994_2016,31.009741119107346
MO,2000,house,151.0,-49.19997129941881,-32.044805622666374,-1.0,historical_1994_2016,-17.15516567675244
MO,2000,house,155.0,-20.28678030580145,-20.203342832935377,-1.0,historical_1994_2016,-0.08343747286607339
MO,2000,house,156.0,-15.01388888888889,-28.24370944815772,0.0,historical_1994_2016,13.22982055926883
MO,2000,house,158.0,-15.941316285550364,-25.806982872200265,0.0,historical_1994_2016,9.865666586649901
MO,2000,house,159.0,-10.447761194029852,-23.440063325671417,1.0,historical_1994_2016,12.992302131641566
MO,2000,house,160.0,-20.311997426825343,-17.529378332335106,-1.0,historical_1994_2016,-2.7826190944902365
MO,2000,house,161.0,-14.752273149007236,5.491798485743814,-1.0,historical_1994_2016,-20.24407163475105
MO,2000,senate,1.0,-27.086308916547644,-10.828153450116154,-1.0,historical_1994_2016,-16.25815546643149
MO,2000,senate,3.0,35.823379312895234,17.660142348754448,1.0,historical_1994_2016,18.163236964140786
MO,2000,senate,5.0,81.59584566419119,81.35174862024017,0.0,historical_1994_2016,0.24409704395101528
MO,2000,senate,15.0,-18.812896456336148,-16.010776597371734,0.0,historical_1994_2016,-2.8021198589644136
MO,2000,senate,17.0,23.31907877788655,0.0012793122417388,1.0,historical_1994_2016,23.31779946564481
MO,2000,senate,19.0,17.390688316472556,-1.148512605280322,1.0,historical_1994_2016,18.53920092175288
MO,2000,senate,23.0,-8.517992424242424,-13.650764497910831,0.0,historical_1994_2016,5.1327720736684075
MO,2000,senate,25.0,-6.451670697841082,-14.37316576943159,1.0,historical_1994_2016,7.921495071590509
MO,2000,senate,31.0,4.388993795521985,-13.665089048778484,1.0,historical_1994_2016,18.054082844300467
MO,2000,senate,33.0,-24.12025026705325,-29.050038491147035,-1.0,historical_1994_2016,4.929788224093784
MO,2002,house,1.0,-11.57167530224525,-7.047783775186634,0.0,historical_1994_2016,-4.523891527058616
MO,2002,house,2.0,-34.792920999817554,-13.409227338201092,-1.0,historical_1994_2016,-21.383693661616462
MO,2002,house,3.0,10.518721045036834,-12.030720461062192,0.0,historical_1994_2016,22.549441506099026
MO,2002,house,4.0,-6.054524167921057,-12.100348919783649,0.0,historical_1994_2016,6.045824751862591
MO,2002,house,5.0,-2.370470707754825,0.5331727851499974,0.0,historical_1994_2016,-2.9036434929048225
MO,2002,house,6.0,8.562819117770152,-8.800405782399189,0.0,historical_1994_2016,17.363224900169342
MO,2002,house,8.0,-15.796420028045864,-3.9356783950574057,0.0,historical_1994_2016,-11.860741632988457
MO,2002,house,9.0,20.66367425456877,-4.157608595648939,1.0,historical_1994_2016,24.82128285021771
MO,2002,house,10.0,4.7701481054048855,1.3953420069721936,0.0,historical_1994_2016,3.3748060984326917
MO,2002,house,11.0,20.253790375741595,-4.35550721685051,0.0,historical_1994_2016,24.609297592592107
MO,2002,house,13.0,-31.478604716847904,-21.713608761302705,0.0,historical_1994_2016,-9.7649959555452
MO,2002,house,14.0,-18.54825758792356,-23.138943986360445,0.0,historical_1994_2016,4.590686398436887
MO,2002,house,15.0,6.4280868385346,-12.488299286040316,1.0,historical_1994_2016,18.916386124574917
MO,2002,house,17.0,-0.5421636500125114,-6.874623836087332,0.0,historical_1994_2016,6.332460186074821
MO,2002,house,20.0,-33.404544571761505,-3.380814061950021,-1.0,historical_1994_2016,-30.023730509811486
MO,2002,house,21.0,-12.095907399751963,-6.384292235474172,0.0,historical_1994_2016,-5.7116151642777915
MO,2002,house,22.0,-0.5119152691968226,-2.833909001713824,1.0,historical_1994_2016,2.3219937325170013
MO,2002,house,23.0,31.46738319152112,13.997599365355034,0.0,historical_1994_2016,17.469783826166086
MO,2002,house,24.0,7.788783581557757,-11.128623111703332,1.0,historical_1994_2016,18.91740669326109
MO,2002,house,25.0,12.419627749576987,10.419382483029525,1.0,historical_1994_2016,2.000245266547463
MO,2002,house,27.0,15.90739357729649,9.266266208958228,0.0,historical_1994_2016,6.641127368338262
MO,2002,house,28.0,-27.542442722927312,-15.92730692862088,0.0,historical_1994_2016,-11.615135794306433
MO,2002,house,29.0,35.009904400999055,13.166838086604251,1.0,historical_1994_2016,21.843066314394804
MO,2002,house,30.0,-0.3038566419945461,-1.885022552529367,1.0,historical_1994_2016,1.5811659105348208
MO,2002,house,31.0,26.56112576956904,17.40025259768152,0.0,historical_1994_2016,9.16087317188752
MO,2002,house,32.0,-21.068001668752608,-3.2195267881140595,-1.0,historical_1994_2016,-17.84847488063855
MO,2002,house,33.0,17.868287075053374,8.742021718776295,1.0,historical_1994_2016,9.126265356277079
MO,2002,house,34.0,-7.679797614745212,2.194735323700858,-1.0,historical_1994_2016,-9.87453293844607
MO,2002,house,35.0,-10.350218886804251,-4.377840097811864,0.0,historical_1994_2016,-5.972378788992387
MO,2002,house,38.0,5.163016549400456,4.181918361193798,0.0,historical_1994_2016,0.9810981882066576
MO,2002,house,45.0,42.257977040585736,21.442041188579747,1.0,historical_1994_2016,20.81593585200599
MO,2002,house,46.0,22.844149029211124,16.315746462954362,0.0,historical_1994_2016,6.528402566256762
MO,2002,house,47.0,-7.515245211715194,-7.369165508337327,0.0,historical_1994_2016,-0.14607970337786735
MO,2002,house,48.0,3.294619578099076,6.530490353867126,0.0,historical_1994_2016,-3.23587077576805
MO,2002,house,49.0,11.439351368708357,15.192805661207528,0.0,historical_1994_2016,-3.753454292499171
MO,2002,house,50.0,68.11899742328414,62.71607727940346,0.0,historical_1994_2016,5.402920143880685
MO,2002,house,51.0,34.7700394218134,25.14326259606785,0.0,historical_1994_2016,9.626776825745551
MO,2002,house,52.0,2.625471424427038,6.9096937470136055,0.0,historical_1994_2016,-4.284222322586567
MO,2002,house,53.0,22.055189456342667,14.469604680941464,0.0,historical_1994_2016,7.585584775401204
MO,2002,house,54.0,-16.35928143712575,-4.726723124092201,0.0,historical_1994_2016,-11.632558313033547
MO,2002,house,55.0,-10.097069763222354,-2.6470310278886613,0.0,historical_1994_2016,-7.450038735333693
MO,2002,house,56.0,-28.530597288384023,-16.783256823200045,0.0,historical_1994_2016,-11.747340465183978
MO,2002,house,58.0,77.0054873268879,74.43160641073425,0.0,historical_1994_2016,2.573880916153655
MO,2002,house,62.0,-34.73781902552204,-29.96154988286971,0.0,historical_1994_2016,-4.776269142652332
MO,2002,house,63.0,64.21382825774408,67.39377127726642,0.0,historical_1994_2016,-3.179943019522341
MO,2002,house,65.0,31.03606356968216,14.73303301085592,0.0,historical_1994_2016,16.30303055882624
MO,2002,house,66.0,18.966953623993334,12.61962257400948,0.0,historical_1994_2016,6.347331049983854
MO,2002,house,68.0,-21.410231088287578,-29.072558675069136,0.0,historical_1994_2016,7.662327586781558
MO,2002,house,73.0,29.590469099032017,19.847775175644028,0.0,historical_1994_2016,9.74269392338799
MO,2002,house,75.0,19.874657265961613,14.356859388374446,0.0,historical_1994_2016,5.517797877587167
MO,2002,house,76.0,28.02453075636499,15.23227160719175,0.0,historical_1994_2016,12.792259149173239
MO,2002,house,77.0,42.28802726885385,30.39020818077205,0.0,historical_1994_2016,11.897819088081803
MO,2002,house,78.0,0.5574507030534986,8.061692371821593,-1.0,historical_1994_2016,-7.504241668768095
MO,2002,house,79.0,12.924848198091633,1.2828535669586985,0.0,historical_1994_2016,11.641994631132935
MO,2002,house,82.0,4.167223186857219,-1.2764837478615607,0.0,historical_1994_2016,5.44370693471878
MO,2002,house,84.0,-55.52706552706552,-47.53559693318729,0.0,historical_1994_2016,-7.991468593878224
MO,2002,house,85.0,-4.277104059254956,-2.414066440873388,0.0,historical_1994_2016,-1.863037618381568
MO,2002,house,86.0,-40.924536769891645,-25.70998683468121,-1.0,historical_1994_2016,-15.214549935210435
MO,2002,house,87.0,-33.772385904101675,-23.33559782608696,-1.0,historical_1994_2016,-10.436788078014715
MO,2002,house,88.0,-36.918830939070126,-28.33889816360601,-1.0,historical_1994_2016,-8.579932775464115
MO,2002,house,89.0,-45.56367833782224,-37.99310034498275,0.0,historical_1994_2016,-7.570577992839489
MO,2002,house,90.0,14.90546340331748,2.3963133640553,1.0,historical_1994_2016,12.509150039262181
MO,2002,house,91.0,-15.093651179761617,-3.962536023054755,-1.0,historical_1994_2016,-11.131115156706862
MO,2002,house,92.0,-29.80509318537488,-27.7731673582296,-1.0,historical_1994_2016,-2.0319258271452796
MO,2002,house,93.0,-18.088991577849,-16.124780316344463,0.0,historical_1994_2016,-1.9642112615045377
MO,2002,house,95.0,-13.250807976096104,-22.765312310491208,0.0,historical_1994_2016,9.514504334395104
MO,2002,house,96.0,13.250914156364267,7.570259093594396,0.0,historical_1994_2016,5.680655062769871
MO,2002,house,97.0,-16.303400174367916,-19.444444444444443,0.0,historical_1994_2016,3.1410442700765273
MO,2002,house,98.0,-7.614124244282835,-4.801034105918005,0.0,historical_1994_2016,-2.8130901383648306
MO,2002,house,99.0,-33.973494167129594,-13.196491995105292,0.0,historical_1994_2016,-20.777002172024304
MO,2002,house,100.0,1.0685103708359522,-13.24678950307091,0.0,historical_1994_2016,14.315299873906863
MO,2002,house,101.0,8.480396832967662,6.963998866106019,0.0,historical_1994_2016,1.5163979668616427
MO,2002,house,103.0,26.38058389025677,9.74277660324172,1.0,historical_1994_2016,16.63780728701505
MO,2002,house,106.0,-20.69297401347449,-12.054482552480955,0.0,historical_1994_2016,-8.638491460993535
MO,2002,house,107.0,41.35989605889996,17.95643544927374,1.0,historical_1994_2016,23.403460609626222
MO,2002,house,109.0,-24.26584234930448,-21.007361595991124,0.0,historical_1994_2016,-3.258480753313357
MO,2002,house,110.0,11.06359241353663,11.635104604636876,0.0,historical_1994_2016,-0.5715121911002452
MO,2002,house,111.0,-24.16070445789764,-12.83536618937976,0.0,historical_1994_2016,-11.32533826851788
MO,2002,house,112.0,-18.085618085618087,-23.84612657218437,-1.0,historical_1994_2016,5.760508486566284
MO,2002,house,113.0,-3.9684495932955386,-21.48099282592562,0.0,historical_1994_2016,17.512543232630083
MO,2002,house,114.0,-49.06460810904792,-23.15319089512638,0.0,historical_1994_2016,-25.91141721392154
MO,2002,house,115.0,-49.758203799654574,-22.55630670174357,-1.0,historical_1994_2016,-27.201897097911004
MO,2002,house,116.0,-24.875776397515526,-13.26221731676083,0.0,historical_1994_2016,-11.613559080754696
MO,2002,house,117.0,-57.205553067622034,-22.66016705032048,-1.0,historical_1994_2016,-34.54538601730155
MO,2002,house,118.0,-23.8758231420508,-12.594528916949264,0.0,historical_1994_2016,-11.281294225101535
MO,2002,house,119.0,-29.07299045272559,-11.906796116504854,0.0,historical_1994_2016,-17.166194336220737
MO,2002,house,121.0,-20.31382015691008,-0.4579317222407709,0.0,historical_1994_2016,-19.855888434669307
MO,2002,house,122.0,24.061361132299343,3.1301053867348214,1.0,historical_1994_2016,20.93125574556452
MO,2002,house,123.0,-4.202408803396586,-9.609667443735573,0.0,historical_1994_2016,5.407258640338987
MO,2002,house,124.0,-24.58040891058896,-5.897356975154297,-1.0,historical_1994_2016,-18.683051935434662
MO,2002,house,125.0,-3.136056609842393,-4.38190283857537,-1.0,historical_1994_2016,1.2458462287329772
MO,2002,house,126.0,-33.69418132611637,-39.60338047025353,0.0,historical_1994_2016,5.909199144137162
MO,2002,house,127.0,-47.51602564102564,-42.76842948717949,-1.0,historical_1994_2016,-4.747596153846153
MO,2002,house,129.0,-44.02722365641869,-29.170231015362248,0.0,historical_1994_2016,-14.856992641056443
MO,2002,house,132.0,-26.60135644310475,-27.812828777075257,0.0,historical_1994_2016,1.2114723339705087
MO,2002,house,133.0,-47.290821968300776,-27.799712849964106,-1.0,historical_1994_2016,-19.49110911833667
MO,2002,house,134.0,-41.25269978401728,-26.49385637109958,0.0,historical_1994_2016,-14.758843412917702
MO,2002,house,135.0,-47.70271166213618,-27.292858436644647,-1.0,historical_1994_2016,-20.409853225491535
MO,2002,house,137.0,-25.78209277238404,-1.3785201160389424,-1.0,historical_1994_2016,-24.403572656345098
MO,2002,house,138.0,-1.129670754079367,-0.6948465547191662,0.0,historical_1994_2016,-0.43482419936020067
MO,2002,house,139.0,-24.52244137288399,-25.98483354128144,-1.0,historical_1994_2016,1.4623921683974501
MO,2002,house,140.0,-28.008661614058465,-27.3169097015415,0.0,historical_1994_2016,-0.6917519125169633
MO,2002,house,141.0,-32.388697912299826,-29.118501961787008,0.0,historical_1994_2016,-3.270195950512818
MO,2002,house,142.0,-25.742092457420924,-32.37900676132745,0.0,historical_1994_2016,6.636914303906529
MO,2002,house,144.0,-44.26880884512395,-34.036884466523816,-1.0,historical_1994_2016,-10.231924378600134
MO,2002,house,145.0,-43.38881775501494,-21.667375028516275,0.0,historical_1994_2016,-21.721442726498665
MO,2002,house,146.0,-42.91034849694068,-30.00949467505656,0.0,historical_1994_2016,-12.90085382188412
MO,2002,house,149.0,-22.404073467903256,-10.85977011494253,-1.0,historical_1994_2016,-11.544303352960727
MO,2002,house,150.0,11.493411420204978,-13.76100019303354,1.0,historical_1994_2016,25.254411613238517
MO,2002,house,152.0,14.663240961644338,5.90621253313171,0.0,historical_1994_2016,8.757028428512626
MO,2002,house,153.0,-22.71848074556005,-10.52234026737467,0.0,historical_1994_2016,-12.19614047818538
MO,2002,house,154.0,-45.14216575922565,-27.199933998639587,0.0,historical_1994_2016,-17.94223176058606
MO,2002,house,155.0,-31.748625761402465,-19.88033011801417,0.0,historical_1994_2016,-11.868295643388294
MO,2002,house,157.0,-36.55676410605031,-41.723050510236334,0.0,historical_1994_2016,5.166286404186025
MO,2002,house,160.0,-4.400311526479751,-21.151121069576003,-1.0,historical_1994_2016,16.750809543096253
MO,2002,house,161.0,-24.32324443112576,-2.471074697371405,-1.0,historical_1994_2016,-21.85216973375436
MO,2002,house,163.0,-2.385589094449854,-10.584021288042091,0.0,historical_1994_2016,8.198432193592238
MO,2002,senate,2.0,-17.983293754255442,-16.6071288063577,0.0,historical_1994_2016,-1.3761649478977418
MO,2002,senate,6.0,-17.317710500474345,-18.46032465461382,0.0,historical_1994_2016,1.1426141541394763
MO,2002,senate,8.0,-21.956368754398312,-7.740020418921823,0.0,historical_1994_2016,-14.21634833547649
MO,2002,senate,16.0,-42.26125137211855,-15.093633696315695,-1.0,historical_1994_2016,-27.167617675802855
MO,2002,senate,18.0,-11.095398470498484,-6.691747527610676,0.0,historical_1994_2016,-4.403650942887808
MO,2002,senate,20.0,-13.785435489138042,-27.815386056755493,0.0,historical_1994_2016,14.029950567617451
MO,2002,senate,22.0,19.955101022698926,4.524803157699977,1.0,historical_1994_2016,15.430297864998948
MO,2002,senate,24.0,5.034339165294136,7.389400573758116,0.0,historical_1994_2016,-2.35506140846398
MO,2002,senate,26.0,-40.16897465380193,-19.78094051288778,0.0,historical_1994_2016,-20.38803414091415
MO,2002,senate,28.0,-33.49571525086228,-16.615352319641733,0.0,historical_1994_2016,-16.88036293122055
MO,2002,senate,30.0,-2.972146064290539,-15.055074478688848,0.0,historical_1994_2016,12.082928414398308
MO,2002,senate,34.0,-8.924266273486221,1.5092101991239313,0.0,historical_1994_2016,-10.433476472610153
MO,2004,house,1.0,-16.666666666666668,-19.44795698437869,-1.0,historical_1994_2016,2.7812903177120205
MO,2004,house,2.0,-27.52874305645265,-17.302795598219024,-1.0,historical_1994_2016,-10.225947458233627
MO,2004,house,3.0,31.447752843911232,-31.14447770372196,1.0,historical_1994_2016,62.59223054763319
MO,2004,house,5.0,-9.655129866123758,-17.901750445321515,-1.0,historical_1994_2016,8.246620579197756
MO,2004,house,7.0,-46.13933519807455,-27.845110594008684,-1.0,historical_1994_2016,-18.294224604065864
MO,2004,house,8.0,-3.4137291280148423,-22.700342988126604,0.0,historical_1994_2016,19.28661386011176
MO,2004,house,9.0,15.209738051196371,-21.05907163391844,1.0,historical_1994_2016,36.26880968511481
MO,2004,house,10.0,1.086288173806108,-12.48619064474446,1.0,historical_1994_2016,13.572478818550568
MO,2004,house,11.0,28.933890622240536,-16.314048843286127,1.0,historical_1994_2016,45.24793946552666
MO,2004,house,13.0,-29.03382424340508,-24.249451549314525,-1.0,historical_1994_2016,-4.784372694090553
MO,2004,house,15.0,-1.6112084063047285,-12.39481393428663,1.0,historical_1994_2016,10.783605527981901
MO,2004,house,16.0,-8.094658852150834,-15.815701424849037,-1.0,historical_1994_2016,7.721042572698202
MO,2004,house,17.0,-13.39483195770621,-8.998115091075436,-1.0,historical_1994_2016,-4.396716866630774
MO,2004,house,19.0,-20.284628131396826,-20.671873698662047,-1.0,historical_1994_2016,0.3872455672652215
MO,2004,house,20.0,-21.14652234916817,-23.93379557083701,-1.0,historical_1994_2016,2.7872732216688405
MO,2004,house,21.0,-21.15372888590768,-19.076778765461896,-1.0,historical_1994_2016,-2.076950120445783
MO,2004,house,22.0,-8.422890918860828,-24.40702603043665,-1.0,historical_1994_2016,15.984135111575823
MO,2004,house,23.0,42.36890430524383,15.666828231639723,1.0,historical_1994_2016,26.702076073604108
MO,2004,house,24.0,-11.34411918204678,-14.13553289484946,0.0,historical_1994_2016,2.7914137128026795
