canonical_candidate_id,cycle,chamber,district,party,candidate,total_fundraising,finance_observation_status,source_name,source_measure,aggregation_status,match_score,match_margin
AL-2018-senate-14-R-CAM-WARD,2018,senate,14,R,Cam Ward,371970.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-senate-16-D-LINDSEY-DECKARD,2018,senate,16,D,Lindsey Deckard,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2018-senate-16-R-J-T-JABO-WAGGONER,2018,senate,16,R,"J.T. ""Jabo"" Waggoner",409725.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-senate-21-D-RICK-BURNHAM,2018,senate,21,D,Rick Burnham,18930.1,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-senate-21-R-GERALD-ALLEN,2018,senate,21,R,Gerald Allen,338268.47,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-senate-25-D-DAVID-A-SADLER,2018,senate,25,D,David A. Sadler,12235.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-senate-25-R-WILL-BARFOOT,2018,senate,25,R,Will Barfoot,509228.0500000001,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-senate-26-D-DAVID-COACH-BURKETTE,2018,senate,26,D,"David ""Coach"" Burkette",,unknown_unmatched,none,unknown,unmatched,,
AL-2018-senate-26-R-D-J-JOHNSON,2018,senate,26,R,D. J. Johnson,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2018-senate-27-D-NANCY-CARLTON-BENDINGER,2018,senate,27,D,Nancy Carlton Bendinger,42329.7,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-senate-27-R-TOM-WHATLEY,2018,senate,27,R,Tom Whatley,1068459.95,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-senate-32-D-JASON-FISHER,2018,senate,32,D,Jason Fisher,44298.85,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-senate-32-R-CHRIS-ELLIOTT,2018,senate,32,R,Chris Elliott,710546.57,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-senate-35-D-TOM-HOLMES,2018,senate,35,D,Tom Holmes,22903.02,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2018-senate-35-R-DAVID-SESSIONS,2018,senate,35,R,David Sessions,381011.07,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-3-D-GSL003DTHO,2022,house,3,D,GSL003DTHO,67291.76000000001,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-3-R-GSL003RUND,2022,house,3,R,GSL003RUND,197493.13,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-7-D-GSL007DJON,2022,house,7,D,GSL007DJON,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2022-house-7-R-GSL007RYAR,2022,house,7,R,GSL007RYAR,142483.4,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-10-D-GSL010DLAN,2022,house,10,D,GSL010DLAN,202138.58,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-10-R-GSL010RCOL,2022,house,10,R,GSL010RCOL,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2022-house-12-D-GSL012DFIE,2022,house,12,D,GSL012DFIE,3288.66,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-12-R-GSL012RHAR,2022,house,12,R,GSL012RHAR,130450.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-15-D-GSL015DROU,2022,house,15,D,GSL015DROU,85350.63,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-15-R-GSL015RHUL,2022,house,15,R,GSL015RHUL,236270.54000000004,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-25-D-GSL025DHAG,2022,house,25,D,GSL025DHAG,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2022-house-25-R-GSL025RRIG,2022,house,25,R,GSL025RRIG,222751.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-26-D-GSL026DALF,2022,house,26,D,GSL026DALF,17762.16,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-26-R-GSL026RCOL,2022,house,26,R,GSL026RCOL,160393.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-27-D-GSL027DNEU,2022,house,27,D,GSL027DNEU,4635.9800000000005,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-27-R-GSL027RKIT,2022,house,27,R,GSL027RKIT,143317.5,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-32-D-GSL032DBOY,2022,house,32,D,GSL032DBOY,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2022-house-32-R-GSL032RJAC,2022,house,32,R,GSL032RJAC,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2022-house-33-D-GSL033DCRU,2022,house,33,D,GSL033DCRU,6992.92,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,multiple_active_pcc_records_review,,
AL-2022-house-33-R-GSL033RROB,2022,house,33,R,GSL033RROB,162250.81,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-40-D-GSL040DHOW,2022,house,40,D,GSL040DHOW,,unknown_unmatched,none,unknown,unmatched,,
AL-2022-house-40-R-GSL040RROB,2022,house,40,R,GSL040RROB,126345.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-41-D-GSL041DNEL,2022,house,41,D,GSL041DNEL,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2022-house-41-R-GSL041RELL,2022,house,41,R,GSL041RELL,136852.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-43-D-GSL043DCLE,2022,house,43,D,GSL043DCLE,21286.33,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-43-R-GSL043RMOO,2022,house,43,R,GSL043RMOO,219348.87,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-47-D-GSL047DCOL,2022,house,47,D,GSL047DCOL,12454.2,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-47-R-GSL047RSHA,2022,house,47,R,GSL047RSHA,175202.89,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-57-D-GSL057DSEL,2022,house,57,D,GSL057DSEL,104529.19,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-57-R-GSL057RBAU,2022,house,57,R,GSL057RBAU,11350.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-62-D-GSL062DCEP,2022,house,62,D,GSL062DCEP,7947.5,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-62-R-GSL062RLAM,2022,house,62,R,GSL062RLAM,111900.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-63-D-GSL063DADA,2022,house,63,D,GSL063DADA,15667.32,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-63-R-GSL063RALM,2022,house,63,R,GSL063RALM,199907.17,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-65-D-GSL065DCAS,2022,house,65,D,GSL065DCAS,,unknown_unmatched,none,unknown,unmatched,,
AL-2022-house-65-R-GSL065REAS,2022,house,65,R,GSL065REAS,151250.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-68-D-GSL068DJAC,2022,house,68,D,GSL068DJAC,159841.93,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-68-R-GSL068RKEL,2022,house,68,R,GSL068RKEL,38460.65,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-69-D-GSL069DLAW,2022,house,69,D,GSL069DLAW,252297.32,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-69-R-GSL069RMAD,2022,house,69,R,GSL069RMAD,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2022-house-74-D-GSL074DENS,2022,house,74,D,GSL074DENS,331822.12,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-74-R-GSL074RMEA,2022,house,74,R,GSL074RMEA,138146.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-82-D-GSL082DWAR,2022,house,82,D,GSL082DWAR,215003.65,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-82-R-GSL082RPIE,2022,house,82,R,GSL082RPIE,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2022-house-85-D-GSL085DGRI,2022,house,85,D,GSL085DGRI,161499.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-85-R-GSL085RREH,2022,house,85,R,GSL085RREH,31275.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-92-D-GSL092DHUB,2022,house,92,D,GSL092DHUB,16030.62,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-92-R-GSL092RHAM,2022,house,92,R,GSL092RHAM,119522.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-95-D-GSL095DBRA,2022,house,95,D,GSL095DBRA,17194.42,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-house-95-R-GSL095RHOL,2022,house,95,R,GSL095RHOL,418901.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-senate-2-D-GSU02DLEW,2022,senate,2,D,GSU02DLEW,166547.96000000002,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-senate-2-R-GSU02RBUT,2022,senate,2,R,GSU02RBUT,902494.27,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-senate-7-D-GSU07DWIL,2022,senate,7,D,GSU07DWIL,14602.88,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-senate-7-R-GSU07RGIV,2022,senate,7,R,GSU07RGIV,504809.42,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-senate-12-D-GSU12DMCC,2022,senate,12,D,GSU12DMCC,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2022-senate-12-R-GSU12RKEL,2022,senate,12,R,GSU12RKEL,455242.11,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-senate-21-D-GSU21DWAR,2022,senate,21,D,GSU21DWAR,87605.90000000001,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-senate-21-R-GSU21RALL,2022,senate,21,R,GSU21RALL,330852.31,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-senate-23-D-GSU23DSTE,2022,senate,23,D,GSU23DSTE,292419.61,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-senate-23-R-GSU23RNIM,2022,senate,23,R,GSU23RNIM,4217.88,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-senate-27-D-GSU27DREE,2022,senate,27,D,GSU27DREE,11596.22,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-senate-27-R-GSU27RHOV,2022,senate,27,R,GSU27RHOV,757638.01,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-senate-29-D-GSU29DMAT,2022,senate,29,D,GSU29DMAT,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2022-senate-29-R-GSU29RCHE,2022,senate,29,R,GSU29RCHE,428850.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-senate-33-D-GSU33DFIG,2022,senate,33,D,GSU33DFIG,300583.44,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2022-senate-33-R-GSU33RRIE,2022,senate,33,R,GSU33RRIE,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
