cycle,chamber,district,party,candidate,surname,search_results,committee_match_status,name_score,office_compatible,district_compatible,fcpa_record_id,committee_id,fcpa_candidate_name,fcpa_party,fcpa_office,fcpa_jurisdiction,fcpa_place,committee_status,registered_date,search_url,retrieved_at_utc
2026,house,2,R,Ben Harrison,HARRISON,9,surname_result_not_candidate,76.0,False,False,7191.0,32066,CHERYL HARRISON,,City Board of Education,,,Active,06/24/2025,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22HARRISON%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,2,R,Ben Harrison,HARRISON,9,surname_result_not_candidate,85.5,False,False,8060.0,32935,Donald Richard (Chad) Harrison,Republican,District Court Judge,TALLAPOOSA COUNTY,PLACE 1,Active,12/31/2025,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22HARRISON%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,2,R,Ben Harrison,HARRISON,9,surname_result_not_candidate,85.5,False,False,7186.0,32061,MICHALLIE KIMBERLY HARRISON,,City Council,DISTRICT 1,,Active,06/13/2025,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22HARRISON%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,2,R,Ben Harrison,HARRISON,9,surname_result_not_candidate,85.5,False,False,3855.0,28730,THOMAS BRETT HARRISON,Republican,County Commissioner,PERRY COUNTY,,Active,02/07/2024,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22HARRISON%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,2,R,Ben Harrison,HARRISON,9,surname_result_not_candidate,80.0,False,False,5172.0,30047,TONY HARRISON,Republican,County Commissioner,MARION COUNTY,,Dissolved,01/29/2022,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22HARRISON%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,2,R,Ben Harrison,HARRISON,9,surname_result_not_candidate,76.0,False,False,2004.0,26879,WALTER E HARRISON,Republican,County Constable,MOBILE COUNTY,,Active,01/09/2018,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22HARRISON%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,4,D,Hanu Karlapalem,KARLAPALEM,2,surname_result_not_candidate,85.5,False,False,1844.0,26719,VENKATA HANUMANTHA RAO KARLAPALEM,Democratic,County Commissioner,LIMESTONE COUNTY,,Dissolved,01/19/2021,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22KARLAPALEM%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,4,D,Hanu Karlapalem,KARLAPALEM,2,surname_result_not_candidate,85.5,True,True,8090.0,32965,VENKATA HANUMANTHA RAO KARLAPALEM,Democratic,State Representative,HOUSE DISTRICT 4,,Active,01/04/2026,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22KARLAPALEM%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,8,D,Bruce Sparkman,SPARKMAN,2,strong_name_office_district,100.0,True,True,9007.0,33882,Bruce Sparkman,,State Representative,HOUSE DISTRICT 8,,Dissolved,01/23/2026,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22SPARKMAN%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,8,D,Bruce Sparkman,SPARKMAN,2,surname_result_not_candidate,85.5,True,False,3436.0,28311,DANIEL RODNEY SPARKMAN,Republican,State Representative,HOUSE DISTRICT 74,,Dissolved,01/11/2021,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22SPARKMAN%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,63.33333333333332,True,False,9221.0,34096,Russell A Thomas,,State Representative,,,Rejected,01/31/2026,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,85.5,False,False,2570.0,27445,RUBY ANN JONES-THOMAS,Democratic,Circuit Clerk,LOWNDES COUNTY,,Dissolved,02/01/2018,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,85.5,False,False,7399.0,32274,FELICIA YOLANDA KING-THOMAS,,City Council,DISTRICT 1,,Dissolved,06/20/2025,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,86.95652173913044,False,False,6621.0,31496,ALAN THOMAS,,City Council,AT LARGE,,Active,04/08/2025,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,69.23076923076923,False,False,7437.0,32312,ANGELIA THOMAS,,City Council,DISTRICT 4,,Dissolved,07/07/2025,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,76.92307692307692,False,False,3990.0,28865,ANTHONY THOMAS,Democratic,County Constable,MONROE COUNTY,,Active,11/03/2019,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,85.5,False,False,8589.0,33464,BILLY SHANE THOMAS,,County Commissioner,,,Dissolved,01/15/2026,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,85.5,False,False,2991.0,27866,BRADLEY LYNN THOMAS,Republican,County Commissioner,TALLAPOOSA COUNTY,,Dissolved,02/08/2018,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,85.5,False,False,8467.0,33342,Brandon  Jermicheal  Thomas,Democratic,County Commissioner,LOWNDES COUNTY,,Active,01/12/2026,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,85.5,False,False,4196.0,29071,CHERYLE LAPSLEY THOMAS,Democratic,County Commissioner,PERRY COUNTY,,Dissolved,01/06/2020,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,85.5,False,False,6259.0,31134,CHERYLE LAPSLEY THOMAS,Democratic,County Board of Education,PERRY COUNTY,,Dissolved,02/03/2024,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,63.33333333333332,False,False,7007.0,31882,CHRISTIE L THOMAS,,City Council,DISTRICT 1,,Dissolved,06/18/2025,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,85.5,False,False,7506.0,32381,JADA RENEE THOMAS-COMBS,,Mayor,,,Active,06/01/2025,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,69.56521739130434,False,False,6740.0,31615,DAVE THOMAS,,Mayor,,,Dissolved,05/20/2025,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,72.0,False,False,1833.0,26708,DEANNA THOMAS,Democratic,Circuit Clerk,COLBERT COUNTY,,Dissolved,11/13/2017,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,85.5,False,False,7037.0,31912,FAYE MCLEOD THOMAS,,City Council,AT LARGE,,Active,06/16/2025,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,85.5,False,False,5443.0,30318,FRANK CLAYTON THOMAS,Republican,District Court Judge,LEE COUNTY,PLACE 2,Dissolved,03/10/2023,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,69.56521739130434,False,False,2437.0,27312,FRED THOMAS,Democratic,County Board of Education,WASHINGTON COUNTY,,Dissolved,01/30/2018,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,strong_name_office_district,90.0,True,True,7604.0,32479,GEORGE AARON THOMAS,Republican,State Representative,HOUSE DISTRICT 10,,Active,07/30/2025,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,64.28571428571428,False,False,4137.0,29012,GREGORY L THOMAS,Democratic,County Constable,DALLAS COUNTY,,Active,11/27/2019,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,85.5,False,False,6512.0,31387,GREGORY DEWAYNE THOMAS,,City Council,DISTRICT 1,,Active,02/10/2025,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,72.0,False,False,6799.0,31674,HERMAN THOMAS,,City Council,DISTRICT 1,,Active,05/26/2025,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,72.0,True,False,1897.0,26772,HERMAN THOMAS,Democratic,State Representative,HOUSE DISTRICT 99,,Dissolved,12/18/2017,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,64.0,False,False,2470.0,27345,HORACE THOMAS,Democratic,County Board of Education,WASHINGTON COUNTY,,Active,01/26/2018,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,85.5,False,False,6246.0,31121,JACQUELYN LONG THOMAS,Democratic,County Commissioner,ELMORE COUNTY,,Dissolved,11/01/2023,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,85.5,False,False,4770.0,29645,JAMES DAVID THOMAS,Republican,Governor,,,Dissolved,01/04/2022,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,63.33333333333332,False,False,7008.0,31883,JANNIE MAE THOMAS,,City Council,DISTRICT 7,,Dissolved,06/18/2025,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,72.72727272727273,False,False,3762.0,28637,JOE THOMAS,Republican,County Constable,WALKER COUNTY,,Dissolved,10/22/2019,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
2026,house,10,R,Aaron Thomas,THOMAS,51,surname_result_not_candidate,85.5,False,False,6946.0,31821,JOHN JOSEPH THOMAS,,City Council,DISTRICT 2,,Dissolved,06/12/2025,https://fcpa.alabamavotes.gov/page.request.do?page=com.acf.common.page.committeesearchresults&pageNumber=1&pageSize=100&sortDirection=ASC&sortBy=candidateLastName&criteria=%5B%7B%22field_key%22%3A%22candidateLastName%22%2C%22comparison_type%22%3A%22like%22%2C%22comparison_value_1%22%3A%22THOMAS%22%7D%2C%7B%22field_key%22%3A%22committeeType%22%2C%22comparison_type%22%3A%22equalTo%22%2C%22comparison_value_1%22%3A%221%22%7D%5D,2026-08-16T16:55:35.947597+00:00
