state,year,chamber,district,dem_votes,rep_votes,dem_incumbent,rep_incumbent,incumbency_balance,dem_win,rep_win,uncont,dontuse,bigthird,dswitch,rswitch,dem_candidate,rep_candidate,legislative_dem_margin,outcome_eligible,outcome_source,outcome_source_path,candidate_source,incumbency_source,incumbency_quality,outcome_priority,,,LIBERTARIAN,OTHER,NONPARTISAN,INDEPENDENT,election_date,election_stage,race_id,office,dem_candidate_count,rep_candidate_count,candidate_count,winner_name,winner_party,stage_total_votes,source_files,race_index_source,selected_final_stage,is_final_stage,selected_priority,selected
TX,2018,house,141,27946.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"thompson, senfronia 1",,100.0,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
TX,2018,house,142,32087.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"dutton, harold v, jr",,100.0,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
TX,2018,house,143,22504.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"hernandez, ana l",,100.0,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
TX,2018,house,144,14349.0,9106.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,Mary Ann Perez,Ruben Villarreal,22.353442762737156,True,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,1,,,,,,,,,,,,,,,,,,,,,1,True
TX,2018,house,144,14349.0,9106.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"perez, mary a","villarreal, ruben",22.353442762737156,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,1,False
TX,2018,house,144,14349.0,9106.0,,,,,,,,,,,PEREZ,VILLARREAL,22.353442762737156,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,,,,,,,,,,,,,,,,,,,,1,False
TX,2018,house,145,24269.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"alvarado, carol",,100.0,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
TX,2018,house,146,35656.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"thierry, shawn n",,100.0,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
TX,2018,house,147,44314.0,10528.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,Garnet F. Coleman,Thomas Wang,61.60606834178185,True,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,1,,,,,,,,,,,,,,,,,,,,,1,True
TX,2018,house,147,44314.0,10528.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"coleman, garnet f","wang, thomas",61.60606834178185,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,1,False
TX,2018,house,147,44314.0,10528.0,,,,,,,,,,,COLEMAN,WANG,61.60606834178185,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,,,,,,,,,,,,,,,,,,,,1,False
TX,2018,house,148,32231.0,15228.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,Jessica Cristina Farrar,Ryan T. McConnico,35.82671358435702,True,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,1,,,,,,,,,,,,,,,,,,,,,1,True
TX,2018,house,148,32231.0,15228.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"farrar, jessica c","mcconnico, ryan t",35.82671358435702,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,1,False
TX,2018,house,148,32231.0,15228.0,,,,,,,,,,,FARRAR,MCCONNICO,35.82671358435702,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,,,,,,,,,,,,,,,,,,,,1,False
TX,2018,house,149,27071.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"vo, hubert",,100.0,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
TX,2018,house,150,29888.0,40907.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,,,,Michael Shawn Kelly,Valoree Swanson,-15.564658521081997,True,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,1,,,,,,,,,,,,,,,,,,,,,1,True
TX,2018,house,150,29888.0,40907.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"kelly, michael s","swanson, valoree",-15.564658521081997,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,1,False
TX,2018,house,150,29888.0,40907.0,,,,,,,,,,,KELLY,SWANSON,-15.564658521081997,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,,,,,,,,,,,,,,,,,,,,1,False
TX,2018,senate,2,104897.0,153151.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,,,,Kendall Scudder,Bob Hall,-18.699621775793652,True,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,1,,,,,,,,,,,,,,,,,,,,,1,True
TX,2018,senate,2,104897.0,153151.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"scudder, kendall","hall, bob",-18.699621775793652,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,1,False
TX,2018,senate,2,104859.0,153122.0,,,,,,,,,,,SCUDDER,HALL,-18.707966865776935,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,,,,,,,,,,,,,,,,,,,,1,False
TX,2018,senate,3,56398.0,215058.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,,,,Shirley Layton,Robert Nichols,-58.447777908758695,True,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,1,,,,,,,,,,,,,,,,,,,,,1,True
TX,2018,senate,3,56398.0,215058.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"layton, shirley","nichols, robert",-58.447777908758695,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,1,False
TX,2018,senate,3,56391.0,215048.0,,,,,,,,,,,LAYTON,NICHOLS,-58.450333224039284,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,,QUARLES,,,,,,,,,,,,,,,,,,1,False
TX,2018,senate,5,136792.0,182550.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,,,,Meg Walsh,Charles Schwertner,-14.32883867452449,True,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,1,,,,,,,,,,,,,,,,,,,,,1,True
TX,2018,senate,5,136792.0,182550.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"walsh, meg","schwertner, charles",-14.32883867452449,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,1,False
TX,2018,senate,5,136789.0,182538.0,,,,,,,,,,,WALSH,SCHWERTNER,-14.326693326903143,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,,LYONS,,,,,,,,,,,,,,,,,,1,False
TX,2018,senate,7,124232.0,177864.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,,,,David Romero,Paul Bettencourt,-17.753296965203113,True,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,1,,,,,,,,,,,,,,,,,,,,,1,True
TX,2018,senate,7,124232.0,177864.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"romero, david","bettencourt, paul",-17.753296965203113,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,1,False
TX,2018,senate,7,124232.0,177864.0,,,,,,,,,,,ROMERO,BETTENCORT,-17.753296965203113,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,,GLASS,,,,,,,,,,,,,,,,,,1,False
TX,2018,senate,8,162157.0,169995.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,Mark Phariss,Angela Paxton,-2.359763000072256,True,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,1,,,,,,,,,,,,,,,,,,,,,1,True
TX,2018,senate,8,162157.0,169995.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"phariss, mark","paxton, angela",-2.359763000072256,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,1,False
TX,2018,senate,8,162157.0,169995.0,,,,,,,,,,,PHARISS,PAXTON,-2.359763000072256,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,,,,,,,,,,,,,,,,,,,,1,False
TX,2018,senate,9,112537.0,132256.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,,,,Gwenn Burud,Kelly Hancock,-8.055377400497564,True,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,1,,,,,,,,,,,,,,,,,,,,,1,True
TX,2018,senate,9,112537.0,132256.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"burud, gwenn","hancock, kelly",-8.055377400497564,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,1,False
TX,2018,senate,9,112537.0,132256.0,,,,,,,,,,,BURUD,HANCOCK,-8.055377400497564,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,,,,,,,,,,,,,,,,,,,,1,False
TX,2018,senate,10,148959.0,138968.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,,,,Beverly Powell,Konni Burton,3.469976764943892,True,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,1,,,,,,,,,,,,,,,,,,,,,1,True
TX,2018,senate,10,148959.0,138968.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"powell, beverly","burton, konni",3.469976764943892,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,1,False
TX,2018,senate,10,148959.0,138968.0,,,,,,,,,,,POWELL,BURTON,3.469976764943892,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,,,,,,,,,,,,,,,,,,,,1,False
TX,2018,senate,14,276052.0,96834.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,Kirk Watson,George W. Hindman,48.06241049543292,True,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,1,,,,,,,,,,,,,,,,,,,,,1,True
TX,2018,senate,14,276052.0,96834.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"watson, kirk","hindman, george w",48.06241049543292,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,1,False
TX,2018,senate,14,276052.0,96834.0,,,,,,,,,,,WATSON,HINDMAN,48.06241049543292,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,,VERLANDER,,,,,,,,,,,,,,,,,,1,False
TX,2018,senate,15,153016.0,75518.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,John Whitmire,Randy Orr,33.91092791444599,True,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,1,,,,,,,,,,,,,,,,,,,,,1,True
TX,2018,senate,15,153016.0,75518.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"whitmire, john","orr, randy",33.91092791444599,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,1,False
TX,2018,senate,15,153016.0,75518.0,,,,,,,,,,,WHITMIRE,ORR,33.91092791444599,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,,VELSQUEZ,,,,,,,,,,,,,,,,,,1,False
TX,2018,senate,16,159228.0,134933.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,,,,Nathan Johnson,Don Huffines,8.259082611223105,True,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,1,,,,,,,,,,,,,,,,,,,,,1,True
TX,2018,senate,16,159228.0,134933.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"johnson, nathan","huffines, don",8.259082611223105,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,1,False
TX,2018,senate,16,159228.0,134933.0,,,,,,,,,,,JOHNSON,HUFFINES,8.259082611223105,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,,,,,,,,,,,,,,,,,,,,1,False
TX,2018,senate,17,143978.0,158263.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,,,,Rita Lucido,Joan Huffman,-4.726360751850344,True,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,1,,,,,,,,,,,,,,,,,,,,,1,True
TX,2018,senate,17,143978.0,158263.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"lucido, rita","huffman, joan",-4.726360751850344,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,1,False
TX,2018,senate,17,143978.0,158263.0,,,,,,,,,,,LUCIDO,HUFFMAN,-4.726360751850344,True,MEDSL 2018 precinct general returns,data/raw/historical_statewide_elections/dataverse_files (3).zip,MEDSL 2018 precinct general returns,,missing,4,,,LACOUNT,,,,,,,,,,,,,,,,,,1,False
TX,2018,senate,23,192148.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"west, royce",,100.0,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,3,True
TX,2018,senate,25,173698.0,236753.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,,,,Steven Kling,Donna Campbell,-15.362369686028297,True,Texas official returns normalized by the Texas project,external://texas-state-house-and-state-senate-model/data/processed/elections/sos_canonical_candidate_totals_1992_2018.csv,Texas Secretary of State candidate-total exports,Texas official/canonical candidate and full-history incumbency exports,source_observed,1,,,,,,,,,,,,,,,,,,,,,1,True
TX,2018,senate,25,173698.0,236753.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"kling, steven","campbell, donna",-15.362369686028297,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,1,False
