canonical_candidate_id,cycle,observed_issues,scored_issues,evidence_records,source_types,ideology_v3_scored_family_count,ideology_v3_model_eligible
AL-2022-house-101-R-GSL101RPRI,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-102-R-GSL102RSTR,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-103-D-GSL103DDRU,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-104-R-GSL104RWIL,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-105-R-GSL105RBRO,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-senate-1-R-GSU01RMEL,2022,3.0,3.0,3.0,1.0,0,False
AL-2022-senate-2-D-GSU02DLEW,2022,2.0,1.0,2.0,1.0,0,False
AL-2022-senate-2-R-GSU02RBUT,2022,10.0,9.0,12.0,3.0,0,False
AL-2022-senate-3-R-GSU03RORR,2022,3.0,3.0,3.0,1.0,0,False
AL-2022-senate-4-R-GSU04RGUD,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-senate-5-R-GSU05RREE,2022,5.0,4.0,7.0,2.0,0,False
AL-2022-senate-6-R-GSU06RSTU,2022,3.0,3.0,3.0,1.0,0,False
AL-2022-senate-7-D-GSU07DWIL,2022,4.0,3.0,6.0,2.0,0,False
AL-2022-senate-7-R-GSU07RGIV,2022,3.0,3.0,3.0,1.0,0,False
AL-2022-senate-8-R-GSU08RLIV,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-senate-9-R-GSU09RSCO,2022,3.0,2.0,4.0,2.0,0,False
AL-2022-senate-10-R-GSU10RJON,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-senate-11-R-GSU11RBEL,2022,0.0,0.0,0.0,0.0,0,False
AL-2022-senate-12-D-GSU12DMCC,2022,6.0,5.0,6.0,1.0,0,False
AL-2022-senate-12-R-GSU12RKEL,2022,2.0,2.0,3.0,2.0,0,False
AL-2022-senate-13-R-GSU13RPRI,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-senate-14-R-GSU14RWEA,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-senate-15-R-GSU15RROB,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-senate-16-R-GSU16RWAG,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-senate-17-R-GSU17RSHE,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-senate-18-D-GSU18DSMI,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-senate-19-D-GSU19DCOL,2022,2.0,1.0,2.0,1.0,0,False
AL-2022-senate-20-D-GSU20DCOL,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-senate-21-D-GSU21DWAR,2022,1.0,1.0,2.0,1.0,0,False
AL-2022-senate-21-R-GSU21RALL,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-senate-22-R-GSU22RALB,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-senate-23-D-GSU23DSTE,2022,1.0,1.0,1.0,1.0,0,False
AL-2022-senate-23-R-GSU23RNIM,2022,1.0,1.0,1.0,1.0,0,False
AL-2022-senate-24-D-GSU24DSIN,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-senate-25-R-GSU25RBAR,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-senate-26-D-GSU26DHAT,2022,1.0,1.0,1.0,1.0,0,False
AL-2022-senate-27-D-GSU27DREE,2022,1.0,0.0,1.0,1.0,0,False
AL-2022-senate-27-R-GSU27RHOV,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-senate-28-D-GSU28DBEA,2022,4.0,2.0,4.0,1.0,0,False
AL-2022-senate-29-D-GSU29DMAT,2022,1.0,1.0,1.0,1.0,0,False
AL-2022-senate-29-R-GSU29RCHE,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-senate-30-R-GSU30RCHA,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-senate-31-R-GSU31RCAR,2022,1.0,1.0,1.0,1.0,0,False
AL-2022-senate-32-R-GSU32RELL,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-senate-33-D-GSU33DFIG,2022,3.0,3.0,3.0,1.0,0,False
AL-2022-senate-33-R-GSU33RRIE,2022,15.0,14.0,16.0,2.0,1,False
AL-2022-senate-34-R-GSU34RWIL,2022,3.0,2.0,4.0,2.0,0,False
AL-2022-senate-35-R-GSU35RSES,2022,2.0,2.0,2.0,1.0,0,False
