canonical_candidate_id,person_id,canonical_name,cycle,chamber,district,canonical_party,candidate_margin_overperformance,absolute_cmo,has_issue_evidence,manual_broad_search_logged,any_manual_search_logged,accepted_votesmart_identity,manual_identity_alias,legislative_source_checked_and_present,votesmart_questionnaire_checked_and_present,votesmart_rating_checked_and_present,votesmart_endorsement_checked_and_present,latest_manual_result,identity_status,final_research_status,exhaustion_basis,neutrality_imputed,prior_status,new_evidence_source_types,restated_at_utc
AL-1994-house-82-D-REED,ALPERSON-REED,Reed,1994,house,82,D,50.462704800196434,50.462704800196434,False,False,False,False,False,False,False,False,False,,surname_only_unresolved_after_source_sweep,searched_no_recoverable_evidence,structured_votesmart_legislative_identity_source_sweep,False,searched_no_recoverable_evidence,,
AL-2018-house-91-R-RHETT-MARQUES,ALPERSON-RHETT-MARQUES,Rhett Marques,2018,house,91,R,50.33084947292807,50.33084947292807,False,False,False,True,False,False,False,True,False,,verified_votesmart_identity,searched_no_recoverable_evidence,structured_votesmart_legislative_identity_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-42-R-BIALAS,ALPERSON-BIALAS,Bialas,1994,house,42,R,-49.869570846776405,49.869570846776405,False,True,True,False,True,False,False,False,False,searched_no_directional_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-2006-house-42-R-ALLEN-CATON,ALPERSON-ALLEN-CATON,ALLEN CATON,2006,house,42,R,-49.794030661499946,49.794030661499946,False,True,True,True,False,False,False,True,True,searched_later_evidence_not_backcast,verified_votesmart_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-78-D-HOLMES,ALPERSON-HOLMES,Holmes,1994,house,78,D,49.575873752666666,49.575873752666666,False,False,False,False,False,False,False,False,False,,surname_only_unresolved_after_source_sweep,searched_no_recoverable_evidence,structured_votesmart_legislative_identity_source_sweep,False,searched_no_recoverable_evidence,,
AL-2006-senate-19-D-E-B-MCCLAIN,ALPERSON-E-B-MCCLAIN,E.B. MCCLAIN,2006,senate,19,D,49.2536599660212,49.2536599660212,False,False,False,False,False,False,False,False,False,,full_name_official_roster,searched_no_recoverable_evidence,structured_votesmart_legislative_identity_source_sweep,False,searched_no_recoverable_evidence,,
AL-2006-house-60-D-EARL-F-HILLIARD-JR,ALPERSON-EARL-F-HILLIARD-JR,"EARL F. HILLIARD, JR.",2006,house,60,D,49.15921128338639,49.15921128338639,False,False,False,True,False,False,True,True,False,,verified_votesmart_identity,searched_no_recoverable_evidence,structured_votesmart_legislative_identity_source_sweep,False,searched_no_recoverable_evidence,,
AL-2006-house-61-D-ALAN-HARPER,ALPERSON-ALAN-HARPER,ALAN HARPER,2006,house,61,D,48.60283755349312,48.60283755349312,False,True,True,True,False,False,False,True,True,searched_no_same_cycle_directional_evidence,verified_votesmart_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-2006-house-61-R-FRANK-CHANDLER,ALPERSON-FRANK-CHANDLER,FRANK CHANDLER,2006,house,61,R,-48.60283755349312,48.60283755349312,False,True,True,True,True,False,False,True,True,searched_no_same_cycle_directional_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-senate-27-D-LITTLE,ALPERSON-LITTLE,Little,1994,senate,27,D,48.253790998244,48.253790998244,False,True,True,False,True,False,False,False,False,new_post_election_evidence_added,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-senate-27-R-PONDER,ALPERSON-PONDER,Ponder,1994,senate,27,R,-48.253790998244,48.253790998244,False,True,True,False,False,False,False,False,False,searched_no_evidence,surname_only_unresolved_after_source_sweep,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-senate-19-D-MCCLAIN,ALPERSON-MCCLAIN,Mcclain,1994,senate,19,D,48.122466661194906,48.122466661194906,False,False,False,False,False,False,False,False,False,,surname_only_unresolved_after_source_sweep,searched_no_recoverable_evidence,structured_votesmart_legislative_identity_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-79-D-TURNHAM,ALPERSON-TURNHAM,Turnham,1994,house,79,D,47.78917184374099,47.78917184374099,False,True,True,False,True,False,False,False,False,searched_no_same_cycle_directional_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-79-R-PIERCE,ALPERSON-PIERCE,Pierce,1994,house,79,R,-47.78917184374099,47.78917184374099,False,True,True,False,True,False,False,False,False,searched_no_directional_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-52-D-ROGERS,ALPERSON-ROGERS,Rogers,1994,house,52,D,47.76930387248194,47.76930387248194,False,False,False,False,False,False,False,False,False,,surname_only_unresolved_after_source_sweep,searched_no_recoverable_evidence,structured_votesmart_legislative_identity_source_sweep,False,searched_no_recoverable_evidence,,
AL-2006-house-65-D-GEORGE-M-MARC-KEAHEY,ALPERSON-GEORGE-M-MARC-KEAHEY,GEORGE M. (MARC) KEAHEY,2006,house,65,D,47.74606347265414,47.74606347265414,False,True,True,True,False,False,False,True,False,new_evidence_added,verified_votesmart_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-59-D-SPRATT,ALPERSON-SPRATT,Spratt,1994,house,59,D,47.62245669263628,47.62245669263628,False,False,False,False,False,False,False,False,False,,surname_only_unresolved_after_source_sweep,searched_no_recoverable_evidence,structured_votesmart_legislative_identity_source_sweep,False,searched_no_recoverable_evidence,,
AL-2006-senate-2-R-JIM-BURDEN,ALPERSON-JIM-BURDEN,JIM BURDEN,2006,senate,2,R,-47.16340237151266,47.16340237151266,False,True,True,False,False,False,False,False,False,searched_no_new_specific_ontology_position,full_name_official_roster,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-2006-house-12-R-RHONDA-D-BRUNER,ALPERSON-RHONDA-D-BRUNER,RHONDA D. BRUNER,2006,house,12,R,-46.81020431235766,46.81020431235766,False,True,True,True,False,False,False,False,False,searched_no_directional_evidence,verified_votesmart_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-2022-house-88-R-GSL088RSTA,ALPERSON-GSL088RSTA,GSL088RSTA,2022,house,88,R,46.48140094389403,46.48140094389403,False,False,False,True,False,False,False,False,True,,verified_votesmart_identity,searched_no_recoverable_evidence,structured_votesmart_legislative_identity_source_sweep,False,searched_no_recoverable_evidence,,
AL-2022-house-45-R-GSL045RDUB,ALPERSON-GSL045RDUB,GSL045RDUB,2022,house,45,R,45.97672421050744,45.97672421050744,False,False,False,True,False,False,False,False,True,,verified_votesmart_identity,searched_no_recoverable_evidence,structured_votesmart_legislative_identity_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-88-D-GIPSON,ALPERSON-GIPSON,Gipson,1994,house,88,D,45.85256444225319,45.85256444225319,False,True,True,False,False,False,False,False,False,searched_no_evidence,surname_only_unresolved_after_source_sweep,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-88-R-TEMPLENTON,ALPERSON-TEMPLENTON,Templenton,1994,house,88,R,-45.85256444225319,45.85256444225319,False,True,True,False,False,False,False,False,False,identity_unresolved,surname_only_unresolved_after_source_sweep,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-2022-house-61-R-GSL061RBOL,ALPERSON-GSL061RBOL,GSL061RBOL,2022,house,61,R,45.82000401297323,45.82000401297323,False,False,False,True,False,False,False,False,True,,verified_votesmart_identity,searched_no_recoverable_evidence,structured_votesmart_legislative_identity_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-56-D-MCADORY,ALPERSON-MCADORY,Mcadory,1994,house,56,D,45.34202813157903,45.34202813157903,False,False,False,False,False,False,False,False,False,,surname_only_unresolved_after_source_sweep,searched_no_recoverable_evidence,structured_votesmart_legislative_identity_source_sweep,False,searched_no_recoverable_evidence,,
AL-2006-house-6-R-JOHN-TONY-STILES,ALPERSON-JOHN-TONY-STILES,"JOHN ""TONY"" STILES",2006,house,6,R,-45.293705464898885,45.293705464898885,False,True,True,True,False,False,False,False,False,searched_no_new_specific_ontology_position,verified_votesmart_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-2002-house-91-R-HOWELL-WES,ALPERSON-HOWELL-WES,"Howell, Wes",2002,house,91,R,-45.02571977439415,45.02571977439415,False,True,True,True,True,False,False,False,False,searched_no_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-86-D-CAROTHERS,ALPERSON-CAROTHERS,Carothers,1994,house,86,D,44.99127211904333,44.99127211904333,False,True,True,True,True,False,True,True,False,searched_no_new_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-86-R-SHUEMAKE,ALPERSON-SHUEMAKE,Shuemake,1994,house,86,R,-44.99127211904333,44.99127211904333,False,True,True,False,False,False,False,False,False,identity_still_unresolved_no_issue_evidence,surname_only_unresolved_after_source_sweep,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-57-D-HOUSTON,ALPERSON-HOUSTON,Houston,1994,house,57,D,44.50141097874381,44.50141097874381,False,False,False,False,False,False,False,False,False,,surname_only_unresolved_after_source_sweep,searched_no_recoverable_evidence,structured_votesmart_legislative_identity_source_sweep,False,searched_no_recoverable_evidence,,
