result_unit_id,county,result_precinct,result_precinct_norm,result_match_norm,source_file,source_layout,is_non_geographic,vtd_geoid,vtd_code,vtd_name,vtd_name_norm,match_method,match_score,score_margin,candidate_count,candidate_2_name,candidate_2_score,candidate_3_name,candidate_3_score,accepted_match,needs_review,review_reason,accepted_units_for_vtd,relationship_note
897,MARION,PEARCES MILL PEA RIDGE FD,PEARCES MILL PEA RIDGE FIRE DEPARTMENT,PEARCES MILL PEA RIDGE FIRE DEPARTMENT,2014-General-Marion.xlsx,contest_rows,False,0109311,11,Pea Ridge Fire Station,PEA RIDGE FIRE STATION,review,85.5,0.0,2,BYRD FIRE DEPARTMENT,85.5,SHOTTSVILLE FIRE DEPARTMENT,67.86,False,True,low_or_ambiguous_score,,
898,MARION,PIKEVILLE TRAILER,PIKEVILLE TRAILER,PIKEVILLE TRAILER,2014-General-Marion.xlsx,contest_rows,False,0109316,16,Pikeville Liberty Church,PIKEVILLE LIBERTY CHURCH,review,65.77,18.12,1,SHOTTSVILLE FIRE DEPARTMENT,47.65,PEA RIDGE FIRE STATION,46.15,False,True,low_or_ambiguous_score,,
900,MARION,RYE BYRD VOL_ FIRE DEPARTMENT,RYE BYRD VOLUNTEER FIRE DEPARTMENT,RYE BYRD VOLUNTEER FIRE DEPARTMENT,2014-General-Marion.xlsx,contest_rows,False,0109311,11,Pea Ridge Fire Station,PEA RIDGE FIRE STATION,review,85.5,0.0,2,BYRD FIRE DEPARTMENT,85.5,SHOTTSVILLE FIRE DEPARTMENT,67.86,False,True,low_or_ambiguous_score,,
901,MARION,SHILOH COMMUNITY BUILDING,SHILOH COMMUNITY BUILDING,SHILOH COMMUNITY BUILDING,2014-General-Marion.xlsx,contest_rows,False,010931S,1S,Hamilton Neighborhood Facilities Bldg,HAMILTON NEIGHBORHOOD FACILITIES BUILDING,review,85.5,4.07,1,CRAFT COMMUNITY BUILDING,81.43,WIGINTON COMMUNITY BUILDING,80.77,False,True,low_or_ambiguous_score,,
905,MARSHALL,1ST BAPTIST CHURCH,FIRST BAPTIST CHURCH,FIRST BAPTIST CHURCH,2014-General-Marshall.xlsx,contest_rows,False,010954-7-B,4-7-B,1st Baptist Church,FIRST BAPTIST CHURCH,review,100.0,0.0,2,FIRST BAPTIST CHURCH,100.0,LIBERTY HILL CHURCH,61.54,False,True,low_or_ambiguous_score,,
907,MARSHALL,ALBERTVILLE REC_ CENTER,ALBERTVILLE RECREATION CENTER,ALBERTVILLE RECREATION CENTER,2014-General-Marshall.xlsx,contest_rows,False,010954-5,4-5,Albertville Rec Center,ALBERTVILLE RECREATION CENTER,review,100.0,0.0,3,ALBERTVILLE RECREATION CENTER,100.0,ALBERTVILLE RECREATION CENTER,100.0,False,True,low_or_ambiguous_score,,
908,MARSHALL,ALDER SPRINGS COMMUNITY CENTER,ALDER SPRINGS COMMUNITY CENTER,ALDER SPRINGS COMMUNITY CENTER,2014-General-Marshall.xlsx,contest_rows,False,0109513,13,Rock Springs Church,ROCK SPRINGS CHURCH,review,85.5,3.34,1,ARAB COMMUNITY CENTER,82.16,ARAB COMMUNITY CENTER,82.16,False,True,low_or_ambiguous_score,,
909,MARSHALL,ARAB COMMUNITY CENTER,ARAB COMMUNITY CENTER,ARAB COMMUNITY CENTER,2014-General-Marshall.xlsx,contest_rows,False,0109526-2,26-2,Arab Comm Center,ARAB COMMUNITY CENTER,review,100.0,0.0,2,ARAB COMMUNITY CENTER,100.0,MARTLINE COMMUNITY CENTER,82.61,False,True,low_or_ambiguous_score,,
910,MARSHALL,ARAB RECREATION CENTER,ARAB RECREATION CENTER,ARAB RECREATION CENTER,2014-General-Marshall.xlsx,contest_rows,False,0109520-1,20-1,Boaz Rec Center,BOAZ RECREATION CENTER,review,86.36,0.0,3,BOAZ RECREATION CENTER,86.36,BOAZ RECREATION CENTER,86.36,False,True,low_or_ambiguous_score,,
911,MARSHALL,ASBURY FIRE,ASBURY FIRE,ASBURY FIRE,2014-General-Marshall.xlsx,contest_rows,False,0109518-3,18-3,Asbury Fire Dept,ASBURY FIRE DEPARTMENT,review,90.0,4.5,1,RUTH FIRE DEPARTMENT,85.5,NIXON CHAPEL FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,
912,MARSHALL,BOAZ RECREATION CENTER,BOAZ RECREATION CENTER,BOAZ RECREATION CENTER,2014-General-Marshall.xlsx,contest_rows,False,0109520-1,20-1,Boaz Rec Center,BOAZ RECREATION CENTER,review,100.0,0.0,3,BOAZ RECREATION CENTER,100.0,BOAZ RECREATION CENTER,100.0,False,True,low_or_ambiguous_score,,
913,MARSHALL,BOSHART PROSPECT CEMETARY,BOSHART PROSPECT CEMETARY,BOSHART PROSPECT CEMETARY,2014-General-Marshall.xlsx,contest_rows,False,010958,8,Prospect Cemetery,PROSPECT CEMETERY,review,76.19,20.87,1,BOAZ RECREATION CENTER,55.32,BOAZ RECREATION CENTER,55.32,False,True,low_or_ambiguous_score,,
915,MARSHALL,CRANFORD RUTH VFD,CRANFORD RUTH VOLUNTEER FIRE DEPARTMENT,CRANFORD RUTH VOLUNTEER FIRE DEPARTMENT,2014-General-Marshall.xlsx,contest_rows,False,0109521,21,Ruth Fire Dept,RUTH FIRE DEPARTMENT,review,85.5,0.0,2,ASBURY FIRE DEPARTMENT,85.5,NIXON CHAPEL FIRE DEPARTMENT,66.28,False,True,low_or_ambiguous_score,,
916,MARSHALL,DISTRICT 1 COUNTY SHOP,DISTRICT 1 COUNTY SHOP,DISTRICT 1 COUNTY SHOP,2014-General-Marshall.xlsx,contest_rows,False,010955,5,Dist. 4 County Shop,DIST 4 COUNTY SHOP,review,85.0,34.02,1,MARSHALL COUNTY GAS,50.98,MARSHALL COUNTY GAS,50.98,False,True,low_or_ambiguous_score,,
918,MARSHALL,DOUGLAS TOWN HALL,DOUGLAS TOWN HALL,DOUGLAS TOWN HALL,2014-General-Marshall.xlsx,contest_rows,False,0109522-1,22-1,Douglas City Hall,DOUGLAS CITY HALL,review,82.35,0.0,3,DOUGLAS CITY HALL,82.35,DOUGLAS CITY HALL,82.35,False,True,low_or_ambiguous_score,,
919,MARSHALL,FRIENDSHIP PINE GROVE SCHOOL,FRIENDSHIP PINE GROVE SCHOOL,FRIENDSHIP PINE GROVE SCHOOL,2014-General-Marshall.xlsx,contest_rows,False,0109525,25,Grassy School Gym,GRASSY SCHOOL GYM,review,85.5,0.5,2,PINE GROVE SCHOOL A D,85.0,KENNAMER COVE CIR,45.0,False,True,low_or_ambiguous_score,,
920,MARSHALL,GEORGIA MOUNTAIN REC_,GEORGIA MOUNTAIN RECREATION,GEORGIA MOUNTAIN RECREATION,2014-General-Marshall.xlsx,contest_rows,False,0109520-1,20-1,Boaz Rec Center,BOAZ RECREATION CENTER,review,62.04,0.0,3,BOAZ RECREATION CENTER,62.04,BOAZ RECREATION CENTER,62.04,False,True,low_or_ambiguous_score,,
921,MARSHALL,GRANT CITY HALL,GRANT CITY HALL,GRANT CITY HALL,2014-General-Marshall.xlsx,contest_rows,False,0109530-1,30-1,Grant City Hall,GRANT CITY HALL,review,100.0,0.0,2,GRANT CITY HALL,100.0,DOUGLAS CITY HALL,75.0,False,True,low_or_ambiguous_score,,
922,MARSHALL,GUNTERSVILLE REC_ CENTER,GUNTERSVILLE RECREATION CENTER,GUNTERSVILLE RECREATION CENTER,2014-General-Marshall.xlsx,contest_rows,False,010951-3,1-3,Guntersville Rec Center,GUNTERSVILLE RECREATION CENTER,review,100.0,0.0,3,GUNTERSVILLE RECREATION CENTER,100.0,GUNTERSVILLE RECREATION CENTER,100.0,False,True,low_or_ambiguous_score,,
923,MARSHALL,HEBRON COMMUNITY CENTER,HEBRON COMMUNITY CENTER,HEBRON COMMUNITY CENTER,2014-General-Marshall.xlsx,contest_rows,False,0109526-2,26-2,Arab Comm Center,ARAB COMMUNITY CENTER,review,82.16,0.0,3,ARAB COMMUNITY CENTER,82.16,WARRENTON COMMUNITY CENTER,81.63,False,True,low_or_ambiguous_score,,
924,MARSHALL,HENRYVILLE METHODIST,HENRYVILLE METHODIST,HENRYVILLE METHODIST,2014-General-Marshall.xlsx,contest_rows,False,010957,7,Henryvill Methodist Church,HENRYVILL METHODIST CHURCH,review,82.61,33.11,1,GUNTERSVILLE RECREATION CENTER,49.5,GUNTERSVILLE RECREATION CENTER,49.5,False,True,low_or_ambiguous_score,,
925,MARSHALL,HONEYCOMB BAPTIST,HONEYCOMB BAPTIST,HONEYCOMB BAPTIST,2014-General-Marshall.xlsx,contest_rows,False,010954-7-B,4-7-B,1st Baptist Church,FIRST BAPTIST CHURCH,review,55.42,0.0,2,FIRST BAPTIST CHURCH,55.42,HEBRON RECREATION CENTER,43.9,False,True,low_or_ambiguous_score,,
926,MARSHALL,LATTIWOOD COMMUNITY CENTER,LATTIWOOD COMMUNITY CENTER,LATTIWOOD COMMUNITY CENTER,2014-General-Marshall.xlsx,contest_rows,False,0109528-1,28-1,Lattiwood Comm Center,LATTIWOOD COMMUNITY CENTER,review,100.0,0.0,2,LATTIWOOD COMMUNITY CENTER,100.0,ARAB COMMUNITY CENTER,82.16,False,True,low_or_ambiguous_score,,
928,MARSHALL,MIDWAY COMMUNITY CENTER,MIDWAY COMMUNITY CENTER,MIDWAY COMMUNITY CENTER,2014-General-Marshall.xlsx,contest_rows,False,0109526-2,26-2,Arab Comm Center,ARAB COMMUNITY CENTER,review,82.16,0.0,2,ARAB COMMUNITY CENTER,82.16,MARTLINE COMMUNITY CENTER,79.17,False,True,low_or_ambiguous_score,,
930,MARSHALL,NORTH MARSHALL UTILITIES,NORTH MARSHALL UTILITIES,NORTH MARSHALL UTILITIES,2014-General-Marshall.xlsx,contest_rows,False,010954-8-1,4-8-1,Marshall Co Gas,MARSHALL COUNTY GAS,review,57.44,0.0,2,MARSHALL COUNTY GAS,57.44,GRANT CITY HALL,43.45,False,True,low_or_ambiguous_score,,
932,MARSHALL,SIMS COMMUNITY CENTER,SIMS COMMUNITY CENTER,SIMS COMMUNITY CENTER,2014-General-Marshall.xlsx,contest_rows,False,0109528-1,28-1,Lattiwood Comm Center,LATTIWOOD COMMUNITY CENTER,review,82.16,0.0,3,UNION GROVE COMMUNITY CENTER,82.16,ARAB COMMUNITY CENTER,82.16,False,True,low_or_ambiguous_score,,
934,MARSHALL,UNION GROVE MASONIC HALL,UNION GROVE MASONIC HALL,UNION GROVE MASONIC HALL,2014-General-Marshall.xlsx,contest_rows,False,0109530-1,30-1,Grant City Hall,GRANT CITY HALL,review,85.5,0.0,2,GRANT CITY HALL,85.5,UNION GROVE COMMUNITY CENTER,61.54,False,True,low_or_ambiguous_score,,
935,MARSHALL,WAKEFIELD VFD,WAKEFIELD VOLUNTEER FIRE DEPARTMENT,WAKEFIELD VOLUNTEER FIRE DEPARTMENT,2014-General-Marshall.xlsx,contest_rows,False,0109521,21,Ruth Fire Dept,RUTH FIRE DEPARTMENT,review,85.5,0.0,2,ASBURY FIRE DEPARTMENT,85.5,MOUNT HEBRON FIRE DEPARTMENT,69.84,False,True,low_or_ambiguous_score,,
939,MOBILE,1ST BAPTIST CH ST ELMO #1,FIRST BAPTIST CHURCH SAINT ELMO 1,FIRST BAPTIST CHURCH SAINT ELMO,2014-General-Mobile.xlsx,contest_rows,False,0109756,56,Covenant Church,COVENANT CHURCH,review,85.5,0.0,3,UNION BAPTIST CHURCH,85.5,SEMMES FIRST BAPTIST,85.5,False,True,low_or_ambiguous_score,,
940,MOBILE,1ST BAPTIST CH ST ELMO #2,FIRST BAPTIST CHURCH SAINT ELMO 2,FIRST BAPTIST CHURCH SAINT ELMO,2014-General-Mobile.xlsx,contest_rows,False,0109756,56,Covenant Church,COVENANT CHURCH,review,85.5,0.0,3,UNION BAPTIST CHURCH,85.5,SEMMES FIRST BAPTIST,85.5,False,True,low_or_ambiguous_score,,
941,MOBILE,1ST BAPTIST WILMER GYM #1,FIRST BAPTIST WILMER GYM 1,FIRST BAPTIST WILMER GYM,2014-General-Mobile.xlsx,contest_rows,False,0109719,19,Mt. Sinai Missionary Baptist Church,MOUNT SINAI MISSIONARY BAPTIST CHURCH,review,85.5,0.0,3,FRIENDSHIP MISSIONARY BAPTIST CHURCH,85.5,CORINTHIAN MISSIONARY BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,
942,MOBILE,1ST BAPTIST WILMER GYM #2,FIRST BAPTIST WILMER GYM 2,FIRST BAPTIST WILMER GYM,2014-General-Mobile.xlsx,contest_rows,False,0109719,19,Mt. Sinai Missionary Baptist Church,MOUNT SINAI MISSIONARY BAPTIST CHURCH,review,85.5,0.0,3,FRIENDSHIP MISSIONARY BAPTIST CHURCH,85.5,CORINTHIAN MISSIONARY BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,
946,MOBILE,APOSTOLIC CHURCH OF GOD #1,APOSTOLIC CHURCH OF GOD 1,APOSTOLIC CHURCH OF GOD,2014-General-Mobile.xlsx,contest_rows,False,0109719,19,Mt. Sinai Missionary Baptist Church,MOUNT SINAI MISSIONARY BAPTIST CHURCH,review,85.5,0.0,3,FRIENDSHIP MISSIONARY BAPTIST CHURCH,85.5,COVENANT CHURCH,85.5,False,True,low_or_ambiguous_score,,
947,MOBILE,APOSTOLIC CHURCH OF GOD #2,APOSTOLIC CHURCH OF GOD 2,APOSTOLIC CHURCH OF GOD,2014-General-Mobile.xlsx,contest_rows,False,0109719,19,Mt. Sinai Missionary Baptist Church,MOUNT SINAI MISSIONARY BAPTIST CHURCH,review,85.5,0.0,3,FRIENDSHIP MISSIONARY BAPTIST CHURCH,85.5,COVENANT CHURCH,85.5,False,True,low_or_ambiguous_score,,
950,MOBILE,BAYOU LA BATRE COMM CTR #1,BAYOU LA BATRE COMMUNITY CENTER 1,BAYOU LA BATRE COMMUNITY CENTER,2014-General-Mobile.xlsx,contest_rows,False,0109742,42,VIA Senior Center,VIA SENIOR CENTER,review,85.5,0.0,2,MOBILE CIVIC CENTER,85.5,SEMMES COMMUNITY CENTER,77.95,False,True,low_or_ambiguous_score,,
951,MOBILE,BAYOU LA BATRE COMM CTR #2,BAYOU LA BATRE COMMUNITY CENTER 2,BAYOU LA BATRE COMMUNITY CENTER,2014-General-Mobile.xlsx,contest_rows,False,0109742,42,VIA Senior Center,VIA SENIOR CENTER,review,85.5,0.0,2,MOBILE CIVIC CENTER,85.5,SEMMES COMMUNITY CENTER,77.95,False,True,low_or_ambiguous_score,,
958,MOBILE,CARVER CAMPUS BISHOP ST #1,CARVER CAMPUS BISHOP SAINT 1,CARVER CAMPUS BISHOP SAINT,2014-General-Mobile.xlsx,contest_rows,False,0109740,40,Carver Campus-Bishop State,CARVER CAMPUS BISHOP STATE,review,92.31,6.81,1,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,85.5,BISHOP SAINT COMMUNITY COLLEGE,60.0,False,True,low_or_ambiguous_score,,
959,MOBILE,CARVER CAMPUS BISHOP ST #2,CARVER CAMPUS BISHOP SAINT 2,CARVER CAMPUS BISHOP SAINT,2014-General-Mobile.xlsx,contest_rows,False,0109740,40,Carver Campus-Bishop State,CARVER CAMPUS BISHOP STATE,review,92.31,6.81,1,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,85.5,BISHOP SAINT COMMUNITY COLLEGE,60.0,False,True,low_or_ambiguous_score,,
960,MOBILE,CHRIST ANGLICAN CHURCH #1,CHRIST ANGLICAN CHURCH 1,CHRIST ANGLICAN CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109768,68,St Joan Of Arc Catholic Church,SAINT JOAN OF ARC CATHOLIC CHURCH,review,85.5,0.0,3,FIRST BAPTIST CHURCH OF IRVINGTON,85.5,SAINT JOHN UNITED METHODIST CHURCH,85.5,False,True,low_or_ambiguous_score,,
961,MOBILE,CHRIST ANGLICAN CHURCH #2,CHRIST ANGLICAN CHURCH 2,CHRIST ANGLICAN CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109768,68,St Joan Of Arc Catholic Church,SAINT JOAN OF ARC CATHOLIC CHURCH,review,85.5,0.0,3,FIRST BAPTIST CHURCH OF IRVINGTON,85.5,SAINT JOHN UNITED METHODIST CHURCH,85.5,False,True,low_or_ambiguous_score,,
964,MOBILE,CITRONELLE REC CENTER #1,CITRONELLE RECREATION CENTER 1,CITRONELLE RECREATION CENTER,2014-General-Mobile.xlsx,contest_rows,False,0109742,42,VIA Senior Center,VIA SENIOR CENTER,review,85.5,6.25,1,FIGURES RECREATION CENTER,79.25,OLD CITRONELLE SENIOR CENTER,75.0,False,True,low_or_ambiguous_score,,
965,MOBILE,CITRONELLE REC CENTER #2,CITRONELLE RECREATION CENTER 2,CITRONELLE RECREATION CENTER,2014-General-Mobile.xlsx,contest_rows,False,0109742,42,VIA Senior Center,VIA SENIOR CENTER,review,85.5,6.25,1,FIGURES RECREATION CENTER,79.25,OLD CITRONELLE SENIOR CENTER,75.0,False,True,low_or_ambiguous_score,,
966,MOBILE,CITY CHURCH OF MOBILE #1,CITY CHURCH OF MOBILE 1,CITY CHURCH OF MOBILE,2014-General-Mobile.xlsx,contest_rows,False,0109768,68,St Joan Of Arc Catholic Church,SAINT JOAN OF ARC CATHOLIC CHURCH,review,85.5,0.0,3,FIRST BAPTIST CHURCH OF IRVINGTON,85.5,RIVERSIDE CHURCH OF THE NAZARENE,85.5,False,True,low_or_ambiguous_score,,
967,MOBILE,CITY CHURCH OF MOBILE #2,CITY CHURCH OF MOBILE 2,CITY CHURCH OF MOBILE,2014-General-Mobile.xlsx,contest_rows,False,0109768,68,St Joan Of Arc Catholic Church,SAINT JOAN OF ARC CATHOLIC CHURCH,review,85.5,0.0,3,FIRST BAPTIST CHURCH OF IRVINGTON,85.5,RIVERSIDE CHURCH OF THE NAZARENE,85.5,False,True,low_or_ambiguous_score,,
968,MOBILE,COLLINS RHODES ELEMENTARY #1,COLLINS RHODES ELEMENTARY 1,COLLINS RHODES ELEMENTARY,2014-General-Mobile.xlsx,contest_rows,False,0109748,48,E.R. Dickson Elementary School,E R DICKSON ELEMENTARY SCHOOL,review,63.33,0.0,2,MORNINGSIDE ELEMENTARY SCHOOL,63.33,MEADOWLAKE ELEMENTARY,61.29,False,True,low_or_ambiguous_score,,
969,MOBILE,COLLINS RHODES ELEMENTARY #2,COLLINS RHODES ELEMENTARY 2,COLLINS RHODES ELEMENTARY,2014-General-Mobile.xlsx,contest_rows,False,0109748,48,E.R. Dickson Elementary School,E R DICKSON ELEMENTARY SCHOOL,review,63.33,0.0,2,MORNINGSIDE ELEMENTARY SCHOOL,63.33,MEADOWLAKE ELEMENTARY,61.29,False,True,low_or_ambiguous_score,,
970,MOBILE,COVENANT CHURCH OF MOBILE #1,COVENANT CHURCH OF MOBILE 1,COVENANT CHURCH OF MOBILE,2014-General-Mobile.xlsx,contest_rows,False,0109756,56,Covenant Church,COVENANT CHURCH,review,90.0,4.5,1,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,85.5,PROVIDENCE CHURCH OF GOD,65.31,False,True,low_or_ambiguous_score,,
971,MOBILE,COVENANT CHURCH OF MOBILE #2,COVENANT CHURCH OF MOBILE 2,COVENANT CHURCH OF MOBILE,2014-General-Mobile.xlsx,contest_rows,False,0109756,56,Covenant Church,COVENANT CHURCH,review,90.0,4.5,1,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,85.5,PROVIDENCE CHURCH OF GOD,65.31,False,True,low_or_ambiguous_score,,
972,MOBILE,COVENANT CHURCH OF MOBILE #3,COVENANT CHURCH OF MOBILE 3,COVENANT CHURCH OF MOBILE,2014-General-Mobile.xlsx,contest_rows,False,0109756,56,Covenant Church,COVENANT CHURCH,review,90.0,4.5,1,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,85.5,PROVIDENCE CHURCH OF GOD,65.31,False,True,low_or_ambiguous_score,,
976,MOBILE,CREOLA SENIOR CITIZENS #1,CREOLA SENIOR CITIZENS 1,CREOLA SENIOR CITIZENS,2014-General-Mobile.xlsx,contest_rows,False,0109742,42,VIA Senior Center,VIA SENIOR CENTER,review,61.54,0.74,2,OLD CITRONELLE SENIOR CENTER,60.8,FIGURES RECREATION CENTER,48.51,False,True,low_or_ambiguous_score,,
977,MOBILE,CREOLA SENIOR CITIZENS #2,CREOLA SENIOR CITIZENS 2,CREOLA SENIOR CITIZENS,2014-General-Mobile.xlsx,contest_rows,False,0109742,42,VIA Senior Center,VIA SENIOR CENTER,review,61.54,0.74,2,OLD CITRONELLE SENIOR CENTER,60.8,FIGURES RECREATION CENTER,48.51,False,True,low_or_ambiguous_score,,
980,MOBILE,DAUPHIN ISLAND METHODIST #1,DAUPHIN ISLAND METHODIST 1,DAUPHIN ISLAND METHODIST,2014-General-Mobile.xlsx,contest_rows,False,0109799,99,Dauphin Isl. Baptist Resort,DAUPHIN ISL BAPTIST RESORT,review,64.0,5.03,1,SAINT JOHN UNITED METHODIST CHURCH,58.97,FIRST INDEPENDENT METHODIST,58.82,False,True,low_or_ambiguous_score,,
981,MOBILE,DAUPHIN ISLAND METHODIST #2,DAUPHIN ISLAND METHODIST 2,DAUPHIN ISLAND METHODIST,2014-General-Mobile.xlsx,contest_rows,False,0109799,99,Dauphin Isl. Baptist Resort,DAUPHIN ISL BAPTIST RESORT,review,64.0,5.03,1,SAINT JOHN UNITED METHODIST CHURCH,58.97,FIRST INDEPENDENT METHODIST,58.82,False,True,low_or_ambiguous_score,,
982,MOBILE,DODGE ELEMENTARY #1,DODGE ELEMENTARY 1,DODGE ELEMENTARY,2014-General-Mobile.xlsx,contest_rows,False,0109748,48,E.R. Dickson Elementary School,E R DICKSON ELEMENTARY SCHOOL,review,85.5,0.0,3,INDIAN SPRINGS ELEMENTARY SCHOOL,85.5,EICHOLD MERTZ ELEMENTARY SCHOOL,85.5,False,True,low_or_ambiguous_score,,
983,MOBILE,DODGE ELEMENTARY #2,DODGE ELEMENTARY 2,DODGE ELEMENTARY,2014-General-Mobile.xlsx,contest_rows,False,0109748,48,E.R. Dickson Elementary School,E R DICKSON ELEMENTARY SCHOOL,review,85.5,0.0,3,INDIAN SPRINGS ELEMENTARY SCHOOL,85.5,EICHOLD MERTZ ELEMENTARY SCHOOL,85.5,False,True,low_or_ambiguous_score,,
992,MOBILE,FOREST HILL ELEMENTARY SCH #1,FOREST HILL ELEMENTARY SCHOOL 1,FOREST HILL ELEMENTARY SCHOOL,2014-General-Mobile.xlsx,contest_rows,False,0109732,32,Vigor High School,VIGOR HIGH SCHOOL,review,85.5,0.0,3,WHITLEY SCHOOL,85.5,MAE EANES SCHOOL,85.5,False,True,low_or_ambiguous_score,,
993,MOBILE,FOREST HILL ELEMENTARY SCH #2,FOREST HILL ELEMENTARY SCHOOL 2,FOREST HILL ELEMENTARY SCHOOL,2014-General-Mobile.xlsx,contest_rows,False,0109732,32,Vigor High School,VIGOR HIGH SCHOOL,review,85.5,0.0,3,WHITLEY SCHOOL,85.5,MAE EANES SCHOOL,85.5,False,True,low_or_ambiguous_score,,
996,MOBILE,FRIENDSHIP MISS BAPTIST CH #1,FRIENDSHIP MISS BAPTIST CHURCH 1,FRIENDSHIP MISS BAPTIST CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109795,95,Friendship Baptist Church,FRIENDSHIP BAPTIST CHURCH,review,95.0,4.09,1,FRIENDSHIP MISSIONARY BAPTIST CHURCH,90.91,COVENANT CHURCH,85.5,False,True,low_or_ambiguous_score,,
997,MOBILE,FRIENDSHIP MISS BAPTIST CH #2,FRIENDSHIP MISS BAPTIST CHURCH 2,FRIENDSHIP MISS BAPTIST CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109795,95,Friendship Baptist Church,FRIENDSHIP BAPTIST CHURCH,review,95.0,4.09,1,FRIENDSHIP MISSIONARY BAPTIST CHURCH,90.91,COVENANT CHURCH,85.5,False,True,low_or_ambiguous_score,,
1007,MOBILE,HOLLINGERS ISLAND ELEM #1,HOLLINGERS ISLAND ELEMENTARY 1,HOLLINGERS ISLAND ELEMENTARY,2014-General-Mobile.xlsx,contest_rows,False,0109790,90,Hollingers Island School,HOLLINGERS ISLAND SCHOOL,review,78.78,15.45,1,MORNINGSIDE ELEMENTARY SCHOOL,63.33,MEADOWLAKE ELEMENTARY,61.29,False,True,low_or_ambiguous_score,,
1008,MOBILE,HOLLINGERS ISLAND ELEM #2,HOLLINGERS ISLAND ELEMENTARY 2,HOLLINGERS ISLAND ELEMENTARY,2014-General-Mobile.xlsx,contest_rows,False,0109790,90,Hollingers Island School,HOLLINGERS ISLAND SCHOOL,review,78.78,15.45,1,MORNINGSIDE ELEMENTARY SCHOOL,63.33,MEADOWLAKE ELEMENTARY,61.29,False,True,low_or_ambiguous_score,,
1009,MOBILE,HOLY NAME OF JESUS CHURCH #1,HOLY NAME OF JESUS CHURCH 1,HOLY NAME OF JESUS CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109756,56,Covenant Church,COVENANT CHURCH,review,85.5,0.0,2,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,85.5,BAY OF THE HOLY SPIRIT CHURCH,68.21,False,True,low_or_ambiguous_score,,
1010,MOBILE,HOLY NAME OF JESUS CHURCH #2,HOLY NAME OF JESUS CHURCH 2,HOLY NAME OF JESUS CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109756,56,Covenant Church,COVENANT CHURCH,review,85.5,0.0,2,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,85.5,BAY OF THE HOLY SPIRIT CHURCH,68.21,False,True,low_or_ambiguous_score,,
1011,MOBILE,HOPE CHAPEL A_M_E_Z_ #1,HOPE CHAPEL A M E Z 1,HOPE CHAPEL A M E Z,2014-General-Mobile.xlsx,contest_rows,False,0109748,48,E.R. Dickson Elementary School,E R DICKSON ELEMENTARY SCHOOL,review,85.5,36.41,1,THE MUG CAFE,49.09,DODGE SCHOOL,47.37,False,True,low_or_ambiguous_score,,
1012,MOBILE,HOPE CHAPEL A_M_E_Z_ #2,HOPE CHAPEL A M E Z 2,HOPE CHAPEL A M E Z,2014-General-Mobile.xlsx,contest_rows,False,0109748,48,E.R. Dickson Elementary School,E R DICKSON ELEMENTARY SCHOOL,review,85.5,36.41,1,THE MUG CAFE,49.09,DODGE SCHOOL,47.37,False,True,low_or_ambiguous_score,,
1015,MOBILE,J_C_ DAVIS AUDITORIUM #1,J C DAVIS AUDITORIUM 1,J C DAVIS AUDITORIUM,2014-General-Mobile.xlsx,contest_rows,False,0109717,17,Chickasaw Auditorium,CHICKASAW AUDITORIUM,review,70.0,24.57,1,TRAVIS ROAD BAPTIST CHURCH,45.43,DAUPHIN ISL BAPTIST RESORT,43.48,False,True,low_or_ambiguous_score,,
1016,MOBILE,J_C_ DAVIS AUDITORIUM #2,J C DAVIS AUDITORIUM 2,J C DAVIS AUDITORIUM,2014-General-Mobile.xlsx,contest_rows,False,0109717,17,Chickasaw Auditorium,CHICKASAW AUDITORIUM,review,70.0,24.57,1,TRAVIS ROAD BAPTIST CHURCH,45.43,DAUPHIN ISL BAPTIST RESORT,43.48,False,True,low_or_ambiguous_score,,
1017,MOBILE,JAMES SEALS JR PARK REC #1,JAMES SEALS JR PARK RECREATION 1,JAMES SEALS JR PARK RECREATION,2014-General-Mobile.xlsx,contest_rows,False,0109738,38,Figures Recreation Center,FIGURES RECREATION CENTER,review,58.73,7.68,1,SPRINGHILL AVENUE RECREATIONAL CENTER,51.04,SEVEN HILLS CENTRAL FIRE STATION,48.39,False,True,low_or_ambiguous_score,,
