result_unit_id,county,result_precinct,result_precinct_norm,result_match_norm,source_file,source_layout,is_non_geographic,vtd_geoid,vtd_code,vtd_name,vtd_name_norm,match_method,match_score,score_margin,candidate_count,candidate_2_name,candidate_2_score,candidate_3_name,candidate_3_score,accepted_match,needs_review,review_reason,accepted_units_for_vtd,relationship_note,openelections_unit_found,house_inferred_districts,senate_inferred_districts,house_inferred_district_count,senate_inferred_district_count,house_largest_activity_share,senate_largest_activity_share,house_spatial_districts,senate_spatial_districts,house_largest_spatial_share,senate_largest_spatial_share,house_district_compatible,senate_district_compatible,district_validation,validated_match,accepted_unvalidated,accepted_conflict,recommended_vtd_geoid,recommended_vtd_name,recommended_score,recommended_margin,recommendation_method,constrained_candidate_count,vest16_vtd_geoid,vest16_vtd_name,vest16_match_method,vest16_match_score,vest16_score_margin,vest16_accepted_match,vest16_validated_match,vest16_accepted_conflict,vest16_district_validation,vest16_relationship_note,selected_geometry_source,selected_geoid,selected_name,selection_status,manual_override_reason,manual_override_evidence,relationship_class,distinct_result_names_for_geometry
209,CLARKE,FULTON FIRE STATION,FULTON FIRE STATION,FULTON FIRE STATION,2014-General-Clarke.xlsx,contest_rows,False,010250010,0010,Goodhope AME Church/0012 Alma Volunteer Fire Dept.,GOODHOPE AME CHURCH 12 ALMA VOLUNTEER FIRE DEPARTMENT,review,85.5,0.0,3,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,85.5,SKIPPER FIRE STATION JACKSON NATIONAL GUARD JACKSON FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,,True,65;68,22;23,2.0,2.0,0.6796116504854369,0.6019417475728155,68,23,1.0000000000000024,0.999999999699016,True,True,compatible,False,False,False,010250010,Goodhope AME Church/0012 Alma Volunteer Fire Dept.,85.5,0.0,district_constrained_review,20.0,01025000018,Fulton Fire St,review,88.89,3.39,False,False,False,compatible,,,,,unresolved,,,unresolved,
215,CLARKE,HELWESTERN MAG ASSEMBLY,HELWESTERN MAG ASSEMBLY,HELWESTERN MAG ASSEMBLY,2014-General-Clarke.xlsx,contest_rows,False,010251000,1000,Old Engineers Building/Antioch Fire Station/Hellwestern Fire Dept/Grove Hill City Hall/Old Engineers,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,review,52.04,12.04,1,SALTWORKS VOTING HOUSE,40.0,WHATLEY TIMBER COMPANY GROVE HILL NATIONAL GUARD,40.0,False,True,low_or_ambiguous_score,,,True,65;68,22;23,2.0,2.0,0.9855072463768116,0.9746376811594204,65;68,22;23,0.9828194311508324,0.9508462992492658,True,True,compatible,False,False,False,010251000,Old Engineers Building/Antioch Fire Station/Hellwestern Fire Dept/Grove Hill City Hall/Old Engineers,52.04,12.04,district_constrained_review,20.0,010250010-4,Helwestern VFD,review,85.5,44.59,False,False,False,compatible,,,,,unresolved,,,unresolved,
219,CLARKE,JACKSON-SKIPPER FIRE STATION,JACKSON SKIPPER FIRE STATION,JACKSON SKIPPER FIRE STATION,2014-General-Clarke.xlsx,contest_rows,False,010250030,0030,Jackson City Hall,JACKSON CITY HALL,review,85.5,0.0,3,GOODHOPE AME CHURCH 12 ALMA VOLUNTEER FIRE DEPARTMENT,85.5,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,85.5,False,True,low_or_ambiguous_score,,,True,65,22,1.0,1.0,1.0,1.0,65;68,22;23,0.9848055132510376,0.9622712381619593,True,True,compatible,False,False,False,010250030,Jackson City Hall,85.5,0.0,district_constrained_review,13.0,010250007-1,Jackson Skipper FS,review,87.43,1.93,False,False,False,compatible,,,,,unresolved,,,unresolved,
221,CLARKE,NETTLESBORO FIRE STATION,NETTLESBORO FIRE STATION,NETTLESBORO FIRE STATION,2014-General-Clarke.xlsx,contest_rows,False,010250010,0010,Goodhope AME Church/0012 Alma Volunteer Fire Dept.,GOODHOPE AME CHURCH 12 ALMA VOLUNTEER FIRE DEPARTMENT,review,85.5,0.0,3,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,85.5,SKIPPER FIRE STATION JACKSON NATIONAL GUARD JACKSON FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,,True,68,23,1.0,1.0,1.0,1.0,68,23,1.0000000000000024,0.999999999699016,True,True,compatible,False,False,False,010250010,Goodhope AME Church/0012 Alma Volunteer Fire Dept.,85.5,0.0,district_constrained_review,12.0,01025000016,Opine-Tallahatta VFD,review,85.5,0.0,False,False,False,conflict,,,,,unresolved,,,unresolved,
231,CLARKE,WALNUT GROVE MISSIONARY,WALNUT GROVE MISSIONARY,WALNUT GROVE MISSIONARY,2014-General-Clarke.xlsx,contest_rows,False,010251200,1200,Whatley Timber Company/Grove Hill National Guard,WHATLEY TIMBER COMPANY GROVE HILL NATIONAL GUARD,review,85.5,0.0,2,OLD ENGINEERS BUILDING ANTIOCH FIRE STATION HELLWESTERN FIRE DEPARTMENT GROVE HILL CITY HALL OLD ENGINEERS,85.5,WALNUT GROVE CHURCH,73.55,False,True,low_or_ambiguous_score,,,True,65,24,1.0,1.0,1.0,1.0,68,23,0.9999999999999992,0.9999999958824924,False,False,conflict,False,False,False,010251900,Walnut Grove Church,73.55,29.91,district_constrained_review,4.0,01025000019,Walnut Grove Church,review,73.55,23.55,False,False,False,compatible,,,,,unresolved,,,unresolved,
237,CLEBURNE,CHULAFINNEE MASONIC,CHULAFINNEE MASONIC,CHULAFINNEE MASONIC,2014-General-Cleburne.xlsx,contest_rows,False,010290120,0120,Chulafinnee/Abel,CHULAFINNEE ABEL,review,77.41,27.41,1,MUSCADINE,50.0,HEFLIN RECREATION CENTER,46.51,False,True,low_or_ambiguous_score,,,True,37,13,1.0,1.0,1.0,1.0,37,13,0.9999999994913004,0.9999999933911994,True,True,compatible,False,False,False,010290120,Chulafinnee/Abel,77.41,39.51,district_constrained_review,6.0,010290004-2,Chulafinnee Lodge,review,74.64,28.13,False,False,False,compatible,,,,,unresolved,,,unresolved,
275,COFFEE,PROVISONAL,PROVISONAL,PROVISONAL,2014-General-Coffee.xlsx,contest_rows,False,0103111,11,Frisco,FRISCO,review,60.0,3.0,1,ELBA NATIONAL GUARD ARMORY,57.0,COOL SPRINGS VOLUNTEER FIRE DEPARTMENT,54.0,False,True,low_or_ambiguous_score,,,True,90;91,31,2.0,1.0,0.7692307692307693,1.0,91,31,1.000000000000002,1.000000000000002,True,True,compatible,False,False,False,0103111,Frisco,60.0,3.0,district_constrained_review,27.0,01031000013,Frisco,review,60.0,3.0,False,False,False,compatible,,,,,unresolved,,,unresolved,
282,COLBERT,ALLSBORO CUMBERLAND PRES_,ALLSBORO CUMBERLAND PRES,ALLSBORO CUMBERLAND PRES,2014-General-Colbert.xlsx,contest_rows,False,0103315,15,Allsboro-Harris Store,ALLSBORO HARRIS STORE,review,57.78,7.78,1,TUSCUMBIA,50.0,ROCK CREEK,45.0,False,True,low_or_ambiguous_score,,,True,18,6,1.0,1.0,1.0,1.0,18,6,0.9999999999999994,0.9999994425516828,True,True,compatible,False,False,False,0103315,Allsboro-Harris Store,57.78,7.78,district_constrained_review,13.0,010330015-1,Allsboro Cumberland Church,review,84.0,41.65,False,False,False,compatible,,,,,unresolved,,,unresolved,
286,COLBERT,COLBERT CO_ HWY 72 OFFICE,COLBERT COUNTY HWY 72 OFFICE,COLBERT COUNTY HWY 72 OFFICE,2014-General-Colbert.xlsx,contest_rows,False,0103318,18,Colbert Heights,COLBERT HEIGHTS,review,85.5,29.62,1,HWY 247 FIRE DEPARTMENT,55.88,SHEFFIELD,51.43,False,True,low_or_ambiguous_score,,,True,3;18,6,2.0,1.0,0.7342549923195084,1.0,18,6,0.9999999999999996,0.9999999999999996,True,True,compatible,False,False,False,0103318,Colbert Heights,85.5,29.62,district_constrained_review,17.0,010330014-2,County Hwy Dept,review,61.29,11.89,False,False,False,compatible,,,,,unresolved,,,unresolved,
304,COLBERT,PRIDE MISSIONARY BAPTIST,PRIDE MISSIONARY BAPTIST,PRIDE MISSIONARY BAPTIST,2014-General-Colbert.xlsx,contest_rows,False,010333,3,Barton,BARTON,review,51.3,6.3,1,HATTON,45.0,SPRING VALLEY FIRE DEPARTMENT,41.51,False,True,low_or_ambiguous_score,,,True,18,6,1.0,1.0,1.0,1.0,18,6,1.0000000000000018,1.0000000000000018,True,True,compatible,False,False,False,010333,Barton,51.3,9.79,district_constrained_review,13.0,010330013-1,Pride Baptist,review,85.5,0.0,False,False,False,compatible,,,,,unresolved,,,unresolved,
306,COLBERT,SHEFF BOARD OF ED BUILDING,SHEFF BOARD OF ED BUILDING,SHEFF BOARD OF ED BUILDING,2014-General-Colbert.xlsx,contest_rows,False,0103316,16,Sheffield,SHEFFIELD,review,64.29,12.99,1,BARTON,51.3,LEIGHTON,41.54,False,True,low_or_ambiguous_score,,,True,3,6,1.0,1.0,1.0,1.0,3,6,1.0000000000000009,0.9999999539239088,True,True,compatible,False,False,False,0103316,Sheffield,64.29,22.75,district_constrained_review,7.0,010330016-1,Sheffield Bd of Ed,review,63.64,1.33,False,False,False,compatible,,,,,unresolved,,,unresolved,
316,COLBERT,WESTSIDE BAPTIST,WESTSIDE BAPTIST,WESTSIDE BAPTIST,2014-General-Colbert.xlsx,contest_rows,False,010333,3,Barton,BARTON,review,51.3,6.3,1,HATTON,45.0,NEW BETHEL FIRE DEPARTMENT,42.86,False,True,low_or_ambiguous_score,,,True,3;18,6,2.0,1.0,0.8892045454545454,1.0,18,6,1.0000000000000018,1.0000000000000018,True,True,compatible,False,False,False,010333,Barton,51.3,6.3,district_constrained_review,17.0,010330002-1,Tuscumbia Calvary Baptist,review,85.5,9.64,False,False,False,compatible,,,,,unresolved,,,unresolved,
337,CONECUH,OLD CASTLEBERRY NUTRITION,OLD CASTLEBERRY NUTRITION,OLD CASTLEBERRY NUTRITION,2014-General-Conecuh.xlsx,contest_rows,False,010354-2,4-2,Old Field Church,OLD FIELD CHURCH,review,85.5,27.04,1,CASTLEBERRY FIRE DEPARTMENT,58.46,CASTLEBERRY FIRE DEPARTMENT,58.46,False,True,low_or_ambiguous_score,,,True,90,22,1.0,1.0,1.0,1.0,68,23,1.0000000000000018,1.0000000000000018,False,False,conflict,False,False,False,010356-1,Castleberry Fire Dept. -1,58.46,20.96,district_constrained_review,10.0,01035000061,Castleberry Nutrition Ctr,review,86.74,1.24,False,False,False,compatible,,,,,unresolved,,,unresolved,
342,CONECUH,REPTON TOWN HALL,REPTON TOWN HALL,REPTON TOWN HALL,2014-General-Conecuh.xlsx,contest_rows,False,0103513-1,13-1,Repton City Hall,REPTON CITY HALL,review,81.25,29.64,1,ROBINSON S MILL,51.61,SECOND MOUNT ZION CHURCH,45.0,False,True,low_or_ambiguous_score,,,True,68;90,22,2.0,1.0,0.6436781609195402,1.0,68;90,22,0.6812980811679147,0.9999999993181472,True,True,compatible,False,False,False,0103513-1,Repton City Hall,81.25,43.41,district_constrained_review,12.0,01035000131,Repton City Hall,review,81.25,29.64,False,False,False,compatible,,,,,unresolved,,,unresolved,
343,CONECUH,ROBINSONS MILL VOTING HOUSE,ROBINSONS MILL VOTING HOUSE,ROBINSONS MILL VOTING HOUSE,2014-General-Conecuh.xlsx,contest_rows,False,010353-2,3-2,Robinson's Mill,ROBINSON S MILL,review,86.9,36.9,1,LENOX COMMUNITY HOUSE,50.0,SECOND MOUNT ZION CHURCH,47.06,False,True,low_or_ambiguous_score,,,True,68,23,1.0,1.0,1.0,1.0,68,23,1.000000000000003,1.000000000000003,True,True,compatible,False,False,False,010353-2,Robinson's Mill,86.9,39.84,district_constrained_review,17.0,01035000032,Robinson's Mill,review,86.9,36.9,False,False,False,compatible,,,,,unresolved,,,unresolved,
349,COVINGTON,BABBIE  FIRE,BABBIE FIRE,BABBIE FIRE,2014-General-Covington.xlsx,contest_rows,False,0103910,10,Wing Fire Dept.-Catoe's Store,WING FIRE DEPARTMENT CATOE S STORE,review,85.5,0.0,2,BABBIE CEDAR GROVE,85.5,FAIRFIELD SHADY BEND,51.3,False,True,low_or_ambiguous_score,,,True,92,31,1.0,1.0,1.0,1.0,92,31,0.9999999999999986,0.9999999979402124,True,True,compatible,False,False,False,0103910,Wing Fire Dept.-Catoe's Store,85.5,0.0,district_constrained_review,23.0,01039000008,Babbie FD,review,90.0,4.5,False,False,False,compatible,,,,,unresolved,,,unresolved,
350,COVINGTON,BEULAH VOTING HOUSE,BEULAH VOTING HOUSE,BEULAH VOTING HOUSE,2014-General-Covington.xlsx,contest_rows,False,0103923,23,Beulah BC,BEULAH BC,review,85.5,38.86,1,LOANGO,46.64,BLUE SPRINGS,46.64,False,True,low_or_ambiguous_score,,,True,92,31,1.0,1.0,1.0,1.0,92,31,0.9999999999999976,0.9999999996918326,True,True,compatible,False,False,False,0103923,Beulah BC,85.5,38.86,district_constrained_review,23.0,01039000023,Beulah VH,review,85.5,38.86,False,False,False,compatible,,,,,unresolved,,,unresolved,
352,COVINGTON,BUCK CREEK FIRE,BUCK CREEK FIRE,BUCK CREEK FIRE,2014-General-Covington.xlsx,contest_rows,False,0103910,10,Wing Fire Dept.-Catoe's Store,WING FIRE DEPARTMENT CATOE S STORE,review,85.5,9.5,1,BUCK CREEK BROOKS,76.0,BEULAH BC,48.0,False,True,low_or_ambiguous_score,,,True,92,31,1.0,1.0,1.0,1.0,92,31,0.9999999999999986,0.9999999979402124,True,True,compatible,False,False,False,0103910,Wing Fire Dept.-Catoe's Store,85.5,9.5,district_constrained_review,23.0,01039000011,Buck Creek,review,90.0,4.5,False,False,False,compatible,,,,,unresolved,,,unresolved,
354,COVINGTON,FLORALA OLD NATIONAL GUARD,FLORALA OLD NATIONAL GUARD,FLORALA OLD NATIONAL GUARD,2014-General-Covington.xlsx,contest_rows,False,010399,9,Florala -Boles Mill,FLORALA BOLES MILL,review,59.09,9.09,1,ANDALUSIA,50.0,LOANGO,49.09,False,True,low_or_ambiguous_score,,,True,92,31,1.0,1.0,1.0,1.0,92,31,1.0000000000000009,0.999999998946212,True,True,compatible,False,False,False,010399,Florala -Boles Mill,59.09,9.09,district_constrained_review,23.0,01039000009,Florala NG,review,85.5,36.64,False,False,False,compatible,,,,,unresolved,,,unresolved,
362,COVINGTON,MARVIN ODOMS PLACE,MARVIN ODOMS PLACE,MARVIN ODOMS PLACE,2014-General-Covington.xlsx,contest_rows,False,010395,5,Marvin Adams,MARVIN ADAMS,review,85.5,43.96,1,BEULAH BC,41.54,LOCKHART DAMACUS,41.18,False,True,low_or_ambiguous_score,,,True,92,31,1.0,1.0,1.0,1.0,92,31,1.0000000000000002,0.9999999579747356,True,True,compatible,False,False,False,010395,Marvin Adams,85.5,43.96,district_constrained_review,23.0,01039000005,Marvin Odom's,review,77.42,35.0,False,False,False,compatible,,,,,unresolved,,,unresolved,
363,COVINGTON,OPP SENIOR ACTIVITY CENTER,OPP SENIOR ACTIVITY CENTER,OPP SENIOR ACTIVITY CENTER,2014-General-Covington.xlsx,contest_rows,False,010393,3,Opp,OPP,review,60.0,14.4,1,GANTT CITY HALL,45.6,SANFORD OAKEY RIDGE,40.0,False,True,low_or_ambiguous_score,,,True,92,31,1.0,1.0,1.0,1.0,92,31,1.0,1.0,True,True,compatible,False,False,False,010393,Opp,60.0,14.4,district_constrained_review,23.0,01039000003,Opp Sr Center,review,85.5,23.96,False,False,False,compatible,,,,,unresolved,,,unresolved,
364,COVINGTON,PLEASANT HOME/CATOE'S,PLEASANT HOME CATOE S,PLEASANT HOME CATOE S,2014-General-Covington.xlsx,contest_rows,False,0103910,10,Wing Fire Dept.-Catoe's Store,WING FIRE DEPARTMENT CATOE S STORE,review,85.5,40.5,1,LOANGO,45.0,OPP,45.0,False,True,low_or_ambiguous_score,,,True,92,31,1.0,1.0,1.0,1.0,92,31,0.9999999999999986,0.9999999979402124,True,True,compatible,False,False,False,0103910,Wing Fire Dept.-Catoe's Store,85.5,40.5,district_constrained_review,23.0,010390010-2,Pleasant Home,review,90.0,4.5,False,False,False,compatible,,,,,unresolved,,,unresolved,
365,COVINGTON,PROVSIONAL,PROVSIONAL,PROVSIONAL,2014-General-Covington.xlsx,contest_rows,False,0103921,21,Carolina City Hall,CAROLINA CITY HALL,review,50.0,4.55,1,MARVIN ADAMS,45.45,OPP,45.0,False,True,low_or_ambiguous_score,,,True,,31,,1.0,,1.0,92,31,1.0000000000000002,1.0000000000000002,,True,compatible,False,False,False,0103921,Carolina City Hall,50.0,4.55,district_constrained_review,23.0,01039000014,Union Grove FD,review,51.3,1.3,False,False,False,compatible,,,,,unresolved,,,unresolved,
372,COVINGTON,UNION GROVE FIRE,UNION GROVE FIRE,UNION GROVE FIRE,2014-General-Covington.xlsx,contest_rows,False,0103910,10,Wing Fire Dept.-Catoe's Store,WING FIRE DEPARTMENT CATOE S STORE,review,85.5,25.5,1,LOANGO,60.0,VALLEY GROVE FRIENDSHIP,53.59,False,True,low_or_ambiguous_score,,,True,92,31,1.0,1.0,1.0,1.0,92,31,0.9999999999999986,0.9999999979402124,True,True,compatible,False,False,False,0103910,Wing Fire Dept.-Catoe's Store,85.5,25.5,district_constrained_review,23.0,01039000014,Union Grove FD,review,90.0,4.5,False,False,False,compatible,,,,,unresolved,,,unresolved,
383,CRENSHAW,HIGHLAND HOME NEW FIRE,HIGHLAND HOME NEW FIRE,HIGHLAND HOME NEW FIRE,2014-General-Crenshaw.xlsx,contest_rows,False,0104113,13,Highland Home Volunteer Fire Dept.,HIGHLAND HOME VOLUNTEER FIRE DEPARTMENT,review,85.5,0.0,2,HONORAVILLE VOLUNTEER FIRE STATION,85.5,HARBIN FARM CENTER,45.0,False,True,low_or_ambiguous_score,,,True,90,25,1.0,1.0,1.0,1.0,90,25,1.0000000000000004,1.0000000000000004,True,True,compatible,False,False,False,0104113,Highland Home Volunteer Fire Dept.,85.5,0.0,district_constrained_review,18.0,01041000013,Highland Home VFD,review,85.5,0.0,False,False,False,compatible,,,,,unresolved,,,unresolved,
396,CULLMAN,BAILEYTON SR_ CENTER,BAILEYTON SR CENTER,BAILEYTON SR CENTER,2014-General-Cullman.xlsx,contest_rows,False,010430112,0112,Valley Grove Community Center,VALLEY GROVE COMMUNITY CENTER,review,85.5,0.0,2,WEST POINT COMMUNITY CENTER BOX 1,85.5,KELLEY COMMUNITY CENTER,57.14,False,True,low_or_ambiguous_score,,,True,11,4,1.0,1.0,1.0,1.0,12,4,1.0000000000000002,1.0000000000000002,False,True,conflict,False,False,False,010430240,Walter Community Center,57.14,0.73,district_constrained_review,15.0,01043000201,Baileyton Senior Ctr,review,90.48,4.98,False,False,False,compatible,,,,,unresolved,,,unresolved,
410,CULLMAN,COURT HOUSE CONFERENCE ROOM,COURT HOUSE CONFERENCE ROOM,COURT HOUSE CONFERENCE ROOM,2014-General-Cullman.xlsx,contest_rows,False,010430310,0310,Center Hill Community Center,CENTER HILL COMMUNITY CENTER,review,48.36,2.62,1,EAST POINT COMMUNITY CENTER,45.74,GOLD RIDGE COMMUNITY CENTER,45.74,False,True,low_or_ambiguous_score,,,True,12,4,1.0,1.0,1.0,1.0,11;12,4,0.6269723886603538,0.9999999904248794,True,True,compatible,False,False,False,010430310,Center Hill Community Center,48.36,2.62,district_constrained_review,31.0,01043000016,Courthouse Conf Room,review,85.11,36.74,False,False,False,compatible,,,,,unresolved,,,unresolved,
418,CULLMAN,FAIRVIEW FIRE DEPT_ (A-K),FAIRVIEW FIRE DEPARTMENT A K,FAIRVIEW FIRE DEPARTMENT A K,2014-General-Cullman.xlsx,contest_rows,False,010430181,0181,Vinemont Fire Dept./ Vinemont Town Hall,VINEMONT FIRE DEPARTMENT VINEMONT TOWN HALL,review,85.5,0.0,3,FAIRVIEW FIRE DEPARTMENT 282 FAIRVIEW TOWN HALL,85.5,WELTI FIRE STATION,85.5,False,True,low_or_ambiguous_score,,,True,11,4,1.0,1.0,1.0,1.0,9;12,4,0.9712652484779672,0.999999988445316,False,True,conflict,False,False,False,010430281,Fairview Fire Dept./0282 Fairview Town Hall,85.5,11.43,district_constrained_review,15.0,01043000281,Fairview FD/Town Hall,review,87.69,8.53,False,False,False,compatible,,,,,unresolved,,,unresolved,
419,CULLMAN,FAIRVIEW TOWN HALL (L-Z),FAIRVIEW TOWN HALL L Z,FAIRVIEW TOWN HALL L Z,2014-General-Cullman.xlsx,contest_rows,False,010430181,0181,Vinemont Fire Dept./ Vinemont Town Hall,VINEMONT FIRE DEPARTMENT VINEMONT TOWN HALL,review,85.5,0.0,2,FAIRVIEW FIRE DEPARTMENT 282 FAIRVIEW TOWN HALL,85.5,COLONY TOWN HALL,68.4,False,True,low_or_ambiguous_score,,,True,11,4,1.0,1.0,1.0,1.0,9;12,4,0.9712652484779672,0.999999988445316,False,True,conflict,False,False,False,010430281,Fairview Fire Dept./0282 Fairview Town Hall,85.5,18.83,district_constrained_review,15.0,01043000281,Fairview FD/Town Hall,review,85.5,17.1,False,False,False,compatible,,,,,unresolved,,,unresolved,
426,CULLMAN,HANCEVILLE REC_ CENTER,HANCEVILLE RECREATION CENTER,HANCEVILLE RECREATION CENTER,2014-General-Cullman.xlsx,contest_rows,False,010430031,0031,Hanceville City Hall,HANCEVILLE CITY HALL,review,63.33,3.68,1,VALLEY GROVE COMMUNITY CENTER,59.65,GRANDVIEW COMMUNITY CENTER,59.26,False,True,low_or_ambiguous_score,,,True,11,4,1.0,1.0,1.0,1.0,11;12,4,0.8329121105408546,1.0000000000000018,True,True,compatible,False,False,False,010430031,Hanceville City Hall,63.33,6.19,district_constrained_review,15.0,01043000032,Hanceville Civic Ctr,review,80.75,17.42,False,False,False,compatible,,,,,unresolved,,,unresolved,
455,DALE,LEVEL PLAINS COMM_ CENTER,LEVEL PLAINS COMMUNITY CENTER,LEVEL PLAINS COMMUNITY CENTER,2014-General-Dale.xlsx,contest_rows,False,010451600,1600,Level Plains,LEVEL PLAINS,review,90.0,4.5,1,OZARK CIVIC CENTER COMBINED 101 2 3 PRECINCTS,85.5,DALEVILLE,55.38,False,True,low_or_ambiguous_score,,,True,93,29,1.0,1.0,1.0,1.0,89;93,29,0.7869090231428364,0.9999998310256404,True,True,compatible,False,False,False,010451600,Level Plains,90.0,4.5,district_constrained_review,10.0,01045000016,Level Plains,review,90.0,4.5,False,False,False,compatible,,,,,unresolved,,,unresolved,
460,DALE,PINCKARD CITY HALL,PINCKARD CITY HALL,PINCKARD CITY HALL,2014-General-Dale.xlsx,contest_rows,False,010450600,0600,Pinckard,PINCKARD,review,90.0,4.5,1,MIDLAND CITY,85.5,ROCKY HEAD,54.0,False,True,low_or_ambiguous_score,,,True,93,29;31,1.0,2.0,1.0,0.8311036789297659,93,29;31,1.0,0.7948615553152697,True,True,compatible,False,False,False,010450600,Pinckard,90.0,4.5,district_constrained_review,14.0,010450008-1,Midland City,review,85.5,2.17,False,False,False,compatible,,,,,unresolved,,,unresolved,
462,DALE,ROCKY HD COMMUNITY HOUSE,ROCKY HD COMMUNITY HOUSE,ROCKY HD COMMUNITY HOUSE,2014-General-Dale.xlsx,contest_rows,False,010450701,0701,Rocky Head,ROCKY HEAD,review,85.5,28.5,1,ECHO,57.0,ARITON,45.0,False,True,low_or_ambiguous_score,,,True,89,31,1.0,1.0,1.0,1.0,89,31,1.000000000000001,0.9999999999002284,True,True,compatible,False,False,False,010450701,Rocky Head,85.5,40.5,district_constrained_review,10.0,010450007-1,Rocky Head Comm,review,81.82,16.05,False,False,False,compatible,,,,,unresolved,,,unresolved,
463,DALE,ROCKY HEAD FT RUCKER ELEM,ROCKY HEAD FT RUCKER ELEMENTARY,ROCKY HEAD FT RUCKER ELEMENTARY,2014-General-Dale.xlsx,contest_rows,False,010450701,0701,Rocky Head,ROCKY HEAD,review,90.0,4.5,1,FORT RUCKER,85.5,EWELL,54.0,False,True,low_or_ambiguous_score,,,True,89,31,1.0,1.0,1.0,1.0,89,31,1.000000000000001,0.9999999999002284,True,True,compatible,False,False,False,010450701,Rocky Head,90.0,4.5,district_constrained_review,10.0,010450007-2,Rocky Head Ft Rucker,review,90.0,4.5,False,False,False,compatible,,,,,unresolved,,,unresolved,
466,ETOWAH,1ST UNITED METHODIST-ATTALLA,FIRST UNITED METHODIST ATTALLA,FIRST UNITED METHODIST ATTALLA,2014-General-Etowah.xlsx,contest_rows,False,010551401,1401,1st United Methodist Church,FIRST UNITED METHODIST CHURCH,review,81.96,30.11,1,LIBERTY METHODIST CHURCH,51.85,SARDIS CITY HALL,51.43,False,True,low_or_ambiguous_score,,,True,28,10,1.0,1.0,1.0,1.0,28,10,1.0000000000000009,1.0000000000000009,True,True,compatible,False,False,False,010551401,1st United Methodist Church,81.96,33.6,district_constrained_review,21.0,01055001401,1st UMC Attalla,review,85.5,37.14,False,False,False,compatible,,,,,unresolved,,,unresolved,
468,ETOWAH,ABUNDANT LIFE CHURCH,ABUNDANT LIFE CHURCH,ABUNDANT LIFE CHURCH,2014-General-Etowah.xlsx,contest_rows,False,010550108,0108,Tabernacle Church Activity CTR,TABERNACLE CHURCH ACTIVITY CENTER,review,85.5,28.36,1,UNION 3 BAPTIST CHURCH,57.14,BLACK CREEK BAPTIST CHURCH,53.7,False,True,low_or_ambiguous_score,,,True,28,10,1.0,1.0,1.0,1.0,28,10,1.0000000000000009,1.0000000000000009,True,True,compatible,False,False,False,010550108,Tabernacle Church Activity CTR,85.5,33.33,district_constrained_review,21.0,01055000108,Tabernacle Act Ctr,review,43.9,1.68,False,False,False,compatible,,,,,unresolved,,,unresolved,
476,ETOWAH,FORD'S VALLEY WATER,FORD S VALLEY WATER,FORD S VALLEY WATER,2014-General-Etowah.xlsx,contest_rows,False,010550301,0301,Tillison Bend Water Authority,TILLISON BEND WATER AUTHORITY,review,85.5,8.9,1,FORDS VALLEY WATER COUNTY OP,76.6,WALLACE HALL,52.04,False,True,low_or_ambiguous_score,,,True,29,10,1.0,1.0,1.0,1.0,28,10,1.0000000000000024,1.0000000000000024,False,True,conflict,False,False,False,010550601,Fords Valley Water Co-Op,76.6,29.23,district_constrained_review,15.0,01055000601,Fords Valley Water Co-Op,review,76.6,29.1,False,False,False,compatible,,,,,unresolved,,,unresolved,
