result_unit_id,county,result_precinct,result_precinct_norm,result_match_norm,source_file,source_layout,is_non_geographic,vtd_geoid,vtd_code,vtd_name,vtd_name_norm,match_method,match_score,score_margin,candidate_count,candidate_2_name,candidate_2_score,candidate_3_name,candidate_3_score,accepted_match,needs_review,review_reason,accepted_units_for_vtd,relationship_note,house_inferred_districts,senate_inferred_districts,house_spatial_districts,senate_spatial_districts,house_district_compatible,senate_district_compatible,district_validation,validated_match,accepted_conflict
1532,TALLAPOOSA,A/C HOUS AUTH Y&A SERVICE,A C HOUS AUTH Y AND A SERVICE,A C HOUS AUTH Y AND A SERVICE,2014-General-Tallapoosa.xlsx,contest_rows,False,01123000101,000101,A/C Hous Auth Y&A,A C HOUS AUTH Y AND A,fuzzy_high,95.0,46.54,1,MANOY VOTING HOUSE,48.46,EAGLE CREEK VH,47.37,True,False,,1,,81,30,81,30,True,True,compatible,True,False
1533,TALLAPOOSA,ABSENTEE,ABSENTEE,ABSENTEE,2014-General-Tallapoosa.xlsx,contest_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,81;82,27;30,,,False,False,conflict,False,False
1534,TALLAPOOSA,ALEX CITY FIRE LAKE HILL,ALEX CITY FIRE LAKE HILL,ALEX CITY FIRE LAKE HILL,2014-General-Tallapoosa.xlsx,contest_rows,False,01123000203,000203,Alex City Fire Lake Hill,ALEX CITY FIRE LAKE HILL,exact_normalized,100.0,100.0,1,MANOY VOTING HOUSE,48.46,EAGLE CREEK VH,47.37,True,False,,1,,81,27,81,27,True,True,compatible,True,False
1535,TALLAPOOSA,ALEX CITY NATIONAL GUARD,ALEX CITY NATIONAL GUARD,ALEX CITY NATIONAL GUARD,2014-General-Tallapoosa.xlsx,contest_rows,False,01123000202,000202,Alex City Natl Guard,ALEX CITY NATL GUARD,fuzzy_medium,90.91,35.49,1,ALEX CITY FIRE LAKE HILL,55.42,TALLASSEE CITY HALL,51.16,True,False,,1,,81,27;30,81,27;30,True,True,compatible,True,False
1536,TALLAPOOSA,BUTTSTON VOL_ FIRE,BUTTSTON VOLUNTEER FIRE,BUTTSTON VOLUNTEER FIRE,2014-General-Tallapoosa.xlsx,contest_rows,False,01123000901,000901,New Paces Pt VFD,NEW PACES PT VOLUNTEER FIRE DEPARTMENT,review,85.5,0.0,2,JACKSON S GAP VOLUNTEER FIRE DEPARTMENT,85.5,OURTOWN VOLUNTEER FIRE DEPARTMENT,71.89,False,True,low_or_ambiguous_score,,,81,27,81,27,True,True,compatible,False,False
1537,TALLAPOOSA,COOPER COMMUNITY CENTER,COOPER COMMUNITY CENTER,COOPER COMMUNITY CENTER,2014-General-Tallapoosa.xlsx,contest_rows,False,01123000102,000102,Cooper Comm Ctr,COOPER COMMUNITY CENTER,exact_normalized,100.0,100.0,1,JACKSON S GAP VOLUNTEER FIRE DEPARTMENT,85.5,OURTOWN VOLUNTEER FIRE DEPARTMENT,71.89,True,False,,1,,81,27;30,81,27;30,True,True,compatible,True,False
1538,TALLAPOOSA,DADEVILLE REC_ CENTER,DADEVILLE RECREATION CENTER,DADEVILLE RECREATION CENTER,2014-General-Tallapoosa.xlsx,contest_rows,False,01123000701,000701,Dadeville Rec Ctr,DADEVILLE RECREATION CENTER,exact_normalized,100.0,100.0,1,JACKSON S GAP VOLUNTEER FIRE DEPARTMENT,85.5,OURTOWN VOLUNTEER FIRE DEPARTMENT,71.89,True,False,,1,,81;82,27,81;82,27,True,True,compatible,True,False
1539,TALLAPOOSA,DAVISTON COMMUNITY CENTER,DAVISTON COMMUNITY CENTER,DAVISTON COMMUNITY CENTER,2014-General-Tallapoosa.xlsx,contest_rows,False,01123001701,001701,Daviston Comm Ctr,DAVISTON COMMUNITY CENTER,exact_normalized,100.0,100.0,1,JACKSON S GAP VOLUNTEER FIRE DEPARTMENT,85.5,OURTOWN VOLUNTEER FIRE DEPARTMENT,71.89,True,False,,1,,81,27,81,27,True,True,compatible,True,False
1540,TALLAPOOSA,DUNCAN MEMORIAL COMM_ CENTER,DUNCAN MEMORIAL COMMUNITY CENTER,DUNCAN MEMORIAL COMMUNITY CENTER,2014-General-Tallapoosa.xlsx,contest_rows,False,01123000103,000103,Duncan Mem Comm Ctr,DUNCAN MEM COMMUNITY CENTER,fuzzy_medium,91.53,13.58,1,COOPER COMMUNITY CENTER,77.95,DAVISTON COMMUNITY CENTER,74.15,True,False,,1,,81,27;30,81,27;30,True,True,compatible,True,False
1541,TALLAPOOSA,EAGLE CREEK VOTING HOUSE,EAGLE CREEK VOTING HOUSE,EAGLE CREEK VOTING HOUSE,2014-General-Tallapoosa.xlsx,contest_rows,False,01123000601,000601,Eagle Creek VH,EAGLE CREEK VH,review,86.67,10.67,1,MANOY VOTING HOUSE,76.0,DADEVILLE RECREATION CENTER,47.06,False,True,low_or_ambiguous_score,,,81,27,81,27,True,True,compatible,False,False
1542,TALLAPOOSA,HACKNEYVILLE COMMUNITY CT,HACKNEYVILLE COMMUNITY CT,HACKNEYVILLE COMMUNITY CT,2014-General-Tallapoosa.xlsx,contest_rows,False,01123000303,000303,Hackneyville Comm Ctr,HACKNEYVILLE COMMUNITY CENTER,fuzzy_medium,92.59,28.44,1,WALL STREET COMMUNITY CENTER,64.15,DAVISTON COMMUNITY CENTER,64.0,True,False,,1,,81,27,81,27,True,True,compatible,True,False
1543,TALLAPOOSA,HILLABEE BAPTIST CHURCH,HILLABEE BAPTIST CHURCH,HILLABEE BAPTIST CHURCH,2014-General-Tallapoosa.xlsx,contest_rows,False,01123000301,000301,Hillabee Baptist,HILLABEE BAPTIST,fuzzy_high,95.0,40.71,1,ROCKY CREEK BAPTIST,54.29,FELLOWSHIP BAPTIST,53.2,True,False,,1,,81,27;30,81,27;30,True,True,compatible,True,False
1544,TALLAPOOSA,JACKSONS GAP V_F_D_,JACKSONS GAP V F D,JACKSONS GAP V F D,2014-General-Tallapoosa.xlsx,contest_rows,False,01123001801,001801,Jackson's Gap VFD,JACKSON S GAP VOLUNTEER FIRE DEPARTMENT,review,85.5,39.35,1,A C HOUS AUTH Y AND A,46.15,MARY S CROSS ROAD VH,42.11,False,True,low_or_ambiguous_score,,,81,27,81,27,True,True,compatible,False,False
1545,TALLAPOOSA,MANOY VOTING HOUSE,MANOY VOTING HOUSE,MANOY VOTING HOUSE,2014-General-Tallapoosa.xlsx,contest_rows,False,01123000801,000801,Manoy Voting House,MANOY VOTING HOUSE,exact_normalized,100.0,100.0,1,A C HOUS AUTH Y AND A,46.15,MARY S CROSS ROAD VH,42.11,True,False,,1,,81,27,81,27,True,True,compatible,True,False
1546,TALLAPOOSA,MARYS CROSS ROADS V HOUSE,MARYS CROSS ROADS V HOUSE,MARYS CROSS ROADS V HOUSE,2014-General-Tallapoosa.xlsx,contest_rows,False,01123001401,001401,Mary's Cross Road VH,MARY S CROSS ROAD VH,review,84.44,33.28,1,MANOY VOTING HOUSE,51.16,JACKSON S GAP VOLUNTEER FIRE DEPARTMENT,43.04,False,True,low_or_ambiguous_score,,,81;82,27,81;82,27,True,True,compatible,False,False
1547,TALLAPOOSA,MONCRIEF,MONCRIEF,MONCRIEF,2014-General-Tallapoosa.xlsx,contest_rows,False,01123000302,000302,Moncrief's Store,MONCRIEF S STORE,fuzzy_medium,90.0,43.36,1,EAGLE CREEK VH,46.64,ROCKY CREEK BAPTIST,45.0,True,False,,1,,81,30,81,30,True,True,compatible,True,False
1548,TALLAPOOSA,MT_ LOVELY BAPTIST CHURCH,MOUNT LOVELY BAPTIST CHURCH,MOUNT LOVELY BAPTIST CHURCH,2014-General-Tallapoosa.xlsx,contest_rows,False,01123001501,001501,Mt Lovely Baptist,MOUNT LOVELY BAPTIST,fuzzy_high,95.0,9.5,1,HILLABEE BAPTIST,85.5,FELLOWSHIP BAPTIST,85.5,True,False,,1,,82,27,82,27,True,True,compatible,True,False
1549,TALLAPOOSA,NEW PACES PT_ V_F_D_,NEW PACES PT V F D,NEW PACES PT V F D,2014-General-Tallapoosa.xlsx,contest_rows,False,01123000901,000901,New Paces Pt VFD,NEW PACES PT VOLUNTEER FIRE DEPARTMENT,review,85.5,41.06,1,NEW SITE TOWN HALL,44.44,JACKSON S GAP VOLUNTEER FIRE DEPARTMENT,42.75,False,True,low_or_ambiguous_score,,,81,27,81,27,True,True,compatible,False,False
1550,TALLAPOOSA,NEW SITE TOWN HALL,NEW SITE TOWN HALL,NEW SITE TOWN HALL,2014-General-Tallapoosa.xlsx,contest_rows,False,01123000501,000501,New Site Town Hall,NEW SITE TOWN HALL,exact_normalized,100.0,100.0,1,NEW SITE TOWN HALL,44.44,JACKSON S GAP VOLUNTEER FIRE DEPARTMENT,42.75,True,False,,1,,81,27,81,27,True,True,compatible,True,False
1551,TALLAPOOSA,OURTOWN V_F_D_,OURTOWN V F D,OURTOWN V F D,2014-General-Tallapoosa.xlsx,contest_rows,False,01123000201,000201,Ourtown VFD,OURTOWN VOLUNTEER FIRE DEPARTMENT,review,85.5,30.72,1,REELTOWN VOLUNTEER FIRE DEPARTMENT,54.78,NEW PACES PT VOLUNTEER FIRE DEPARTMENT,41.54,False,True,low_or_ambiguous_score,,,81,27,81,27,True,True,compatible,False,False
1552,TALLAPOOSA,PENTECOST UNITED METH_ CHURCH,PENTECOST UNITED METH CHURCH,PENTECOST UNITED METH CHURCH,2014-General-Tallapoosa.xlsx,contest_rows,False,01123001301,001301,Pentecost UMC,PENTECOST UMC,review,85.5,38.44,1,COOPER COMMUNITY CENTER,47.06,NEW PACES PT VOLUNTEER FIRE DEPARTMENT,46.06,False,True,low_or_ambiguous_score,,,81,27,81,27,True,True,compatible,False,False
1553,TALLAPOOSA,PROVISIONAL,PROVISIONAL,PROVISIONAL,2014-General-Tallapoosa.xlsx,contest_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,,,,,,,no_election_evidence,False,False
1554,TALLAPOOSA,REELTOWN FIRE DEPARTMENT,REELTOWN FIRE DEPARTMENT,REELTOWN FIRE DEPARTMENT,2014-General-Tallapoosa.xlsx,contest_rows,False,01123001201,001201,Reeltown VFD,REELTOWN VOLUNTEER FIRE DEPARTMENT,fuzzy_high,95.0,9.5,1,NEW PACES PT VOLUNTEER FIRE DEPARTMENT,85.5,JACKSON S GAP VOLUNTEER FIRE DEPARTMENT,85.5,True,False,,1,,81,27,81,27,True,True,compatible,True,False
1555,TALLAPOOSA,ROCKY CREEK BAPTIST CHURCH,ROCKY CREEK BAPTIST CHURCH,ROCKY CREEK BAPTIST CHURCH,2014-General-Tallapoosa.xlsx,contest_rows,False,01123000401,000401,Rocky Creek Baptist,ROCKY CREEK BAPTIST,fuzzy_high,95.0,9.5,1,HILLABEE BAPTIST,85.5,EAGLE CREEK VH,85.5,True,False,,1,,81,27,81,27,True,True,compatible,True,False
1556,TALLAPOOSA,SARDIS COMMUNITY BUILDING,SARDIS COMMUNITY BUILDING,SARDIS COMMUNITY BUILDING,2014-General-Tallapoosa.xlsx,contest_rows,False,01123001101,001101,Sardis Comm Bldg,SARDIS COMMUNITY BUILDING,exact_normalized,100.0,100.0,1,HILLABEE BAPTIST,85.5,EAGLE CREEK VH,85.5,True,False,,1,,81,27,81,27,True,True,compatible,True,False
1557,TALLAPOOSA,TALLASSEE CITY HALL,TALLASSEE CITY HALL,TALLASSEE CITY HALL,2014-General-Tallapoosa.xlsx,contest_rows,False,01123001203,001203,Tallassee City Hall,TALLASSEE CITY HALL,exact_normalized,100.0,100.0,1,HILLABEE BAPTIST,85.5,EAGLE CREEK VH,85.5,True,False,,1,,81,27,81;82,27,True,True,compatible,True,False
1558,TALLAPOOSA,UNION COMMUNITY BUILDING,UNION COMMUNITY BUILDING,UNION COMMUNITY BUILDING,2014-General-Tallapoosa.xlsx,contest_rows,False,01123001001,001001,Union Comm Bldg,UNION COMMUNITY BUILDING,exact_normalized,100.0,100.0,1,HILLABEE BAPTIST,85.5,EAGLE CREEK VH,85.5,True,False,,1,,81,27,81,27,True,True,compatible,True,False
1559,TALLAPOOSA,WALL STREET COMM_ CENTER,WALL STREET COMMUNITY CENTER,WALL STREET COMMUNITY CENTER,2014-General-Tallapoosa.xlsx,contest_rows,False,01123001204,001204,Wall Street Comm Ctr,WALL STREET COMMUNITY CENTER,exact_normalized,100.0,100.0,1,HILLABEE BAPTIST,85.5,EAGLE CREEK VH,85.5,True,False,,1,,82,27,81;82,27,True,True,compatible,True,False
1560,TUSCALOOSA,ABERNANT BAPTIST CHURCH,ABERNANT BAPTIST CHURCH,ABERNANT BAPTIST CHURCH,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000013,000013,Abernant Baptist,ABERNANT BAPTIST,fuzzy_high,95.0,9.5,1,UNITY BAPTIST,85.5,ALBERTA BAPTIST,85.5,True,False,,1,,16;62,21,16;62,21,True,True,compatible,True,False
1561,TUSCALOOSA,ABSENTEE,ABSENTEE,ABSENTEE,2014-General-Tuscaloosa.xlsx,contest_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,16;61;62;63;70;71,5;21;24,,,False,False,conflict,False,False
1562,TUSCALOOSA,BIG SANDY BAPTIST,BIG SANDY BAPTIST,BIG SANDY BAPTIST,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000052,000052,Big Sandy Church,BIG SANDY CHURCH,review,68.4,1.73,3,UNITY BAPTIST,66.67,ABERNANT BAPTIST,66.67,False,True,low_or_ambiguous_score,,,62;71,21,62;71,21,True,True,compatible,False,False
1563,TUSCALOOSA,BOBBY MILLER ACTIVITY,BOBBY MILLER ACTIVITY,BOBBY MILLER ACTIVITY,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000047,000047,Bobby Miller Activity Ctr,BOBBY MILLER ACTIVITY CENTER,fuzzy_high,95.0,34.76,1,BELK ACTIVITY CENTER,60.24,UNITY BAPTIST,48.86,True,False,,1,,62;70,21;24,62;70,21;24,True,True,compatible,True,False
1564,TUSCALOOSA,BUHL VFD STATION,BUHL VOLUNTEER FIRE DEPARTMENT STATION,BUHL VOLUNTEER FIRE DEPARTMENT STATION,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000032,000032,Buhl VFD,BUHL VOLUNTEER FIRE DEPARTMENT,fuzzy_high,95.0,9.5,1,STATION 2 CARROLL S CREEK,85.5,ECHOLA FIRE DEPARTMENT,85.5,True,False,,1,,61,21,61,21,True,True,compatible,True,False
1565,TUSCALOOSA,CARROLLS CREEK BAPTIST,CARROLLS CREEK BAPTIST,CARROLLS CREEK BAPTIST,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000035,000035,Unity Baptist,UNITY BAPTIST,review,85.5,17.32,1,CARROLL S CREEK CHURCH,68.18,STATION 2 CARROLL S CREEK,60.64,False,True,low_or_ambiguous_score,,,61;63,5,71,24,False,False,conflict,False,False
1566,TUSCALOOSA,CHAPEL HILL BAPTIST,CHAPEL HILL BAPTIST,CHAPEL HILL BAPTIST,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000017,000017,Chapel Hill Church,CHAPEL HILL CHURCH,review,72.07,5.57,1,UNITY BAPTIST,66.5,ALBERTA BAPTIST,60.45,False,True,low_or_ambiguous_score,,,61,5;21,61,5;21,True,True,compatible,False,False
1567,TUSCALOOSA,COALING TOWN HALL,COALING TOWN HALL,COALING TOWN HALL,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000049,000049,Coaling Town Hall,COALING TOWN HALL,exact_normalized,100.0,100.0,1,UNITY BAPTIST,66.5,ALBERTA BAPTIST,60.45,True,False,,1,,62,21,62,21,True,True,compatible,True,False
1568,TUSCALOOSA,COKER FIRE DEPARTMENT,COKER FIRE DEPARTMENT,COKER FIRE DEPARTMENT,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000031,000031,Coker VFD,COKER VOLUNTEER FIRE DEPARTMENT,fuzzy_high,95.0,9.5,1,MONTGOMERY VOLUNTEER FIRE DEPARTMENT,85.5,MAYFIELD VOLUNTEER FIRE DEPARTMENT,85.5,True,False,,1,,61,21,61,21,True,True,compatible,True,False
1569,TUSCALOOSA,COMMUNITY CHURCH COTTONDALE,COMMUNITY CHURCH COTTONDALE,COMMUNITY CHURCH COTTONDALE,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000042,000042,Cottondale Comm Church,COTTONDALE COMMUNITY CHURCH,fuzzy_high,95.0,9.5,1,FOREST LAKE CHURCH,85.5,PETERSON CHURCH,85.5,True,False,,1,,62;70,21;24,62;70,21;24,True,True,compatible,True,False
1570,TUSCALOOSA,COTTONDALE METHODIST CHURCH,COTTONDALE METHODIST CHURCH,COTTONDALE METHODIST CHURCH,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000043,000043,Cottondale Methodist,COTTONDALE METHODIST,fuzzy_high,95.0,9.5,1,FOREST LAKE CHURCH,85.5,PETERSON CHURCH,85.5,True,False,,1,,62,21,62,21,True,True,compatible,True,False
1571,TUSCALOOSA,COUNTY ROAD CAMP #3,COUNTY ROAD CAMP 3,COUNTY ROAD CAMP,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000007,000007,County Rd Camp #3,COUNTY RD CAMP 3,review,87.5,34.06,1,COTTONDALE COMMUNITY CHURCH,53.44,HAGLER COMMUNITY CENTER,48.72,False,True,low_or_ambiguous_score,,,16;61,5,16;61,5,True,True,compatible,False,False
1572,TUSCALOOSA,DUNCANVILLE MIDDLE SCHOOL,DUNCANVILLE MIDDLE SCHOOL,DUNCANVILLE MIDDLE SCHOOL,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000048,000048,Duncanville School,DUNCANVILLE SCHOOL,fuzzy_high,95.0,49.17,1,TANNEHILL VALLEY CHURCH,45.83,UNIVERSITY MALL,43.2,True,False,,1,,62;70,21;24,62;70,21;24,True,True,compatible,True,False
1573,TUSCALOOSA,ECHOLA VFD,ECHOLA VOLUNTEER FIRE DEPARTMENT,ECHOLA VOLUNTEER FIRE DEPARTMENT,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000018,000018,Echola FD,ECHOLA FIRE DEPARTMENT,review,95.0,4.68,1,BUHL VOLUNTEER FIRE DEPARTMENT,90.32,COKER VOLUNTEER FIRE DEPARTMENT,88.89,False,True,low_or_ambiguous_score,,,61,5;21,61,5;21,True,True,compatible,False,False
1574,TUSCALOOSA,ELROD VFD STATION,ELROD VOLUNTEER FIRE DEPARTMENT STATION,ELROD VOLUNTEER FIRE DEPARTMENT STATION,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000033,000033,Elrod VFD,ELROD VOLUNTEER FIRE DEPARTMENT,fuzzy_high,95.0,8.64,1,BUHL VOLUNTEER FIRE DEPARTMENT,86.36,STATION 2 CARROLL S CREEK,85.5,True,False,,1,,61,21,61,21,True,True,compatible,True,False
1575,TUSCALOOSA,FLATWOODS BAPTIST,FLATWOODS BAPTIST,FLATWOODS BAPTIST,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000020,000020,Flatwoods Church,FLATWOODS CHURCH,review,68.4,1.9,2,UNITY BAPTIST,66.5,ALBERTA BAPTIST,62.5,False,True,low_or_ambiguous_score,,,61,21,61,21,True,True,compatible,False,False
1576,TUSCALOOSA,FOREST LAKE METHODIST,FOREST LAKE METHODIST,FOREST LAKE METHODIST,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000039,000039,Forest Lake Church,FOREST LAKE CHURCH,review,72.07,3.78,1,COTTONDALE METHODIST,68.29,HOLT ELEMENTARY,47.5,False,True,low_or_ambiguous_score,,,63,21,63,21,True,True,compatible,False,False
1577,TUSCALOOSA,FOSTERS FIRE DEPARTMENT,FOSTERS FIRE DEPARTMENT,FOSTERS FIRE DEPARTMENT,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000053,000053,Fosters VFD,FOSTERS VOLUNTEER FIRE DEPARTMENT,fuzzy_high,95.0,9.5,1,MONTGOMERY VOLUNTEER FIRE DEPARTMENT,85.5,ECHOLA FIRE DEPARTMENT,77.03,True,False,,1,,71,21;24,71,21;24,True,True,compatible,True,False
1578,TUSCALOOSA,G G HARDIN COMMUNITY CENTER,G G HARDIN COMMUNITY CENTER,G G HARDIN COMMUNITY CENTER,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000014,000014,G G Hardin Comm Ctr,G G HARDIN COMMUNITY CENTER,exact_normalized,100.0,100.0,1,MONTGOMERY VOLUNTEER FIRE DEPARTMENT,85.5,ECHOLA FIRE DEPARTMENT,77.03,True,False,,1,,16;62,5;21,16;62,5;21,True,True,compatible,True,False
1579,TUSCALOOSA,GREEN ACRES HEALTH CENTER,GREEN ACRES HEALTH CENTER,GREEN ACRES HEALTH CENTER,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000041,000041,McAbee Ctr,MCABEE CENTER,review,85.5,23.28,1,UA RECREATION CENTER,62.22,MARY PHELPS CENTER,60.47,False,True,low_or_ambiguous_score,,,70,24,62;70,24,True,True,compatible,False,False
1580,TUSCALOOSA,HAGLER FIRE DEPARTMENT,HAGLER FIRE DEPARTMENT,HAGLER FIRE DEPARTMENT,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000005,000005,Montgomery VFD,MONTGOMERY VOLUNTEER FIRE DEPARTMENT,review,85.5,0.0,3,MAYFIELD VOLUNTEER FIRE DEPARTMENT,85.5,FOSTERS VOLUNTEER FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,,62,21,61,5,False,False,conflict,False,False
1581,TUSCALOOSA,HOLT ELEMENTARY,HOLT ELEMENTARY,HOLT ELEMENTARY,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000024,000024,Holt Elementary,HOLT ELEMENTARY,exact_normalized,100.0,100.0,1,MAYFIELD VOLUNTEER FIRE DEPARTMENT,85.5,FOSTERS VOLUNTEER FIRE DEPARTMENT,85.5,True,False,,1,,62;70,21;24,62;70,21;24,True,True,compatible,True,False
1582,TUSCALOOSA,JAYCEE PARK BOYS CLUB,JAYCEE PARK BOYS CLUB,JAYCEE PARK BOYS CLUB,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000006,000006,Northside Lions Club,NORTHSIDE LIONS CLUB,review,43.9,3.19,1,MCABEE CENTER,40.71,YELLOW CREEK CHURCH,40.0,False,True,low_or_ambiguous_score,,,62;63;70,21;24,16;61,5,False,False,conflict,False,False
1583,TUSCALOOSA,KELLERMAN ANTIOCH BAPTIST,KELLERMAN ANTIOCH BAPTIST,KELLERMAN ANTIOCH BAPTIST,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000035,000035,Unity Baptist,UNITY BAPTIST,review,85.5,0.0,3,ALBERTA BAPTIST,85.5,ABERNANT BAPTIST,85.5,False,True,low_or_ambiguous_score,,,16,5,71,24,False,False,conflict,False,False
1584,TUSCALOOSA,LAKEVIEW BAPTIST CHURCH,LAKEVIEW BAPTIST CHURCH,LAKEVIEW BAPTIST CHURCH,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000035,000035,Unity Baptist,UNITY BAPTIST,review,85.5,0.0,3,ALBERTA BAPTIST,85.5,PETERSON CHURCH,85.5,False,True,low_or_ambiguous_score,,,16;62,21,71,24,False,False,conflict,False,False
1585,TUSCALOOSA,MARY PHELPS CENTER,MARY PHELPS CENTER,MARY PHELPS CENTER,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000015,000015,Mary Phelps Ctr,MARY PHELPS CENTER,exact_normalized,100.0,100.0,1,ALBERTA BAPTIST,85.5,PETERSON CHURCH,85.5,True,False,,1,,63,21,63,21,True,True,compatible,True,False
1586,TUSCALOOSA,MAYFIELD FIRE,MAYFIELD FIRE,MAYFIELD FIRE,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000031,000031,Coker VFD,COKER VOLUNTEER FIRE DEPARTMENT,review,85.5,0.0,3,BUHL VOLUNTEER FIRE DEPARTMENT,85.5,ELROD VOLUNTEER FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,,61,5,61,21,True,False,conflict,False,False
1587,TUSCALOOSA,MCABEE CENTER,MCABEE CENTER,MCABEE CENTER,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000041,000041,McAbee Ctr,MCABEE CENTER,exact_normalized,100.0,100.0,1,BUHL VOLUNTEER FIRE DEPARTMENT,85.5,ELROD VOLUNTEER FIRE DEPARTMENT,85.5,True,False,,1,,62;70,24,62;70,24,True,True,compatible,True,False
1588,TUSCALOOSA,MCDONALD HUGHES CC,MCDONALD HUGHES CC,MCDONALD HUGHES CC,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000037,000037,McDonald Hughes Ctr,MCDONALD HUGHES CENTER,review,86.36,38.36,1,COTTONDALE COMMUNITY CHURCH,48.0,MOUNT OLIVE CHURCH,47.5,False,True,low_or_ambiguous_score,,,70;71,24,70;71,24,True,True,compatible,False,False
1589,TUSCALOOSA,MCFARLAND MALL,MCFARLAND MALL,MCFARLAND MALL,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000049,000049,Coaling Town Hall,COALING TOWN HALL,review,51.61,4.66,1,MCDONALD HUGHES CENTER,46.96,CARROLL S CREEK CHURCH,42.86,False,True,low_or_ambiguous_score,,,62;70,21;24,62,21,True,True,compatible,False,False
1590,TUSCALOOSA,MONTGOMERY FIRE DEPARTMENT,MONTGOMERY FIRE DEPARTMENT,MONTGOMERY FIRE DEPARTMENT,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000005,000005,Montgomery VFD,MONTGOMERY VOLUNTEER FIRE DEPARTMENT,fuzzy_high,95.0,17.97,1,ECHOLA FIRE DEPARTMENT,77.03,BUHL VOLUNTEER FIRE DEPARTMENT,75.0,True,False,,1,,61,5,61,5,True,True,compatible,True,False
1591,TUSCALOOSA,MOUNT OLIVE FIRE DEPARTMENT,MOUNT OLIVE FIRE DEPARTMENT,MOUNT OLIVE FIRE DEPARTMENT,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000019,000019,Mt Olive Church,MOUNT OLIVE CHURCH,review,85.5,8.47,1,ECHOLA FIRE DEPARTMENT,77.03,MONTGOMERY VOLUNTEER FIRE DEPARTMENT,76.19,False,True,low_or_ambiguous_score,,,61,21,61,21,True,True,compatible,False,False
1592,TUSCALOOSA,NORTHPORT CITY HALL,NORTHPORT CITY HALL,NORTHPORT CITY HALL,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000021,000021,Northport City Hall,NORTHPORT CITY HALL,exact_normalized,100.0,100.0,1,ECHOLA FIRE DEPARTMENT,77.03,MONTGOMERY VOLUNTEER FIRE DEPARTMENT,76.19,True,False,,1,,61,5;21,61,5;21,True,True,compatible,True,False
1593,TUSCALOOSA,NORTHPORT COMMUNITY CENTER,NORTHPORT COMMUNITY CENTER,NORTHPORT COMMUNITY CENTER,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000030,000030,Northport Comm Ctr,NORTHPORT COMMUNITY CENTER,exact_normalized,100.0,100.0,1,ECHOLA FIRE DEPARTMENT,77.03,MONTGOMERY VOLUNTEER FIRE DEPARTMENT,76.19,True,False,,1,,61;71,21;24,61;71,21;24,True,True,compatible,True,False
1594,TUSCALOOSA,OLD REX APPLIANCE BUILDING,OLD REX APPLIANCE BUILDING,OLD REX APPLIANCE BUILDING,2014-General-Tuscaloosa.xlsx,contest_rows,False,01125000046,000046,Old Rex Appliance Bldg,OLD REX APPLIANCE BUILDING,exact_normalized,100.0,100.0,1,ECHOLA FIRE DEPARTMENT,77.03,MONTGOMERY VOLUNTEER FIRE DEPARTMENT,76.19,True,False,,1,,70,24,70,24,True,True,compatible,True,False
